,QUARTER,TIME_REMAINING,INDIANA_ACTION,PORTLAND_ACTION,INDIANA_SCORE,PORTLAND_SCORE
382,4,3:10.0,Defensive rebound by Team,,89,100
383,4,2:57.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by W. Matthews),,91,100
384,4,2:41.0,,J. Nurkić misses 2-pt hook shot from 9 ft,91,100
385,4,2:36.0,Defensive rebound by M. Turner,,91,100
386,4,2:26.0,T. Young misses 3-pt jump shot from 23 ft,,91,100
387,4,2:24.0,,Defensive rebound by J. Nurkić,91,100
388,4,2:06.0,,Turnover by D. Lillard (bad pass),91,100
389,4,1:56.0,W. Matthews misses 3-pt jump shot from 26 ft,,91,100
390,4,1:55.0,,Defensive rebound by J. Nurkić,91,100
391,4,1:55.0,,Personal foul by T. Young (drawn by J. Nurkić),91,100
392,4,1:35.0,,Turnover by D. Lillard (lost ball; steal by B. Bogdanović),91,100
393,4,1:30.0,Shooting foul by J. Nurkić (drawn by M. Turner),,91,100
394,4,1:30.0,M. Turner makes free throw 1 of 2,,92,100
395,4,1:30.0,M. Turner makes free throw 2 of 2,,93,100
396,4,1:08.0,,Shooting foul by M. Turner (drawn by D. Lillard),93,100
397,4,1:08.0,,D. Lillard misses free throw 1 of 3,93,100
398,4,1:08.0,,Offensive rebound by Team,93,100
399,4,1:08.0,,D. Lillard makes free throw 2 of 3,93,101
400,4,1:08.0,,D. Lillard makes free throw 3 of 3,93,102
401,4,1:00.0,Shooting foul by J. Nurkić (drawn by B. Bogdanović),,93,102
402,4,1:00.0,B. Bogdanović makes free throw 1 of 2,,94,102
403,4,1:00.0,B. Bogdanović makes free throw 2 of 2,,95,102
404,4,0:54.0,,Offensive foul by J. Nurkić (drawn by W. Matthews),95,102
405,4,0:54.0,,Turnover by J. Nurkić (offensive foul),95,102
406,4,0:54.0,,Z. Collins enters the game for J. Nurkić,95,102
407,4,0:44.0,M. Turner misses 3-pt jump shot from 26 ft,,95,102
408,4,0:41.0,,Defensive rebound by A. Aminu,95,102
409,4,0:31.0,,Portland full timeout,95,102
410,4,0:31.0,,E. Turner enters the game for M. Harkless,95,102
411,4,0:29.0,,Turnover by E. Turner (bad pass; steal by M. Turner),95,102
412,4,0:26.0,W. Matthews makes 2-pt layup from 1 ft (assist by B. Bogdanović),,97,102
413,4,0:24.0,,Personal take foul by B. Bogdanović (drawn by A. Aminu),97,102
414,4,0:24.0,,A. Aminu makes free throw 1 of 2,97,103
415,4,0:24.0,,A. Aminu makes free throw 2 of 2,97,104
416,4,0:24.0,Indiana full timeout,,97,104
417,4,0:24.0,,M. Harkless enters the game for Z. Collins,97,104
418,4,0:16.0,Shooting foul by E. Turner (drawn by W. Matthews),,97,104
419,4,0:16.0,W. Matthews misses free throw 1 of 2,,97,104
420,4,0:16.0,Offensive rebound by Team,,97,104
421,4,0:16.0,W. Matthews makes free throw 2 of 2,,98,104
422,4,0:15.0,,Personal take foul by D. Collison (drawn by D. Lillard),98,104
423,4,0:15.0,,D. Lillard makes free throw 1 of 2,98,105
424,4,0:15.0,,D. Lillard makes free throw 2 of 2,98,106
425,4,0:15.0,Indiana full timeout,,98,106
426,4,0:15.0,T. Evans enters the game for T. Young,,98,106
427,4,0:07.0,T. Evans misses 3-pt jump shot from 25 ft,,98,106
428,4,0:03.0,Offensive rebound by M. Turner,,98,106
429,4,0:02.0,M. Turner misses 2-pt jump shot from 9 ft,,98,106
430,4,0:02.0,Offensive rebound by B. Bogdanović,,98,106
431,4,0:01.0,B. Bogdanović misses 2-pt layup from 1 ft,,98,106
432,4,0:00.0,Offensive rebound by W. Matthews,,98,106
