,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW ORLEANS_ACTION,ORLANDO_SCORE,NEW ORLEANS_SCORE
381,4,4:56.0,E. Fournier misses 2-pt layup from 8 ft (block by E. Moore),,105,80
382,4,4:56.0,Offensive rebound by E. Fournier,,105,80
383,4,4:56.0,Turnover by E. Fournier (traveling),,105,80
384,4,4:56.0,,S. Johnson enters the game for E. Moore,105,80
385,4,4:39.0,,S. Johnson misses 2-pt jump shot from 17 ft,105,80
386,4,4:37.0,Defensive rebound by I. Briscoe,,105,80
387,4,4:29.0,K. Birch makes 2-pt dunk from 1 ft (assist by I. Briscoe),,107,80
388,4,4:14.0,,K. Williams misses 2-pt jump shot from 8 ft,107,80
389,4,4:11.0,,Offensive rebound by S. Johnson,107,80
390,4,4:08.0,,T. Frazier misses 2-pt layup from 1 ft,107,80
391,4,4:04.0,Defensive rebound by A. Gordon,,107,80
392,4,4:01.0,Shooting foul by K. Williams (drawn by A. Gordon),,107,80
393,4,4:01.0,A. Gordon makes free throw 1 of 2,,108,80
394,4,4:01.0,M. Frazier enters the game for K. Birch,,108,80
395,4,4:01.0,J. Grant enters the game for E. Fournier,,108,80
396,4,4:01.0,A. Jefferson enters the game for W. Iwundu,,108,80
397,4,4:01.0,,C. Diallo enters the game for J. Okafor,108,80
398,4,4:01.0,A. Gordon makes free throw 2 of 2,,109,80
399,4,3:52.0,,Personal foul by I. Briscoe (drawn by T. Frazier),109,80
400,4,3:52.0,J. Martin enters the game for A. Gordon,,109,80
401,4,3:41.0,,Shooting foul by J. Martin (drawn by T. Frazier),109,80
402,4,3:41.0,,T. Frazier makes free throw 1 of 2,109,81
403,4,3:41.0,,F. Jackson enters the game for D. Miller,109,81
404,4,3:41.0,,T. Frazier makes free throw 2 of 2,109,82
405,4,3:26.0,M. Frazier misses 3-pt jump shot from 25 ft,,109,82
406,4,3:21.0,,Defensive rebound by S. Johnson,109,82
407,4,3:19.0,,Personal foul by J. Martin (drawn by S. Johnson),109,82
408,4,3:15.0,,F. Jackson misses 3-pt jump shot from 25 ft,109,82
409,4,3:11.0,Defensive rebound by J. Martin,,109,82
410,4,3:00.0,J. Grant makes 2-pt jump shot from 19 ft,,111,82
411,4,2:46.0,,Shooting foul by J. Grant (drawn by F. Jackson),111,82
412,4,2:46.0,,New Orleans full timeout,111,82
413,4,2:46.0,,F. Jackson misses free throw 1 of 2,111,82
414,4,2:46.0,,Offensive rebound by Team,111,82
415,4,2:46.0,,F. Jackson makes free throw 2 of 2,111,83
416,4,2:34.0,M. Frazier misses 2-pt jump shot from 14 ft,,111,83
417,4,2:29.0,,Defensive rebound by S. Johnson,111,83
418,4,2:24.0,,S. Johnson misses 2-pt layup from 2 ft,111,83
419,4,2:22.0,Defensive rebound by A. Jefferson,,111,83
420,4,2:18.0,Shooting foul by T. Frazier (drawn by A. Jefferson),,111,83
421,4,2:18.0,A. Jefferson makes free throw 1 of 2,,112,83
422,4,2:18.0,A. Jefferson makes free throw 2 of 2,,113,83
423,4,1:57.0,,T. Frazier makes 2-pt jump shot from 14 ft,113,85
424,4,1:40.0,J. Martin makes 3-pt jump shot from 28 ft (assist by I. Briscoe),,116,85
425,4,1:22.0,,C. Diallo misses 2-pt jump shot from 18 ft,116,85
426,4,1:22.0,Defensive rebound by I. Briscoe,,116,85
427,4,1:08.0,M. Frazier misses 2-pt layup from 2 ft,,116,85
428,4,1:05.0,,Defensive rebound by K. Williams,116,85
429,4,0:59.0,,F. Jackson makes 2-pt layup from 1 ft (assist by T. Frazier),116,87
430,4,0:59.0,,Shooting foul by J. Martin (drawn by F. Jackson),116,87
431,4,0:59.0,,F. Jackson makes free throw 1 of 1,116,88
432,4,0:45.0,M. Frazier misses 2-pt layup from 2 ft,,116,88
433,4,0:40.0,Offensive rebound by A. Jefferson,,116,88
434,4,0:40.0,A. Jefferson misses 2-pt layup from 1 ft,,116,88
435,4,0:38.0,,Defensive rebound by S. Johnson,116,88
436,4,0:38.0,,Turnover by S. Johnson (bad pass; steal by J. Grant),116,88
437,4,0:34.0,M. Frazier makes 2-pt layup from 1 ft (assist by J. Grant),,118,88
438,4,0:22.0,,K. Williams misses 3-pt jump shot from 26 ft,118,88
439,4,0:17.0,Defensive rebound by A. Jefferson,,118,88
