,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
385,4,4:31.0,A. Burks misses 3-pt jump shot from 26 ft,,82,86
386,4,4:27.0,,Defensive rebound by D. Collison,82,86
387,4,4:26.0,,Personal take foul by R. Hood (drawn by D. Collison),82,86
388,4,4:14.0,,B. Bogdanović misses 2-pt layup from 1 ft,82,86
389,4,4:10.0,,Offensive rebound by D. Sabonis,82,86
390,4,4:10.0,,D. Sabonis makes 2-pt layup from 1 ft,82,88
391,4,4:08.0,Cleveland full timeout,,82,88
392,4,3:47.0,C. Osman misses 3-pt jump shot from 27 ft,,82,88
393,4,3:45.0,,Defensive rebound by D. Collison,82,88
394,4,3:33.0,,D. Sabonis misses 2-pt layup from 1 ft,82,88
395,4,3:31.0,Defensive rebound by L. Nance,,82,88
396,4,3:24.0,C. Sexton makes 2-pt layup from 1 ft,,84,88
397,4,3:08.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,84,88
398,4,3:05.0,Defensive rebound by A. Burks,,84,88
399,4,2:58.0,A. Burks misses 2-pt jump shot from 23 ft,,84,88
400,4,2:56.0,Offensive rebound by R. Hood,,84,88
401,4,2:42.0,Turnover by Team (shot clock),,84,88
402,4,2:42.0,,M. Turner enters the game for D. Sabonis,84,88
403,4,2:27.0,,V. Oladipo misses 3-pt jump shot from 24 ft,84,88
404,4,2:23.0,Defensive rebound by A. Burks,,84,88
405,4,2:20.0,C. Sexton misses 2-pt layup from 1 ft (block by V. Oladipo),,84,88
406,4,2:16.0,Offensive rebound by L. Nance,,84,88
407,4,2:16.0,L. Nance makes 2-pt layup at rim,,86,88
408,4,2:05.0,,M. Turner makes 2-pt layup at rim (assist by T. Young),86,90
409,4,2:05.0,,Shooting foul by L. Nance (drawn by M. Turner),86,90
410,4,2:05.0,,M. Turner misses free throw 1 of 1,86,90
411,4,2:04.0,Defensive rebound by L. Nance,,86,90
412,4,1:47.0,R. Hood misses 3-pt jump shot from 27 ft,,86,90
413,4,1:43.0,,Defensive rebound by M. Turner,86,90
414,4,1:28.0,,M. Turner misses 2-pt jump shot from 19 ft,86,90
415,4,1:24.0,Defensive rebound by C. Osman,,86,90
416,4,1:07.0,A. Burks misses 3-pt jump shot from 24 ft,,86,90
417,4,1:04.0,Offensive rebound by R. Hood,,86,90
418,4,0:57.0,R. Hood makes 2-pt jump shot from 5 ft,,88,90
419,4,0:43.0,,Shooting foul by L. Nance (drawn by V. Oladipo),88,90
420,4,0:43.0,,V. Oladipo makes free throw 1 of 2,88,91
421,4,0:43.0,,V. Oladipo misses free throw 2 of 2,88,91
422,4,0:43.0,Defensive rebound by C. Osman,,88,91
423,4,0:43.0,Cleveland full timeout,,88,91
424,4,0:38.0,R. Hood misses 3-pt jump shot from 26 ft,,88,91
425,4,0:36.0,,Defensive rebound by V. Oladipo,88,91
426,4,0:19.0,,V. Oladipo misses 2-pt jump shot from 6 ft,88,91
427,4,0:17.0,Defensive rebound by R. Hood,,88,91
428,4,0:12.0,A. Burks makes 2-pt layup from 1 ft,,90,91
429,4,0:12.0,,Indiana full timeout,90,91
430,4,0:12.0,,D. McDermott enters the game for T. Young,90,91
431,4,0:09.0,,Personal take foul by R. Hood (drawn by V. Oladipo),90,91
432,4,0:09.0,,V. Oladipo misses free throw 1 of 2,90,91
433,4,0:09.0,,Offensive rebound by Team,90,91
434,4,0:09.0,A. Žižić enters the game for C. Sexton,,90,91
435,4,0:09.0,,T. Young enters the game for D. McDermott,90,91
436,4,0:09.0,,V. Oladipo misses free throw 2 of 2,90,91
437,4,0:08.0,Defensive rebound by L. Nance,,90,91
438,4,0:08.0,Cleveland full timeout,,90,91
439,4,0:08.0,C. Sexton enters the game for A. Žižić,,90,91
440,4,0:08.0,,C. Joseph enters the game for D. Collison,90,91
441,4,0:02.0,R. Hood misses 2-pt jump shot from 20 ft,,90,91
442,4,0:02.0,Offensive rebound by L. Nance,,90,91
443,4,0:00.0,L. Nance makes 2-pt layup at rim,,92,91
