,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PORTLAND_ACTION,ORLANDO_SCORE,PORTLAND_SCORE
380,4,2:57.0,Defensive rebound by Team,,106,108
381,4,2:57.0,,Loose ball foul by J. Nurkić (drawn by J. Simmons),106,108
382,4,2:57.0,Orlando full timeout,,106,108
383,4,2:57.0,J. Simmons makes free throw 1 of 2,,107,108
384,4,2:57.0,J. Simmons makes free throw 2 of 2,,108,108
385,4,2:44.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by E. Turner),108,111
386,4,2:23.0,E. Fournier makes 2-pt jump shot from 15 ft,,110,111
387,4,2:04.0,,Shooting foul by N. Vučević (drawn by C. McCollum),110,111
388,4,2:04.0,,C. McCollum misses free throw 1 of 2,110,111
389,4,2:04.0,,Offensive rebound by Team,110,111
390,4,2:04.0,T. Ross enters the game for J. Simmons,,110,111
391,4,2:04.0,,C. McCollum misses free throw 2 of 2,110,111
392,4,2:01.0,Defensive rebound by T. Ross,,110,111
393,4,1:45.0,Turnover by J. Isaac (3 sec),,110,111
394,4,1:34.0,,Turnover by A. Aminu (traveling),110,111
395,4,1:24.0,Turnover by E. Fournier (bad pass; steal by A. Aminu),,110,111
396,4,1:16.0,,D. Lillard misses 2-pt jump shot from 7 ft,110,111
397,4,1:12.0,Defensive rebound by E. Fournier,,110,111
398,4,1:09.0,Turnover by E. Fournier (bad pass; steal by D. Lillard),,110,111
399,4,0:55.0,,D. Lillard makes 2-pt jump shot from 2 ft,110,113
400,4,0:55.0,Orlando full timeout,,110,113
401,4,0:51.0,T. Ross misses 3-pt jump shot from 26 ft,,110,113
402,4,0:48.0,,Defensive rebound by J. Nurkić,110,113
403,4,0:33.0,,D. Lillard misses 2-pt layup from 2 ft (block by J. Isaac),110,113
404,4,0:32.0,,Offensive rebound by Team,110,113
405,4,0:32.0,Loose ball foul by N. Vučević (drawn by D. Lillard),,110,113
406,4,0:32.0,,D. Lillard misses free throw 1 of 2,110,113
407,4,0:32.0,,Offensive rebound by Team,110,113
408,4,0:32.0,,D. Lillard makes free throw 2 of 2,110,114
409,4,0:28.0,T. Ross misses 3-pt jump shot from 25 ft,,110,114
410,4,0:25.0,,Defensive rebound by J. Nurkić,110,114
411,4,0:21.0,,Personal take foul by N. Vučević (drawn by D. Lillard),110,114
412,4,0:21.0,,D. Lillard misses free throw 1 of 2,110,114
413,4,0:21.0,,Offensive rebound by Team,110,114
414,4,0:21.0,,D. Lillard makes free throw 2 of 2,110,115
415,4,0:21.0,Orlando full timeout,,110,115
416,4,0:19.0,Turnover by J. Isaac (bad pass; steal by E. Turner),,110,115
417,4,0:13.0,,Personal take foul by N. Vučević (drawn by E. Turner),110,115
418,4,0:13.0,J. Simmons enters the game for N. Vučević,,110,115
419,4,0:13.0,,E. Turner misses free throw 1 of 2,110,115
420,4,0:13.0,,Offensive rebound by Team,110,115
421,4,0:13.0,,E. Turner misses free throw 2 of 2,110,115
422,4,0:10.0,Defensive rebound by T. Ross,,110,115
423,4,0:06.0,J. Simmons makes 2-pt layup from 1 ft,,112,115
424,4,0:05.0,,Personal take foul by D. Augustin (drawn by E. Turner),112,115
425,4,0:05.0,,E. Turner misses free throw 1 of 2,112,115
426,4,0:05.0,,Offensive rebound by Team,112,115
427,4,0:05.0,,E. Turner misses free throw 2 of 2,112,115
428,4,0:05.0,Defensive rebound by T. Ross,,112,115
