,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
383,4,2:10.0,A. Gordon misses 2-pt jump shot from 10 ft,,118,108
384,4,2:08.0,,Defensive rebound by J. Lamb,118,108
385,4,2:03.0,,Shooting foul by K. Birch (drawn by J. Lamb),118,108
386,4,2:03.0,,J. Lamb makes free throw 1 of 2,118,109
387,4,2:03.0,,J. Lamb makes free throw 2 of 2,118,110
388,4,1:46.0,A. Gordon makes 2-pt jump shot from 11 ft (assist by T. Ross),,120,110
389,4,1:33.0,,M. Bridges makes 2-pt layup from 3 ft (assist by J. Lamb),120,112
390,4,1:23.0,K. Birch makes 2-pt layup from 2 ft (assist by A. Gordon),,122,112
391,4,1:23.0,,Charlotte full timeout,122,112
392,4,1:13.0,,M. Bridges misses 3-pt jump shot from 28 ft,122,112
393,4,1:09.0,Defensive rebound by D. Augustin,,122,112
394,4,1:06.0,Personal foul by D. Bacon (drawn by K. Birch),,122,112
395,4,1:06.0,,D. Graham enters the game for K. Walker,122,112
396,4,0:42.0,Turnover by T. Ross (lost ball; steal by M. Bridges),,122,112
397,4,0:34.0,,D. Bacon makes 2-pt dunk from 1 ft (assist by M. Bridges),122,114
398,4,0:20.0,D. Augustin misses 3-pt jump shot from 30 ft,,122,114
399,4,0:17.0,,Defensive rebound by J. Lamb,122,114
400,4,0:10.0,,M. Monk misses 3-pt jump shot from 28 ft,122,114
401,4,0:05.0,Defensive rebound by D. Augustin,,122,114
