,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
386,4,9:20.0,L. Shamet enters the game for J. Redick,,85,89
387,4,9:20.0,,K. Walker enters the game for D. Bacon,85,89
388,4,9:05.0,,M. Bridges misses 2-pt jump shot from 9 ft,85,89
389,4,9:02.0,Defensive rebound by M. Muscala,,85,89
390,4,8:51.0,Shooting foul by M. Bridges (drawn by J. Butler),,85,89
391,4,8:51.0,J. Butler misses free throw 1 of 2,,85,89
392,4,8:51.0,Offensive rebound by Team,,85,89
393,4,8:51.0,B. Simmons enters the game for M. Fultz,,85,89
394,4,8:51.0,,M. Williams enters the game for M. Bridges,85,89
395,4,8:51.0,J. Butler makes free throw 2 of 2,,86,89
396,4,8:36.0,,T. Parker misses 2-pt jump shot from 20 ft,86,89
397,4,8:33.0,Defensive rebound by W. Chandler,,86,89
398,4,8:22.0,L. Shamet makes 3-pt jump shot from 23 ft (assist by B. Simmons),,89,89
399,4,8:21.0,,Charlotte full timeout,89,89
400,4,8:21.0,,D. Bacon enters the game for M. Monk,89,89
401,4,8:21.0,,J. Lamb enters the game for T. Parker,89,89
402,4,8:02.0,,J. Lamb misses 2-pt jump shot from 5 ft,89,89
403,4,7:58.0,,Offensive rebound by W. Hernangómez,89,89
404,4,7:58.0,,W. Hernangómez misses 2-pt layup at rim,89,89
405,4,7:58.0,Defensive rebound by M. Muscala,,89,89
406,4,7:43.0,M. Muscala misses 3-pt jump shot from 26 ft,,89,89
407,4,7:40.0,,Defensive rebound by D. Bacon,89,89
408,4,7:38.0,,D. Bacon misses 3-pt jump shot from 27 ft,89,89
409,4,7:34.0,Defensive rebound by L. Shamet,,89,89
410,4,7:24.0,Shooting foul by D. Bacon (drawn by B. Simmons),,89,89
411,4,7:24.0,B. Simmons misses free throw 1 of 2,,89,89
412,4,7:24.0,Offensive rebound by Team,,89,89
413,4,7:24.0,B. Simmons makes free throw 2 of 2,,90,89
414,4,7:15.0,,Shooting foul by J. Butler (drawn by K. Walker),90,89
415,4,7:15.0,,K. Walker makes free throw 1 of 2,90,90
416,4,7:15.0,,K. Walker makes free throw 2 of 2,90,91
417,4,7:01.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by J. Butler),,93,91
418,4,6:48.0,,Turnover by K. Walker (bad pass),93,91
419,4,6:34.0,Shooting foul by M. Williams (drawn by J. Butler),,93,91
420,4,6:34.0,J. Butler makes free throw 1 of 2,,94,91
421,4,6:34.0,,C. Zeller enters the game for W. Hernangómez,94,91
422,4,6:34.0,J. Butler makes free throw 2 of 2,,95,91
423,4,6:17.0,,Turnover by K. Walker (bad pass; steal by M. Muscala),95,91
424,4,6:13.0,Philadelphia full timeout,,95,91
425,4,6:13.0,J. Embiid enters the game for W. Chandler,,95,91
426,4,6:10.0,Shooting foul by K. Walker (drawn by B. Simmons),,95,91
427,4,6:10.0,B. Simmons makes free throw 1 of 2,,96,91
428,4,6:10.0,B. Simmons makes free throw 2 of 2,,97,91
429,4,6:01.0,,Personal foul by M. Muscala (drawn by M. Williams),97,91
430,4,5:54.0,,K. Walker misses 2-pt jump shot from 5 ft,97,91
431,4,5:54.0,,Offensive rebound by Team,97,91
432,4,5:50.0,,Turnover by K. Walker (bad pass),97,91
433,4,5:42.0,Personal foul by M. Williams (drawn by B. Simmons),,97,91
434,4,5:42.0,,M. Bridges enters the game for M. Williams,97,91
435,4,5:42.0,B. Simmons makes free throw 1 of 2,,98,91
436,4,5:42.0,B. Simmons misses free throw 2 of 2,,98,91
437,4,5:39.0,,Defensive rebound by D. Bacon,98,91
438,4,5:21.0,,M. Bridges misses 2-pt layup from 11 ft,98,91
439,4,5:19.0,Defensive rebound by J. Embiid,,98,91
440,4,5:15.0,M. Muscala misses 3-pt jump shot from 28 ft,,98,91
441,4,5:12.0,,Defensive rebound by D. Bacon,98,91
442,4,5:06.0,,Turnover by M. Bridges (lost ball; steal by B. Simmons),98,91
443,4,5:01.0,J. Butler makes 2-pt jump shot from 8 ft (assist by B. Simmons),,100,91
444,4,5:01.0,Shooting foul by D. Bacon (drawn by J. Butler),,100,91
445,4,5:01.0,J. Butler makes free throw 1 of 1,,101,91
446,4,4:38.0,,J. Lamb misses 2-pt jump shot from 16 ft,101,91
447,4,4:35.0,Defensive rebound by M. Muscala,,101,91
448,4,4:31.0,Philadelphia full timeout,,101,91
449,4,4:20.0,J. Embiid misses 2-pt jump shot from 10 ft,,101,91
450,4,4:16.0,,Defensive rebound by C. Zeller,101,91
451,4,4:10.0,,K. Walker makes 2-pt layup from 1 ft,101,93
452,4,3:51.0,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Butler),,103,93
453,4,3:35.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by J. Lamb),103,96
454,4,3:09.0,J. Embiid misses 2-pt jump shot from 18 ft,,103,96
455,4,3:06.0,,Defensive rebound by K. Walker,103,96
456,4,2:54.0,,D. Bacon makes 2-pt jump shot from 9 ft (assist by J. Lamb),103,98
457,4,2:33.0,M. Muscala misses 3-pt jump shot from 23 ft,,103,98
458,4,2:30.0,,Defensive rebound by M. Bridges,103,98
459,4,2:25.0,,K. Walker makes 2-pt layup from 2 ft,103,100
460,4,2:08.0,Turnover by J. Butler (bad pass),,103,100
461,4,2:08.0,J. Redick enters the game for L. Shamet,,103,100
462,4,1:56.0,,J. Lamb misses 3-pt jump shot from 25 ft,103,100
463,4,1:53.0,Defensive rebound by M. Muscala,,103,100
464,4,1:42.0,B. Simmons makes 2-pt layup from 2 ft (assist by J. Redick),,105,100
465,4,1:42.0,,Charlotte full timeout,105,100
466,4,1:42.0,W. Chandler enters the game for M. Muscala,,105,100
467,4,1:38.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Bridges),105,103
468,4,1:24.0,Shooting foul by C. Zeller (drawn by W. Chandler),,105,103
469,4,1:24.0,W. Chandler makes free throw 1 of 2,,106,103
470,4,1:24.0,W. Chandler makes free throw 2 of 2,,107,103
471,4,1:10.0,,K. Walker makes 2-pt layup from 2 ft,107,105
472,4,0:55.0,J. Redick misses 3-pt jump shot from 26 ft,,107,105
473,4,0:54.0,,Defensive rebound by Team,107,105
474,4,0:54.0,Loose ball foul by W. Chandler (drawn by D. Bacon),,107,105
475,4,0:45.0,,K. Walker makes 3-pt jump shot from 26 ft,107,108
476,4,0:44.0,Philadelphia full timeout,,107,108
477,4,0:35.0,Shooting foul by C. Zeller (drawn by J. Embiid),,107,108
478,4,0:35.0,J. Embiid misses free throw 1 of 2,,107,108
479,4,0:35.0,Offensive rebound by Team,,107,108
480,4,0:35.0,J. Embiid makes free throw 2 of 2,,108,108
481,4,0:35.0,,Charlotte full timeout,108,108
482,4,0:30.0,,Turnover by K. Walker (bad pass; steal by B. Simmons),108,108
483,4,0:27.0,Shooting foul by C. Zeller (drawn by J. Embiid),,108,108
484,4,0:27.0,J. Embiid makes free throw 1 of 2,,109,108
485,4,0:27.0,J. Embiid makes free throw 2 of 2,,110,108
486,4,0:16.0,,Shooting foul by J. Embiid (drawn by K. Walker),110,108
487,4,0:16.0,,K. Walker makes free throw 1 of 2,110,109
488,4,0:16.0,,K. Walker makes free throw 2 of 2,110,110
489,4,0:16.0,Philadelphia full timeout,,110,110
490,4,0:01.0,J. Butler misses 2-pt jump shot from 20 ft,,110,110
491,4,0:01.0,Offensive rebound by Team,,110,110
492,1OT,4:45.0,J. Redick misses 3-pt jump shot from 27 ft,,110,110
493,1OT,4:42.0,,Defensive rebound by J. Lamb,110,110
494,1OT,4:30.0,,J. Lamb misses 3-pt jump shot from 26 ft,110,110
495,1OT,4:27.0,Defensive rebound by J. Embiid,,110,110
496,1OT,4:21.0,Offensive foul by M. Muscala (drawn by K. Walker),,110,110
497,1OT,4:21.0,Turnover by M. Muscala (offensive foul),,110,110
498,1OT,4:04.0,,D. Bacon makes 2-pt layup from 3 ft,110,112
499,1OT,3:45.0,J. Embiid makes 2-pt jump shot from 10 ft,,112,112
500,1OT,3:28.0,,Personal foul by J. Embiid (drawn by K. Walker),112,112
501,1OT,3:18.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by C. Zeller),112,114
502,1OT,2:58.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),,115,114
503,1OT,2:33.0,,C. Zeller misses 2-pt jump shot from 5 ft,115,114
504,1OT,2:31.0,Defensive rebound by B. Simmons,,115,114
505,1OT,2:16.0,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Butler),,117,114
506,1OT,2:16.0,,Charlotte full timeout,117,114
507,1OT,2:12.0,,Personal foul by J. Embiid (drawn by C. Zeller),117,114
508,1OT,2:03.0,,K. Walker misses 2-pt layup from 3 ft (block by J. Butler),117,114
509,1OT,2:00.0,Defensive rebound by B. Simmons,,117,114
510,1OT,1:40.0,J. Embiid misses 2-pt jump shot from 20 ft,,117,114
511,1OT,1:37.0,,Defensive rebound by K. Walker,117,114
512,1OT,1:28.0,,K. Walker misses 3-pt jump shot from 25 ft,117,114
513,1OT,1:24.0,Defensive rebound by J. Embiid,,117,114
514,1OT,1:13.0,Shooting foul by C. Zeller (drawn by J. Embiid),,117,114
515,1OT,1:13.0,,W. Hernangómez enters the game for C. Zeller,117,114
516,1OT,1:13.0,J. Embiid makes free throw 1 of 2,,118,114
517,1OT,1:13.0,J. Embiid makes free throw 2 of 2,,119,114
518,1OT,1:03.0,,K. Walker makes 2-pt jump shot from 15 ft,119,116
519,1OT,0:47.0,Turnover by J. Embiid (bad pass; steal by M. Bridges),,119,116
520,1OT,0:41.0,,D. Bacon misses 3-pt jump shot from 24 ft,119,116
521,1OT,0:38.0,,Offensive rebound by J. Lamb,119,116
522,1OT,0:34.0,,J. Lamb makes 2-pt layup from 2 ft,119,118
523,1OT,0:34.0,,Shooting foul by B. Simmons (drawn by J. Lamb),119,118
524,1OT,0:34.0,,J. Lamb makes free throw 1 of 1,119,119
525,1OT,0:34.0,Philadelphia full timeout,,119,119
526,1OT,0:33.0,Turnover by B. Simmons (bad pass; steal by W. Hernangómez),,119,119
527,1OT,0:32.0,,Charlotte full timeout,119,119
528,1OT,0:32.0,W. Chandler enters the game for M. Muscala,,119,119
529,1OT,0:15.0,,K. Walker misses 2-pt jump shot from 9 ft (block by J. Butler),119,119
530,1OT,0:11.0,Defensive rebound by J. Butler,,119,119
531,1OT,0:11.0,Philadelphia full timeout,,119,119
532,1OT,0:11.0,M. Muscala enters the game for W. Chandler,,119,119
533,1OT,0:00.0,J. Butler makes 3-pt jump shot from 27 ft,,122,119
534,1OT,0:00.0,,K. Walker misses 3-pt jump shot from 72 ft,122,119
535,1OT,0:00.0,,Offensive rebound by Team,122,119
