,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
373,4,10:32.0,Shooting foul by D. DiVincenzo (drawn by N. Vonleh),,89,94
374,4,10:32.0,N. Vonleh makes free throw 1 of 2,,90,94
375,4,10:32.0,N. Vonleh makes free throw 2 of 2,,91,94
376,4,10:16.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,91,94
377,4,10:13.0,Defensive rebound by M. Hezonja,,91,94
378,4,10:10.0,Turnover by M. Hezonja (bad pass; steal by J. Henson),,91,94
379,4,10:05.0,,Turnover by J. Henson (bad pass; steal by D. Dotson),91,94
380,4,9:59.0,M. Hezonja makes 2-pt jump shot from 10 ft,,93,94
381,4,9:49.0,,Turnover by D. DiVincenzo (bad pass),93,94
382,4,9:49.0,,B. Lopez enters the game for J. Henson,93,94
383,4,9:33.0,D. Dotson misses 2-pt jump shot from 15 ft,,93,94
384,4,9:31.0,Offensive rebound by N. Vonleh,,93,94
385,4,9:28.0,N. Vonleh makes 2-pt layup from 2 ft,,95,94
386,4,9:18.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),95,96
387,4,9:18.0,,Shooting foul by N. Vonleh (drawn by G. Antetokounmpo),95,96
388,4,9:18.0,,G. Antetokounmpo makes free throw 1 of 1,95,97
389,4,9:04.0,M. Hezonja misses 3-pt jump shot from 28 ft,,95,97
390,4,8:59.0,,Defensive rebound by B. Lopez,95,97
391,4,8:52.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,95,97
392,4,8:46.0,Defensive rebound by D. Dotson,,95,97
393,4,8:28.0,M. Hezonja makes 2-pt layup from 2 ft (assist by N. Vonleh),,97,97
394,4,8:05.0,,D. DiVincenzo misses 2-pt jump shot from 14 ft,97,97
395,4,8:05.0,,Offensive rebound by B. Lopez,97,97
396,4,8:01.0,,T. Snell misses 3-pt jump shot from 26 ft,97,97
397,4,7:59.0,,Offensive rebound by G. Antetokounmpo,97,97
398,4,7:56.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),97,100
399,4,7:31.0,M. Hezonja misses 2-pt layup from 4 ft (block by G. Antetokounmpo),,97,100
400,4,7:27.0,,Defensive rebound by M. Brogdon,97,100
401,4,7:27.0,,M. Brogdon misses 2-pt layup from 2 ft,97,100
402,4,7:27.0,Defensive rebound by Team,,97,100
403,4,7:27.0,,Loose ball foul by G. Antetokounmpo (drawn by N. Vonleh),97,100
404,4,7:27.0,,E. Bledsoe enters the game for G. Antetokounmpo,97,100
405,4,7:27.0,,E. İlyasova enters the game for M. Brogdon,97,100
406,4,7:27.0,,K. Middleton enters the game for D. DiVincenzo,97,100
407,4,7:07.0,D. Dotson makes 3-pt jump shot from 28 ft,,100,100
408,4,7:07.0,,Milwaukee full timeout,100,100
409,4,7:07.0,T. Hardaway enters the game for A. Trier,,100,100
410,4,7:07.0,,G. Antetokounmpo enters the game for T. Snell,100,100
411,4,6:47.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,100,100
412,4,6:44.0,Defensive rebound by M. Hezonja,,100,100
413,4,6:35.0,Personal foul by G. Antetokounmpo (drawn by D. Dotson),,100,100
414,4,6:24.0,D. Dotson misses 3-pt jump shot from 27 ft,,100,100
415,4,6:21.0,,Defensive rebound by K. Middleton,100,100
416,4,6:05.0,,G. Antetokounmpo makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),100,103
417,4,5:54.0,Turnover by F. Ntilikina (traveling),,100,103
418,4,5:54.0,E. Freedom enters the game for N. Vonleh,,100,103
419,4,5:38.0,,B. Lopez misses 2-pt jump shot from 21 ft,100,103
420,4,5:35.0,,Offensive rebound by G. Antetokounmpo,100,103
421,4,5:33.0,,Turnover by G. Antetokounmpo (lost ball; steal by M. Hezonja),100,103
422,4,5:30.0,T. Hardaway makes 2-pt layup from 2 ft,,102,103
423,4,5:30.0,,Violation by Team (def goaltending),102,103
424,4,5:10.0,,E. Bledsoe makes 2-pt jump shot from 12 ft,102,105
425,4,4:57.0,D. Dotson makes 3-pt jump shot from 28 ft (assist by F. Ntilikina),,105,105
426,4,4:39.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Middleton),105,108
427,4,4:17.0,M. Hezonja makes 2-pt hook shot from 5 ft (assist by F. Ntilikina),,107,108
428,4,4:00.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,107,108
429,4,3:53.0,,Offensive rebound by G. Antetokounmpo,107,108
430,4,3:53.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,107,108
431,4,3:52.0,,Offensive rebound by E. Bledsoe,107,108
432,4,3:48.0,,B. Lopez misses 3-pt jump shot from 27 ft,107,108
433,4,3:45.0,,Offensive rebound by G. Antetokounmpo,107,108
434,4,3:44.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,107,110
435,4,3:42.0,T. Hardaway makes 3-pt jump shot from 28 ft,,110,110
436,4,3:26.0,,Turnover by E. Bledsoe (traveling),110,110
437,4,3:26.0,New York full timeout,,110,110
438,4,3:26.0,,M. Brogdon enters the game for E. İlyasova,110,110
439,4,3:05.0,M. Hezonja misses 3-pt jump shot from 28 ft,,110,110
440,4,3:02.0,,Defensive rebound by M. Brogdon,110,110
441,4,2:55.0,,B. Lopez makes 2-pt layup from 1 ft (assist by K. Middleton),110,112
442,4,2:55.0,,Shooting foul by T. Hardaway (drawn by B. Lopez),110,112
443,4,2:55.0,,B. Lopez makes free throw 1 of 1,110,113
444,4,2:37.0,T. Hardaway misses 3-pt jump shot from 23 ft,,110,113
445,4,2:35.0,,Defensive rebound by M. Brogdon,110,113
446,4,2:22.0,,K. Middleton makes 3-pt jump shot from 28 ft,110,116
447,4,2:22.0,New York full timeout,,110,116
448,4,2:22.0,T. Burke enters the game for F. Ntilikina,,110,116
449,4,2:04.0,T. Hardaway misses 2-pt jump shot from 5 ft,,110,116
450,4,2:03.0,Offensive rebound by E. Freedom,,110,116
451,4,2:02.0,E. Freedom makes 2-pt layup at rim,,112,116
452,4,1:44.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by M. Brogdon),112,119
453,4,1:35.0,T. Burke misses 2-pt jump shot from 17 ft (block by E. Bledsoe),,112,119
454,4,1:33.0,Offensive rebound by T. Burke,,112,119
455,4,1:33.0,T. Burke misses 2-pt jump shot from 1 ft (block by M. Brogdon),,112,119
456,4,1:33.0,Offensive rebound by Team,,112,119
457,4,1:30.0,T. Hardaway misses 2-pt jump shot from 14 ft,,112,119
458,4,1:28.0,Offensive rebound by T. Burke,,112,119
459,4,1:28.0,Personal foul by G. Antetokounmpo (drawn by T. Burke),,112,119
460,4,1:24.0,Personal foul by K. Middleton (drawn by T. Hardaway),,112,119
461,4,1:24.0,T. Hardaway makes free throw 1 of 2,,113,119
462,4,1:24.0,F. Ntilikina enters the game for T. Burke,,113,119
463,4,1:24.0,N. Vonleh enters the game for E. Freedom,,113,119
464,4,1:24.0,T. Hardaway misses free throw 2 of 2,,113,119
465,4,1:22.0,,Defensive rebound by G. Antetokounmpo,113,119
466,4,1:11.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by B. Lopez),113,122
467,4,1:02.0,D. Dotson misses 3-pt jump shot from 26 ft,,113,122
468,4,0:58.0,,Defensive rebound by K. Middleton,113,122
469,4,0:38.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),113,124
470,4,0:38.0,,Shooting foul by T. Hardaway (drawn by G. Antetokounmpo),113,124
471,4,0:38.0,T. Burke enters the game for T. Hardaway,,113,124
472,4,0:38.0,,G. Antetokounmpo misses free throw 1 of 1,113,124
473,4,0:38.0,Defensive rebound by D. Dotson,,113,124
474,4,0:26.0,M. Hezonja misses 2-pt hook shot from 2 ft,,113,124
475,4,0:23.0,,Defensive rebound by E. Bledsoe,113,124
476,4,0:02.0,,Turnover by Team (shot clock),113,124
477,4,0:01.0,Turnover by T. Burke (bad pass),,113,124
