,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MIAMI_ACTION,LA LAKERS_SCORE,MIAMI_SCORE
387,4,8:26.0,B. Ingram makes 2-pt layup from 2 ft,,96,82
388,4,8:12.0,,J. Richardson misses 2-pt layup from 2 ft (block by J. Hart),96,82
389,4,8:09.0,Defensive rebound by K. Caldwell-Pope,,96,82
390,4,8:08.0,Personal foul by T. Johnson (drawn by K. Caldwell-Pope),,96,82
391,4,8:08.0,L. James enters the game for L. Stephenson,,96,82
392,4,7:51.0,L. James makes 2-pt jump shot from 20 ft,,98,82
393,4,7:36.0,,J. Richardson makes 2-pt dunk from 1 ft (assist by B. Adebayo),98,84
394,4,7:21.0,Personal foul by D. Jones (drawn by L. James),,98,84
395,4,7:03.0,L. James misses 2-pt jump shot from 21 ft,,98,84
396,4,6:58.0,,Defensive rebound by J. Richardson,98,84
397,4,6:52.0,,Miami full timeout,98,84
398,4,6:40.0,,J. Richardson misses 2-pt dunk from 1 ft,98,84
399,4,6:37.0,,Offensive rebound by B. Adebayo,98,84
400,4,6:37.0,,B. Adebayo makes 2-pt hook shot from 3 ft,98,86
401,4,6:37.0,Violation by Team (def goaltending),,98,86
402,4,6:31.0,Personal foul by J. Richardson (drawn by L. James),,98,86
403,4,6:31.0,,Technical foul by J. Richardson,98,86
404,4,6:31.0,K. Caldwell-Pope makes technical free throw,,99,86
405,4,6:31.0,,J. Richardson ejected from game,99,86
406,4,6:31.0,,R. McGruder enters the game for J. Richardson,99,86
407,4,6:27.0,Technical foul by E. Spoelstra,,99,86
408,4,6:27.0,K. Caldwell-Pope makes technical free throw,,100,86
409,4,6:15.0,L. James misses 2-pt jump shot from 20 ft,,100,86
410,4,6:12.0,,Defensive rebound by T. Johnson,100,86
411,4,5:56.0,,T. Johnson misses 3-pt jump shot from 25 ft,100,86
412,4,5:54.0,,Offensive rebound by D. Jones,100,86
413,4,5:52.0,,R. McGruder misses 3-pt jump shot from 24 ft,100,86
414,4,5:48.0,Defensive rebound by J. Hart,,100,86
415,4,5:38.0,J. Hart misses 2-pt jump shot from 21 ft,,100,86
416,4,5:36.0,,Defensive rebound by B. Adebayo,100,86
417,4,5:28.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by B. Adebayo),100,89
418,4,5:28.0,LA Lakers full timeout,,100,89
419,4,5:28.0,T. Chandler enters the game for J. McGee,,100,89
420,4,5:05.0,B. Ingram makes 2-pt jump shot from 11 ft,,102,89
421,4,4:50.0,,D. Jones makes 2-pt layup from 2 ft (assist by B. Adebayo),102,91
422,4,4:31.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,102,91
423,4,4:28.0,Offensive rebound by K. Caldwell-Pope,,102,91
424,4,4:28.0,K. Caldwell-Pope misses 2-pt layup at rim,,102,91
425,4,4:27.0,,Defensive rebound by D. Jones,102,91
426,4,4:17.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by T. Johnson),102,94
427,4,3:54.0,L. James misses 2-pt layup from 1 ft,,102,94
428,4,3:53.0,Offensive rebound by T. Chandler,,102,94
429,4,3:53.0,T. Chandler misses 2-pt dunk from 2 ft,,102,94
430,4,3:51.0,Offensive rebound by B. Ingram,,102,94
431,4,3:46.0,B. Ingram makes 2-pt jump shot from 20 ft,,104,94
432,4,3:27.0,,W. Ellington misses 3-pt jump shot from 25 ft,104,94
433,4,3:25.0,,Offensive rebound by D. Jones,104,94
434,4,3:25.0,,D. Jones makes 2-pt dunk from 1 ft,104,96
435,4,3:25.0,Technical foul by B. Ingram,,104,96
436,4,3:25.0,,Technical foul by D. Jones,104,96
437,4,3:05.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,106,96
438,4,2:43.0,,T. Johnson misses 2-pt layup from 1 ft,106,96
439,4,2:41.0,Defensive rebound by T. Chandler,,106,96
440,4,2:21.0,L. James misses 2-pt jump shot from 17 ft,,106,96
441,4,2:17.0,Offensive rebound by K. Caldwell-Pope,,106,96
442,4,2:11.0,Shooting foul by R. McGruder (drawn by L. James),,106,96
443,4,2:11.0,L. James makes free throw 1 of 2,,107,96
444,4,2:11.0,L. James makes free throw 2 of 2,,108,96
445,4,2:04.0,,Shooting foul by J. Hart (drawn by T. Johnson),108,96
446,4,2:04.0,,T. Johnson misses free throw 1 of 2,108,96
447,4,2:04.0,,Offensive rebound by Team,108,96
448,4,2:04.0,,T. Johnson makes free throw 2 of 2,108,97
449,4,1:43.0,L. James misses 2-pt jump shot from 16 ft,,108,97
450,4,1:39.0,,Defensive rebound by T. Johnson,108,97
451,4,1:34.0,,Offensive foul by D. Jones (drawn by K. Caldwell-Pope),108,97
452,4,1:34.0,,Turnover by D. Jones (offensive foul),108,97
453,4,1:09.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,108,97
454,4,1:08.0,,Defensive rebound by T. Johnson,108,97
455,4,1:03.0,,R. McGruder misses 3-pt jump shot from 23 ft,108,97
456,4,1:00.0,Defensive rebound by B. Ingram,,108,97
457,4,0:43.0,L. James makes 2-pt jump shot from 22 ft,,110,97
458,4,0:43.0,,Miami full timeout,110,97
459,4,0:43.0,S. Mykhailiuk enters the game for K. Caldwell-Pope,,110,97
460,4,0:43.0,,Violation by Team (delay of game),110,97
461,4,0:34.0,,B. Adebayo misses 2-pt layup from 2 ft,110,97
462,4,0:32.0,Defensive rebound by T. Chandler,,110,97
463,4,0:16.0,L. James makes 3-pt jump shot from 32 ft,,113,97
464,4,0:05.0,,Turnover by R. McGruder (lost ball; steal by T. Chandler),113,97
