,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
380,4,7:38.0,,Defensive rebound by I. Bonga,99,73
381,4,7:38.0,,Personal take foul by K. Thompson (drawn by I. Bonga),99,73
382,4,7:38.0,J. Evans enters the game for K. Thompson,,99,73
383,4,7:38.0,,M. Wagner enters the game for M. Muscala,99,73
384,4,7:24.0,,Turnover by J. Williams (lost ball; steal by Q. Cook),99,73
385,4,7:16.0,Q. Cook makes 2-pt jump shot from 10 ft,,101,73
386,4,6:56.0,,M. Wagner misses 2-pt jump shot from 17 ft,101,73
387,4,6:52.0,,Offensive rebound by I. Bonga,101,73
388,4,6:52.0,,I. Bonga makes 2-pt layup at rim,101,75
389,4,6:40.0,Q. Cook makes 2-pt jump shot from 20 ft (assist by J. Jerebko),,103,75
390,4,6:30.0,,Personal foul by Q. Cook (drawn by A. Caruso),103,75
391,4,6:30.0,,LA Lakers full timeout,103,75
392,4,6:30.0,A. McKinnie enters the game for D. Lee,,103,75
393,4,6:18.0,,A. Caruso misses 2-pt hook shot from 3 ft,103,75
394,4,6:17.0,,Offensive rebound by Team,103,75
395,4,6:10.0,,Personal foul by J. Evans (drawn by I. Bonga),103,75
396,4,6:10.0,,I. Bonga misses free throw 1 of 2,103,75
397,4,6:10.0,,Offensive rebound by Team,103,75
398,4,6:10.0,,I. Bonga makes free throw 2 of 2,103,76
399,4,5:56.0,J. Bell misses 2-pt dunk from 2 ft,,103,76
400,4,5:54.0,,Defensive rebound by M. Wagner,103,76
401,4,5:47.0,,Turnover by J. Jones (lost ball; steal by J. Jerebko),103,76
402,4,5:45.0,Turnover by J. Jerebko (bad pass; steal by I. Bonga),,103,76
403,4,5:45.0,,Personal foul by J. Evans (drawn by I. Bonga),103,76
404,4,5:45.0,,I. Bonga makes free throw 1 of 2,103,77
405,4,5:45.0,,I. Bonga misses free throw 2 of 2,103,77
406,4,5:42.0,Defensive rebound by A. McKinnie,,103,77
407,4,5:27.0,J. Evans misses 2-pt jump shot from 17 ft,,103,77
408,4,5:23.0,,Defensive rebound by J. Jones,103,77
409,4,5:17.0,,J. Williams makes 2-pt dunk from 1 ft (assist by J. Jones),103,79
410,4,5:02.0,J. Bell misses 2-pt jump shot from 14 ft,,103,79
411,4,4:58.0,,Defensive rebound by M. Wagner,103,79
412,4,4:49.0,,Shooting foul by A. McKinnie (drawn by M. Wagner),103,79
413,4,4:49.0,,M. Wagner makes free throw 1 of 2,103,80
414,4,4:49.0,,M. Wagner makes free throw 2 of 2,103,81
415,4,4:29.0,J. Jerebko misses 3-pt jump shot from 25 ft,,103,81
416,4,4:25.0,,Defensive rebound by I. Bonga,103,81
417,4,4:08.0,,J. Williams makes 2-pt dunk from 1 ft (assist by M. Wagner),103,83
418,4,3:51.0,Q. Cook misses 2-pt layup from 2 ft,,103,83
419,4,3:47.0,,Defensive rebound by M. Wagner,103,83
420,4,3:44.0,,Turnover by M. Wagner (traveling),103,83
421,4,3:44.0,Golden State full timeout,,103,83
422,4,3:44.0,D. Lee enters the game for A. McKinnie,,103,83
423,4,3:23.0,J. Evans misses 2-pt layup from 2 ft (block by I. Bonga),,103,83
424,4,3:20.0,,Defensive rebound by J. Williams,103,83
425,4,3:06.0,,M. Wagner makes 2-pt jump shot from 19 ft (assist by I. Bonga),103,85
426,4,2:51.0,,Violation by Team (kicked ball),103,85
427,4,2:41.0,D. Lee makes 3-pt jump shot from 25 ft,,106,85
428,4,2:24.0,,J. Williams makes 2-pt dunk from 1 ft (assist by I. Bonga),106,87
429,4,2:01.0,J. Jerebko misses 2-pt layup from 3 ft (block by J. Williams),,106,87
430,4,1:58.0,,Defensive rebound by A. Caruso,106,87
431,4,1:56.0,,J. Jones misses 2-pt jump shot from 7 ft (block by J. Bell),106,87
432,4,1:54.0,Defensive rebound by J. Jerebko,,106,87
433,4,1:54.0,Turnover by J. Jerebko (step out of bounds),,106,87
434,4,1:46.0,,Turnover by A. Caruso (bad pass; steal by J. Evans),106,87
435,4,1:42.0,Q. Cook makes 2-pt layup from 2 ft (assist by J. Evans),,108,87
436,4,1:24.0,,M. Wagner makes 2-pt layup from 4 ft,108,89
437,4,1:24.0,,Shooting foul by J. Jerebko (drawn by M. Wagner),108,89
438,4,1:24.0,,M. Wagner makes free throw 1 of 1,108,90
439,4,1:15.0,J. Evans misses 2-pt jump shot from 21 ft,,108,90
440,4,1:12.0,,Defensive rebound by M. Wagner,108,90
441,4,1:05.0,,Turnover by A. Caruso (bad pass; steal by D. Lee),108,90
442,4,0:57.0,Personal foul by M. Wagner (drawn by J. Bell),,108,90
443,4,0:51.0,J. Bell misses 2-pt jump shot from 19 ft,,108,90
444,4,0:48.0,,Defensive rebound by M. Wagner,108,90
445,4,0:36.0,,M. Wagner misses 2-pt layup from 2 ft,108,90
446,4,0:34.0,Defensive rebound by J. Bell,,108,90
447,4,0:26.0,J. Jerebko misses 3-pt jump shot from 25 ft,,108,90
448,4,0:23.0,,Defensive rebound by J. Jones,108,90
449,4,0:11.0,,J. Jones misses 3-pt jump shot from 25 ft,108,90
450,4,0:09.0,Defensive rebound by J. Evans,,108,90
