,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
386,4,3:57.0,,K. Leonard misses 2-pt jump shot from 13 ft,75,81
387,4,3:55.0,Defensive rebound by W. Carter,,75,81
388,4,3:42.0,K. Dunn misses 3-pt jump shot from 24 ft,,75,81
389,4,3:40.0,,Defensive rebound by S. Ibaka,75,81
390,4,3:27.0,,Personal foul by Z. LaVine (drawn by S. Ibaka),75,81
391,4,3:27.0,,Toronto full timeout,75,81
392,4,3:15.0,,D. Green misses 3-pt jump shot from 23 ft,75,81
393,4,3:14.0,Defensive rebound by Team,,75,81
394,4,3:05.0,K. Dunn makes 2-pt dunk at rim,,77,81
395,4,2:50.0,,Turnover by S. Ibaka (lost ball; steal by L. Markkanen),77,81
396,4,2:37.0,Turnover by J. Holiday (traveling),,77,81
397,4,2:21.0,,K. Leonard makes 2-pt layup from 2 ft,77,83
398,4,1:59.0,Shooting foul by D. Green (drawn by Z. LaVine),,77,83
399,4,1:59.0,Z. LaVine makes free throw 1 of 2,,78,83
400,4,1:59.0,Z. LaVine makes free throw 2 of 2,,79,83
401,4,1:37.0,,K. Leonard misses 2-pt jump shot from 13 ft,79,83
402,4,1:36.0,,Offensive rebound by S. Ibaka,79,83
403,4,1:36.0,,S. Ibaka makes 2-pt layup from 1 ft,79,85
404,4,1:21.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),,82,85
405,4,1:12.0,,Shooting foul by K. Dunn (drawn by K. Leonard),82,85
406,4,1:12.0,,K. Leonard makes free throw 1 of 2,82,86
407,4,1:12.0,,K. Leonard makes free throw 2 of 2,82,87
408,4,0:55.0,K. Dunn misses 2-pt jump shot from 16 ft,,82,87
409,4,0:53.0,,Defensive rebound by S. Ibaka,82,87
410,4,0:31.0,,S. Ibaka misses 2-pt jump shot from 20 ft,82,87
411,4,0:26.0,,Offensive rebound by P. Siakam,82,87
412,4,0:25.0,,Personal take foul by Z. LaVine (drawn by P. Siakam),82,87
413,4,0:25.0,,P. Siakam makes free throw 1 of 2,82,88
414,4,0:25.0,,P. Siakam makes free throw 2 of 2,82,89
415,4,0:25.0,Chicago full timeout,,82,89
416,4,0:21.0,W. Carter makes 2-pt dunk at rim (assist by K. Dunn),,84,89
417,4,0:21.0,,Personal take foul by J. Holiday (drawn by K. Leonard),84,89
418,4,0:21.0,,K. Leonard makes free throw 1 of 2,84,90
419,4,0:21.0,,K. Leonard makes free throw 2 of 2,84,91
420,4,0:13.0,Z. LaVine misses 2-pt layup from 1 ft,,84,91
421,4,0:13.0,Offensive rebound by W. Carter,,84,91
422,4,0:13.0,W. Carter makes 2-pt layup at rim,,86,91
423,4,0:12.0,,Personal take foul by Z. LaVine (drawn by P. Siakam),86,91
424,4,0:12.0,,P. Siakam makes free throw 1 of 2,86,92
425,4,0:12.0,,P. Siakam makes free throw 2 of 2,86,93
426,4,0:05.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,89,93
427,4,0:03.0,,Personal take foul by Z. LaVine (drawn by K. Leonard),89,93
428,4,0:03.0,R. Arcidiacono enters the game for Z. LaVine,,89,93
429,4,0:03.0,,K. Leonard makes free throw 1 of 2,89,94
430,4,0:03.0,,K. Leonard makes free throw 2 of 2,89,95
431,4,0:00.0,L. Markkanen misses 3-pt jump shot from 36 ft,,89,95
432,4,0:00.0,Offensive rebound by Team,,89,95
