,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
374,4,8:09.0,Turnover by M. Brogdon (bad pass; steal by E. Mudiay),,109,99
375,4,8:04.0,,E. Mudiay misses 2-pt layup from 1 ft (block by G. Antetokounmpo),109,99
376,4,8:02.0,Defensive rebound by S. Brown,,109,99
377,4,7:55.0,S. Brown misses 2-pt layup from 2 ft,,109,99
378,4,7:53.0,,Defensive rebound by N. Vonleh,109,99
379,4,7:45.0,,T. Hardaway misses 3-pt jump shot from 31 ft,109,99
380,4,7:43.0,Defensive rebound by G. Antetokounmpo,,109,99
381,4,7:33.0,M. Brogdon makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),,111,99
382,4,7:33.0,E. Bledsoe enters the game for G. Antetokounmpo,,111,99
383,4,7:33.0,,E. Freedom enters the game for E. Mudiay,111,99
384,4,7:09.0,,T. Hardaway misses 2-pt jump shot from 14 ft,111,99
385,4,7:07.0,Defensive rebound by S. Brown,,111,99
386,4,6:54.0,S. Brown makes 2-pt layup from 1 ft (assist by P. Connaughton),,113,99
387,4,6:39.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by D. Dotson),113,102
388,4,6:21.0,B. Lopez misses 3-pt jump shot from 25 ft,,113,102
389,4,6:19.0,,Defensive rebound by K. Knox,113,102
390,4,6:08.0,,Turnover by T. Hardaway (bad pass; steal by S. Brown),113,102
391,4,5:56.0,Personal foul by T. Hardaway (drawn by B. Lopez),,113,102
392,4,5:46.0,M. Brogdon makes 2-pt layup from 2 ft (assist by B. Lopez),,115,102
393,4,5:31.0,,K. Knox makes 3-pt jump shot from 24 ft (assist by T. Hardaway),115,105
394,4,5:12.0,B. Lopez misses 2-pt dunk from 2 ft (block by K. Knox),,115,105
395,4,5:10.0,,Defensive rebound by N. Vonleh,115,105
396,4,5:09.0,,Personal foul by B. Lopez (drawn by N. Vonleh),115,105
397,4,5:09.0,Technical foul by B. Lopez,,115,105
398,4,5:09.0,,K. Knox makes technical free throw,115,106
399,4,5:09.0,G. Antetokounmpo enters the game for M. Brogdon,,115,106
400,4,5:03.0,,Shooting foul by B. Lopez (drawn by K. Knox),115,106
401,4,5:03.0,,K. Knox makes free throw 1 of 2,115,107
402,4,5:03.0,,K. Knox makes free throw 2 of 2,115,108
403,4,4:50.0,Offensive foul by B. Lopez (drawn by T. Hardaway),,115,108
404,4,4:50.0,Turnover by B. Lopez (offensive foul),,115,108
405,4,4:50.0,M. Brogdon enters the game for B. Lopez,,115,108
406,4,4:36.0,,D. Dotson makes 2-pt jump shot from 17 ft (assist by K. Knox),115,110
407,4,4:25.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by S. Brown),,117,110
408,4,4:14.0,,Turnover by T. Hardaway (bad pass; steal by E. Bledsoe),117,110
409,4,4:08.0,Milwaukee full timeout,,117,110
410,4,4:08.0,,E. Mudiay enters the game for E. Freedom,117,110
411,4,4:01.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft (assist by E. Bledsoe),,119,110
412,4,3:51.0,,Personal foul by S. Brown (drawn by N. Vonleh),119,110
413,4,3:36.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by K. Knox),119,112
414,4,3:23.0,M. Brogdon makes 2-pt layup from 2 ft (assist by E. Bledsoe),,121,112
415,4,3:23.0,,Violation by Team (def goaltending),121,112
416,4,3:02.0,,E. Mudiay makes 2-pt jump shot from 4 ft,121,114
417,4,2:46.0,E. Bledsoe misses 2-pt jump shot from 11 ft,,121,114
418,4,2:44.0,Offensive rebound by G. Antetokounmpo,,121,114
419,4,2:34.0,G. Antetokounmpo misses 2-pt jump shot from 13 ft,,121,114
420,4,2:32.0,,Defensive rebound by D. Dotson,121,114
421,4,2:20.0,,E. Mudiay makes 2-pt jump shot from 20 ft,121,116
422,4,2:05.0,Shooting foul by N. Vonleh (drawn by G. Antetokounmpo),,121,116
423,4,2:05.0,G. Antetokounmpo misses free throw 1 of 2,,121,116
424,4,2:05.0,Offensive rebound by Team,,121,116
425,4,2:05.0,G. Antetokounmpo makes free throw 2 of 2,,122,116
426,4,1:56.0,,E. Mudiay makes 2-pt layup from 1 ft,122,118
427,4,1:42.0,Turnover by G. Antetokounmpo (traveling),,122,118
428,4,1:28.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by E. Mudiay),122,120
429,4,1:12.0,E. Bledsoe misses 2-pt jump shot from 11 ft,,122,120
430,4,1:10.0,,Defensive rebound by K. Knox,122,120
431,4,1:06.0,,Shooting foul by M. Brogdon (drawn by T. Hardaway),122,120
432,4,1:06.0,,T. Hardaway makes free throw 1 of 2,122,121
433,4,1:06.0,B. Lopez enters the game for S. Brown,,122,121
434,4,1:06.0,,T. Hardaway misses free throw 2 of 2,122,121
435,4,1:04.0,Defensive rebound by G. Antetokounmpo,,122,121
436,4,0:41.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,124,121
437,4,0:31.0,,New York full timeout,124,121
438,4,0:31.0,S. Brown enters the game for B. Lopez,,124,121
439,4,0:24.0,,E. Mudiay makes 3-pt jump shot from 26 ft,124,124
440,4,0:24.0,Milwaukee full timeout,,124,124
441,4,0:24.0,B. Lopez enters the game for S. Brown,,124,124
442,4,0:00.0,G. Antetokounmpo misses 2-pt jump shot from 14 ft,,124,124
443,4,0:00.0,Offensive rebound by Team,,124,124
444,4,0:00.0,Turnover by Team (shot clock),,124,124
445,1OT,4:36.0,,Turnover by N. Vonleh (lost ball; steal by G. Antetokounmpo),124,124
446,1OT,4:34.0,Shooting foul by E. Mudiay (drawn by G. Antetokounmpo),,124,124
447,1OT,4:34.0,G. Antetokounmpo misses free throw 1 of 2,,124,124
448,1OT,4:34.0,Offensive rebound by Team,,124,124
449,1OT,4:34.0,G. Antetokounmpo makes free throw 2 of 2,,125,124
450,1OT,4:22.0,,T. Hardaway misses 3-pt jump shot from 25 ft,125,124
451,1OT,4:20.0,Defensive rebound by G. Antetokounmpo,,125,124
452,1OT,4:10.0,Turnover by E. Bledsoe (lost ball; steal by N. Vonleh),,125,124
453,1OT,4:09.0,,Personal foul by E. Bledsoe (drawn by T. Hardaway),125,124
454,1OT,3:58.0,,E. Mudiay makes 3-pt jump shot from 26 ft (assist by N. Vonleh),125,127
455,1OT,3:41.0,Personal foul by N. Vonleh (drawn by G. Antetokounmpo),,125,127
456,1OT,3:41.0,,M. Robinson enters the game for N. Vonleh,125,127
457,1OT,3:34.0,Turnover by G. Antetokounmpo (traveling),,125,127
458,1OT,3:22.0,,K. Knox misses 2-pt layup from 3 ft (block by G. Antetokounmpo),125,127
459,1OT,3:20.0,Defensive rebound by G. Antetokounmpo,,125,127
460,1OT,3:10.0,P. Connaughton misses 3-pt jump shot from 23 ft,,125,127
461,1OT,3:08.0,Offensive rebound by E. Bledsoe,,125,127
462,1OT,3:03.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. Connaughton),,127,127
463,1OT,2:53.0,,E. Mudiay makes 3-pt jump shot from 25 ft,127,130
464,1OT,2:37.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,130,130
465,1OT,2:25.0,,K. Knox misses 3-pt jump shot from 26 ft,130,130
466,1OT,2:23.0,,Offensive rebound by M. Robinson,130,130
467,1OT,2:20.0,,M. Robinson misses 2-pt layup from 1 ft,130,130
468,1OT,2:18.0,Defensive rebound by G. Antetokounmpo,,130,130
469,1OT,2:15.0,Shooting foul by M. Robinson (drawn by G. Antetokounmpo),,130,130
470,1OT,2:15.0,G. Antetokounmpo makes free throw 1 of 2,,131,130
471,1OT,2:15.0,G. Antetokounmpo makes free throw 2 of 2,,132,130
472,1OT,1:55.0,,T. Hardaway makes 2-pt jump shot from 14 ft,132,132
473,1OT,1:42.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,134,132
474,1OT,1:34.0,,Offensive foul by E. Mudiay (drawn by E. Bledsoe),134,132
475,1OT,1:34.0,,Turnover by E. Mudiay (offensive foul),134,132
476,1OT,1:25.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,134,132
477,1OT,1:23.0,,Defensive rebound by D. Dotson,134,132
478,1OT,1:17.0,,New York full timeout,134,132
479,1OT,1:09.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by E. Mudiay),134,135
480,1OT,0:47.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,134,135
481,1OT,0:45.0,Offensive rebound by E. Bledsoe,,134,135
482,1OT,0:41.0,E. Bledsoe misses 2-pt layup from 3 ft,,134,135
483,1OT,0:39.0,,Defensive rebound by E. Mudiay,134,135
484,1OT,0:39.0,,Turnover by E. Mudiay (out of bounds lost ball),134,135
485,1OT,0:32.0,G. Antetokounmpo misses 2-pt hook shot from 4 ft,,134,135
486,1OT,0:30.0,,Defensive rebound by E. Mudiay,134,135
487,1OT,0:09.0,,Shooting foul by P. Connaughton (drawn by E. Mudiay),134,135
488,1OT,0:09.0,B. Lopez enters the game for P. Connaughton,,134,135
489,1OT,0:09.0,,E. Mudiay misses free throw 1 of 2,134,135
490,1OT,0:09.0,,Offensive rebound by Team,134,135
491,1OT,0:09.0,,E. Mudiay makes free throw 2 of 2,134,136
492,1OT,0:09.0,Milwaukee full timeout,,134,136
493,1OT,0:09.0,P. Connaughton enters the game for S. Brown,,134,136
494,1OT,0:04.0,E. Bledsoe misses 2-pt layup from 2 ft (block by M. Robinson),,134,136
495,1OT,0:02.0,Offensive rebound by Team,,134,136
496,1OT,0:01.0,Shooting foul by M. Robinson (drawn by B. Lopez),,134,136
497,1OT,0:01.0,T. Maker enters the game for P. Connaughton,,134,136
498,1OT,0:01.0,,E. Freedom enters the game for K. Knox,134,136
499,1OT,0:01.0,,L. Kornet enters the game for M. Robinson,134,136
500,1OT,0:01.0,B. Lopez misses free throw 1 of 2,,134,136
501,1OT,0:01.0,Offensive rebound by Team,,134,136
502,1OT,0:01.0,B. Lopez misses free throw 2 of 2,,134,136
503,1OT,0:00.0,Offensive rebound by G. Antetokounmpo,,134,136
