,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
388,4,7:32.0,Technical foul by K. Thompson,,101,104
389,4,7:32.0,,Technical foul by Z. Collins,101,104
390,4,7:32.0,J. Bell enters the game for D. Green,,101,104
391,4,7:16.0,,S. Curry makes 2-pt layup from 2 ft,101,106
392,4,6:55.0,S. Curry misses 3-pt jump shot from 23 ft,,101,106
393,4,6:52.0,,Defensive rebound by J. Layman,101,106
394,4,6:39.0,,E. Turner misses 2-pt layup from 3 ft,101,106
395,4,6:38.0,Turnover by J. Bell (lost ball; steal by J. Layman),,101,106
396,4,6:38.0,Defensive rebound by J. Bell,,101,106
397,4,6:38.0,,Shooting foul by J. Bell (drawn by E. Turner),101,106
398,4,6:38.0,,E. Turner makes free throw 1 of 2,101,107
399,4,6:38.0,K. Durant enters the game for K. Thompson,,101,107
400,4,6:38.0,,E. Turner makes free throw 2 of 2,101,108
401,4,6:24.0,D. Lee misses 2-pt jump shot from 21 ft,,101,108
402,4,6:22.0,,Defensive rebound by J. Layman,101,108
403,4,6:14.0,,S. Curry makes 2-pt jump shot from 18 ft,101,110
404,4,5:57.0,K. Durant misses 2-pt jump shot from 14 ft,,101,110
405,4,5:54.0,Offensive rebound by D. Lee,,101,110
406,4,5:41.0,J. Bell misses 2-pt layup from 1 ft,,101,110
407,4,5:40.0,J. Jerebko makes 2-pt layup from 1 ft,,103,110
408,4,5:40.0,Offensive rebound by J. Jerebko,,103,110
409,4,5:23.0,,S. Curry misses 3-pt jump shot from 25 ft,103,110
410,4,5:20.0,Defensive rebound by S. Curry,,103,110
411,4,5:13.0,J. Jerebko misses 3-pt jump shot from 24 ft,,103,110
412,4,5:11.0,Offensive rebound by J. Bell,,103,110
413,4,5:09.0,S. Curry misses 3-pt jump shot from 27 ft,,103,110
414,4,5:07.0,Offensive rebound by D. Lee,,103,110
415,4,4:56.0,Personal foul by S. Curry (drawn by K. Durant),,103,110
416,4,4:56.0,,Portland full timeout,103,110
417,4,4:56.0,K. Looney enters the game for J. Jerebko,,103,110
418,4,4:46.0,J. Bell misses 2-pt hook shot from 2 ft,,103,110
419,4,4:44.0,,Defensive rebound by Z. Collins,103,110
420,4,4:21.0,,E. Turner misses 2-pt jump shot from 7 ft,103,110
421,4,4:19.0,Defensive rebound by J. Bell,,103,110
422,4,4:16.0,Personal foul by R. Hood (drawn by S. Curry),,103,110
423,4,4:16.0,D. Green enters the game for J. Bell,,103,110
424,4,4:16.0,K. Thompson enters the game for D. Lee,,103,110
425,4,4:16.0,,D. Lillard enters the game for E. Turner,103,110
426,4,4:08.0,Offensive foul by D. Green (drawn by J. Layman),,103,110
427,4,4:08.0,Turnover by D. Green (offensive foul),,103,110
428,4,3:54.0,,Flagrant foul type 1 by D. Green (drawn by Z. Collins),103,110
429,4,3:54.0,,Technical foul by S. Kerr,103,110
430,4,3:54.0,,Technical foul by S. Kerr,103,110
431,4,3:54.0,S. Kerr ejected from game,,103,110
432,4,3:54.0,Technical foul by D. Green,,103,110
433,4,3:54.0,,D. Lillard makes technical free throw,103,111
434,4,3:54.0,,D. Lillard makes technical free throw,103,112
435,4,3:54.0,,D. Lillard makes technical free throw,103,113
436,4,3:54.0,,Z. Collins makes flagrant free throw 1 of 2,103,114
437,4,3:54.0,,Z. Collins makes flagrant free throw 2 of 2,103,115
438,4,3:54.0,J. Jerebko enters the game for K. Looney,,103,115
439,4,3:44.0,,Personal foul by D. Green (drawn by J. Layman),103,115
440,4,3:34.0,,J. Layman makes 3-pt jump shot from 23 ft (assist by S. Curry),103,118
441,4,3:16.0,S. Curry misses 3-pt jump shot from 26 ft,,103,118
442,4,3:13.0,,Defensive rebound by Z. Collins,103,118
443,4,3:01.0,,Personal foul by K. Durant (drawn by Z. Collins),103,118
444,4,3:01.0,,Z. Collins makes free throw 1 of 2,103,119
445,4,3:01.0,,Z. Collins makes free throw 2 of 2,103,120
446,4,2:51.0,S. Curry misses 2-pt jump shot from 19 ft,,103,120
447,4,2:49.0,,Defensive rebound by D. Lillard,103,120
448,4,2:36.0,,J. Layman misses 3-pt jump shot from 25 ft,103,120
449,4,2:34.0,,Offensive rebound by S. Curry,103,120
450,4,2:32.0,,S. Curry misses 3-pt jump shot from 25 ft,103,120
451,4,2:29.0,,Offensive rebound by Z. Collins,103,120
452,4,2:29.0,J. Bell enters the game for S. Curry,,103,120
453,4,2:29.0,Q. Cook enters the game for K. Durant,,103,120
454,4,2:29.0,D. Lee enters the game for D. Green,,103,120
455,4,2:29.0,K. Looney enters the game for J. Jerebko,,103,120
456,4,2:29.0,A. McKinnie enters the game for K. Thompson,,103,120
457,4,2:21.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by D. Lillard),103,123
458,4,1:54.0,Q. Cook misses 2-pt layup from 2 ft (block by Z. Collins),,103,123
459,4,1:52.0,,Defensive rebound by Z. Collins,103,123
460,4,1:34.0,,D. Lillard makes 3-pt jump shot from 32 ft,103,126
461,4,1:18.0,J. Bell misses 2-pt jump shot from 13 ft,,103,126
462,4,1:16.0,Offensive rebound by K. Looney,,103,126
463,4,1:11.0,D. Lee misses 2-pt layup from 1 ft,,103,126
464,4,1:11.0,Offensive rebound by J. Bell,,103,126
465,4,1:11.0,J. Bell makes 2-pt dunk from 1 ft,,105,126
466,4,0:49.0,,Z. Collins misses 2-pt layup from 2 ft (block by J. Bell),105,126
467,4,0:49.0,,Offensive rebound by Team,105,126
468,4,0:49.0,,S. Labissière enters the game for Z. Collins,105,126
469,4,0:49.0,,A. Simons enters the game for D. Lillard,105,126
470,4,0:46.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by J. Layman),105,129
471,4,0:41.0,Q. Cook misses 3-pt jump shot from 27 ft,,105,129
472,4,0:39.0,,Defensive rebound by S. Labissière,105,129
473,4,0:25.0,,A. Simons misses 3-pt jump shot from 25 ft,105,129
474,4,0:23.0,Defensive rebound by J. Bell,,105,129
475,4,0:12.0,J. Bell makes 2-pt jump shot from 17 ft (assist by K. Looney),,107,129
