,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
383,4,7:06.0,M. Monk makes flagrant free throw 1 of 2,,99,79
384,4,7:06.0,M. Monk makes flagrant free throw 2 of 2,,100,79
385,4,7:06.0,,L. Galloway enters the game for B. Griffin,100,79
386,4,7:06.0,,I. Smith enters the game for G. Robinson,100,79
387,4,7:01.0,T. Parker misses 2-pt jump shot from 20 ft,,100,79
388,4,6:58.0,,Defensive rebound by L. Galloway,100,79
389,4,6:46.0,,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),100,81
390,4,6:32.0,M. Monk misses 3-pt jump shot from 25 ft,,100,81
391,4,6:32.0,,Defensive rebound by A. Drummond,100,81
392,4,6:26.0,,Personal foul by N. Batum (drawn by A. Drummond),100,81
393,4,6:20.0,,I. Smith misses 2-pt layup from 4 ft (block by C. Zeller),100,81
394,4,6:16.0,Defensive rebound by N. Batum,,100,81
395,4,6:13.0,Turnover by N. Batum (lost ball; steal by A. Drummond),,100,81
396,4,6:09.0,,A. Drummond makes 2-pt dunk from 2 ft,100,83
397,4,5:56.0,C. Zeller makes 2-pt layup from 3 ft (assist by T. Parker),,102,83
398,4,5:56.0,,Violation by Team (def goaltending),102,83
399,4,5:50.0,,Shooting foul by C. Zeller (drawn by A. Drummond),102,83
400,4,5:50.0,,A. Drummond makes free throw 1 of 2,102,84
401,4,5:50.0,K. Walker enters the game for M. Monk,,102,84
402,4,5:50.0,,A. Drummond makes free throw 2 of 2,102,85
403,4,5:38.0,C. Zeller misses 2-pt layup from 3 ft (block by A. Drummond),,102,85
404,4,5:33.0,,Defensive rebound by A. Drummond,102,85
405,4,5:31.0,,L. Galloway misses 2-pt layup from 2 ft,102,85
406,4,5:29.0,,Offensive rebound by R. Jackson,102,85
407,4,5:29.0,,R. Jackson makes 2-pt layup from 3 ft,102,87
408,4,5:29.0,Charlotte full timeout,,102,87
409,4,5:13.0,Shooting foul by A. Drummond (drawn by C. Zeller),,102,87
410,4,5:13.0,C. Zeller makes free throw 1 of 2,,103,87
411,4,5:13.0,C. Zeller makes free throw 2 of 2,,104,87
412,4,5:01.0,,I. Smith misses 2-pt jump shot from 14 ft,104,87
413,4,4:58.0,Defensive rebound by K. Walker,,104,87
414,4,4:50.0,Offensive foul by C. Zeller (drawn by I. Smith),,104,87
415,4,4:50.0,Turnover by C. Zeller (offensive foul),,104,87
416,4,4:33.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by I. Smith),104,89
417,4,4:17.0,Offensive foul by T. Parker (drawn by R. Jackson),,104,89
418,4,4:17.0,Turnover by T. Parker (offensive foul),,104,89
419,4,4:08.0,,R. Jackson makes 2-pt jump shot from 10 ft,104,91
420,4,3:53.0,Turnover by K. Walker (bad pass; steal by R. Bullock),,104,91
421,4,3:48.0,,R. Jackson misses 2-pt layup from 3 ft,104,91
422,4,3:45.0,,Offensive rebound by L. Galloway,104,91
423,4,3:44.0,,R. Bullock misses 3-pt jump shot from 27 ft,104,91
424,4,3:44.0,Defensive rebound by C. Zeller,,104,91
425,4,3:28.0,K. Walker makes 3-pt jump shot from 28 ft,,107,91
426,4,3:14.0,,R. Jackson makes 2-pt layup from 2 ft,107,93
427,4,3:14.0,,Shooting foul by T. Parker (drawn by R. Jackson),107,93
428,4,3:14.0,,R. Jackson makes free throw 1 of 1,107,94
429,4,2:57.0,K. Walker makes 2-pt jump shot from 15 ft,,109,94
430,4,2:36.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by R. Bullock),109,97
431,4,2:09.0,K. Walker misses 2-pt layup from 4 ft,,109,97
432,4,2:09.0,,Defensive rebound by A. Drummond,109,97
433,4,2:09.0,Technical foul by K. Walker,,109,97
434,4,2:09.0,,R. Jackson makes technical free throw,109,98
435,4,2:00.0,,Turnover by R. Jackson (bad pass; steal by N. Batum),109,98
436,4,1:43.0,K. Walker misses 2-pt jump shot from 10 ft,,109,98
437,4,1:43.0,,Defensive rebound by A. Drummond,109,98
438,4,1:43.0,,Personal foul by C. Zeller (drawn by A. Drummond),109,98
439,4,1:43.0,M. Williams enters the game for C. Zeller,,109,98
440,4,1:31.0,,R. Jackson misses 3-pt jump shot from 23 ft,109,98
441,4,1:27.0,,Offensive rebound by A. Drummond,109,98
442,4,1:27.0,,A. Drummond makes 2-pt hook shot from 5 ft,109,100
443,4,1:10.0,T. Parker misses 2-pt layup from 5 ft,,109,100
444,4,1:10.0,,Defensive rebound by Team,109,100
445,4,1:04.0,,I. Smith misses 3-pt jump shot from 28 ft,109,100
446,4,0:58.0,Defensive rebound by K. Walker,,109,100
447,4,0:45.0,T. Parker makes 3-pt jump shot from 25 ft (assist by K. Walker),,112,100
448,4,0:45.0,,Detroit full timeout,112,100
449,4,0:45.0,W. Hernangómez enters the game for T. Parker,,112,100
450,4,0:37.0,,I. Smith makes 3-pt jump shot from 28 ft (assist by R. Jackson),112,103
451,4,0:23.0,Personal take foul by R. Bullock (drawn by K. Walker),,112,103
452,4,0:23.0,Charlotte full timeout,,112,103
453,4,0:23.0,T. Parker enters the game for W. Hernangómez,,112,103
454,4,0:23.0,Charlotte full timeout,,112,103
455,4,0:22.0,Personal foul by I. Smith (drawn by M. Williams),,112,103
456,4,0:22.0,M. Williams misses free throw 1 of 2,,112,103
457,4,0:22.0,Offensive rebound by Team,,112,103
458,4,0:22.0,,Z. Pachulia enters the game for L. Galloway,112,103
459,4,0:22.0,M. Williams makes free throw 2 of 2,,113,103
460,4,0:22.0,,Detroit full timeout,113,103
461,4,0:22.0,D. Bacon enters the game for T. Parker,,113,103
462,4,0:22.0,M. Monk enters the game for K. Walker,,113,103
463,4,0:22.0,,L. Galloway enters the game for Z. Pachulia,113,103
464,4,0:17.0,,A. Drummond misses 2-pt layup from 4 ft (block by M. Bridges),113,103
465,4,0:17.0,Defensive rebound by M. Monk,,113,103
