,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
384,4,6:53.0,,S. Curry misses 3-pt jump shot from 27 ft,97,96
385,4,6:50.0,Defensive rebound by T. Craig,,97,96
386,4,6:43.0,T. Craig misses 2-pt jump shot from 6 ft,,97,96
387,4,6:41.0,,Defensive rebound by E. Freedom,97,96
388,4,6:32.0,,D. Lillard makes 2-pt layup from 2 ft,97,98
389,4,6:32.0,Denver full timeout,,97,98
390,4,6:32.0,,A. Aminu enters the game for J. Layman,97,98
391,4,6:32.0,,C. McCollum enters the game for E. Turner,97,98
392,4,6:21.0,J. Hernangómez makes 2-pt dunk from 1 ft (assist by M. Plumlee),,99,98
393,4,6:02.0,,Turnover by E. Freedom (out of bounds lost ball),99,98
394,4,5:52.0,Personal foul by E. Freedom (drawn by M. Plumlee),,99,98
395,4,5:48.0,M. Beasley makes 2-pt jump shot from 13 ft (assist by M. Plumlee),,101,98
396,4,5:20.0,,D. Lillard misses 2-pt jump shot from 9 ft,101,98
397,4,5:19.0,Defensive rebound by M. Plumlee,,101,98
398,4,5:14.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by T. Craig),,104,98
399,4,5:14.0,,Portland full timeout,104,98
400,4,5:14.0,,R. Hood enters the game for S. Curry,104,98
401,4,4:51.0,,E. Freedom misses 2-pt layup from 2 ft (block by M. Plumlee),104,98
402,4,4:47.0,Defensive rebound by M. Plumlee,,104,98
403,4,4:33.0,Shooting foul by E. Freedom (drawn by M. Beasley),,104,98
404,4,4:33.0,M. Beasley misses free throw 1 of 2,,104,98
405,4,4:33.0,Offensive rebound by Team,,104,98
406,4,4:33.0,M. Beasley makes free throw 2 of 2,,105,98
407,4,4:14.0,,C. McCollum misses 2-pt jump shot from 3 ft,105,98
408,4,4:12.0,,Offensive rebound by D. Lillard,105,98
409,4,4:02.0,,D. Lillard misses 2-pt jump shot from 4 ft,105,98
410,4,4:00.0,,Offensive rebound by E. Freedom,105,98
411,4,4:00.0,,Offensive rebound by E. Freedom,105,98
412,4,4:00.0,,E. Freedom misses 2-pt layup from 1 ft (block by M. Plumlee),105,98
413,4,3:58.0,,E. Freedom misses 2-pt layup from 2 ft,105,98
414,4,3:55.0,,Offensive rebound by C. McCollum,105,98
415,4,3:55.0,,Shooting foul by M. Plumlee (drawn by D. Lillard),105,98
416,4,3:55.0,,D. Lillard makes free throw 1 of 3,105,99
417,4,3:55.0,,D. Lillard makes free throw 2 of 3,105,100
418,4,3:55.0,Denver full timeout,,105,100
419,4,3:55.0,,D. Lillard makes free throw 3 of 3,105,101
420,4,3:42.0,I. Thomas misses 2-pt jump shot from 12 ft,,105,101
421,4,3:39.0,,Defensive rebound by R. Hood,105,101
422,4,3:37.0,,Shooting foul by J. Hernangómez (drawn by E. Freedom),105,101
423,4,3:37.0,,E. Freedom makes free throw 1 of 2,105,102
424,4,3:37.0,,E. Freedom misses free throw 2 of 2,105,102
425,4,3:35.0,Defensive rebound by M. Plumlee,,105,102
426,4,3:22.0,T. Craig misses 3-pt jump shot from 25 ft,,105,102
427,4,3:19.0,,Defensive rebound by C. McCollum,105,102
428,4,3:14.0,,C. McCollum misses 2-pt jump shot from 3 ft,105,102
429,4,3:08.0,,Offensive rebound by A. Aminu,105,102
430,4,3:08.0,,A. Aminu makes 2-pt layup at rim,105,104
431,4,3:01.0,Personal foul by C. McCollum (drawn by I. Thomas),,105,104
432,4,3:01.0,,Portland full timeout,105,104
433,4,3:01.0,Offensive rebound by Team,,105,104
434,4,3:01.0,I. Thomas misses free throw 1 of 2,,105,104
435,4,3:01.0,I. Thomas makes free throw 2 of 2,,106,104
436,4,2:52.0,,C. McCollum misses 2-pt jump shot from 10 ft,106,104
437,4,2:48.0,,Offensive rebound by R. Hood,106,104
438,4,2:45.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by R. Hood),106,107
439,4,2:22.0,J. Hernangómez misses 2-pt jump shot from 6 ft (block by A. Aminu),,106,107
440,4,2:22.0,,Defensive rebound by C. McCollum,106,107
441,4,2:18.0,,E. Freedom makes 2-pt layup from 3 ft (assist by C. McCollum),106,109
442,4,2:18.0,Denver full timeout,,106,109
443,4,2:05.0,M. Beasley misses 3-pt jump shot from 27 ft,,106,109
444,4,2:01.0,,Defensive rebound by C. McCollum,106,109
445,4,1:49.0,,Turnover by E. Freedom (traveling),106,109
446,4,1:40.0,M. Beasley misses 2-pt layup from 18 ft,,106,109
447,4,1:38.0,,Defensive rebound by A. Aminu,106,109
448,4,1:38.0,,Personal foul by M. Plumlee (drawn by A. Aminu),106,109
449,4,1:38.0,T. Lyles enters the game for M. Plumlee,,106,109
450,4,1:38.0,,A. Aminu makes free throw 1 of 2,106,110
451,4,1:38.0,,E. Turner enters the game for E. Freedom,106,110
452,4,1:38.0,,A. Aminu makes free throw 2 of 2,106,111
453,4,1:31.0,I. Thomas misses 3-pt jump shot from 26 ft,,106,111
454,4,1:29.0,,Defensive rebound by A. Aminu,106,111
455,4,1:21.0,,Personal foul by I. Thomas (drawn by E. Turner),106,111
456,4,1:21.0,,Offensive rebound by Team,106,111
457,4,1:21.0,,E. Turner misses free throw 1 of 2,106,111
458,4,1:21.0,,E. Turner makes free throw 2 of 2,106,112
459,4,1:05.0,M. Beasley misses 2-pt layup from 2 ft (block by E. Turner),,106,112
460,4,1:05.0,,Defensive rebound by Team,106,112
461,4,0:56.0,,A. Aminu makes 2-pt layup from 1 ft (assist by E. Turner),106,114
462,4,0:56.0,Denver full timeout,,106,114
463,4,0:50.0,T. Lyles misses 3-pt jump shot from 23 ft,,106,114
464,4,0:48.0,,Defensive rebound by E. Turner,106,114
465,4,0:31.0,,C. McCollum misses 2-pt layup from 1 ft,106,114
466,4,0:31.0,,Offensive rebound by E. Turner,106,114
467,4,0:31.0,,Shooting foul by M. Beasley (drawn by E. Turner),106,114
468,4,0:31.0,,E. Turner misses free throw 1 of 2,106,114
469,4,0:31.0,,Offensive rebound by Team,106,114
470,4,0:31.0,,J. Layman enters the game for C. McCollum,106,114
471,4,0:31.0,,E. Turner makes free throw 2 of 2,106,115
472,4,0:24.0,I. Thomas makes 2-pt layup from 1 ft,,108,115
