,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,OKLAHOMA CITY_ACTION,CLEVELAND_SCORE,OKLAHOMA CITY_SCORE
387,4,4:33.0,,Personal foul by J. Clarkson (drawn by R. Westbrook),73,88
388,4,4:27.0,,D. Schröder misses 2-pt jump shot from 19 ft,73,88
389,4,4:24.0,Defensive rebound by L. Nance,,73,88
390,4,4:16.0,J. Clarkson makes 2-pt layup from 2 ft,,75,88
391,4,4:03.0,,R. Westbrook makes 2-pt jump shot from 14 ft,75,90
392,4,3:51.0,C. Sexton misses 2-pt layup at rim (block by S. Adams),,75,90
393,4,3:49.0,,Defensive rebound by P. George,75,90
394,4,3:46.0,,D. Schröder misses 3-pt jump shot from 23 ft,75,90
395,4,3:43.0,Defensive rebound by L. Nance,,75,90
396,4,3:35.0,L. Nance makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,78,90
397,4,3:19.0,,P. George makes 2-pt layup from 1 ft (assist by R. Westbrook),78,92
398,4,3:19.0,,Shooting foul by T. Thompson (drawn by P. George),78,92
399,4,3:19.0,,P. George makes free throw 1 of 1,78,93
400,4,2:59.0,J. Clarkson misses 3-pt jump shot from 22 ft,,78,93
401,4,2:55.0,,Defensive rebound by S. Adams,78,93
402,4,2:53.0,,Turnover by R. Westbrook (traveling),78,93
403,4,2:29.0,C. Sexton makes 2-pt jump shot from 23 ft,,80,93
404,4,2:13.0,,R. Westbrook makes 2-pt jump shot from 6 ft,80,95
405,4,1:56.0,J. Clarkson makes 2-pt layup from 1 ft,,82,95
406,4,1:56.0,Shooting foul by S. Adams (drawn by J. Clarkson),,82,95
407,4,1:56.0,A. Harrison enters the game for R. Hood,,82,95
408,4,1:56.0,A. Žižić enters the game for T. Thompson,,82,95
409,4,1:56.0,J. Clarkson makes free throw 1 of 1,,83,95
410,4,1:45.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),83,97
411,4,1:24.0,J. Clarkson misses 3-pt jump shot from 24 ft (block by P. George),,83,97
412,4,1:22.0,,Defensive rebound by R. Westbrook,83,97
413,4,1:20.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),83,100
414,4,1:00.0,A. Harrison misses 3-pt jump shot from 23 ft,,83,100
415,4,0:57.0,,Defensive rebound by R. Westbrook,83,100
416,4,0:54.0,,Oklahoma City full timeout,83,100
417,4,0:54.0,,Á. Abrines enters the game for S. Adams,83,100
418,4,0:54.0,,D. Burton enters the game for P. George,83,100
419,4,0:54.0,,T. Davis enters the game for J. Grant,83,100
420,4,0:54.0,,T. Luwawu-Cabarrot enters the game for D. Schröder,83,100
421,4,0:54.0,,A. Nader enters the game for R. Westbrook,83,100
422,4,0:39.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 13 ft,83,100
423,4,0:35.0,,Offensive rebound by T. Davis,83,100
424,4,0:35.0,,T. Davis misses 2-pt hook shot from 2 ft,83,100
425,4,0:32.0,Defensive rebound by L. Nance,,83,100
426,4,0:19.0,A. Žižić misses 2-pt hook shot from 4 ft,,83,100
427,4,0:17.0,,Defensive rebound by D. Burton,83,100
