,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA LAKERS_ACTION,BOSTON_SCORE,LA LAKERS_SCORE
389,4,4:16.0,,Turnover by M. Wagner (lost ball; steal by K. Irving),111,96
390,4,4:16.0,Turnover by M. Smart (step out of bounds),,111,96
391,4,4:16.0,,R. Rondo enters the game for L. James,111,96
392,4,3:58.0,,J. Williams misses 2-pt hook shot from 3 ft,111,96
393,4,3:55.0,Defensive rebound by A. Horford,,111,96
394,4,3:52.0,K. Irving makes 2-pt jump shot from 9 ft,,113,96
395,4,3:51.0,,LA Lakers full timeout,113,96
396,4,3:51.0,D. Theis enters the game for A. Horford,,113,96
397,4,3:35.0,,J. Williams makes 2-pt dunk from 1 ft (assist by A. Caruso),113,98
398,4,3:15.0,G. Hayward misses 3-pt jump shot from 26 ft,,113,98
399,4,3:08.0,Offensive rebound by D. Theis,,113,98
400,4,3:08.0,D. Theis misses 2-pt layup at rim,,113,98
401,4,3:07.0,,Defensive rebound by R. Rondo,113,98
402,4,3:05.0,,R. Rondo makes 2-pt jump shot from 15 ft,113,100
403,4,2:55.0,K. Irving misses 3-pt jump shot from 28 ft,,113,100
404,4,2:55.0,,Defensive rebound by R. Rondo,113,100
405,4,2:41.0,Violation by Team (kicked ball),,113,100
406,4,2:36.0,,J. Hart misses 3-pt jump shot from 26 ft,113,100
407,4,2:32.0,Defensive rebound by K. Irving,,113,100
408,4,2:27.0,K. Irving makes 2-pt layup from 4 ft,,115,100
409,4,2:27.0,Shooting foul by J. Williams (drawn by K. Irving),,115,100
410,4,2:27.0,,I. Bonga enters the game for R. Rondo,115,100
411,4,2:27.0,K. Irving makes free throw 1 of 1,,116,100
412,4,2:10.0,,J. Williams makes 2-pt dunk from 1 ft (assist by A. Caruso),116,102
413,4,1:51.0,D. Theis misses 2-pt dunk from 2 ft (block by A. Caruso),,116,102
414,4,1:51.0,Offensive rebound by Team,,116,102
415,4,1:51.0,S. Ojeleye enters the game for K. Irving,,116,102
416,4,1:51.0,B. Wanamaker enters the game for M. Morris,,116,102
417,4,1:48.0,G. Hayward makes 2-pt jump shot from 16 ft (assist by B. Wanamaker),,118,102
418,4,1:32.0,,M. Wagner misses 2-pt layup from 4 ft (block by G. Hayward),118,102
419,4,1:32.0,,Offensive rebound by Team,118,102
420,4,1:32.0,G. Yabusele enters the game for G. Hayward,,118,102
421,4,1:26.0,,Shooting foul by B. Wanamaker (drawn by A. Caruso),118,102
422,4,1:26.0,,A. Caruso makes free throw 1 of 2,118,103
423,4,1:26.0,,A. Caruso makes free throw 2 of 2,118,104
424,4,1:08.0,G. Yabusele misses 2-pt layup from 3 ft (block by I. Bonga),,118,104
425,4,1:04.0,,Defensive rebound by A. Caruso,118,104
426,4,0:55.0,,M. Wagner makes 2-pt layup from 2 ft,118,106
427,4,0:55.0,,Shooting foul by G. Yabusele (drawn by M. Wagner),118,106
428,4,0:55.0,,M. Wagner makes free throw 1 of 1,118,107
429,4,0:43.0,B. Wanamaker misses 2-pt jump shot from 6 ft,,118,107
430,4,0:41.0,,Defensive rebound by J. Williams,118,107
431,4,0:33.0,,M. Wagner misses 3-pt jump shot from 26 ft,118,107
432,4,0:28.0,Defensive rebound by S. Ojeleye,,118,107
433,4,0:23.0,G. Yabusele makes 2-pt hook shot from 7 ft (assist by M. Smart),,120,107
434,4,0:04.0,,J. Hart misses 3-pt jump shot from 31 ft,120,107
435,4,0:00.0,Defensive rebound by M. Smart,,120,107
