,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
382,4,2:57.0,,D. White misses 3-pt jump shot from 26 ft,94,102
383,4,2:55.0,Defensive rebound by P. Millsap,,94,102
384,4,2:48.0,J. Murray misses 2-pt jump shot from 15 ft,,94,102
385,4,2:45.0,,Defensive rebound by L. Aldridge,94,102
386,4,2:31.0,,D. DeRozan makes 2-pt jump shot from 6 ft,94,104
387,4,2:14.0,J. Murray makes 3-pt jump shot from 23 ft (assist by P. Millsap),,97,104
388,4,1:52.0,,D. DeRozan misses 2-pt jump shot from 16 ft,97,104
389,4,1:48.0,Defensive rebound by P. Millsap,,97,104
390,4,1:41.0,W. Barton makes 3-pt jump shot from 26 ft (assist by J. Murray),,100,104
391,4,1:30.0,,Personal foul by N. Jokić (drawn by L. Aldridge),100,104
392,4,1:30.0,,B. Forbes enters the game for D. Bertāns,100,104
393,4,1:20.0,,D. White misses 3-pt jump shot from 26 ft,100,104
394,4,1:16.0,,Offensive rebound by D. DeRozan,100,104
395,4,1:05.0,,D. DeRozan misses 2-pt jump shot from 19 ft,100,104
396,4,0:57.0,Defensive rebound by G. Harris,,100,104
397,4,0:49.0,J. Murray makes 3-pt jump shot from 28 ft,,103,104
398,4,0:29.0,,D. DeRozan misses 2-pt layup from 4 ft,103,104
399,4,0:27.0,Defensive rebound by P. Millsap,,103,104
400,4,0:16.0,J. Murray misses 3-pt jump shot from 27 ft,,103,104
401,4,0:14.0,Offensive rebound by Team,,103,104
402,4,0:14.0,,P. Mills enters the game for B. Forbes,103,104
403,4,0:11.0,J. Murray misses 2-pt jump shot from 9 ft,,103,104
404,4,0:08.0,Offensive rebound by Team,,103,104
405,4,0:08.0,Denver full timeout,,103,104
406,4,0:04.0,Turnover by N. Jokić (bad pass; steal by R. Gay),,103,104
407,4,0:04.0,,Personal foul by P. Millsap (drawn by R. Gay),103,104
408,4,0:04.0,,R. Gay misses free throw 1 of 2,103,104
409,4,0:04.0,,Offensive rebound by Team,103,104
410,4,0:04.0,,R. Gay misses free throw 2 of 2,103,104
411,4,0:03.0,Defensive rebound by W. Barton,,103,104
412,4,0:03.0,Denver full timeout,,103,104
413,4,0:02.0,Personal take foul by P. Mills (drawn by G. Harris),,103,104
414,4,0:00.0,G. Harris misses 2-pt jump shot from 20 ft,,103,104
415,4,0:00.0,Offensive rebound by Team,,103,104
