,QUARTER,TIME_REMAINING,NEW YORK_ACTION,SACRAMENTO_ACTION,NEW YORK_SCORE,SACRAMENTO_SCORE
382,4,7:54.0,,Shooting foul by D. Smith (drawn by H. Giles),84,96
383,4,7:54.0,,H. Giles makes free throw 1 of 2,84,97
384,4,7:54.0,,H. Giles makes free throw 2 of 2,84,98
385,4,7:37.0,N. Vonleh makes 2-pt hook shot from 7 ft,,86,98
386,4,7:25.0,,H. Giles makes 2-pt dunk from 2 ft (assist by N. Bjelica),86,100
387,4,7:03.0,D. Smith makes 2-pt layup from 1 ft,,88,100
388,4,6:55.0,,N. Bjelica misses 3-pt jump shot from 31 ft,88,100
389,4,6:51.0,Defensive rebound by A. Trier,,88,100
390,4,6:50.0,A. Trier makes 2-pt dunk from 1 ft,,90,100
391,4,6:49.0,,Sacramento full timeout,90,100
392,4,6:49.0,,D. Fox enters the game for C. Brewer,90,100
393,4,6:49.0,,B. Hield enters the game for Y. Ferrell,90,100
394,4,6:38.0,,Turnover by D. Fox (bad pass; steal by D. Smith),90,100
395,4,6:33.0,A. Trier makes 2-pt layup from 1 ft (assist by D. Smith),,92,100
396,4,6:33.0,,H. Barnes enters the game for N. Bjelica,92,100
397,4,6:18.0,,Personal foul by A. Trier (drawn by B. Bogdanović),92,100
398,4,6:10.0,,H. Giles misses 2-pt layup from 3 ft,92,100
399,4,6:04.0,,Offensive rebound by B. Hield,92,100
400,4,6:04.0,,B. Hield makes 2-pt dunk from 1 ft,92,102
401,4,5:48.0,D. Dotson misses 3-pt jump shot from 25 ft,,92,102
402,4,5:44.0,,Defensive rebound by H. Giles,92,102
403,4,5:37.0,,Personal foul by M. Robinson (drawn by H. Barnes),92,102
404,4,5:37.0,L. Kornet enters the game for M. Robinson,,92,102
405,4,5:28.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,92,102
406,4,5:24.0,Defensive rebound by N. Vonleh,,92,102
407,4,5:19.0,D. Smith misses 2-pt jump shot from 21 ft,,92,102
408,4,5:18.0,Offensive rebound by Team,,92,102
409,4,5:12.0,L. Kornet misses 3-pt jump shot from 25 ft,,92,102
410,4,5:09.0,,Defensive rebound by D. Fox,92,102
411,4,5:07.0,Flagrant foul type 2 by H. Giles (drawn by L. Kornet),,92,102
412,4,5:07.0,L. Kornet misses flagrant free throw 1 of 2,,92,102
413,4,5:07.0,Offensive rebound by Team,,92,102
414,4,5:07.0,L. Kornet makes flagrant free throw 2 of 2,,93,102
415,4,5:07.0,,Turnover by H. Giles (turnover),93,102
416,4,5:07.0,,H. Giles ejected from game,93,102
417,4,5:07.0,,W. Cauley-Stein enters the game for H. Giles,93,102
418,4,4:46.0,Personal foul by W. Cauley-Stein (drawn by A. Trier),,93,102
419,4,4:38.0,A. Trier misses 2-pt layup from 3 ft (block by B. Hield),,93,102
420,4,4:35.0,,Defensive rebound by H. Barnes,93,102
421,4,4:26.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),93,105
422,4,4:03.0,L. Kornet makes 3-pt jump shot from 23 ft (assist by D. Smith),,96,105
423,4,3:45.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),96,107
424,4,3:28.0,D. Dotson makes 2-pt layup from 3 ft,,98,107
425,4,3:14.0,,D. Fox misses 3-pt jump shot from 25 ft,98,107
426,4,3:14.0,Defensive rebound by D. Dotson,,98,107
427,4,3:00.0,D. Dotson misses 2-pt layup from 2 ft,,98,107
428,4,3:00.0,,Defensive rebound by H. Barnes,98,107
429,4,3:00.0,,Sacramento full timeout,98,107
430,4,2:58.0,,Personal take foul by L. Kornet (drawn by W. Cauley-Stein),98,107
431,4,2:58.0,,W. Cauley-Stein misses free throw 1 of 2,98,107
432,4,2:58.0,,Offensive rebound by Team,98,107
433,4,2:58.0,,W. Cauley-Stein makes free throw 2 of 2,98,108
434,4,2:49.0,Personal foul by B. Hield (drawn by A. Trier),,98,108
435,4,2:49.0,A. Trier makes free throw 1 of 2,,99,108
436,4,2:49.0,L. Thomas enters the game for L. Kornet,,99,108
437,4,2:49.0,A. Trier makes free throw 2 of 2,,100,108
438,4,2:48.0,,Personal take foul by N. Vonleh (drawn by W. Cauley-Stein),100,108
439,4,2:48.0,,W. Cauley-Stein makes free throw 1 of 2,100,109
440,4,2:48.0,L. Kornet enters the game for L. Thomas,,100,109
441,4,2:48.0,,W. Cauley-Stein makes free throw 2 of 2,100,110
442,4,2:27.0,Turnover by D. Dotson (lost ball; steal by D. Fox),,100,110
443,4,2:20.0,,H. Barnes makes 2-pt layup from 2 ft (assist by B. Hield),100,112
444,4,2:20.0,New York full timeout,,100,112
445,4,2:15.0,Turnover by D. Smith (lost ball; steal by B. Hield),,100,112
446,4,2:01.0,,Turnover by B. Hield (offensive foul),100,112
447,4,2:01.0,,Offensive foul by B. Hield (drawn by A. Trier),100,112
448,4,1:47.0,Personal foul by D. Fox (drawn by A. Trier),,100,112
449,4,1:47.0,A. Trier misses free throw 1 of 2,,100,112
450,4,1:47.0,Offensive rebound by Team,,100,112
451,4,1:47.0,L. Thomas enters the game for L. Kornet,,100,112
452,4,1:47.0,A. Trier makes free throw 2 of 2,,101,112
453,4,1:32.0,,D. Fox makes 2-pt layup from 1 ft,101,114
454,4,1:25.0,D. Smith makes 3-pt jump shot from 25 ft,,104,114
455,4,1:17.0,,Turnover by B. Bogdanović (bad pass; steal by A. Trier),104,114
456,4,1:12.0,A. Trier misses 2-pt layup from 3 ft,,104,114
457,4,1:09.0,Offensive rebound by D. Smith,,104,114
458,4,1:09.0,D. Smith makes 2-pt layup at rim,,106,114
459,4,1:01.0,,Shooting foul by D. Dotson (drawn by D. Fox),106,114
460,4,1:01.0,,D. Fox makes free throw 1 of 2,106,115
461,4,1:01.0,,D. Fox misses free throw 2 of 2,106,115
462,4,0:58.0,Defensive rebound by A. Trier,,106,115
463,4,0:54.0,A. Trier misses 2-pt layup from 2 ft,,106,115
464,4,0:52.0,,Defensive rebound by B. Hield,106,115
465,4,0:32.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,106,115
466,4,0:28.0,Defensive rebound by A. Trier,,106,115
467,4,0:27.0,Shooting foul by H. Barnes (drawn by A. Trier),,106,115
468,4,0:27.0,A. Trier makes free throw 1 of 2,,107,115
469,4,0:27.0,A. Trier makes free throw 2 of 2,,108,115
470,4,0:03.0,,Turnover by Team (shot clock),108,115
