,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
382,4,2:29.0,,Turnover by P. Mills (bad pass; steal by M. Beasley),98,118
383,4,2:21.0,N. Jokić makes 2-pt layup from 4 ft (assist by J. Murray),,100,118
384,4,1:59.0,,R. Gay misses 2-pt jump shot from 14 ft,100,118
385,4,1:59.0,Defensive rebound by T. Craig,,100,118
386,4,1:45.0,Shooting foul by D. DeRozan (drawn by J. Murray),,100,118
387,4,1:45.0,J. Murray makes free throw 1 of 2,,101,118
388,4,1:45.0,J. Hernangómez enters the game for T. Craig,,101,118
389,4,1:45.0,T. Lyles enters the game for G. Harris,,101,118
390,4,1:45.0,J. Vanderbilt enters the game for N. Jokić,,101,118
391,4,1:45.0,,D. Cunningham enters the game for L. Aldridge,101,118
392,4,1:45.0,,D. Motiejūnas enters the game for D. DeRozan,101,118
393,4,1:45.0,,L. Walker enters the game for R. Gay,101,118
394,4,1:45.0,J. Murray misses free throw 2 of 2,,101,118
395,4,1:41.0,,Defensive rebound by D. Cunningham,101,118
396,4,1:32.0,,P. Mills misses 3-pt jump shot from 26 ft,101,118
397,4,1:28.0,Defensive rebound by J. Vanderbilt,,101,118
398,4,1:16.0,T. Lyles misses 2-pt jump shot from 10 ft,,101,118
399,4,1:13.0,Offensive rebound by T. Lyles,,101,118
400,4,1:13.0,T. Lyles misses 2-pt layup from 4 ft,,101,118
401,4,1:12.0,,Defensive rebound by B. Forbes,101,118
402,4,1:07.0,,San Antonio full timeout,101,118
403,4,1:07.0,M. Morris enters the game for J. Hernangómez,,101,118
404,4,1:07.0,,Q. Pondexter enters the game for P. Mills,101,118
405,4,0:51.0,,D. Cunningham misses 2-pt layup from 7 ft (block by J. Vanderbilt),101,118
406,4,0:50.0,,Offensive rebound by D. Cunningham,101,118
407,4,0:48.0,,Turnover by Team (shot clock),101,118
408,4,0:32.0,M. Beasley makes 2-pt layup from 7 ft (assist by M. Morris),,103,118
409,4,0:11.0,,L. Walker makes 2-pt layup from 5 ft,103,120
410,4,0:04.0,T. Lyles misses 3-pt jump shot from 28 ft,,103,120
411,4,0:04.0,,Defensive rebound by D. Cunningham,103,120
