,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
382,4,2:54.0,Defensive rebound by L. Markkanen,,79,85
383,4,2:43.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by J. Holiday),,82,85
384,4,2:26.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,82,85
385,4,2:24.0,,Offensive rebound by D. Sabonis,82,85
386,4,2:24.0,,Personal foul by J. Parker (drawn by D. Sabonis),82,85
387,4,2:24.0,W. Carter enters the game for J. Parker,,82,85
388,4,2:11.0,,D. Collison makes 2-pt jump shot from 20 ft,82,87
389,4,1:58.0,Turnover by R. Arcidiacono (bad pass; steal by D. Sabonis),,82,87
390,4,1:55.0,,Shooting foul by Z. LaVine (drawn by B. Bogdanović),82,87
391,4,1:55.0,,B. Bogdanović makes free throw 1 of 2,82,88
392,4,1:55.0,C. Payne enters the game for R. Arcidiacono,,82,88
393,4,1:55.0,,B. Bogdanović misses free throw 2 of 2,82,88
394,4,1:53.0,Defensive rebound by L. Markkanen,,82,88
395,4,1:38.0,C. Payne makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,85,88
396,4,1:17.0,,M. Turner makes 2-pt jump shot from 17 ft (assist by D. Collison),85,90
397,4,1:07.0,Personal foul by M. Turner (drawn by W. Carter),,85,90
398,4,0:59.0,Z. LaVine misses 2-pt layup from 3 ft,,85,90
399,4,0:58.0,,Defensive rebound by D. Collison,85,90
400,4,0:37.0,,M. Turner misses 2-pt jump shot from 22 ft,85,90
401,4,0:34.0,Defensive rebound by W. Carter,,85,90
402,4,0:29.0,Z. LaVine misses 3-pt jump shot from 27 ft,,85,90
403,4,0:26.0,,Defensive rebound by M. Turner,85,90
404,4,0:24.0,,Personal take foul by W. Carter (drawn by D. Collison),85,90
405,4,0:24.0,,D. Collison makes free throw 1 of 2,85,91
406,4,0:24.0,,D. Collison makes free throw 2 of 2,85,92
407,4,0:24.0,Chicago full timeout,,85,92
408,4,0:23.0,L. Markkanen misses 3-pt jump shot from 24 ft,,85,92
409,4,0:20.0,,Defensive rebound by M. Turner,85,92
410,4,0:19.0,,Personal take foul by L. Markkanen (drawn by D. Collison),85,92
411,4,0:19.0,,D. Collison makes free throw 1 of 2,85,93
412,4,0:19.0,,D. Collison makes free throw 2 of 2,85,94
413,4,0:19.0,Chicago full timeout,,85,94
414,4,0:19.0,J. Parker enters the game for W. Carter,,85,94
415,4,0:15.0,Z. LaVine misses 2-pt layup from 1 ft,,85,94
416,4,0:15.0,L. Markkanen makes 2-pt dunk at rim,,87,94
417,4,0:15.0,Offensive rebound by L. Markkanen,,87,94
418,4,0:14.0,,Personal take foul by C. Payne (drawn by C. Joseph),87,94
419,4,0:14.0,,C. Joseph makes free throw 1 of 2,87,95
420,4,0:14.0,,C. Joseph makes free throw 2 of 2,87,96
421,4,0:08.0,J. Holiday makes 3-pt jump shot from 22 ft (assist by C. Payne),,90,96
