,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
382,4,6:14.0,R. Baker enters the game for D. Dotson,,78,98
383,4,6:14.0,L. Kornet enters the game for M. Hezonja,,78,98
384,4,6:14.0,,B. Adebayo makes free throw 2 of 2,78,99
385,4,5:48.0,A. Trier misses 2-pt jump shot from 20 ft,,78,99
386,4,5:47.0,,Defensive rebound by T. Johnson,78,99
387,4,5:38.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by D. Wade),78,101
388,4,5:28.0,A. Trier misses 2-pt layup from 2 ft,,78,101
389,4,5:24.0,,Defensive rebound by J. Richardson,78,101
390,4,5:21.0,,T. Johnson misses 3-pt jump shot from 23 ft,78,101
391,4,5:18.0,Defensive rebound by A. Trier,,78,101
392,4,5:12.0,Turnover by A. Trier (bad pass; steal by K. Olynyk),,78,101
393,4,5:12.0,,Personal foul by A. Trier (drawn by K. Olynyk),78,101
394,4,5:02.0,,K. Olynyk misses 3-pt jump shot from 25 ft,78,101
395,4,4:58.0,,Offensive rebound by B. Adebayo,78,101
396,4,4:50.0,,K. Olynyk makes 2-pt layup from 1 ft,78,103
397,4,4:33.0,Turnover by A. Trier (bad pass; steal by T. Johnson),,78,103
398,4,4:26.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Wade),78,105
399,4,4:14.0,Turnover by F. Ntilikina (bad pass; steal by B. Adebayo),,78,105
400,4,3:59.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by K. Olynyk),78,108
401,4,3:53.0,Personal take foul by D. Wade (drawn by A. Trier),,78,108
402,4,3:53.0,,Miami full timeout,78,108
403,4,3:53.0,D. Dotson enters the game for A. Trier,,78,108
404,4,3:53.0,,U. Haslem enters the game for K. Olynyk,78,108
405,4,3:53.0,,R. McGruder enters the game for J. Richardson,78,108
406,4,3:53.0,,D. Robinson enters the game for D. Wade,78,108
407,4,3:40.0,M. Robinson makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,80,108
408,4,3:27.0,,Offensive foul by U. Haslem (drawn by R. Baker),80,108
409,4,3:27.0,,Turnover by U. Haslem (offensive foul),80,108
410,4,3:14.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,80,108
411,4,3:12.0,,Defensive rebound by D. Robinson,80,108
412,4,2:51.0,,B. Adebayo misses 3-pt jump shot from 26 ft,80,108
413,4,2:47.0,Defensive rebound by D. Dotson,,80,108
414,4,2:42.0,D. Dotson makes 2-pt layup from 2 ft,,82,108
415,4,2:23.0,,Turnover by U. Haslem (step out of bounds),82,108
416,4,2:10.0,Shooting foul by R. McGruder (drawn by F. Ntilikina),,82,108
417,4,2:10.0,F. Ntilikina makes free throw 1 of 2,,83,108
418,4,2:10.0,F. Ntilikina misses free throw 2 of 2,,83,108
419,4,2:07.0,Offensive rebound by M. Robinson,,83,108
420,4,2:01.0,D. Dotson misses 3-pt jump shot from 25 ft,,83,108
421,4,1:59.0,,Defensive rebound by U. Haslem,83,108
422,4,1:46.0,,T. Johnson makes 2-pt jump shot from 9 ft (assist by R. McGruder),83,110
423,4,1:35.0,L. Kornet misses 3-pt jump shot from 26 ft,,83,110
424,4,1:31.0,,Defensive rebound by D. Robinson,83,110
425,4,1:24.0,,U. Haslem misses 3-pt jump shot from 25 ft,83,110
426,4,1:19.0,Defensive rebound by F. Ntilikina,,83,110
427,4,1:06.0,Turnover by L. Kornet (bad pass; steal by D. Robinson),,83,110
428,4,0:55.0,,R. McGruder misses 2-pt jump shot from 7 ft,83,110
429,4,0:55.0,Defensive rebound by D. Dotson,,83,110
430,4,0:55.0,Personal foul by R. McGruder (drawn by D. Dotson),,83,110
431,4,0:55.0,D. Dotson makes free throw 1 of 2,,84,110
432,4,0:55.0,D. Dotson misses free throw 2 of 2,,84,110
433,4,0:53.0,,Defensive rebound by D. Robinson,84,110
434,4,0:41.0,,D. Robinson misses 3-pt jump shot from 25 ft,84,110
435,4,0:38.0,Defensive rebound by D. Dotson,,84,110
436,4,0:34.0,D. Dotson makes 3-pt jump shot from 24 ft (assist by L. Kornet),,87,110
437,4,0:18.0,,Personal foul by M. Robinson (drawn by B. Adebayo),87,110
438,4,0:11.0,,U. Haslem misses 3-pt jump shot from 25 ft,87,110
439,4,0:09.0,Defensive rebound by D. Dotson,,87,110
440,4,0:01.0,R. Baker misses 3-pt jump shot from 24 ft,,87,110
441,4,0:00.0,Offensive rebound by M. Robinson,,87,110
