,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
382,4,5:42.0,Loose ball foul by G. Green (drawn by D. White),,123,90
383,4,5:31.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. White),123,92
384,4,5:26.0,Personal foul by D. White (drawn by M. Carter-Williams),,123,92
385,4,5:22.0,Shooting foul by M. Belinelli (drawn by D. House),,123,92
386,4,5:22.0,D. House makes free throw 1 of 2,,124,92
387,4,5:22.0,,C. Metu enters the game for M. Belinelli,124,92
388,4,5:22.0,D. House makes free throw 2 of 2,,125,92
389,4,5:13.0,,Offensive foul by C. Metu (drawn by M. Carter-Williams),125,92
390,4,5:13.0,,Turnover by C. Metu (offensive foul),125,92
391,4,5:13.0,,D. Cunningham enters the game for J. Poeltl,125,92
392,4,5:02.0,G. Green misses 3-pt jump shot from 25 ft,,125,92
393,4,5:02.0,,Defensive rebound by D. Cunningham,125,92
394,4,4:53.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,125,92
395,4,4:51.0,,Offensive rebound by C. Metu,125,92
396,4,4:51.0,,C. Metu misses 2-pt dunk from 1 ft,125,92
397,4,4:46.0,Defensive rebound by G. Green,,125,92
398,4,4:38.0,G. Green makes 2-pt hook shot from 6 ft,,127,92
399,4,4:18.0,,D. Bertāns misses 3-pt jump shot from 26 ft,127,92
400,4,4:14.0,Defensive rebound by G. Green,,127,92
401,4,4:08.0,Turnover by G. Green (bad pass; steal by Q. Pondexter),,127,92
402,4,3:58.0,,C. Metu makes 2-pt hook shot from 5 ft (assist by D. White),127,94
403,4,3:42.0,Shooting foul by Q. Pondexter (drawn by M. Carter-Williams),,127,94
404,4,3:42.0,M. Carter-Williams misses free throw 1 of 2,,127,94
405,4,3:42.0,Offensive rebound by Team,,127,94
406,4,3:42.0,M. Carter-Williams makes free throw 2 of 2,,128,94
407,4,3:28.0,,C. Metu makes 2-pt jump shot from 13 ft (assist by D. White),128,96
408,4,3:18.0,M. Chriss misses 3-pt jump shot from 27 ft,,128,96
409,4,3:18.0,,Defensive rebound by D. Bertāns,128,96
410,4,3:01.0,,C. Metu makes 2-pt jump shot from 13 ft,128,98
411,4,2:49.0,G. Green misses 2-pt layup from 4 ft,,128,98
412,4,2:49.0,,Defensive rebound by D. Cunningham,128,98
413,4,2:42.0,,D. White makes 3-pt jump shot from 25 ft (assist by C. Metu),128,101
414,4,2:24.0,M. Carter-Williams makes 2-pt jump shot from 6 ft,,130,101
415,4,2:07.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by C. Metu),130,104
416,4,1:51.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,133,104
417,4,1:32.0,,C. Metu misses 2-pt layup from 4 ft,133,104
418,4,1:29.0,,Offensive rebound by C. Metu,133,104
419,4,1:28.0,,C. Metu misses 2-pt layup from 5 ft (block by M. Carter-Williams),133,104
420,4,1:28.0,Defensive rebound by G. Green,,133,104
421,4,1:16.0,G. Clark makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),,136,104
422,4,1:02.0,,Turnover by Q. Pondexter (bad pass; steal by G. Clark),136,104
423,4,0:58.0,G. Clark misses 2-pt layup from 4 ft,,136,104
424,4,0:56.0,,Defensive rebound by D. White,136,104
425,4,0:54.0,,Turnover by D. White (dbl dribble),136,104
426,4,0:54.0,,San Antonio full timeout,136,104
427,4,0:54.0,I. Hartenstein enters the game for G. Green,,136,104
428,4,0:54.0,,J. Poeltl enters the game for D. Cunningham,136,104
429,4,0:42.0,M. Chriss misses 3-pt jump shot from 26 ft,,136,104
430,4,0:39.0,,Defensive rebound by C. Metu,136,104
431,4,0:26.0,,Shooting foul by M. Carter-Williams (drawn by Q. Pondexter),136,104
432,4,0:26.0,,Q. Pondexter makes free throw 1 of 2,136,105
433,4,0:26.0,,Q. Pondexter misses free throw 2 of 2,136,105
434,4,0:24.0,Defensive rebound by M. Chriss,,136,105
435,4,0:01.0,Turnover by Team (shot clock),,136,105
