,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
372,4,5:06.0,E. Mudiay makes 2-pt jump shot from 16 ft (assist by N. Vonleh),,102,103
373,4,4:52.0,,K. Walker misses 3-pt jump shot from 26 ft,102,103
374,4,4:48.0,Defensive rebound by N. Vonleh,,102,103
375,4,4:41.0,T. Hardaway misses 3-pt jump shot from 26 ft,,102,103
376,4,4:38.0,,Defensive rebound by J. Lamb,102,103
377,4,4:32.0,,K. Walker misses 3-pt jump shot from 23 ft,102,103
378,4,4:28.0,Defensive rebound by T. Hardaway,,102,103
379,4,4:18.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by N. Vonleh),,104,103
380,4,4:08.0,,Charlotte full timeout,104,103
381,4,4:08.0,,N. Batum enters the game for T. Parker,104,103
382,4,4:00.0,,N. Batum misses 3-pt jump shot from 23 ft,104,103
383,4,4:00.0,Defensive rebound by Team,,104,103
384,4,4:00.0,,Loose ball foul by M. Williams (drawn by N. Vonleh),104,103
385,4,4:00.0,N. Vonleh makes free throw 1 of 2,,105,103
386,4,4:00.0,N. Vonleh misses free throw 2 of 2,,105,103
387,4,3:57.0,,Defensive rebound by M. Williams,105,103
388,4,3:41.0,,J. Lamb misses 3-pt jump shot from 29 ft,105,103
389,4,3:38.0,Defensive rebound by N. Vonleh,,105,103
390,4,3:28.0,K. Knox misses 2-pt jump shot from 15 ft,,105,103
391,4,3:24.0,,Defensive rebound by K. Walker,105,103
392,4,3:17.0,,C. Zeller makes 2-pt layup from 2 ft (assist by K. Walker),105,105
393,4,3:17.0,,Shooting foul by L. Kornet (drawn by C. Zeller),105,105
394,4,3:17.0,,C. Zeller makes free throw 1 of 1,105,106
395,4,3:17.0,New York full timeout,,105,106
396,4,3:04.0,E. Mudiay misses 2-pt layup from 1 ft,,105,106
397,4,3:04.0,Offensive rebound by L. Kornet,,105,106
398,4,2:56.0,L. Kornet misses 2-pt layup from 1 ft,,105,106
399,4,2:55.0,,Defensive rebound by M. Williams,105,106
400,4,2:45.0,,M. Williams makes 2-pt jump shot from 21 ft (assist by N. Batum),105,108
401,4,2:30.0,N. Vonleh misses 2-pt dunk from 1 ft,,105,108
402,4,2:28.0,Offensive rebound by L. Kornet,,105,108
403,4,2:28.0,K. Knox misses 3-pt jump shot from 25 ft,,105,108
404,4,2:28.0,Offensive rebound by Team,,105,108
405,4,2:28.0,,Loose ball foul by C. Zeller (drawn by N. Vonleh),105,108
406,4,2:28.0,N. Vonleh makes free throw 1 of 2,,106,108
407,4,2:28.0,N. Vonleh misses free throw 2 of 2,,106,108
408,4,2:25.0,,Defensive rebound by N. Batum,106,108
409,4,2:11.0,,M. Williams misses 3-pt jump shot from 23 ft,106,108
410,4,2:05.0,,Offensive rebound by K. Walker,106,108
411,4,2:05.0,,Charlotte full timeout,106,108
412,4,1:50.0,,J. Lamb misses 3-pt jump shot from 25 ft,106,108
413,4,1:47.0,Defensive rebound by K. Knox,,106,108
414,4,1:41.0,L. Kornet makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,109,108
415,4,1:30.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),109,111
416,4,1:21.0,Offensive foul by E. Mudiay (drawn by K. Walker),,109,111
417,4,1:21.0,Turnover by E. Mudiay (offensive foul),,109,111
418,4,1:12.0,,J. Lamb makes 2-pt layup from 1 ft (assist by N. Batum),109,113
419,4,1:12.0,New York full timeout,,109,113
420,4,1:08.0,N. Vonleh makes 2-pt layup from 1 ft,,111,113
421,4,0:55.0,,J. Lamb misses 3-pt jump shot from 23 ft,111,113
422,4,0:53.0,,Offensive rebound by C. Zeller,111,113
423,4,0:42.0,,J. Lamb misses 2-pt jump shot from 15 ft,111,113
424,4,0:40.0,Defensive rebound by Team,,111,113
425,4,0:27.0,E. Mudiay makes 2-pt layup from 6 ft,,113,113
426,4,0:27.0,,Charlotte full timeout,113,113
427,4,0:08.0,,K. Walker misses 3-pt jump shot from 26 ft,113,113
428,4,0:04.0,Defensive rebound by N. Vonleh,,113,113
429,4,0:04.0,New York full timeout,,113,113
430,4,0:04.0,,M. Kidd-Gilchrist enters the game for C. Zeller,113,113
431,4,0:00.0,E. Mudiay misses 3-pt jump shot from 31 ft,,113,113
432,4,0:00.0,Offensive rebound by Team,,113,113
433,1OT,4:37.0,,M. Williams misses 2-pt jump shot from 11 ft,113,113
434,1OT,4:33.0,Defensive rebound by N. Vonleh,,113,113
435,1OT,4:14.0,T. Hardaway makes 3-pt jump shot from 27 ft (assist by N. Vonleh),,116,113
436,1OT,3:53.0,,J. Lamb makes 2-pt jump shot from 13 ft (assist by M. Williams),116,115
437,1OT,3:33.0,L. Kornet makes 3-pt jump shot from 26 ft (assist by K. Knox),,119,115
438,1OT,3:07.0,,K. Walker misses 3-pt jump shot from 27 ft,119,115
439,1OT,3:02.0,Defensive rebound by L. Kornet,,119,115
440,1OT,2:55.0,E. Mudiay makes 2-pt jump shot from 10 ft (assist by N. Vonleh),,121,115
441,1OT,2:42.0,,N. Batum makes 3-pt jump shot from 25 ft,121,118
442,1OT,2:27.0,Shooting foul by M. Williams (drawn by K. Knox),,121,118
443,1OT,2:27.0,K. Knox makes free throw 1 of 2,,122,118
444,1OT,2:27.0,K. Knox misses free throw 2 of 2,,122,118
445,1OT,2:24.0,,Defensive rebound by C. Zeller,122,118
446,1OT,2:10.0,,J. Lamb misses 2-pt jump shot from 12 ft,122,118
447,1OT,2:10.0,,Offensive rebound by Team,122,118
448,1OT,1:58.0,,M. Williams makes 3-pt jump shot from 22 ft (assist by N. Batum),122,121
449,1OT,1:45.0,E. Mudiay makes 2-pt jump shot from 18 ft (assist by N. Vonleh),,124,121
450,1OT,1:33.0,,N. Batum misses 3-pt jump shot from 25 ft,124,121
451,1OT,1:30.0,Defensive rebound by T. Hardaway,,124,121
452,1OT,1:28.0,Turnover by E. Mudiay (lost ball; steal by K. Walker),,124,121
453,1OT,1:28.0,,Personal foul by N. Vonleh (drawn by K. Walker),124,121
454,1OT,1:12.0,,J. Lamb misses 2-pt jump shot from 8 ft,124,121
455,1OT,1:11.0,,Offensive rebound by J. Lamb,124,121
456,1OT,1:08.0,,K. Walker misses 3-pt jump shot from 25 ft,124,121
457,1OT,1:05.0,Defensive rebound by L. Kornet,,124,121
458,1OT,0:47.0,L. Kornet misses 3-pt jump shot from 25 ft,,124,121
459,1OT,0:45.0,,Defensive rebound by K. Walker,124,121
460,1OT,0:33.0,,K. Walker misses 2-pt layup from 3 ft,124,121
461,1OT,0:32.0,,Offensive rebound by C. Zeller,124,121
462,1OT,0:31.0,,Charlotte full timeout,124,121
463,1OT,0:19.0,,J. Lamb misses 2-pt jump shot from 11 ft,124,121
464,1OT,0:18.0,Defensive rebound by N. Vonleh,,124,121
465,1OT,0:18.0,Personal take foul by C. Zeller (drawn by N. Vonleh),,124,121
466,1OT,0:18.0,,M. Kidd-Gilchrist enters the game for C. Zeller,124,121
467,1OT,0:18.0,New York full timeout,,124,121
468,1OT,0:17.0,E. Mudiay makes 2-pt layup from 1 ft (assist by K. Knox),,126,121
469,1OT,0:17.0,,Charlotte full timeout,126,121
470,1OT,0:17.0,,C. Zeller enters the game for M. Kidd-Gilchrist,126,121
471,1OT,0:12.0,,M. Williams misses 3-pt jump shot from 26 ft (block by L. Kornet),126,121
472,1OT,0:12.0,,Offensive rebound by Team,126,121
473,1OT,0:06.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by K. Walker),126,124
474,1OT,0:05.0,Personal take foul by K. Walker (drawn by K. Knox),,126,124
475,1OT,0:05.0,K. Knox misses free throw 1 of 2,,126,124
476,1OT,0:05.0,Offensive rebound by Team,,126,124
477,1OT,0:05.0,,F. Kaminsky enters the game for C. Zeller,126,124
478,1OT,0:05.0,K. Knox misses free throw 2 of 2,,126,124
479,1OT,0:02.0,,Defensive rebound by K. Walker,126,124
480,1OT,0:00.0,,K. Walker misses 2-pt layup from 6 ft,126,124
481,1OT,0:00.0,,Offensive rebound by Team,126,124
