,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
386,4,6:50.0,,M. Leonard misses 3-pt jump shot from 26 ft,82,98
387,4,6:48.0,,Offensive rebound by Z. Collins,82,98
388,4,6:42.0,,S. Curry makes 2-pt jump shot from 19 ft,82,100
389,4,6:20.0,E. Freedom misses 2-pt hook shot from 7 ft,,82,100
390,4,6:19.0,Offensive rebound by E. Freedom,,82,100
391,4,6:17.0,Turnover by E. Freedom (lost ball; steal by Z. Collins),,82,100
392,4,6:09.0,,S. Curry misses 3-pt jump shot from 25 ft,82,100
393,4,6:05.0,,Offensive rebound by M. Leonard,82,100
394,4,6:01.0,,Turnover by M. Leonard (bad pass; steal by E. Mudiay),82,100
395,4,5:58.0,N. Vonleh makes 2-pt layup from 2 ft (assist by E. Mudiay),,84,100
396,4,5:58.0,,Portland full timeout,84,100
397,4,5:58.0,K. Knox enters the game for D. Dotson,,84,100
398,4,5:38.0,,Shooting foul by E. Freedom (drawn by Z. Collins),84,100
399,4,5:38.0,,Z. Collins misses free throw 1 of 2,84,100
400,4,5:38.0,,Offensive rebound by Team,84,100
401,4,5:38.0,,Z. Collins makes free throw 2 of 2,84,101
402,4,5:24.0,T. Hardaway misses 3-pt jump shot from 25 ft,,84,101
403,4,5:20.0,,Defensive rebound by J. Layman,84,101
404,4,5:08.0,,C. McCollum misses 3-pt jump shot from 27 ft,84,101
405,4,5:04.0,Defensive rebound by N. Vonleh,,84,101
406,4,4:57.0,N. Vonleh misses 2-pt hook shot from 2 ft (block by Z. Collins),,84,101
407,4,4:55.0,Offensive rebound by N. Vonleh,,84,101
408,4,4:54.0,K. Knox makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,87,101
409,4,4:39.0,,Offensive foul by C. McCollum (drawn by T. Hardaway),87,101
410,4,4:39.0,,Turnover by C. McCollum (offensive foul),87,101
411,4,4:39.0,,D. Lillard enters the game for S. Curry,87,101
412,4,4:39.0,,J. Nurkić enters the game for M. Leonard,87,101
413,4,4:32.0,N. Vonleh makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,90,101
414,4,4:20.0,,C. McCollum makes 2-pt jump shot from 2 ft (assist by J. Layman),90,103
415,4,4:20.0,,Shooting foul by T. Hardaway (drawn by C. McCollum),90,103
416,4,4:20.0,,C. McCollum makes free throw 1 of 1,90,104
417,4,4:20.0,,A. Aminu enters the game for Z. Collins,90,104
418,4,4:12.0,N. Vonleh makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,93,104
419,4,3:49.0,,J. Layman misses 2-pt jump shot from 8 ft,93,104
420,4,3:47.0,Defensive rebound by N. Vonleh,,93,104
421,4,3:40.0,E. Mudiay misses 2-pt jump shot from 5 ft,,93,104
422,4,3:38.0,,Defensive rebound by J. Nurkić,93,104
423,4,3:29.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),93,106
424,4,3:14.0,N. Vonleh misses 2-pt jump shot from 6 ft,,93,106
425,4,3:14.0,Offensive rebound by E. Freedom,,93,106
426,4,3:14.0,E. Freedom makes 2-pt layup from 2 ft,,95,106
427,4,3:14.0,Shooting foul by A. Aminu (drawn by E. Freedom),,95,106
428,4,3:14.0,,E. Turner enters the game for J. Layman,95,106
429,4,3:14.0,E. Freedom misses free throw 1 of 1,,95,106
430,4,3:12.0,Offensive rebound by N. Vonleh,,95,106
431,4,3:12.0,N. Vonleh misses 2-pt layup from 2 ft,,95,106
432,4,3:10.0,,Defensive rebound by J. Nurkić,95,106
433,4,3:00.0,,Shooting foul by K. Knox (drawn by J. Nurkić),95,106
434,4,3:00.0,,J. Nurkić misses free throw 1 of 2,95,106
435,4,3:00.0,,Offensive rebound by Team,95,106
436,4,3:00.0,,J. Nurkić makes free throw 2 of 2,95,107
437,4,2:48.0,E. Mudiay misses 2-pt layup from 1 ft,,95,107
438,4,2:44.0,,Defensive rebound by C. McCollum,95,107
439,4,2:30.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),95,109
440,4,2:30.0,,Shooting foul by K. Knox (drawn by J. Nurkić),95,109
441,4,2:30.0,M. Hezonja enters the game for T. Hardaway,,95,109
442,4,2:30.0,,J. Nurkić makes free throw 1 of 1,95,110
443,4,2:12.0,E. Mudiay makes 2-pt layup from 1 ft,,97,110
444,4,1:52.0,,A. Aminu misses 3-pt jump shot from 23 ft,97,110
445,4,1:51.0,,Offensive rebound by E. Turner,97,110
446,4,1:48.0,,Turnover by E. Turner (lost ball; steal by M. Hezonja),97,110
447,4,1:45.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by K. Knox),,99,110
448,4,1:22.0,,Turnover by E. Turner (bad pass; steal by M. Hezonja),99,110
449,4,1:21.0,Shooting foul by C. McCollum (drawn by K. Knox),,99,110
450,4,1:21.0,K. Knox makes free throw 1 of 2,,100,110
451,4,1:21.0,K. Knox makes free throw 2 of 2,,101,110
452,4,1:06.0,,Personal foul by E. Freedom (drawn by J. Nurkić),101,110
453,4,1:06.0,,J. Nurkić makes free throw 1 of 2,101,111
454,4,1:06.0,,J. Nurkić misses free throw 2 of 2,101,111
455,4,1:04.0,Defensive rebound by N. Vonleh,,101,111
456,4,0:49.0,M. Hezonja misses 3-pt jump shot from 24 ft,,101,111
457,4,0:46.0,,Defensive rebound by E. Turner,101,111
458,4,0:25.0,,D. Lillard misses 2-pt jump shot from 16 ft,101,111
459,4,0:23.0,,Offensive rebound by Team,101,111
460,4,0:09.0,,Turnover by Team (shot clock),101,111
