,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
374,4,5:16.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,95,121
375,4,5:12.0,,Defensive rebound by B. Biyombo,95,121
376,4,5:02.0,,M. Bridges makes 2-pt jump shot from 22 ft (assist by D. Bacon),95,123
377,4,4:39.0,C. Hutchison misses 2-pt jump shot from 10 ft,,95,123
378,4,4:37.0,,Defensive rebound by B. Biyombo,95,123
379,4,4:30.0,,D. Bacon misses 3-pt jump shot from 27 ft,95,123
380,4,4:28.0,Defensive rebound by C. Hutchison,,95,123
381,4,4:25.0,Shooting foul by B. Biyombo (drawn by S. Harrison),,95,123
382,4,4:25.0,S. Harrison makes free throw 1 of 2,,96,123
383,4,4:25.0,W. Carter enters the game for C. Felício,,96,123
384,4,4:25.0,,F. Kaminsky enters the game for B. Biyombo,96,123
385,4,4:25.0,S. Harrison makes free throw 2 of 2,,97,123
386,4,4:12.0,,M. Monk misses 2-pt layup from 3 ft (block by A. Blakeney),97,123
387,4,4:08.0,Defensive rebound by W. Carter,,97,123
388,4,4:01.0,S. Harrison makes 3-pt jump shot from 25 ft,,100,123
389,4,3:35.0,,D. Bacon makes 2-pt layup from 1 ft,100,125
390,4,3:22.0,W. Carter misses 2-pt jump shot from 17 ft,,100,125
391,4,3:19.0,,Defensive rebound by N. Batum,100,125
392,4,3:09.0,,M. Bridges misses 2-pt layup from 7 ft (block by W. Carter),100,125
393,4,3:06.0,,Offensive rebound by M. Bridges,100,125
394,4,3:02.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Bridges),100,128
395,4,2:53.0,A. Blakeney misses 3-pt jump shot from 26 ft,,100,128
396,4,2:50.0,,Defensive rebound by D. Bacon,100,128
397,4,2:32.0,,F. Kaminsky misses 2-pt layup from 2 ft,100,128
398,4,2:30.0,Defensive rebound by W. Carter,,100,128
399,4,2:28.0,Shooting foul by N. Batum (drawn by A. Blakeney),,100,128
400,4,2:28.0,A. Blakeney misses free throw 1 of 2,,100,128
401,4,2:28.0,Offensive rebound by Team,,100,128
402,4,2:28.0,A. Blakeney makes free throw 2 of 2,,101,128
403,4,2:19.0,,Personal foul by S. Harrison (drawn by M. Monk),101,128
404,4,2:13.0,,M. Monk makes 3-pt jump shot from 26 ft,101,131
405,4,1:55.0,Turnover by R. Arcidiacono (bad pass; steal by D. Bacon),,101,131
406,4,1:54.0,,Clear path foul by A. Blakeney,101,131
407,4,1:54.0,,D. Bacon makes clear path free throw 1 of 2,101,132
408,4,1:54.0,,D. Bacon makes clear path free throw 2 of 2,101,133
409,4,1:54.0,C. Felício enters the game for W. Carter,,101,133
410,4,1:41.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by F. Kaminsky),101,135
411,4,1:33.0,,Violation by Team (kicked ball),101,135
412,4,1:25.0,R. Arcidiacono makes 3-pt jump shot from 23 ft (assist by S. Harrison),,104,135
413,4,1:08.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,104,135
414,4,1:04.0,Defensive rebound by S. Harrison,,104,135
415,4,0:58.0,A. Blakeney makes 2-pt jump shot from 8 ft,,106,135
416,4,0:44.0,,M. Bridges misses 3-pt jump shot from 25 ft,106,135
417,4,0:44.0,Defensive rebound by Team,,106,135
418,4,0:25.0,S. Harrison misses 2-pt jump shot from 9 ft,,106,135
419,4,0:22.0,,Defensive rebound by D. Bacon,106,135
