,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
378,4,2:47.0,,A. Burks makes 2-pt dunk from 2 ft (assist by C. Sexton),101,93
379,4,2:27.0,A. Horford misses 2-pt jump shot from 19 ft,,101,93
380,4,2:24.0,,Defensive rebound by C. Sexton,101,93
381,4,2:20.0,,Personal foul by M. Smart (drawn by C. Sexton),101,93
382,4,2:05.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by D. Nwaba),101,96
383,4,1:54.0,Personal foul by D. Nwaba (drawn by J. Tatum),,101,96
384,4,1:47.0,Turnover by G. Hayward (bad pass),,101,96
385,4,1:35.0,,A. Žižić misses 2-pt layup from 2 ft (block by J. Tatum),101,96
386,4,1:35.0,Defensive rebound by T. Rozier,,101,96
387,4,1:35.0,Personal foul by L. Nance (drawn by J. Tatum),,101,96
388,4,1:35.0,J. Tatum makes free throw 1 of 2,,102,96
389,4,1:35.0,J. Tatum makes free throw 2 of 2,,103,96
390,4,1:25.0,,A. Burks misses 3-pt jump shot from 26 ft,103,96
391,4,1:24.0,Defensive rebound by Team,,103,96
392,4,0:59.0,A. Horford misses 2-pt jump shot from 14 ft,,103,96
393,4,0:57.0,Offensive rebound by M. Smart,,103,96
394,4,0:55.0,M. Smart misses 2-pt layup from 1 ft,,103,96
395,4,0:52.0,,Defensive rebound by L. Nance,103,96
396,4,0:40.0,,A. Burks misses 2-pt layup at rim,103,96
397,4,0:37.0,Defensive rebound by A. Horford,,103,96
398,4,0:23.0,A. Horford misses 3-pt jump shot from 27 ft,,103,96
399,4,0:19.0,,Defensive rebound by L. Nance,103,96
400,4,0:09.0,,C. Sexton misses 3-pt jump shot from 25 ft,103,96
401,4,0:08.0,Defensive rebound by Team,,103,96
