,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
374,4,8:38.0,Defensive rebound by A. Drummond,,84,95
375,4,8:31.0,R. Jackson misses 3-pt jump shot from 28 ft,,84,95
376,4,8:27.0,,Defensive rebound by G. Hill,84,95
377,4,8:27.0,,P. Connaughton enters the game for S. Brown,84,95
378,4,8:27.0,,K. Middleton enters the game for G. Hill,84,95
379,4,8:11.0,,N. Mirotić misses 2-pt jump shot from 12 ft,84,95
380,4,8:09.0,Defensive rebound by W. Ellington,,84,95
381,4,8:04.0,R. Jackson makes 2-pt layup from 2 ft,,86,95
382,4,7:52.0,,P. Connaughton misses 3-pt jump shot from 23 ft,86,95
383,4,7:52.0,,Offensive rebound by E. Bledsoe,86,95
384,4,7:47.0,,E. Bledsoe makes 2-pt layup from 1 ft,86,97
385,4,7:39.0,W. Ellington misses 3-pt jump shot from 27 ft,,86,97
386,4,7:36.0,,Defensive rebound by E. Bledsoe,86,97
387,4,7:25.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,86,97
388,4,7:23.0,Defensive rebound by A. Drummond,,86,97
389,4,7:13.0,Turnover by B. Brown (lost ball; steal by K. Middleton),,86,97
390,4,7:10.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),86,99
391,4,7:09.0,Detroit full timeout,,86,99
392,4,7:09.0,L. Kennard enters the game for W. Ellington,,86,99
393,4,7:09.0,I. Smith enters the game for R. Jackson,,86,99
394,4,7:09.0,,G. Antetokounmpo enters the game for N. Mirotić,86,99
395,4,6:53.0,L. Kennard misses 2-pt layup from 4 ft,,86,99
396,4,6:51.0,,Defensive rebound by P. Connaughton,86,99
397,4,6:47.0,,E. Bledsoe makes 2-pt layup from 2 ft (assist by K. Middleton),86,101
398,4,6:47.0,,Shooting foul by I. Smith (drawn by E. Bledsoe),86,101
399,4,6:47.0,,E. Bledsoe misses free throw 1 of 1,86,101
400,4,6:44.0,Defensive rebound by A. Drummond,,86,101
401,4,6:24.0,Shooting foul by B. Lopez (drawn by I. Smith),,86,101
402,4,6:24.0,I. Smith makes free throw 1 of 2,,87,101
403,4,6:24.0,I. Smith misses free throw 2 of 2,,87,101
404,4,6:22.0,,Defensive rebound by B. Lopez,87,101
405,4,6:08.0,,K. Middleton makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),87,103
406,4,5:58.0,Turnover by I. Smith (bad pass; steal by E. Bledsoe),,87,103
407,4,5:56.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,87,105
408,4,5:56.0,,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),87,105
409,4,5:56.0,,G. Antetokounmpo makes free throw 1 of 1,87,106
410,4,5:56.0,,G. Hill enters the game for E. Bledsoe,87,106
411,4,5:43.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by I. Smith),,90,106
412,4,5:25.0,,P. Connaughton makes 2-pt layup from 2 ft (assist by G. Hill),90,108
413,4,5:10.0,L. Galloway misses 3-pt jump shot from 30 ft,,90,108
414,4,5:07.0,,Defensive rebound by G. Antetokounmpo,90,108
415,4,5:03.0,,Personal foul by A. Drummond (drawn by K. Middleton),90,108
416,4,4:58.0,,B. Lopez misses 3-pt jump shot from 27 ft,90,108
417,4,4:55.0,Defensive rebound by A. Drummond,,90,108
418,4,4:46.0,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Kennard),,92,108
419,4,4:24.0,,B. Lopez misses 2-pt layup from 3 ft (block by A. Drummond),92,108
420,4,4:21.0,Defensive rebound by B. Brown,,92,108
421,4,4:09.0,I. Smith misses 2-pt jump shot from 15 ft,,92,108
422,4,4:06.0,,Defensive rebound by G. Antetokounmpo,92,108
423,4,3:50.0,,P. Connaughton makes 3-pt jump shot from 28 ft (assist by B. Lopez),92,111
424,4,3:48.0,Detroit full timeout,,92,111
425,4,3:48.0,W. Ellington enters the game for B. Brown,,92,111
426,4,3:48.0,R. Jackson enters the game for I. Smith,,92,111
427,4,3:48.0,,E. İlyasova enters the game for G. Antetokounmpo,92,111
428,4,3:40.0,Shooting foul by P. Connaughton (drawn by L. Kennard),,92,111
429,4,3:40.0,L. Kennard makes free throw 1 of 2,,93,111
430,4,3:40.0,L. Kennard makes free throw 2 of 2,,94,111
431,4,3:26.0,,Turnover by G. Hill (bad pass),94,111
432,4,3:17.0,R. Jackson misses 2-pt layup from 4 ft,,94,111
433,4,3:13.0,Offensive rebound by A. Drummond,,94,111
434,4,3:09.0,Shooting foul by G. Hill (drawn by R. Jackson),,94,111
435,4,3:09.0,,Milwaukee full timeout,94,111
436,4,3:09.0,,G. Antetokounmpo enters the game for B. Lopez,94,111
437,4,3:09.0,R. Jackson makes free throw 1 of 2,,95,111
438,4,3:09.0,R. Jackson makes free throw 2 of 2,,96,111
439,4,2:58.0,,Personal foul by L. Galloway (drawn by K. Middleton),96,111
440,4,2:58.0,,K. Middleton makes free throw 1 of 2,96,112
441,4,2:58.0,,K. Middleton makes free throw 2 of 2,96,113
442,4,2:46.0,Shooting foul by G. Hill (drawn by A. Drummond),,96,113
443,4,2:46.0,A. Drummond misses free throw 1 of 2,,96,113
444,4,2:46.0,Offensive rebound by Team,,96,113
445,4,2:46.0,A. Drummond makes free throw 2 of 2,,97,113
446,4,2:37.0,,Personal foul by L. Galloway (drawn by K. Middleton),97,113
447,4,2:37.0,,K. Middleton makes free throw 1 of 2,97,114
448,4,2:37.0,,N. Mirotić enters the game for G. Antetokounmpo,97,114
449,4,2:37.0,,K. Middleton makes free throw 2 of 2,97,115
450,4,2:24.0,R. Jackson misses 2-pt jump shot from 19 ft,,97,115
451,4,2:20.0,,Defensive rebound by E. İlyasova,97,115
452,4,2:08.0,,E. İlyasova misses 2-pt layup from 3 ft (block by A. Drummond),97,115
453,4,2:04.0,Defensive rebound by L. Kennard,,97,115
454,4,2:02.0,L. Kennard misses 3-pt jump shot from 27 ft,,97,115
455,4,1:59.0,,Defensive rebound by E. İlyasova,97,115
456,4,1:43.0,,P. Connaughton makes 2-pt hook shot from 8 ft (assist by G. Hill),97,117
457,4,1:35.0,A. Drummond makes 2-pt hook shot from 6 ft (assist by R. Jackson),,99,117
458,4,1:34.0,,Milwaukee full timeout,99,117
459,4,1:34.0,B. Brown enters the game for A. Drummond,,99,117
460,4,1:34.0,J. Calderón enters the game for W. Ellington,,99,117
461,4,1:34.0,T. Maker enters the game for R. Jackson,,99,117
462,4,1:34.0,K. Thomas enters the game for L. Kennard,,99,117
463,4,1:34.0,,S. Brown enters the game for P. Connaughton,99,117
464,4,1:34.0,,T. Frazier enters the game for G. Hill,99,117
465,4,1:34.0,,D. Wilson enters the game for K. Middleton,99,117
466,4,1:20.0,,S. Brown makes 3-pt jump shot from 27 ft (assist by E. İlyasova),99,120
467,4,1:05.0,Offensive foul by T. Maker (drawn by D. Wilson),,99,120
468,4,1:05.0,Turnover by T. Maker (offensive foul),,99,120
469,4,0:46.0,,Turnover by S. Brown (lost ball; steal by K. Thomas),99,120
470,4,0:39.0,K. Thomas misses 3-pt jump shot from 26 ft,,99,120
471,4,0:35.0,,Defensive rebound by N. Mirotić,99,120
472,4,0:13.0,,Turnover by Team (shot clock),99,120
473,4,0:07.0,K. Thomas misses 2-pt hook shot from 7 ft,,99,120
474,4,0:04.0,,Defensive rebound by E. İlyasova,99,120
