,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
379,4,4:02.0,,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Plumlee),95,118
380,4,4:01.0,Minnesota full timeout,,95,118
381,4,4:01.0,J. Okogie enters the game for T. Jones,,95,118
382,4,4:01.0,C. Williams enters the game for D. Šarić,,95,118
383,4,3:39.0,K. Bates-Diop misses 3-pt jump shot from 27 ft,,95,118
384,4,3:38.0,,Defensive rebound by P. Millsap,95,118
385,4,3:34.0,,Personal foul by G. Dieng (drawn by P. Millsap),95,118
386,4,3:34.0,,P. Millsap makes free throw 1 of 2,95,119
387,4,3:34.0,,J. Hernangómez enters the game for M. Plumlee,95,119
388,4,3:34.0,,P. Millsap makes free throw 2 of 2,95,120
389,4,3:33.0,Personal take foul by M. Morris (drawn by C. Williams),,95,120
390,4,3:33.0,,M. Beasley enters the game for G. Harris,95,120
391,4,3:33.0,,T. Craig enters the game for P. Millsap,95,120
392,4,3:33.0,,J. Vanderbilt enters the game for J. Murray,95,120
393,4,3:23.0,C. Williams makes 2-pt jump shot from 21 ft,,97,120
394,4,2:58.0,,T. Craig makes 3-pt jump shot from 24 ft,97,123
395,4,2:49.0,Shooting foul by J. Vanderbilt (drawn by G. Dieng),,97,123
396,4,2:49.0,G. Dieng makes free throw 1 of 2,,98,123
397,4,2:49.0,,T. Welsh enters the game for M. Morris,98,123
398,4,2:49.0,G. Dieng makes free throw 2 of 2,,99,123
399,4,2:28.0,,J. Vanderbilt misses 3-pt jump shot from 23 ft,99,123
400,4,2:25.0,Defensive rebound by C. Reynolds,,99,123
401,4,2:19.0,C. Reynolds makes 3-pt jump shot from 26 ft (assist by C. Williams),,102,123
402,4,2:06.0,,T. Craig misses 2-pt layup from 3 ft (block by G. Dieng),102,123
403,4,2:03.0,Defensive rebound by G. Dieng,,102,123
404,4,1:53.0,C. Reynolds makes 3-pt jump shot from 23 ft (assist by C. Williams),,105,123
405,4,1:38.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by T. Craig),105,126
406,4,1:24.0,J. Okogie misses 3-pt jump shot from 23 ft,,105,126
407,4,1:22.0,,Defensive rebound by J. Hernangómez,105,126
408,4,1:14.0,,T. Welsh makes 2-pt jump shot from 20 ft (assist by J. Vanderbilt),105,128
409,4,1:02.0,G. Dieng misses 2-pt jump shot from 22 ft,,105,128
410,4,0:54.0,K. Bates-Diop misses 2-pt layup at rim,,105,128
411,4,0:54.0,Offensive rebound by K. Bates-Diop,,105,128
412,4,0:53.0,,Defensive rebound by J. Vanderbilt,105,128
413,4,0:51.0,,Personal foul by K. Bates-Diop (drawn by J. Vanderbilt),105,128
414,4,0:51.0,,J. Vanderbilt makes free throw 1 of 2,105,129
415,4,0:51.0,Violation by J. Okogie (double lane),,105,129
416,4,0:51.0,,Violation by J. Hernangómez (double lane),105,129
417,4,0:42.0,,T. Welsh makes 2-pt jump shot from 11 ft (assist by T. Craig),105,131
418,4,0:30.0,Shooting foul by T. Welsh (drawn by G. Dieng),,105,131
419,4,0:30.0,G. Dieng makes free throw 1 of 2,,106,131
420,4,0:30.0,G. Dieng makes free throw 2 of 2,,107,131
421,4,0:21.0,,J. Vanderbilt makes 2-pt dunk from 1 ft (assist by T. Welsh),107,133
422,4,0:14.0,J. Okogie misses 2-pt layup from 4 ft,,107,133
423,4,0:14.0,Offensive rebound by Team,,107,133
424,4,0:14.0,,Denver full timeout,107,133
425,4,0:14.0,,M. Morris enters the game for T. Craig,107,133
426,4,0:12.0,C. Reynolds misses 3-pt jump shot from 23 ft,,107,133
427,4,0:09.0,Offensive rebound by K. Bates-Diop,,107,133
428,4,0:08.0,K. Bates-Diop misses 2-pt jump shot from 15 ft,,107,133
429,4,0:08.0,,Defensive rebound by M. Beasley,107,133
