,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
381,4,2:43.0,K. Leonard misses 2-pt jump shot from 18 ft,,93,97
382,4,2:40.0,,Defensive rebound by T. Johnson,93,97
383,4,2:27.0,,J. Winslow makes 2-pt jump shot from 4 ft,93,99
384,4,2:13.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by P. Siakam),,96,99
385,4,1:54.0,,Turnover by J. Winslow (bad pass; steal by P. Siakam),96,99
386,4,1:52.0,P. Siakam makes 2-pt layup from 3 ft,,98,99
387,4,1:52.0,Shooting foul by T. Johnson (drawn by P. Siakam),,98,99
388,4,1:52.0,,D. Wade enters the game for T. Johnson,98,99
389,4,1:52.0,P. Siakam makes free throw 1 of 1,,99,99
390,4,1:29.0,,J. Richardson misses 2-pt jump shot from 9 ft,99,99
391,4,1:25.0,Defensive rebound by P. Siakam,,99,99
392,4,1:19.0,Personal foul by J. Winslow (drawn by K. Leonard),,99,99
393,4,1:19.0,K. Leonard makes free throw 1 of 2,,100,99
394,4,1:19.0,K. Leonard makes free throw 2 of 2,,101,99
395,4,1:19.0,,Miami full timeout,101,99
396,4,1:04.0,,D. Wade makes 3-pt jump shot from 28 ft,101,102
397,4,0:53.0,K. Leonard makes 2-pt jump shot from 18 ft,,103,102
398,4,0:35.0,,J. Winslow makes 2-pt layup from 3 ft (assist by D. Wade),103,104
399,4,0:22.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,106,104
400,4,0:22.0,,Miami full timeout,106,104
401,4,0:14.0,,Personal foul by F. VanVleet (drawn by J. Richardson),106,104
402,4,0:04.0,,D. Wade misses 3-pt jump shot from 27 ft,106,104
403,4,0:02.0,,Offensive rebound by J. Winslow,106,104
404,4,0:02.0,,J. Winslow misses 3-pt jump shot from 26 ft,106,104
405,4,0:01.0,,Offensive rebound by D. Wade,106,104
406,4,0:00.0,,D. Wade misses 2-pt layup from 1 ft,106,104
407,4,0:00.0,,Offensive rebound by Team,106,104
