,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,BOSTON_ACTION,SACRAMENTO_SCORE,BOSTON_SCORE
383,4,8:39.0,,G. Hayward misses 2-pt jump shot from 17 ft,97,100
384,4,8:36.0,,Offensive rebound by M. Smart,97,100
385,4,8:36.0,,Personal foul by H. Giles (drawn by M. Smart),97,100
386,4,8:28.0,,G. Hayward makes 2-pt layup from 4 ft,97,102
387,4,8:28.0,,Shooting foul by C. Brewer (drawn by G. Hayward),97,102
388,4,8:28.0,W. Cauley-Stein enters the game for C. Brewer,,97,102
389,4,8:28.0,B. Hield enters the game for H. Giles,,97,102
390,4,8:28.0,,G. Hayward misses free throw 1 of 1,97,102
391,4,8:28.0,Defensive rebound by M. Bagley,,97,102
392,4,8:11.0,Turnover by A. Burks (bad pass; steal by R. Williams),,97,102
393,4,8:04.0,,Shooting foul by B. Bogdanović (drawn by G. Hayward),97,102
394,4,8:04.0,,G. Hayward makes free throw 1 of 2,97,103
395,4,8:04.0,N. Bjelica enters the game for M. Bagley,,97,103
396,4,8:04.0,D. Fox enters the game for A. Burks,,97,103
397,4,8:04.0,,M. Morris enters the game for A. Horford,97,103
398,4,8:04.0,,G. Hayward makes free throw 2 of 2,97,104
399,4,7:40.0,N. Bjelica misses 3-pt jump shot from 27 ft,,97,104
400,4,7:38.0,Offensive rebound by B. Hield,,97,104
401,4,7:28.0,B. Hield makes 2-pt jump shot from 22 ft,,99,104
402,4,7:07.0,,Turnover by G. Hayward (lost ball; steal by N. Bjelica),99,104
403,4,7:00.0,D. Fox makes 2-pt layup from 3 ft,,101,104
404,4,7:00.0,,Boston full timeout,101,104
405,4,7:00.0,,A. Baynes enters the game for J. Brown,101,104
406,4,7:00.0,,K. Irving enters the game for R. Williams,101,104
407,4,6:37.0,,K. Irving misses 3-pt jump shot from 23 ft,101,104
408,4,6:35.0,Defensive rebound by Team,,101,104
409,4,6:20.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),,103,104
410,4,6:05.0,,K. Irving makes 2-pt jump shot from 4 ft,103,106
411,4,5:53.0,Turnover by D. Fox (bad pass),,103,106
412,4,5:53.0,,J. Brown enters the game for G. Hayward,103,106
413,4,5:42.0,,M. Morris makes 2-pt layup from 4 ft (assist by K. Irving),103,108
414,4,5:42.0,,Shooting foul by B. Bogdanović (drawn by M. Morris),103,108
415,4,5:42.0,H. Barnes enters the game for B. Bogdanović,,103,108
416,4,5:42.0,,M. Morris makes free throw 1 of 1,103,109
417,4,5:30.0,N. Bjelica misses 3-pt jump shot from 24 ft,,103,109
418,4,5:28.0,,Defensive rebound by A. Baynes,103,109
419,4,5:15.0,,K. Irving makes 2-pt jump shot from 14 ft,103,111
420,4,5:00.0,B. Hield misses 3-pt jump shot from 26 ft,,103,111
421,4,4:58.0,,Defensive rebound by K. Irving,103,111
422,4,4:57.0,,Turnover by K. Irving (lost ball; steal by D. Fox),103,111
423,4,4:55.0,N. Bjelica misses 2-pt layup from 2 ft (block by K. Irving),,103,111
424,4,4:54.0,,Defensive rebound by M. Smart,103,111
425,4,4:50.0,,J. Brown misses 3-pt jump shot from 25 ft,103,111
426,4,4:46.0,Defensive rebound by N. Bjelica,,103,111
427,4,4:45.0,Shooting foul by J. Brown (drawn by D. Fox),,103,111
428,4,4:45.0,D. Fox misses free throw 1 of 2,,103,111
429,4,4:45.0,Offensive rebound by Team,,103,111
430,4,4:45.0,,A. Horford enters the game for A. Baynes,103,111
431,4,4:45.0,,J. Tatum enters the game for M. Smart,103,111
432,4,4:45.0,D. Fox misses free throw 2 of 2,,103,111
433,4,4:44.0,,Defensive rebound by J. Brown,103,111
434,4,4:33.0,,K. Irving makes 2-pt jump shot from 16 ft,103,113
435,4,4:21.0,N. Bjelica misses 3-pt jump shot from 29 ft,,103,113
436,4,4:19.0,,Defensive rebound by M. Morris,103,113
437,4,4:09.0,,K. Irving misses 3-pt jump shot from 32 ft,103,113
438,4,4:08.0,Defensive rebound by Team,,103,113
439,4,3:46.0,N. Bjelica makes 2-pt layup from 3 ft (assist by B. Hield),,105,113
440,4,3:32.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by K. Irving),105,116
441,4,3:14.0,D. Fox misses 2-pt jump shot from 17 ft,,105,116
442,4,3:11.0,,Defensive rebound by M. Morris,105,116
443,4,2:51.0,,J. Brown makes 2-pt jump shot from 10 ft (assist by K. Irving),105,118
444,4,2:36.0,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),,108,118
445,4,2:20.0,,A. Horford makes 2-pt dunk from 2 ft (assist by K. Irving),108,120
446,4,2:19.0,Sacramento full timeout,,108,120
447,4,2:19.0,B. Bogdanović enters the game for N. Bjelica,,108,120
448,4,2:09.0,D. Fox makes 3-pt jump shot from 27 ft (assist by B. Hield),,111,120
449,4,1:52.0,,K. Irving misses 2-pt layup from 3 ft,111,120
450,4,1:51.0,Defensive rebound by W. Cauley-Stein,,111,120
451,4,1:47.0,B. Hield misses 3-pt jump shot from 25 ft,,111,120
452,4,1:45.0,,Defensive rebound by K. Irving,111,120
453,4,1:26.0,,J. Tatum makes 2-pt jump shot from 19 ft (assist by M. Morris),111,122
454,4,1:18.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by B. Hield),,113,122
455,4,1:18.0,Shooting foul by J. Tatum (drawn by B. Bogdanović),,113,122
456,4,1:18.0,B. Bogdanović makes free throw 1 of 1,,114,122
457,4,0:58.0,,J. Brown makes 2-pt jump shot from 15 ft (assist by K. Irving),114,124
458,4,0:53.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),,116,124
459,4,0:35.0,,M. Morris misses 2-pt jump shot from 14 ft,116,124
460,4,0:32.0,Defensive rebound by W. Cauley-Stein,,116,124
461,4,0:24.0,B. Hield makes 2-pt layup from 2 ft (assist by H. Barnes),,118,124
462,4,0:16.0,,Personal take foul by H. Barnes (drawn by A. Horford),118,124
463,4,0:16.0,,A. Horford misses free throw 1 of 2,118,124
464,4,0:16.0,,Offensive rebound by Team,118,124
465,4,0:16.0,,M. Smart enters the game for J. Tatum,118,124
466,4,0:16.0,,A. Horford makes free throw 2 of 2,118,125
467,4,0:16.0,Sacramento full timeout,,118,125
468,4,0:16.0,,G. Hayward enters the game for M. Morris,118,125
469,4,0:15.0,H. Barnes misses 3-pt jump shot from 26 ft,,118,125
470,4,0:14.0,Offensive rebound by W. Cauley-Stein,,118,125
471,4,0:13.0,W. Cauley-Stein makes 2-pt dunk at rim,,120,125
472,4,0:12.0,,Personal take foul by B. Hield (drawn by K. Irving),120,125
473,4,0:12.0,,K. Irving misses free throw 1 of 2,120,125
474,4,0:12.0,,Offensive rebound by Team,120,125
475,4,0:12.0,,K. Irving makes free throw 2 of 2,120,126
476,4,0:12.0,Sacramento full timeout,,120,126
477,4,0:10.0,D. Fox misses 3-pt jump shot from 27 ft,,120,126
478,4,0:08.0,,Defensive rebound by Team,120,126
