,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
385,4,8:43.0,A. Davis enters the game for N. Mirotić,,95,107
386,4,8:43.0,J. Randle enters the game for J. Okafor,,95,107
387,4,8:43.0,,A. Aminu enters the game for M. Harkless,95,107
388,4,8:43.0,,C. McCollum enters the game for J. Layman,95,107
389,4,8:36.0,D. Miller makes 2-pt jump shot from 14 ft (assist by T. Frazier),,97,107
390,4,8:07.0,,A. Aminu misses 2-pt hook shot from 12 ft,97,107
391,4,8:05.0,Defensive rebound by D. Miller,,97,107
392,4,7:57.0,E. Moore misses 2-pt layup from 2 ft,,97,107
393,4,7:56.0,Offensive rebound by E. Moore,,97,107
394,4,7:55.0,E. Moore makes 2-pt jump shot from 6 ft,,99,107
395,4,7:37.0,,C. McCollum makes 2-pt jump shot from 21 ft (assist by M. Leonard),99,109
396,4,7:37.0,,Shooting foul by E. Moore (drawn by C. McCollum),99,109
397,4,7:37.0,J. Holiday enters the game for D. Miller,,99,109
398,4,7:37.0,,Z. Collins enters the game for S. Curry,99,109
399,4,7:37.0,,D. Lillard enters the game for M. Leonard,99,109
400,4,7:37.0,,C. McCollum makes free throw 1 of 1,99,110
401,4,7:21.0,T. Frazier misses 3-pt jump shot from 27 ft,,99,110
402,4,7:19.0,,Defensive rebound by E. Turner,99,110
403,4,7:05.0,,E. Turner misses 3-pt jump shot from 23 ft,99,110
404,4,7:03.0,Defensive rebound by T. Frazier,,99,110
405,4,6:55.0,J. Holiday misses 3-pt jump shot from 25 ft,,99,110
406,4,6:53.0,Offensive rebound by Team,,99,110
407,4,6:51.0,A. Davis misses 2-pt jump shot from 18 ft,,99,110
408,4,6:48.0,,Defensive rebound by D. Lillard,99,110
409,4,6:39.0,,D. Lillard makes 2-pt jump shot from 18 ft,99,112
410,4,6:39.0,,Shooting foul by T. Frazier (drawn by D. Lillard),99,112
411,4,6:39.0,,D. Lillard makes free throw 1 of 1,99,113
412,4,6:30.0,Personal foul by C. McCollum (drawn by A. Davis),,99,113
413,4,6:17.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),,102,113
414,4,5:52.0,,Z. Collins makes 2-pt dunk from 2 ft (assist by E. Turner),102,115
415,4,5:42.0,Turnover by J. Holiday (bad pass; steal by E. Turner),,102,115
416,4,5:29.0,,E. Turner makes 2-pt layup at rim (assist by A. Aminu),102,117
417,4,5:24.0,New Orleans full timeout,,102,117
418,4,5:24.0,D. Miller enters the game for T. Frazier,,102,117
419,4,5:24.0,N. Mirotić enters the game for E. Moore,,102,117
420,4,5:15.0,D. Miller misses 2-pt jump shot from 17 ft,,102,117
421,4,5:10.0,Offensive rebound by A. Davis,,102,117
422,4,5:10.0,A. Davis makes 2-pt dunk from 1 ft,,104,117
423,4,4:53.0,,Z. Collins misses 2-pt jump shot from 19 ft,104,117
424,4,4:52.0,,Offensive rebound by Z. Collins,104,117
425,4,4:51.0,,Z. Collins misses 2-pt layup from 3 ft,104,117
426,4,4:51.0,Defensive rebound by Team,,104,117
427,4,4:32.0,J. Randle makes 2-pt layup from 2 ft,,106,117
428,4,4:09.0,,Z. Collins makes 2-pt layup from 2 ft (assist by A. Aminu),106,119
429,4,3:55.0,J. Randle makes 3-pt jump shot from 26 ft (assist by D. Miller),,109,119
430,4,3:34.0,,Z. Collins misses 2-pt dunk from 2 ft (block by J. Randle),109,119
431,4,3:31.0,Defensive rebound by J. Randle,,109,119
432,4,3:27.0,Turnover by J. Randle (bad pass; steal by Z. Collins),,109,119
433,4,3:24.0,,Personal foul by D. Miller (drawn by E. Turner),109,119
434,4,3:24.0,,J. Nurkić enters the game for Z. Collins,109,119
435,4,3:14.0,,Shooting foul by J. Randle (drawn by A. Aminu),109,119
436,4,3:14.0,,A. Aminu makes free throw 1 of 2,109,120
437,4,3:14.0,E. Moore enters the game for A. Davis,,109,120
438,4,3:14.0,,A. Aminu makes free throw 2 of 2,109,121
439,4,3:05.0,J. Randle makes 2-pt layup from 1 ft,,111,121
440,4,3:05.0,Shooting foul by J. Nurkić (drawn by J. Randle),,111,121
441,4,3:05.0,A. Davis enters the game for D. Miller,,111,121
442,4,3:05.0,,Z. Collins enters the game for J. Nurkić,111,121
443,4,3:05.0,J. Randle makes free throw 1 of 1,,112,121
444,4,2:40.0,,Z. Collins misses 3-pt jump shot from 28 ft,112,121
445,4,2:38.0,,Offensive rebound by C. McCollum,112,121
446,4,2:32.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),112,124
447,4,2:22.0,J. Randle misses 3-pt jump shot from 25 ft,,112,124
448,4,2:20.0,,Defensive rebound by E. Turner,112,124
449,4,2:05.0,,D. Lillard misses 3-pt jump shot from 32 ft,112,124
450,4,2:02.0,,Offensive rebound by E. Turner,112,124
451,4,1:59.0,,A. Aminu makes 2-pt dunk from 2 ft (assist by Z. Collins),112,126
452,4,1:37.0,E. Moore misses 2-pt jump shot from 7 ft,,112,126
453,4,1:34.0,,Defensive rebound by A. Aminu,112,126
454,4,1:18.0,,Personal foul by E. Moore (drawn by D. Lillard),112,126
455,4,1:18.0,,D. Lillard makes free throw 1 of 2,112,127
456,4,1:18.0,T. Frazier enters the game for A. Davis,,112,127
457,4,1:18.0,F. Jackson enters the game for J. Holiday,,112,127
458,4,1:18.0,D. Miller enters the game for N. Mirotić,,112,127
459,4,1:18.0,J. Okafor enters the game for E. Moore,,112,127
460,4,1:18.0,,M. Leonard enters the game for A. Aminu,112,127
461,4,1:18.0,,A. Simons enters the game for C. McCollum,112,127
462,4,1:18.0,,G. Trent enters the game for E. Turner,112,127
463,4,1:18.0,,D. Lillard makes free throw 2 of 2,112,128
464,4,1:04.0,F. Jackson misses 2-pt jump shot from 18 ft,,112,128
465,4,1:01.0,Offensive rebound by F. Jackson,,112,128
466,4,0:55.0,Turnover by T. Frazier (bad pass; steal by D. Lillard),,112,128
467,4,0:43.0,,A. Simons misses 2-pt layup from 3 ft (block by J. Randle),112,128
468,4,0:42.0,Defensive rebound by F. Jackson,,112,128
469,4,0:25.0,T. Frazier misses 2-pt jump shot from 9 ft,,112,128
470,4,0:23.0,,Defensive rebound by Z. Collins,112,128
471,4,0:00.0,,Turnover by Team (shot clock),112,128
