,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
379,3,0:16.0,S. Brown makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,100,78
380,3,0:00.0,,I. Smith misses 2-pt jump shot from 17 ft,100,78
381,3,0:00.0,,Offensive rebound by Team,100,78
382,4,11:44.0,,B. Griffin misses 2-pt hook shot from 4 ft,100,78
383,4,11:42.0,,Offensive rebound by A. Drummond,100,78
384,4,11:42.0,,Shooting foul by E. İlyasova (drawn by A. Drummond),100,78
385,4,11:42.0,,A. Drummond misses free throw 1 of 2,100,78
386,4,11:42.0,,Offensive rebound by Team,100,78
387,4,11:42.0,,A. Drummond misses free throw 2 of 2,100,78
388,4,11:39.0,Defensive rebound by E. İlyasova,,100,78
389,4,11:39.0,B. Lopez enters the game for E. İlyasova,,100,78
390,4,11:17.0,Turnover by Team (shot clock),,100,78
391,4,11:01.0,,Turnover by B. Griffin (lost ball; steal by G. Antetokounmpo),100,78
392,4,10:57.0,S. Brown makes 2-pt dunk from 2 ft (assist by G. Hill),,102,78
393,4,10:48.0,,L. Galloway misses 3-pt jump shot from 28 ft,102,78
394,4,10:46.0,Defensive rebound by B. Lopez,,102,78
395,4,10:29.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft,,102,78
396,4,10:27.0,,Defensive rebound by L. Galloway,102,78
397,4,10:20.0,,I. Smith misses 2-pt jump shot from 14 ft,102,78
398,4,10:17.0,,Offensive rebound by A. Drummond,102,78
399,4,10:08.0,,B. Griffin makes 2-pt layup from 3 ft,102,80
400,4,9:39.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,102,80
401,4,9:37.0,,Defensive rebound by A. Drummond,102,80
402,4,9:25.0,,I. Smith makes 2-pt layup from 2 ft,102,82
403,4,9:07.0,Personal foul by I. Smith (drawn by G. Hill),,102,82
404,4,9:07.0,P. Connaughton enters the game for G. Antetokounmpo,,102,82
405,4,9:07.0,E. İlyasova enters the game for G. Hill,,102,82
406,4,9:07.0,,R. Jackson enters the game for I. Smith,102,82
407,4,8:47.0,Turnover by E. Bledsoe (bad pass; steal by A. Drummond),,102,82
408,4,8:33.0,,B. Griffin misses 2-pt layup from 3 ft,102,82
409,4,8:31.0,,Offensive rebound by B. Griffin,102,82
410,4,8:31.0,,B. Griffin misses 2-pt layup from 1 ft,102,82
411,4,8:31.0,,Offensive rebound by B. Griffin,102,82
412,4,8:31.0,,B. Griffin makes 2-pt layup from 2 ft,102,84
413,4,8:31.0,Milwaukee full timeout,,102,84
414,4,8:31.0,,L. Kennard enters the game for L. Galloway,102,84
415,4,8:13.0,B. Lopez makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,104,84
416,4,7:51.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by L. Kennard),104,87
417,4,7:38.0,E. İlyasova misses 3-pt jump shot from 25 ft,,104,87
418,4,7:34.0,Offensive rebound by E. Bledsoe,,104,87
419,4,7:27.0,E. Bledsoe makes 2-pt jump shot from 17 ft (assist by B. Lopez),,106,87
420,4,7:15.0,,A. Drummond makes 2-pt dunk from 3 ft (assist by R. Jackson),106,89
421,4,6:50.0,Shooting foul by B. Griffin (drawn by E. İlyasova),,106,89
422,4,6:50.0,E. İlyasova makes free throw 1 of 2,,107,89
423,4,6:50.0,G. Hill enters the game for E. Bledsoe,,107,89
424,4,6:50.0,K. Middleton enters the game for S. Brown,,107,89
425,4,6:50.0,E. İlyasova makes free throw 2 of 2,,108,89
426,4,6:38.0,,R. Jackson misses 3-pt jump shot from 27 ft,108,89
427,4,6:34.0,Defensive rebound by K. Middleton,,108,89
428,4,6:28.0,P. Connaughton misses 3-pt jump shot from 26 ft,,108,89
429,4,6:24.0,,Defensive rebound by A. Drummond,108,89
430,4,6:16.0,,R. Jackson misses 2-pt layup from 9 ft (block by B. Lopez),108,89
431,4,6:16.0,Defensive rebound by Team,,108,89
432,4,6:16.0,G. Antetokounmpo enters the game for E. İlyasova,,108,89
433,4,6:16.0,,I. Smith enters the game for B. Griffin,108,89
434,4,5:56.0,Turnover by K. Middleton (bad pass; steal by A. Drummond),,108,89
435,4,5:51.0,,R. Jackson misses 2-pt dunk from 2 ft,108,89
436,4,5:49.0,Defensive rebound by B. Lopez,,108,89
437,4,5:42.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by A. Drummond),,108,89
438,4,5:38.0,,Defensive rebound by I. Smith,108,89
439,4,5:31.0,,W. Ellington misses 3-pt jump shot from 24 ft,108,89
440,4,5:30.0,Defensive rebound by Team,,108,89
441,4,5:12.0,Turnover by B. Lopez (bad pass),,108,89
442,4,5:02.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by I. Smith),108,91
443,4,4:52.0,Personal foul by R. Jackson (drawn by B. Lopez),,108,91
444,4,4:45.0,G. Antetokounmpo makes 2-pt hook shot from 3 ft,,110,91
445,4,4:29.0,,R. Jackson misses 2-pt layup from 2 ft,110,91
446,4,4:25.0,,Offensive rebound by A. Drummond,110,91
447,4,4:25.0,,A. Drummond makes 2-pt dunk from 1 ft,110,93
448,4,4:16.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Drummond),,110,93
449,4,4:01.0,,L. Kennard makes 2-pt jump shot from 11 ft,110,95
450,4,3:45.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,110,95
451,4,3:42.0,,Defensive rebound by A. Drummond,110,95
452,4,3:34.0,,I. Smith misses 3-pt jump shot from 23 ft,110,95
453,4,3:32.0,Defensive rebound by G. Antetokounmpo,,110,95
454,4,3:25.0,Milwaukee full timeout,,110,95
455,4,3:15.0,K. Middleton makes 2-pt jump shot from 19 ft,,112,95
456,4,2:58.0,,Personal foul by G. Antetokounmpo (drawn by A. Drummond),112,95
457,4,2:50.0,,A. Drummond misses 2-pt layup from 3 ft (block by B. Lopez),112,95
458,4,2:46.0,Defensive rebound by P. Connaughton,,112,95
459,4,2:43.0,K. Middleton makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,114,95
460,4,2:33.0,,R. Jackson misses 3-pt jump shot from 27 ft,114,95
461,4,2:32.0,Defensive rebound by Team,,114,95
462,4,2:32.0,S. Brown enters the game for G. Antetokounmpo,,114,95
463,4,2:05.0,G. Hill misses 3-pt jump shot from 25 ft,,114,95
464,4,2:03.0,,Defensive rebound by L. Kennard,114,95
465,4,2:01.0,,Shooting foul by K. Middleton (drawn by A. Drummond),114,95
466,4,2:01.0,,A. Drummond misses free throw 1 of 2,114,95
467,4,2:01.0,,Offensive rebound by Team,114,95
468,4,2:01.0,T. Frazier enters the game for B. Lopez,,114,95
469,4,2:01.0,E. İlyasova enters the game for K. Middleton,,114,95
470,4,2:01.0,,L. Galloway enters the game for W. Ellington,114,95
471,4,2:01.0,,A. Drummond misses free throw 2 of 2,114,95
472,4,1:58.0,,Offensive rebound by R. Jackson,114,95
473,4,1:58.0,N. Mirotić enters the game for G. Hill,,114,95
474,4,1:45.0,,L. Kennard misses 3-pt jump shot from 26 ft,114,95
475,4,1:43.0,Defensive rebound by T. Frazier,,114,95
476,4,1:28.0,P. Connaughton makes 2-pt layup from 2 ft,,116,95
477,4,1:22.0,,R. Jackson makes 2-pt layup from 3 ft,116,97
478,4,1:10.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by T. Frazier),,119,97
479,4,1:10.0,,Personal take foul by S. Brown (drawn by I. Smith),119,97
480,4,1:10.0,T. Snell enters the game for P. Connaughton,,119,97
481,4,1:10.0,D. Wilson enters the game for E. İlyasova,,119,97
482,4,0:58.0,,I. Smith misses 2-pt layup from 2 ft,119,97
483,4,0:56.0,Defensive rebound by D. Wilson,,119,97
484,4,0:37.0,T. Frazier misses 2-pt jump shot from 16 ft (block by A. Drummond),,119,97
485,4,0:33.0,,Defensive rebound by R. Jackson,119,97
486,4,0:27.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by L. Kennard),119,100
487,4,0:21.0,Personal foul by R. Jackson (drawn by T. Snell),,119,100
488,4,0:08.0,Turnover by D. Wilson (traveling),,119,100
489,4,0:00.0,,I. Smith makes 3-pt jump shot from 27 ft (assist by R. Jackson),119,103
