,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
382,4,4:50.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by G. Hayward),99,98
383,4,4:32.0,Turnover by A. Gordon (traveling),,99,98
384,4,4:24.0,,K. Irving misses 2-pt jump shot from 7 ft,99,98
385,4,4:22.0,Defensive rebound by Team,,99,98
386,4,4:12.0,N. Vučević misses 2-pt layup from 2 ft (block by D. Theis),,99,98
387,4,4:10.0,Offensive rebound by N. Vučević,,99,98
388,4,4:08.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. Augustin),,102,98
389,4,3:53.0,,K. Irving makes 2-pt layup from 1 ft (assist by T. Rozier),102,100
390,4,3:53.0,,Shooting foul by D. Augustin (drawn by K. Irving),102,100
391,4,3:53.0,,K. Irving makes free throw 1 of 1,102,101
392,4,3:42.0,E. Fournier makes 2-pt layup from 5 ft (assist by N. Vučević),,104,101
393,4,3:26.0,,D. Theis makes 2-pt layup from 2 ft (assist by G. Hayward),104,103
394,4,3:04.0,N. Vučević makes 2-pt layup from 2 ft (assist by T. Ross),,106,103
395,4,2:50.0,,K. Irving makes 3-pt jump shot from 26 ft,106,106
396,4,2:33.0,Personal foul by D. Theis (drawn by D. Augustin),,106,106
397,4,2:27.0,N. Vučević misses 2-pt layup from 3 ft (block by D. Theis),,106,106
398,4,2:25.0,,Defensive rebound by G. Hayward,106,106
399,4,2:18.0,,D. Theis misses 2-pt hook shot from 4 ft,106,106
400,4,2:16.0,Defensive rebound by N. Vučević,,106,106
401,4,2:01.0,E. Fournier makes 2-pt dunk from 1 ft (assist by D. Augustin),,108,106
402,4,1:45.0,,J. Brown misses 3-pt jump shot from 23 ft (block by T. Ross),108,106
403,4,1:43.0,Defensive rebound by N. Vučević,,108,106
404,4,1:28.0,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),,110,106
405,4,1:16.0,,D. Theis misses 3-pt jump shot from 26 ft,110,106
406,4,1:14.0,Defensive rebound by A. Gordon,,110,106
407,4,1:06.0,Offensive foul by D. Augustin (drawn by K. Irving),,110,106
408,4,1:06.0,Turnover by D. Augustin (offensive foul),,110,106
409,4,1:06.0,M. Carter-Williams enters the game for D. Augustin,,110,106
410,4,1:06.0,,M. Morris enters the game for T. Rozier,110,106
411,4,0:49.0,,D. Theis misses 3-pt jump shot from 23 ft,110,106
412,4,0:47.0,Defensive rebound by Team,,110,106
413,4,0:47.0,,Loose ball foul by J. Brown (drawn by M. Carter-Williams),110,106
414,4,0:47.0,M. Carter-Williams makes free throw 1 of 2,,111,106
415,4,0:47.0,M. Carter-Williams makes free throw 2 of 2,,112,106
416,4,0:47.0,,Boston full timeout,112,106
417,4,0:47.0,W. Iwundu enters the game for T. Ross,,112,106
418,4,0:45.0,,G. Hayward makes 2-pt layup from 2 ft (assist by M. Morris),112,108
419,4,0:42.0,Personal take foul by M. Morris (drawn by A. Gordon),,112,108
420,4,0:42.0,A. Gordon makes free throw 1 of 2,,113,108
421,4,0:42.0,A. Gordon makes free throw 2 of 2,,114,108
422,4,0:35.0,,K. Irving misses 2-pt jump shot from 12 ft,114,108
423,4,0:34.0,Defensive rebound by Team,,114,108
424,4,0:34.0,,Loose ball foul by M. Morris (drawn by M. Carter-Williams),114,108
425,4,0:34.0,M. Carter-Williams makes free throw 1 of 2,,115,108
426,4,0:34.0,M. Carter-Williams makes free throw 2 of 2,,116,108
427,4,0:25.0,,D. Theis misses 3-pt jump shot from 26 ft,116,108
428,4,0:22.0,Defensive rebound by M. Carter-Williams,,116,108
429,4,0:00.0,Turnover by Team (shot clock),,116,108
