,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA LAKERS_ACTION,CLEVELAND_SCORE,LA LAKERS_SCORE
385,4,5:59.0,M. Dellavedova misses 2-pt jump shot from 6 ft,,84,79
386,4,5:57.0,,Defensive rebound by K. Kuzma,84,79
387,4,5:54.0,,Turnover by K. Kuzma (traveling),84,79
388,4,5:54.0,R. Hood enters the game for J. Clarkson,,84,79
389,4,5:54.0,C. Sexton enters the game for M. Dellavedova,,84,79
390,4,5:54.0,,L. Ball enters the game for K. Caldwell-Pope,84,79
391,4,5:38.0,T. Thompson misses 2-pt hook shot from 4 ft,,84,79
392,4,5:36.0,,Defensive rebound by J. McGee,84,79
393,4,5:23.0,,K. Kuzma misses 2-pt jump shot from 15 ft,84,79
394,4,5:21.0,Defensive rebound by A. Burks,,84,79
395,4,5:10.0,Personal foul by K. Kuzma (drawn by T. Thompson),,84,79
396,4,4:57.0,R. Hood misses 2-pt jump shot from 18 ft,,84,79
397,4,4:50.0,Offensive rebound by A. Burks,,84,79
398,4,4:48.0,A. Burks makes 2-pt dunk from 2 ft,,86,79
399,4,4:42.0,,J. Hart misses 3-pt jump shot from 23 ft,86,79
400,4,4:39.0,Defensive rebound by C. Osman,,86,79
401,4,4:17.0,C. Sexton makes 2-pt layup from 2 ft,,88,79
402,4,4:02.0,,J. McGee misses 2-pt jump shot from 4 ft,88,79
403,4,4:00.0,Defensive rebound by A. Burks,,88,79
404,4,3:43.0,C. Osman makes 2-pt jump shot from 5 ft,,90,79
405,4,3:43.0,,LA Lakers full timeout,90,79
406,4,3:43.0,,K. Caldwell-Pope enters the game for J. McGee,90,79
407,4,3:31.0,,B. Ingram makes 2-pt jump shot from 3 ft (assist by K. Kuzma),90,81
408,4,3:31.0,,Shooting foul by R. Hood (drawn by B. Ingram),90,81
409,4,3:31.0,,B. Ingram misses free throw 1 of 1,90,81
410,4,3:28.0,Defensive rebound by R. Hood,,90,81
411,4,3:08.0,C. Sexton misses 2-pt jump shot from 21 ft,,90,81
412,4,3:05.0,,Defensive rebound by B. Ingram,90,81
413,4,3:01.0,,B. Ingram makes 2-pt layup from 3 ft,90,83
414,4,2:45.0,Personal foul by L. Ball (drawn by C. Sexton),,90,83
415,4,2:45.0,C. Sexton makes free throw 1 of 2,,91,83
416,4,2:45.0,C. Sexton misses free throw 2 of 2,,91,83
417,4,2:43.0,,Defensive rebound by J. Hart,91,83
418,4,2:33.0,,K. Kuzma misses 2-pt layup from 1 ft (block by T. Thompson),91,83
419,4,2:31.0,Defensive rebound by C. Sexton,,91,83
420,4,2:24.0,R. Hood makes 2-pt layup from 2 ft (assist by A. Burks),,93,83
421,4,2:13.0,,Personal foul by A. Burks (drawn by B. Ingram),93,83
422,4,2:13.0,,B. Ingram makes free throw 1 of 2,93,84
423,4,2:13.0,,B. Ingram makes free throw 2 of 2,93,85
424,4,1:51.0,Offensive foul by T. Thompson (drawn by J. Hart),,93,85
425,4,1:51.0,Turnover by T. Thompson (offensive foul),,93,85
426,4,1:44.0,,Shooting foul by T. Thompson (drawn by K. Kuzma),93,85
427,4,1:44.0,,K. Kuzma makes free throw 1 of 3,93,86
428,4,1:44.0,,K. Kuzma misses free throw 2 of 3,93,86
429,4,1:44.0,,Offensive rebound by Team,93,86
430,4,1:44.0,,K. Kuzma makes free throw 3 of 3,93,87
431,4,1:27.0,C. Sexton makes 2-pt layup from 2 ft,,95,87
432,4,1:18.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by K. Caldwell-Pope),95,90
433,4,0:56.0,R. Hood misses 3-pt jump shot from 23 ft,,95,90
434,4,0:54.0,,Defensive rebound by K. Caldwell-Pope,95,90
435,4,0:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,95,90
436,4,0:47.0,Defensive rebound by T. Thompson,,95,90
437,4,0:47.0,Personal take foul by L. Ball (drawn by T. Thompson),,95,90
438,4,0:47.0,T. Thompson makes free throw 1 of 2,,96,90
439,4,0:47.0,T. Thompson misses free throw 2 of 2,,96,90
440,4,0:44.0,,Defensive rebound by J. Hart,96,90
441,4,0:34.0,,J. Hart misses 3-pt jump shot from 26 ft,96,90
442,4,0:30.0,,Offensive rebound by K. Kuzma,96,90
443,4,0:30.0,,K. Kuzma misses 2-pt layup from 1 ft,96,90
444,4,0:30.0,Defensive rebound by C. Osman,,96,90
445,4,0:29.0,Personal take foul by J. Hart (drawn by C. Osman),,96,90
446,4,0:29.0,C. Osman misses free throw 1 of 2,,96,90
447,4,0:29.0,Offensive rebound by Team,,96,90
448,4,0:29.0,,J. McGee enters the game for K. Caldwell-Pope,96,90
449,4,0:29.0,C. Osman misses free throw 2 of 2,,96,90
450,4,0:29.0,,Defensive rebound by L. Ball,96,90
451,4,0:29.0,,LA Lakers full timeout,96,90
452,4,0:29.0,,K. Caldwell-Pope enters the game for B. Ingram,96,90
453,4,0:29.0,,T. Chandler enters the game for J. McGee,96,90
454,4,0:25.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,96,90
455,4,0:22.0,,Offensive rebound by L. Ball,96,90
456,4,0:22.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. Ball),96,93
457,4,0:22.0,Cleveland full timeout,,96,93
458,4,0:22.0,J. Clarkson enters the game for T. Thompson,,96,93
459,4,0:22.0,,B. Ingram enters the game for T. Chandler,96,93
460,4,0:16.0,Personal take foul by K. Caldwell-Pope (drawn by A. Burks),,96,93
461,4,0:16.0,A. Burks makes free throw 1 of 2,,97,93
462,4,0:16.0,T. Thompson enters the game for J. Clarkson,,97,93
463,4,0:16.0,,J. McGee enters the game for K. Caldwell-Pope,97,93
464,4,0:16.0,A. Burks makes free throw 2 of 2,,98,93
465,4,0:16.0,,LA Lakers full timeout,98,93
466,4,0:16.0,M. Dellavedova enters the game for C. Sexton,,98,93
467,4,0:16.0,,K. Caldwell-Pope enters the game for B. Ingram,98,93
468,4,0:16.0,,T. Chandler enters the game for J. McGee,98,93
469,4,0:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,98,93
470,4,0:10.0,,Offensive rebound by K. Kuzma,98,93
471,4,0:10.0,,K. Kuzma makes 2-pt layup from 3 ft,98,95
472,4,0:10.0,Cleveland full timeout,,98,95
473,4,0:10.0,J. Clarkson enters the game for M. Dellavedova,,98,95
474,4,0:10.0,C. Sexton enters the game for T. Thompson,,98,95
475,4,0:10.0,,B. Ingram enters the game for T. Chandler,98,95
476,4,0:09.0,Personal take foul by L. Ball (drawn by R. Hood),,98,95
477,4,0:09.0,R. Hood makes free throw 1 of 2,,99,95
478,4,0:09.0,T. Thompson enters the game for J. Clarkson,,99,95
479,4,0:09.0,R. Hood makes free throw 2 of 2,,100,95
480,4,0:02.0,,L. Ball misses 3-pt jump shot from 26 ft,100,95
481,4,0:00.0,Defensive rebound by A. Burks,,100,95
482,4,0:00.0,Personal take foul by K. Kuzma (drawn by A. Burks),,100,95
483,4,0:00.0,A. Burks misses free throw 1 of 2,,100,95
484,4,0:00.0,Offensive rebound by Team,,100,95
485,4,0:00.0,A. Burks makes free throw 2 of 2,,101,95
