,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
383,4,7:36.0,B. Forbes misses 3-pt jump shot from 25 ft,,102,75
384,4,7:32.0,,Defensive rebound by D. Ayton,102,75
385,4,7:19.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Warren),102,78
386,4,6:59.0,M. Belinelli misses 2-pt jump shot from 14 ft,,102,78
387,4,6:57.0,,Defensive rebound by E. Okobo,102,78
388,4,6:45.0,,Turnover by E. Okobo (bad pass),102,78
389,4,6:45.0,C. Metu enters the game for D. Cunningham,,102,78
390,4,6:29.0,M. Belinelli makes 2-pt layup from 1 ft,,104,78
391,4,6:17.0,,T. Daniels misses 3-pt jump shot from 25 ft,104,78
392,4,6:14.0,Defensive rebound by C. Metu,,104,78
393,4,5:57.0,M. Belinelli makes 2-pt jump shot from 6 ft (assist by B. Forbes),,106,78
394,4,5:35.0,,Turnover by T. Daniels (bad pass; steal by J. Poeltl),106,78
395,4,5:23.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by M. Belinelli),,108,78
396,4,5:23.0,,Phoenix full timeout,108,78
397,4,5:23.0,D. Bertāns enters the game for M. Belinelli,,108,78
398,4,5:23.0,D. Cunningham enters the game for B. Forbes,,108,78
399,4,5:04.0,,T. Warren misses 2-pt jump shot from 11 ft,108,78
400,4,4:58.0,,Offensive rebound by D. Ayton,108,78
401,4,4:58.0,,D. Ayton makes 2-pt layup from 1 ft,108,80
402,4,4:41.0,D. Cunningham misses 2-pt jump shot from 18 ft,,108,80
403,4,4:39.0,,Defensive rebound by T. Daniels,108,80
404,4,4:34.0,,M. Bridges misses 3-pt jump shot from 27 ft,108,80
405,4,4:32.0,Defensive rebound by J. Poeltl,,108,80
406,4,4:18.0,D. Cunningham makes 2-pt layup from 1 ft,,110,80
407,4,4:01.0,,D. Ayton makes 2-pt layup at rim (assist by M. Bridges),110,82
408,4,3:55.0,Personal take foul by T. Daniels (drawn by Q. Pondexter),,110,82
409,4,3:55.0,,D. Bender enters the game for D. Ayton,110,82
410,4,3:47.0,J. Poeltl makes 2-pt jump shot from 13 ft (assist by D. Cunningham),,112,82
411,4,3:40.0,,T. Daniels misses 3-pt jump shot from 25 ft,112,82
412,4,3:37.0,Defensive rebound by Q. Pondexter,,112,82
413,4,3:24.0,C. Metu misses 2-pt hook shot from 6 ft,,112,82
414,4,3:22.0,,Defensive rebound by D. Bender,112,82
415,4,3:18.0,,Turnover by D. Bender (off goaltending),112,82
416,4,3:10.0,Shooting foul by E. Okobo (drawn by Q. Pondexter),,112,82
417,4,3:10.0,Q. Pondexter makes free throw 1 of 2,,113,82
418,4,3:10.0,Q. Pondexter makes free throw 2 of 2,,114,82
419,4,2:56.0,,D. Bender makes 2-pt layup from 3 ft (assist by T. Warren),114,84
420,4,2:42.0,C. Metu misses 2-pt jump shot from 9 ft,,114,84
421,4,2:40.0,,Defensive rebound by E. Okobo,114,84
422,4,2:34.0,,T. Warren makes 2-pt layup at rim (assist by E. Okobo),114,86
423,4,2:19.0,Q. Pondexter misses 2-pt layup from 9 ft (block by T. Warren),,114,86
424,4,2:13.0,,Defensive rebound by T. Daniels,114,86
425,4,2:12.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by T. Daniels),114,88
426,4,1:53.0,Q. Pondexter makes 2-pt jump shot from 12 ft (assist by J. Poeltl),,116,88
427,4,1:41.0,,E. Okobo misses 3-pt jump shot from 26 ft,116,88
428,4,1:37.0,Defensive rebound by J. Poeltl,,116,88
429,4,1:30.0,Personal foul by T. Daniels (drawn by C. Metu),,116,88
430,4,1:30.0,C. Metu makes free throw 1 of 2,,117,88
431,4,1:30.0,,D. Melton enters the game for E. Okobo,117,88
432,4,1:30.0,C. Metu makes free throw 2 of 2,,118,88
433,4,1:20.0,,T. Warren makes 2-pt jump shot from 12 ft (assist by T. Daniels),118,90
434,4,1:12.0,,Violation by Team (kicked ball),118,90
435,4,1:03.0,D. Cunningham misses 3-pt jump shot from 26 ft,,118,90
436,4,1:01.0,,Defensive rebound by Team,118,90
437,4,0:53.0,,Turnover by T. Daniels (bad pass; steal by C. Metu),118,90
438,4,0:47.0,C. Metu misses 2-pt layup from 1 ft,,118,90
439,4,0:44.0,Offensive rebound by J. Poeltl,,118,90
440,4,0:42.0,C. Metu makes 2-pt jump shot from 8 ft (assist by Q. Pondexter),,120,90
441,4,0:31.0,,T. Daniels misses 3-pt jump shot from 25 ft,120,90
442,4,0:28.0,Defensive rebound by C. Metu,,120,90
443,4,0:06.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,120,90
444,4,0:02.0,Offensive rebound by J. Poeltl,,120,90
