,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
392,4,7:24.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by D. Booker),,92,92
393,4,6:56.0,,Turnover by Team (shot clock),92,92
394,4,6:43.0,Shooting foul by P. Tucker (drawn by D. Ayton),,92,92
395,4,6:43.0,D. Ayton misses free throw 1 of 2,,92,92
396,4,6:43.0,Offensive rebound by Team,,92,92
397,4,6:43.0,D. Ayton makes free throw 2 of 2,,93,92
398,4,6:23.0,,E. Gordon misses 3-pt jump shot from 26 ft,93,92
399,4,6:21.0,,Offensive rebound by C. Capela,93,92
400,4,6:07.0,,J. Harden makes 3-pt jump shot from 27 ft,93,95
401,4,5:42.0,Shooting foul by P. Tucker (drawn by J. Jackson),,93,95
402,4,5:42.0,J. Jackson misses free throw 1 of 2,,93,95
403,4,5:42.0,Offensive rebound by Team,,93,95
404,4,5:42.0,K. Oubre enters the game for M. Bridges,,93,95
405,4,5:42.0,J. Jackson makes free throw 2 of 2,,94,95
406,4,5:21.0,,J. Harden misses 3-pt jump shot from 29 ft,94,95
407,4,5:20.0,,Offensive rebound by C. Capela,94,95
408,4,5:13.0,,Turnover by D. House (bad pass; steal by K. Oubre),94,95
409,4,5:11.0,K. Oubre makes 2-pt layup from 1 ft,,96,95
410,4,4:57.0,,J. Harden makes 2-pt layup at rim,96,97
411,4,4:35.0,Personal foul by J. Harden (drawn by D. Ayton),,96,97
412,4,4:35.0,,Houston full timeout,96,97
413,4,4:35.0,M. Bridges enters the game for J. Crawford,,96,97
414,4,4:23.0,J. Jackson misses 3-pt jump shot from 23 ft,,96,97
415,4,4:22.0,Offensive rebound by D. Ayton,,96,97
416,4,4:16.0,Turnover by K. Oubre (lost ball; steal by P. Tucker),,96,97
417,4,4:10.0,,Shooting foul by M. Bridges (drawn by J. Harden),96,97
418,4,4:10.0,,J. Harden misses free throw 1 of 2,96,97
419,4,4:10.0,,Offensive rebound by Team,96,97
420,4,4:10.0,D. Bender enters the game for D. Booker,,96,97
421,4,4:10.0,,J. Harden makes free throw 2 of 2,96,98
422,4,4:10.0,Phoenix full timeout,,96,98
423,4,4:10.0,D. Booker enters the game for D. Bender,,96,98
424,4,3:58.0,K. Oubre misses 2-pt jump shot from 9 ft,,96,98
425,4,3:57.0,Offensive rebound by D. Ayton,,96,98
426,4,3:53.0,Turnover by D. Ayton (bad pass; steal by P. Tucker),,96,98
427,4,3:43.0,,J. Harden misses 3-pt jump shot from 23 ft (block by K. Oubre),96,98
428,4,3:42.0,Defensive rebound by Team,,96,98
429,4,3:28.0,D. Booker misses 2-pt jump shot from 15 ft,,96,98
430,4,3:25.0,,Defensive rebound by E. Gordon,96,98
431,4,3:13.0,,D. House misses 3-pt jump shot from 23 ft,96,98
432,4,3:09.0,Defensive rebound by Team,,96,98
433,4,2:51.0,J. Jackson misses 2-pt jump shot from 12 ft,,96,98
434,4,2:50.0,,Defensive rebound by C. Capela,96,98
435,4,2:36.0,,Shooting foul by D. Ayton (drawn by J. Harden),96,98
436,4,2:36.0,,J. Harden makes free throw 1 of 2,96,99
437,4,2:36.0,,J. Harden makes free throw 2 of 2,96,100
438,4,2:21.0,M. Bridges misses 3-pt jump shot from 26 ft,,96,100
439,4,2:20.0,,Defensive rebound by J. Harden,96,100
440,4,2:11.0,,J. Harden makes 2-pt jump shot from 6 ft,96,102
441,4,2:11.0,Phoenix full timeout,,96,102
442,4,2:04.0,D. Booker makes 2-pt jump shot from 4 ft,,98,102
443,4,1:44.0,,P. Tucker misses 3-pt jump shot from 22 ft,98,102
444,4,1:43.0,Defensive rebound by M. Bridges,,98,102
445,4,1:32.0,Personal foul by P. Tucker (drawn by D. Booker),,98,102
446,4,1:25.0,Shooting foul by C. Capela (drawn by D. Booker),,98,102
447,4,1:25.0,D. Booker makes free throw 1 of 2,,99,102
448,4,1:25.0,D. Booker makes free throw 2 of 2,,100,102
449,4,1:07.0,,E. Gordon misses 2-pt layup from 1 ft,100,102
450,4,1:06.0,,Offensive rebound by Team,100,102
451,4,0:55.0,,D. House makes 3-pt jump shot from 27 ft (assist by J. Harden),100,105
452,4,0:46.0,D. Booker makes 2-pt layup at rim,,102,105
453,4,0:27.0,,Turnover by J. Harden (lost ball; steal by K. Oubre),102,105
454,4,0:24.0,Shooting foul by D. House (drawn by J. Jackson),,102,105
455,4,0:24.0,J. Jackson misses free throw 1 of 2,,102,105
456,4,0:24.0,Offensive rebound by Team,,102,105
457,4,0:24.0,J. Jackson misses free throw 2 of 2,,102,105
458,4,0:24.0,,Defensive rebound by J. Harden,102,105
459,4,0:11.0,,Personal take foul by M. Bridges (drawn by J. Harden),102,105
460,4,0:11.0,,J. Harden misses free throw 1 of 2,102,105
461,4,0:11.0,,Offensive rebound by Team,102,105
462,4,0:11.0,D. Bender enters the game for D. Booker,,102,105
463,4,0:11.0,,J. Harden makes free throw 2 of 2,102,106
464,4,0:11.0,Phoenix full timeout,,102,106
465,4,0:11.0,D. Booker enters the game for J. Jackson,,102,106
466,4,0:07.0,D. Booker misses 3-pt jump shot from 25 ft,,102,106
467,4,0:05.0,,Defensive rebound by J. Harden,102,106
468,4,0:04.0,,Personal take foul by M. Bridges (drawn by J. Harden),102,106
469,4,0:04.0,,J. Harden makes free throw 1 of 2,102,107
470,4,0:04.0,,J. Harden makes free throw 2 of 2,102,108
471,4,0:01.0,Turnover by K. Oubre (lost ball; steal by J. Harden),,102,108
