,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
371,4,10:25.0,G. Hill misses 2-pt jump shot from 9 ft,,94,82
372,4,10:24.0,Offensive rebound by E. İlyasova,,94,82
373,4,10:24.0,E. İlyasova misses 2-pt layup from 1 ft,,94,82
374,4,10:23.0,Offensive rebound by G. Hill,,94,82
375,4,10:17.0,J. Morris misses 3-pt jump shot from 26 ft,,94,82
376,4,10:15.0,Offensive rebound by E. İlyasova,,94,82
377,4,10:08.0,E. İlyasova misses 2-pt layup from 4 ft,,94,82
378,4,10:06.0,,Defensive rebound by D. Nwaba,94,82
379,4,10:01.0,,Shooting foul by E. İlyasova (drawn by D. Nwaba),94,82
380,4,10:01.0,,D. Nwaba makes free throw 1 of 2,94,83
381,4,10:01.0,P. Connaughton enters the game for D. DiVincenzo,,94,83
382,4,10:01.0,B. Lopez enters the game for E. İlyasova,,94,83
383,4,10:01.0,T. Snell enters the game for J. Morris,,94,83
384,4,10:01.0,,L. Nance enters the game for J. Blossomgame,94,83
385,4,10:01.0,,D. Nwaba makes free throw 2 of 2,94,84
386,4,9:49.0,T. Snell misses 3-pt jump shot from 24 ft,,94,84
387,4,9:46.0,,Defensive rebound by D. Nwaba,94,84
388,4,9:37.0,,M. Dellavedova makes 2-pt jump shot from 12 ft (assist by D. Nwaba),94,86
389,4,9:21.0,P. Connaughton misses 3-pt jump shot from 29 ft,,94,86
390,4,9:18.0,,Defensive rebound by A. Burks,94,86
391,4,9:08.0,,D. Nwaba misses 2-pt layup from 3 ft (block by B. Lopez),94,86
392,4,9:08.0,Defensive rebound by G. Hill,,94,86
393,4,8:55.0,B. Lopez misses 3-pt jump shot from 25 ft,,94,86
394,4,8:51.0,,Defensive rebound by J. Clarkson,94,86
395,4,8:50.0,,Personal foul by G. Antetokounmpo (drawn by M. Dellavedova),94,86
396,4,8:50.0,E. Bledsoe enters the game for G. Hill,,94,86
397,4,8:50.0,,R. Hood enters the game for D. Nwaba,94,86
398,4,8:39.0,,R. Hood misses 2-pt jump shot from 11 ft,94,86
399,4,8:36.0,Defensive rebound by G. Antetokounmpo,,94,86
400,4,8:30.0,Personal foul by L. Nance (drawn by G. Antetokounmpo),,94,86
401,4,8:25.0,Personal foul by M. Dellavedova (drawn by E. Bledsoe),,94,86
402,4,8:17.0,E. Bledsoe misses 2-pt layup from 2 ft,,94,86
403,4,8:15.0,,Defensive rebound by M. Dellavedova,94,86
404,4,8:07.0,,L. Nance misses 3-pt jump shot from 25 ft,94,86
405,4,8:03.0,Defensive rebound by E. Bledsoe,,94,86
406,4,7:44.0,P. Connaughton misses 3-pt jump shot from 28 ft,,94,86
407,4,7:42.0,,Defensive rebound by L. Nance,94,86
408,4,7:33.0,,J. Clarkson makes 2-pt jump shot from 15 ft (assist by L. Nance),94,88
409,4,7:33.0,Milwaukee full timeout,,94,88
410,4,7:22.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,96,88
411,4,7:04.0,,Turnover by J. Clarkson (bad pass),96,88
412,4,6:42.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,96,88
413,4,6:40.0,,Defensive rebound by L. Nance,96,88
414,4,6:23.0,,R. Hood makes 2-pt layup at rim (assist by L. Nance),96,90
415,4,6:10.0,E. Bledsoe makes 2-pt jump shot from 11 ft,,98,90
416,4,5:53.0,,J. Clarkson makes 2-pt jump shot from 11 ft (assist by M. Dellavedova),98,92
417,4,5:41.0,Personal foul by M. Dellavedova (drawn by G. Antetokounmpo),,98,92
418,4,5:41.0,G. Hill enters the game for T. Snell,,98,92
419,4,5:41.0,,C. Osman enters the game for A. Burks,98,92
420,4,5:41.0,,C. Sexton enters the game for M. Dellavedova,98,92
421,4,5:32.0,E. Bledsoe misses 2-pt layup from 1 ft,,98,92
422,4,5:31.0,Offensive rebound by G. Antetokounmpo,,98,92
423,4,5:30.0,G. Antetokounmpo makes 2-pt dunk at rim,,100,92
424,4,5:20.0,,Cleveland full timeout,100,92
425,4,5:13.0,,R. Hood makes 2-pt jump shot from 21 ft (assist by L. Nance),100,94
426,4,4:53.0,E. Bledsoe misses 2-pt layup from 1 ft,,100,94
427,4,4:51.0,,Defensive rebound by L. Nance,100,94
428,4,4:51.0,,Turnover by L. Nance (bad pass),100,94
429,4,4:36.0,Personal foul by R. Hood (drawn by B. Lopez),,100,94
430,4,4:36.0,B. Lopez makes free throw 1 of 2,,101,94
431,4,4:36.0,B. Lopez makes free throw 2 of 2,,102,94
432,4,4:20.0,,C. Osman makes 3-pt jump shot from 23 ft (assist by R. Hood),102,97
433,4,4:00.0,P. Connaughton misses 3-pt jump shot from 26 ft,,102,97
434,4,3:57.0,Offensive rebound by G. Hill,,102,97
435,4,3:56.0,G. Hill makes 2-pt layup from 1 ft,,104,97
436,4,3:38.0,,C. Sexton makes 2-pt layup from 1 ft (assist by R. Hood),104,99
437,4,3:16.0,B. Lopez misses 3-pt jump shot from 32 ft,,104,99
438,4,3:16.0,Offensive rebound by P. Connaughton,,104,99
439,4,3:08.0,B. Lopez makes 2-pt layup from 1 ft (assist by P. Connaughton),,106,99
440,4,3:07.0,,Cleveland full timeout,106,99
441,4,3:07.0,D. DiVincenzo enters the game for P. Connaughton,,106,99
442,4,3:07.0,,M. Dellavedova enters the game for C. Sexton,106,99
443,4,2:52.0,,J. Clarkson misses 3-pt jump shot from 27 ft,106,99
444,4,2:50.0,Defensive rebound by G. Antetokounmpo,,106,99
445,4,2:47.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,108,99
446,4,2:47.0,Shooting foul by L. Nance (drawn by G. Antetokounmpo),,108,99
447,4,2:47.0,G. Antetokounmpo makes free throw 1 of 1,,109,99
448,4,2:32.0,,R. Hood misses 3-pt jump shot from 26 ft,109,99
449,4,2:30.0,Defensive rebound by B. Lopez,,109,99
450,4,2:08.0,B. Lopez makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,111,99
451,4,2:07.0,,Cleveland full timeout,111,99
452,4,2:00.0,,Personal foul by G. Antetokounmpo (drawn by C. Osman),111,99
453,4,1:52.0,,Shooting foul by G. Hill (drawn by J. Clarkson),111,99
454,4,1:52.0,,J. Clarkson makes free throw 1 of 3,111,100
455,4,1:52.0,,J. Clarkson makes free throw 2 of 3,111,101
456,4,1:52.0,,J. Clarkson makes free throw 3 of 3,111,102
457,4,1:26.0,D. DiVincenzo misses 3-pt jump shot from 24 ft,,111,102
458,4,1:23.0,Offensive rebound by E. Bledsoe,,111,102
459,4,1:11.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,111,102
460,4,1:11.0,Offensive rebound by Team,,111,102
461,4,1:11.0,Milwaukee full timeout,,111,102
462,4,0:59.0,B. Lopez misses 2-pt jump shot from 10 ft,,111,102
463,4,0:56.0,,Defensive rebound by J. Clarkson,111,102
464,4,0:52.0,,J. Clarkson misses 3-pt jump shot from 26 ft,111,102
465,4,0:49.0,Defensive rebound by Team,,111,102
466,4,0:44.0,Personal take foul by L. Nance (drawn by G. Antetokounmpo),,111,102
467,4,0:44.0,G. Antetokounmpo misses free throw 1 of 2,,111,102
468,4,0:44.0,Offensive rebound by Team,,111,102
469,4,0:44.0,G. Antetokounmpo makes free throw 2 of 2,,112,102
470,4,0:36.0,,R. Hood misses 3-pt jump shot from 27 ft,112,102
471,4,0:32.0,Defensive rebound by G. Antetokounmpo,,112,102
472,4,0:32.0,Personal take foul by J. Clarkson (drawn by G. Antetokounmpo),,112,102
473,4,0:32.0,G. Antetokounmpo makes free throw 1 of 2,,113,102
474,4,0:32.0,P. Connaughton enters the game for E. Bledsoe,,113,102
475,4,0:32.0,T. Maker enters the game for G. Hill,,113,102
476,4,0:32.0,J. Morris enters the game for B. Lopez,,113,102
477,4,0:32.0,G. Antetokounmpo makes free throw 2 of 2,,114,102
478,4,0:32.0,,Cleveland full timeout,114,102
479,4,0:32.0,E. İlyasova enters the game for G. Antetokounmpo,,114,102
480,4,0:25.0,,J. Clarkson misses 2-pt dunk from 1 ft,114,102
481,4,0:23.0,Defensive rebound by E. İlyasova,,114,102
482,4,0:02.0,Turnover by Team (shot clock),,114,102
