,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
386,4,5:55.0,,Turnover by Team (shot clock),86,93
387,4,5:55.0,,J. Redick enters the game for J. Ennis,86,93
388,4,5:55.0,,M. Scott enters the game for J. Simmons,86,93
389,4,5:36.0,N. Stauskas misses 3-pt jump shot from 26 ft,,86,93
390,4,5:30.0,Offensive rebound by D. Nwaba,,86,93
391,4,5:27.0,C. Osman misses 3-pt jump shot from 25 ft,,86,93
392,4,5:24.0,,Defensive rebound by J. Embiid,86,93
393,4,5:17.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),86,96
394,4,4:59.0,Turnover by C. Osman (bad pass; steal by B. Simmons),,86,96
395,4,4:52.0,,Turnover by T. Harris (bad pass; steal by C. Osman),86,96
396,4,4:51.0,Personal take foul by B. Simmons (drawn by N. Stauskas),,86,96
397,4,4:51.0,J. Clarkson enters the game for N. Stauskas,,86,96
398,4,4:33.0,C. Osman makes 3-pt jump shot from 26 ft,,89,96
399,4,4:21.0,,Turnover by J. Embiid (bad pass; steal by D. Nwaba),89,96
400,4,4:18.0,D. Nwaba makes 2-pt dunk from 1 ft,,91,96
401,4,4:17.0,,Philadelphia full timeout,91,96
402,4,4:05.0,,M. Scott misses 2-pt jump shot from 18 ft,91,96
403,4,4:04.0,Defensive rebound by J. Clarkson,,91,96
404,4,4:00.0,J. Clarkson makes 2-pt layup from 1 ft,,93,96
405,4,3:38.0,,J. Embiid misses 2-pt jump shot from 3 ft,93,96
406,4,3:35.0,Defensive rebound by C. Sexton,,93,96
407,4,3:31.0,J. Clarkson misses 3-pt jump shot from 25 ft,,93,96
408,4,3:29.0,Offensive rebound by D. Nwaba,,93,96
409,4,3:14.0,C. Sexton makes 2-pt layup from 2 ft,,95,96
410,4,2:58.0,,M. Scott misses 3-pt jump shot from 27 ft,95,96
411,4,2:55.0,Defensive rebound by C. Osman,,95,96
412,4,2:53.0,C. Osman makes 2-pt layup from 2 ft,,97,96
413,4,2:37.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Embiid),97,99
414,4,2:09.0,J. Clarkson misses 2-pt jump shot from 3 ft,,97,99
415,4,2:07.0,,Defensive rebound by J. Embiid,97,99
416,4,1:48.0,,J. Embiid misses 3-pt jump shot from 27 ft,97,99
417,4,1:46.0,,Offensive rebound by B. Simmons,97,99
418,4,1:46.0,,Shooting foul by D. Nwaba (drawn by B. Simmons),97,99
419,4,1:46.0,,B. Simmons makes free throw 1 of 2,97,100
420,4,1:46.0,,B. Simmons misses free throw 2 of 2,97,100
421,4,1:42.0,Defensive rebound by C. Osman,,97,100
422,4,1:23.0,J. Clarkson makes 2-pt layup from 2 ft,,99,100
423,4,1:07.0,,T. Harris misses 3-pt jump shot from 24 ft,99,100
424,4,1:04.0,,Offensive rebound by Team,99,100
425,4,0:53.0,,J. Embiid misses 2-pt jump shot from 10 ft,99,100
426,4,0:51.0,,Offensive rebound by J. Embiid,99,100
427,4,0:51.0,,J. Embiid makes 2-pt dunk from 1 ft,99,102
428,4,0:33.0,J. Clarkson misses 2-pt layup from 2 ft,,99,102
429,4,0:33.0,Offensive rebound by Team,,99,102
430,4,0:33.0,Cleveland full timeout,,99,102
431,4,0:31.0,A. Žižić misses 2-pt layup from 1 ft (block by J. Embiid),,99,102
432,4,0:29.0,,Defensive rebound by J. Embiid,99,102
433,4,0:29.0,,Personal take foul by C. Osman (drawn by J. Embiid),99,102
434,4,0:29.0,,J. Embiid makes free throw 1 of 2,99,103
435,4,0:29.0,,J. Ennis enters the game for J. Redick,99,103
436,4,0:29.0,,J. Embiid makes free throw 2 of 2,99,104
437,4,0:23.0,C. Osman misses 3-pt jump shot from 25 ft,,99,104
438,4,0:19.0,,Defensive rebound by J. Embiid,99,104
439,4,0:19.0,,Personal take foul by C. Sexton (drawn by J. Embiid),99,104
440,4,0:19.0,,J. Embiid makes free throw 1 of 2,99,105
441,4,0:19.0,,J. Embiid makes free throw 2 of 2,99,106
442,4,0:19.0,Cleveland full timeout,,99,106
443,4,0:19.0,N. Stauskas enters the game for D. Nwaba,,99,106
444,4,0:16.0,J. Clarkson misses 3-pt jump shot from 29 ft,,99,106
445,4,0:12.0,,Defensive rebound by J. Embiid,99,106
