,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
386,3,0:04.0,,Shooting foul by T. Wallace (drawn by M. Conley),83,84
387,3,0:04.0,,M. Conley makes free throw 1 of 2,83,85
388,3,0:04.0,,J. Holiday enters the game for C. Parsons,83,85
389,3,0:04.0,,M. Conley makes free throw 2 of 2,83,86
390,3,0:00.0,M. Harrell misses 3-pt jump shot from 26 ft,,83,86
391,3,0:00.0,Offensive rebound by Team,,83,86
392,4,11:46.0,L. Williams misses 2-pt layup from 8 ft,,83,86
393,4,11:46.0,Offensive rebound by Team,,83,86
394,4,11:46.0,,Loose ball foul by J. Holiday (drawn by M. Harrell),83,86
395,4,11:29.0,Turnover by T. Wallace (lost ball; steal by J. Holiday),,83,86
396,4,11:25.0,,C. Miles misses 3-pt jump shot from 25 ft,83,86
397,4,11:21.0,Defensive rebound by G. Temple,,83,86
398,4,11:14.0,L. Williams misses 2-pt jump shot from 10 ft (block by C. Miles),,83,86
399,4,11:08.0,Offensive rebound by L. Williams,,83,86
400,4,11:01.0,M. Harrell makes 2-pt jump shot from 17 ft,,85,86
401,4,11:01.0,P. Beverley enters the game for G. Temple,,85,86
402,4,11:01.0,L. Shamet enters the game for T. Wallace,,85,86
403,4,10:34.0,,M. Conley misses 3-pt jump shot from 24 ft,85,86
404,4,10:32.0,Defensive rebound by J. Green,,85,86
405,4,10:24.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,87,86
406,4,10:08.0,,D. Wright misses 3-pt jump shot from 27 ft,87,86
407,4,10:06.0,Defensive rebound by L. Williams,,87,86
408,4,9:55.0,Offensive foul by M. Harrell (drawn by C. Miles),,87,86
409,4,9:55.0,Turnover by M. Harrell (offensive foul),,87,86
410,4,9:43.0,,I. Rabb misses 2-pt jump shot from 18 ft,87,86
411,4,9:40.0,Defensive rebound by M. Harrell,,87,86
412,4,9:30.0,L. Williams makes 3-pt jump shot from 25 ft,,90,86
413,4,9:18.0,,I. Rabb makes 2-pt jump shot from 10 ft (assist by M. Conley),90,88
414,4,8:56.0,L. Shamet misses 2-pt layup at rim,,90,88
415,4,8:52.0,,Defensive rebound by C. Miles,90,88
416,4,8:52.0,D. Gallinari enters the game for J. Green,,90,88
417,4,8:52.0,I. Zubac enters the game for M. Harrell,,90,88
418,4,8:35.0,,M. Conley misses 2-pt jump shot from 16 ft,90,88
419,4,8:33.0,Defensive rebound by Team,,90,88
420,4,8:20.0,P. Beverley makes 2-pt layup from 1 ft (assist by L. Williams),,92,88
421,4,7:51.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by D. Wright),92,91
422,4,7:39.0,Personal foul by I. Rabb (drawn by L. Williams),,92,91
423,4,7:39.0,,A. Bradley enters the game for M. Conley,92,91
424,4,7:39.0,,J. Noah enters the game for J. Holiday,92,91
425,4,7:39.0,,C. Parsons enters the game for I. Rabb,92,91
426,4,7:32.0,Shooting foul by C. Parsons (drawn by I. Zubac),,92,91
427,4,7:32.0,I. Zubac misses free throw 1 of 2,,92,91
428,4,7:32.0,Offensive rebound by Team,,92,91
429,4,7:32.0,I. Zubac makes free throw 2 of 2,,93,91
430,4,7:13.0,,C. Parsons misses 3-pt jump shot from 27 ft,93,91
431,4,7:09.0,Defensive rebound by P. Beverley,,93,91
432,4,6:54.0,D. Gallinari makes 2-pt jump shot from 13 ft,,95,91
433,4,6:35.0,,D. Wright makes 2-pt layup from 2 ft,95,93
434,4,6:06.0,L. Williams misses 3-pt jump shot from 28 ft,,95,93
435,4,6:03.0,Offensive rebound by I. Zubac,,95,93
436,4,6:00.0,Shooting foul by J. Noah (drawn by D. Gallinari),,95,93
437,4,6:00.0,,Memphis full timeout,95,93
438,4,6:00.0,,B. Caboclo enters the game for C. Miles,95,93
439,4,6:00.0,D. Gallinari makes free throw 1 of 2,,96,93
440,4,6:00.0,D. Gallinari makes free throw 2 of 2,,97,93
441,4,5:46.0,,C. Parsons misses 2-pt layup from 2 ft,97,93
442,4,5:43.0,Defensive rebound by D. Gallinari,,97,93
443,4,5:26.0,L. Shamet misses 3-pt jump shot from 27 ft (block by J. Noah),,97,93
444,4,5:22.0,,Defensive rebound by B. Caboclo,97,93
445,4,5:20.0,,D. Wright misses 3-pt jump shot from 24 ft,97,93
446,4,5:17.0,Defensive rebound by I. Zubac,,97,93
447,4,4:59.0,D. Gallinari makes 2-pt jump shot from 18 ft (assist by L. Williams),,99,93
448,4,4:37.0,,B. Caboclo makes 3-pt jump shot from 23 ft (assist by J. Noah),99,96
449,4,4:20.0,L. Shamet misses 3-pt jump shot from 25 ft,,99,96
450,4,4:18.0,,Defensive rebound by J. Noah,99,96
451,4,4:11.0,,A. Bradley misses 2-pt layup from 2 ft (block by P. Beverley),99,96
452,4,4:11.0,,Offensive rebound by Team,99,96
453,4,4:11.0,M. Harrell enters the game for I. Zubac,,99,96
454,4,4:11.0,,M. Conley enters the game for C. Parsons,99,96
455,4,3:58.0,,Turnover by A. Bradley (bad pass; steal by D. Gallinari),99,96
456,4,3:57.0,Personal foul by A. Bradley (drawn by D. Gallinari),,99,96
457,4,3:57.0,,Memphis full timeout,99,96
458,4,3:57.0,S. Thornwell enters the game for L. Williams,,99,96
459,4,3:57.0,,J. Holiday enters the game for A. Bradley,99,96
460,4,3:57.0,D. Gallinari makes free throw 1 of 2,,100,96
461,4,3:57.0,D. Gallinari makes free throw 2 of 2,,101,96
462,4,3:44.0,,Personal foul by P. Beverley (drawn by M. Conley),101,96
463,4,3:38.0,,M. Conley makes 2-pt jump shot from 12 ft (assist by B. Caboclo),101,98
464,4,3:37.0,LA Clippers full timeout,,101,98
465,4,3:37.0,L. Williams enters the game for S. Thornwell,,101,98
466,4,3:13.0,M. Harrell misses 3-pt jump shot from 23 ft,,101,98
467,4,3:13.0,Offensive rebound by Team,,101,98
468,4,3:13.0,Turnover by Team (shot clock),,101,98
469,4,3:06.0,,Offensive foul by J. Noah (drawn by P. Beverley),101,98
470,4,3:06.0,,Turnover by J. Noah (offensive foul),101,98
471,4,3:06.0,LA Clippers full timeout,,101,98
472,4,2:53.0,L. Williams misses 2-pt jump shot from 17 ft,,101,98
473,4,2:51.0,,Defensive rebound by B. Caboclo,101,98
474,4,2:38.0,,M. Conley misses 3-pt jump shot from 26 ft,101,98
475,4,2:35.0,Defensive rebound by Team,,101,98
476,4,2:35.0,,Loose ball foul by B. Caboclo (drawn by D. Gallinari),101,98
477,4,2:35.0,D. Gallinari makes free throw 1 of 2,,102,98
478,4,2:35.0,,A. Bradley enters the game for B. Caboclo,102,98
479,4,2:35.0,D. Gallinari makes free throw 2 of 2,,103,98
480,4,2:24.0,,J. Holiday misses 2-pt jump shot from 18 ft,103,98
481,4,2:21.0,Defensive rebound by P. Beverley,,103,98
482,4,2:08.0,L. Shamet misses 3-pt jump shot from 27 ft,,103,98
483,4,2:05.0,,Defensive rebound by J. Noah,103,98
484,4,1:49.0,,J. Holiday misses 3-pt jump shot from 26 ft,103,98
485,4,1:46.0,Defensive rebound by P. Beverley,,103,98
486,4,1:24.0,D. Gallinari misses 3-pt jump shot from 26 ft,,103,98
487,4,1:21.0,Offensive rebound by P. Beverley,,103,98
488,4,1:11.0,M. Harrell makes 2-pt layup from 4 ft (assist by L. Williams),,105,98
489,4,1:11.0,Shooting foul by D. Wright (drawn by M. Harrell),,105,98
490,4,1:11.0,M. Harrell makes free throw 1 of 1,,106,98
491,4,1:11.0,,Memphis full timeout,106,98
492,4,1:06.0,,Shooting foul by P. Beverley (drawn by M. Conley),106,98
493,4,1:06.0,,M. Conley makes free throw 1 of 2,106,99
494,4,1:06.0,,M. Conley makes free throw 2 of 2,106,100
495,4,0:52.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,108,100
496,4,0:39.0,,J. Noah makes 2-pt dunk from 1 ft (assist by M. Conley),108,102
497,4,0:30.0,Turnover by D. Gallinari (lost ball; steal by D. Wright),,108,102
498,4,0:24.0,,Shooting foul by P. Beverley (drawn by J. Noah),108,102
499,4,0:24.0,,J. Noah makes free throw 1 of 2,108,103
500,4,0:24.0,J. Green enters the game for L. Williams,,108,103
501,4,0:24.0,,J. Noah makes free throw 2 of 2,108,104
502,4,0:24.0,LA Clippers full timeout,,108,104
503,4,0:24.0,L. Williams enters the game for M. Harrell,,108,104
504,4,0:18.0,Turnover by L. Williams (lost ball; steal by A. Bradley),,108,104
505,4,0:13.0,,Turnover by M. Conley (bad pass; steal by L. Shamet),108,104
506,4,0:13.0,Personal take foul by D. Wright (drawn by D. Gallinari),,108,104
507,4,0:13.0,D. Gallinari makes free throw 1 of 2,,109,104
508,4,0:13.0,S. Thornwell enters the game for L. Williams,,109,104
509,4,0:13.0,D. Gallinari makes free throw 2 of 2,,110,104
510,4,0:13.0,,Memphis full timeout,110,104
511,4,0:12.0,,M. Conley misses 3-pt jump shot from 29 ft,110,104
512,4,0:10.0,,Offensive rebound by J. Noah,110,104
513,4,0:09.0,,Personal foul by P. Beverley (drawn by J. Noah),110,104
514,4,0:09.0,L. Williams enters the game for P. Beverley,,110,104
515,4,0:09.0,,J. Noah makes free throw 1 of 2,110,105
516,4,0:09.0,,J. Noah makes free throw 2 of 2,110,106
517,4,0:08.0,Personal take foul by D. Wright (drawn by L. Williams),,110,106
518,4,0:08.0,L. Williams makes free throw 1 of 2,,111,106
519,4,0:08.0,L. Williams makes free throw 2 of 2,,112,106
520,4,0:03.0,,M. Conley misses 3-pt jump shot from 26 ft,112,106
521,4,0:03.0,Defensive rebound by J. Green,,112,106
