,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
370,4,5:23.0,Defensive rebound by S. Ibaka,,107,98
371,4,5:12.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Leonard),,110,98
372,4,4:57.0,,Shooting foul by F. VanVleet (drawn by E. Bledsoe),110,98
373,4,4:57.0,,E. Bledsoe makes free throw 1 of 2,110,99
374,4,4:57.0,,E. Bledsoe makes free throw 2 of 2,110,100
375,4,4:43.0,Turnover by S. Ibaka (offensive foul),,110,100
376,4,4:43.0,Offensive foul by S. Ibaka (drawn by K. Middleton),,110,100
377,4,4:25.0,,B. Lopez misses 3-pt jump shot from 26 ft,110,100
378,4,4:22.0,Defensive rebound by D. Green,,110,100
379,4,4:14.0,Shooting foul by B. Lopez (drawn by K. Leonard),,110,100
380,4,4:14.0,K. Leonard makes free throw 1 of 2,,111,100
381,4,4:14.0,K. Leonard makes free throw 2 of 2,,112,100
382,4,3:58.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,112,100
383,4,3:55.0,Defensive rebound by S. Ibaka,,112,100
384,4,3:44.0,K. Leonard misses 2-pt jump shot from 19 ft,,112,100
385,4,3:42.0,,Defensive rebound by K. Middleton,112,100
386,4,3:36.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft (assist by K. Middleton),112,102
387,4,3:36.0,,Shooting foul by P. Siakam (drawn by G. Antetokounmpo),112,102
388,4,3:36.0,,M. Brogdon enters the game for B. Lopez,112,102
389,4,3:36.0,,G. Antetokounmpo makes free throw 1 of 1,112,103
390,4,3:36.0,Toronto full timeout,,112,103
391,4,3:12.0,K. Leonard misses 2-pt jump shot from 15 ft,,112,103
392,4,3:09.0,,Defensive rebound by G. Hill,112,103
393,4,3:06.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft (block by P. Siakam),112,103
394,4,3:06.0,,Offensive rebound by Team,112,103
395,4,2:53.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),112,105
396,4,2:25.0,S. Ibaka misses 2-pt jump shot from 14 ft,,112,105
397,4,2:23.0,Offensive rebound by D. Green,,112,105
398,4,2:20.0,Turnover by D. Green (bad pass; steal by E. Bledsoe),,112,105
399,4,2:16.0,,Turnover by G. Antetokounmpo (out of bounds lost ball),112,105
400,4,1:58.0,K. Leonard makes 2-pt jump shot from 17 ft,,114,105
401,4,1:58.0,Shooting foul by K. Middleton (drawn by K. Leonard),,114,105
402,4,1:58.0,K. Leonard makes free throw 1 of 1,,115,105
403,4,1:53.0,,Shooting foul by P. Siakam (drawn by M. Brogdon),115,105
404,4,1:53.0,,M. Brogdon makes free throw 1 of 2,115,106
405,4,1:53.0,,M. Brogdon makes free throw 2 of 2,115,107
406,4,1:37.0,K. Leonard misses 2-pt jump shot from 20 ft,,115,107
407,4,1:33.0,,Defensive rebound by M. Brogdon,115,107
408,4,1:25.0,,Turnover by E. Bledsoe (lost ball; steal by D. Green),115,107
409,4,1:18.0,F. VanVleet misses 3-pt jump shot from 25 ft,,115,107
410,4,1:16.0,Offensive rebound by P. Siakam,,115,107
411,4,1:16.0,P. Siakam makes 2-pt layup from 1 ft,,117,107
412,4,1:16.0,,Violation by Team (def goaltending),117,107
413,4,1:05.0,,K. Middleton makes 2-pt jump shot from 19 ft (assist by M. Brogdon),117,109
414,4,0:44.0,K. Leonard misses 2-pt jump shot from 2 ft (block by M. Brogdon),,117,109
415,4,0:41.0,,Defensive rebound by G. Antetokounmpo,117,109
416,4,0:38.0,,M. Brogdon misses 3-pt jump shot from 24 ft,117,109
417,4,0:35.0,Defensive rebound by F. VanVleet,,117,109
418,4,0:34.0,Personal foul by E. Bledsoe (drawn by F. VanVleet),,117,109
419,4,0:34.0,F. VanVleet makes free throw 1 of 2,,118,109
420,4,0:34.0,F. VanVleet makes free throw 2 of 2,,119,109
421,4,0:30.0,,Shooting foul by F. VanVleet (drawn by E. Bledsoe),119,109
422,4,0:30.0,,E. Bledsoe misses free throw 1 of 2,119,109
423,4,0:30.0,,Offensive rebound by Team,119,109
424,4,0:30.0,,E. Bledsoe makes free throw 2 of 2,119,110
425,4,0:29.0,Personal foul by K. Middleton (drawn by P. Siakam),,119,110
426,4,0:29.0,,S. Brown enters the game for K. Middleton,119,110
427,4,0:29.0,P. Siakam makes free throw 1 of 2,,120,110
428,4,0:29.0,P. Siakam makes free throw 2 of 2,,121,110
429,4,0:22.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by M. Brogdon),121,113
430,4,0:15.0,Personal foul by M. Brogdon (drawn by P. Siakam),,121,113
431,4,0:15.0,P. Siakam makes free throw 1 of 2,,122,113
432,4,0:15.0,P. Siakam makes free throw 2 of 2,,123,113
433,4,0:10.0,,S. Brown makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),123,116
434,4,0:09.0,Personal foul by G. Hill (drawn by K. Leonard),,123,116
435,4,0:09.0,K. Leonard misses free throw 1 of 2,,123,116
436,4,0:09.0,Offensive rebound by Team,,123,116
437,4,0:09.0,K. Leonard misses free throw 2 of 2,,123,116
438,4,0:06.0,,Defensive rebound by G. Antetokounmpo,123,116
439,4,0:00.0,,M. Brogdon misses 3-pt jump shot from 26 ft,123,116
440,4,0:00.0,,Offensive rebound by Team,123,116
