,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,INDIANA_ACTION,OKLAHOMA CITY_SCORE,INDIANA_SCORE
390,4,8:26.0,R. Westbrook misses 2-pt layup from 1 ft (block by C. Joseph),,90,83
391,4,8:23.0,,Defensive rebound by D. Sabonis,90,83
392,4,8:19.0,,Turnover by D. Collison (bad pass; steal by M. Morris),90,83
393,4,8:15.0,A. Nader makes 2-pt dunk from 1 ft (assist by D. Schröder),,92,83
394,4,8:15.0,,Indiana full timeout,92,83
395,4,8:15.0,S. Adams enters the game for N. Noel,,92,83
396,4,7:54.0,,D. Sabonis misses 2-pt jump shot from 12 ft,92,83
397,4,7:54.0,,Offensive rebound by Team,92,83
398,4,7:44.0,,D. Sabonis misses 2-pt jump shot from 17 ft,92,83
399,4,7:41.0,Defensive rebound by M. Morris,,92,83
400,4,7:23.0,A. Nader misses 3-pt jump shot from 28 ft,,92,83
401,4,7:20.0,,Defensive rebound by C. Joseph,92,83
402,4,7:00.0,,T. Young makes 2-pt layup from 2 ft (assist by D. Collison),92,85
403,4,6:48.0,S. Adams makes 2-pt jump shot from 10 ft (assist by D. Schröder),,94,85
404,4,6:35.0,,D. McDermott misses 2-pt layup from 1 ft,94,85
405,4,6:32.0,Defensive rebound by R. Westbrook,,94,85
406,4,6:27.0,D. Schröder makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,96,85
407,4,6:25.0,,Indiana full timeout,96,85
408,4,6:25.0,P. George enters the game for M. Morris,,96,85
409,4,6:25.0,J. Grant enters the game for A. Nader,,96,85
410,4,6:25.0,,B. Bogdanović enters the game for C. Joseph,96,85
411,4,6:25.0,,W. Matthews enters the game for D. McDermott,96,85
412,4,6:25.0,,M. Turner enters the game for T. Young,96,85
413,4,6:10.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Sabonis),96,88
414,4,5:52.0,P. George misses 3-pt jump shot from 28 ft,,96,88
415,4,5:48.0,,Defensive rebound by Team,96,88
416,4,5:39.0,,Shooting foul by J. Grant (drawn by D. Sabonis),96,88
417,4,5:39.0,,D. Sabonis makes free throw 1 of 2,96,89
418,4,5:39.0,,D. Sabonis makes free throw 2 of 2,96,90
419,4,5:28.0,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,99,90
420,4,5:14.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by M. Turner),99,93
421,4,4:55.0,J. Grant misses 2-pt layup from 1 ft,,99,93
422,4,4:53.0,,Defensive rebound by D. Sabonis,99,93
423,4,4:48.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by W. Matthews),99,96
424,4,4:30.0,P. George misses 3-pt jump shot from 27 ft,,99,96
425,4,4:27.0,,Defensive rebound by D. Collison,99,96
426,4,4:06.0,,D. Collison makes 2-pt layup from 2 ft (assist by D. Sabonis),99,98
427,4,4:04.0,Oklahoma City full timeout,,99,98
428,4,3:52.0,R. Westbrook makes 2-pt jump shot from 19 ft,,101,98
429,4,3:37.0,,Flagrant foul type 1 by D. Schröder (drawn by D. Sabonis),101,98
430,4,3:37.0,,D. Sabonis makes flagrant free throw 1 of 2,101,99
431,4,3:37.0,,D. Sabonis makes flagrant free throw 2 of 2,101,100
432,4,3:21.0,,W. Matthews misses 2-pt jump shot from 10 ft,101,100
433,4,3:16.0,Defensive rebound by D. Schröder,,101,100
434,4,3:03.0,R. Westbrook misses 2-pt jump shot from 10 ft,,101,100
435,4,3:00.0,,Defensive rebound by Team,101,100
436,4,3:00.0,Loose ball foul by S. Adams (drawn by D. Collison),,101,100
437,4,2:50.0,,M. Turner makes 2-pt dunk from 1 ft (assist by B. Bogdanović),101,102
438,4,2:31.0,R. Westbrook misses 3-pt jump shot from 27 ft,,101,102
439,4,2:29.0,,Defensive rebound by Team,101,102
440,4,2:13.0,,B. Bogdanović makes 2-pt layup from 1 ft,101,104
441,4,2:00.0,Personal foul by M. Turner (drawn by S. Adams),,101,104
442,4,1:49.0,P. George makes 3-pt jump shot from 27 ft,,104,104
443,4,1:29.0,,B. Bogdanović misses 3-pt jump shot from 32 ft,104,104
444,4,1:24.0,Defensive rebound by D. Schröder,,104,104
445,4,1:13.0,Shooting foul by B. Bogdanović (drawn by P. George),,104,104
446,4,1:13.0,P. George makes free throw 1 of 2,,105,104
447,4,1:13.0,P. George makes free throw 2 of 2,,106,104
448,4,0:57.0,,D. Sabonis makes 2-pt layup from 1 ft,106,106
449,4,0:38.0,Turnover by P. George (out of bounds lost ball),,106,106
450,4,0:27.0,,Turnover by B. Bogdanović (bad pass; steal by P. George),106,106
451,4,0:25.0,Turnover by P. George (bad pass; steal by D. Collison),,106,106
452,4,0:23.0,,Indiana full timeout,106,106
453,4,0:04.0,,B. Bogdanović misses 2-pt jump shot from 16 ft,106,106
454,4,0:01.0,,Offensive rebound by W. Matthews,106,106
455,4,0:01.0,,W. Matthews makes 2-pt layup at rim,106,108
456,4,0:01.0,Oklahoma City full timeout,,106,108
457,4,0:01.0,T. Ferguson enters the game for D. Schröder,,106,108
458,4,0:00.0,R. Westbrook misses 3-pt jump shot from 29 ft,,106,108
459,4,0:00.0,Offensive rebound by Team,,106,108
