,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
387,4,9:27.0,,R. O'Neale enters the game for K. Korver,82,90
388,4,9:14.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),82,93
389,4,8:53.0,S. Curry makes 2-pt layup from 2 ft (assist by J. Jerebko),,84,93
390,4,8:44.0,,D. Mitchell misses 3-pt jump shot from 26 ft,84,93
391,4,8:40.0,Defensive rebound by A. Iguodala,,84,93
392,4,8:29.0,Turnover by S. Curry (out of bounds lost ball),,84,93
393,4,8:07.0,,R. O'Neale misses 3-pt jump shot from 24 ft,84,93
394,4,8:03.0,,Offensive rebound by D. Favors,84,93
395,4,8:03.0,A. McKinnie enters the game for S. Livingston,,84,93
396,4,8:03.0,,R. Rubio enters the game for D. Exum,84,93
397,4,7:48.0,,D. Mitchell misses 3-pt jump shot from 25 ft,84,93
398,4,7:45.0,Defensive rebound by A. Iguodala,,84,93
399,4,7:36.0,J. Jerebko misses 3-pt jump shot from 24 ft,,84,93
400,4,7:33.0,,Defensive rebound by D. Favors,84,93
401,4,7:22.0,,R. O'Neale misses 2-pt layup from 3 ft (block by J. Jerebko),84,93
402,4,7:18.0,,Offensive rebound by D. Favors,84,93
403,4,7:18.0,,D. Favors makes 2-pt layup at rim,84,95
404,4,7:11.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by S. Curry),,87,95
405,4,6:46.0,,Personal foul by S. Curry (drawn by R. Rubio),87,95
406,4,6:46.0,K. Durant enters the game for A. Iguodala,,87,95
407,4,6:46.0,K. Thompson enters the game for J. Jerebko,,87,95
408,4,6:46.0,,J. Crowder enters the game for D. Favors,87,95
409,4,6:46.0,,R. Gobert enters the game for D. Mitchell,87,95
410,4,6:46.0,,K. Korver enters the game for R. O'Neale,87,95
411,4,6:40.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),87,98
412,4,6:28.0,,Violation by Team (kicked ball),87,98
413,4,6:19.0,K. Durant makes 2-pt jump shot from 16 ft,,89,98
414,4,6:01.0,,Turnover by J. Ingles (bad pass; steal by A. McKinnie),89,98
415,4,5:55.0,A. McKinnie makes 2-pt dunk from 1 ft (assist by K. Thompson),,91,98
416,4,5:36.0,,R. Gobert misses 2-pt hook shot from 6 ft,91,98
417,4,5:34.0,Defensive rebound by D. Green,,91,98
418,4,5:29.0,S. Curry misses 2-pt layup from 3 ft,,91,98
419,4,5:28.0,,Defensive rebound by R. Rubio,91,98
420,4,5:22.0,,R. Rubio misses 2-pt layup from 2 ft,91,98
421,4,5:22.0,Defensive rebound by Team,,91,98
422,4,5:22.0,,Loose ball foul by R. Gobert (drawn by K. Durant),91,98
423,4,5:11.0,K. Durant makes 3-pt jump shot from 26 ft,,94,98
424,4,4:58.0,,Personal foul by A. McKinnie (drawn by R. Gobert),94,98
425,4,4:58.0,,D. Mitchell enters the game for K. Korver,94,98
426,4,4:48.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),94,100
427,4,4:32.0,A. McKinnie makes 2-pt dunk from 1 ft (assist by S. Curry),,96,100
428,4,4:15.0,,Turnover by R. Rubio (traveling),96,100
429,4,4:05.0,K. Durant makes 2-pt jump shot from 14 ft,,98,100
430,4,3:47.0,,R. Gobert misses 2-pt layup from 2 ft,98,100
431,4,3:45.0,Defensive rebound by K. Thompson,,98,100
432,4,3:36.0,Personal foul by R. Rubio (drawn by S. Curry),,98,100
433,4,3:36.0,Golden State full timeout,,98,100
434,4,3:24.0,S. Curry misses 3-pt jump shot from 26 ft,,98,100
435,4,3:22.0,,Defensive rebound by R. Gobert,98,100
436,4,3:09.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),98,102
437,4,3:02.0,Personal foul by J. Crowder (drawn by K. Durant),,98,102
438,4,2:50.0,D. Green misses 2-pt layup from 3 ft (block by R. Gobert),,98,102
439,4,2:49.0,Offensive rebound by A. McKinnie,,98,102
440,4,2:49.0,A. McKinnie misses 2-pt layup from 3 ft,,98,102
441,4,2:49.0,,Defensive rebound by J. Crowder,98,102
442,4,2:42.0,,J. Ingles makes 2-pt layup from 2 ft (assist by R. Rubio),98,104
443,4,2:23.0,A. McKinnie misses 3-pt jump shot from 25 ft,,98,104
444,4,2:18.0,,Defensive rebound by R. Gobert,98,104
445,4,2:10.0,,Turnover by D. Mitchell (traveling),98,104
446,4,2:00.0,S. Curry makes 2-pt layup from 2 ft,,100,104
447,4,1:36.0,,Shooting foul by K. Thompson (drawn by D. Mitchell),100,104
448,4,1:36.0,,D. Mitchell makes free throw 1 of 3,100,105
449,4,1:36.0,,D. Mitchell misses free throw 2 of 3,100,105
450,4,1:36.0,,Offensive rebound by Team,100,105
451,4,1:36.0,,D. Mitchell makes free throw 3 of 3,100,106
452,4,1:31.0,S. Curry misses 3-pt jump shot from 26 ft,,100,106
453,4,1:28.0,,Defensive rebound by R. Gobert,100,106
454,4,1:22.0,,J. Ingles misses 3-pt jump shot from 25 ft,100,106
455,4,1:18.0,Defensive rebound by K. Thompson,,100,106
456,4,1:13.0,K. Durant makes 3-pt jump shot from 27 ft,,103,106
457,4,0:55.0,,D. Mitchell misses 3-pt jump shot from 26 ft,103,106
458,4,0:52.0,Defensive rebound by K. Thompson,,103,106
459,4,0:39.0,K. Durant misses 3-pt jump shot from 24 ft,,103,106
460,4,0:37.0,,Defensive rebound by D. Mitchell,103,106
461,4,0:17.0,,Turnover by D. Mitchell (out of bounds lost ball),103,106
462,4,0:17.0,Golden State full timeout,,103,106
463,4,0:17.0,A. Iguodala enters the game for A. McKinnie,,103,106
464,4,0:07.0,A. Iguodala misses 3-pt jump shot from 25 ft,,103,106
465,4,0:04.0,Offensive rebound by S. Curry,,103,106
466,4,0:02.0,Turnover by S. Curry (out of bounds lost ball),,103,106
467,4,0:02.0,,Utah full timeout,103,106
468,4,0:02.0,,Personal foul by A. Iguodala (drawn by D. Mitchell),103,106
469,4,0:02.0,,D. Mitchell makes free throw 1 of 2,103,107
470,4,0:02.0,,D. Mitchell makes free throw 2 of 2,103,108
