,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
382,4,10:01.0,G. Dieng misses 3-pt jump shot from 24 ft,,92,82
383,4,9:57.0,,Defensive rebound by I. Zubac,92,82
384,4,9:45.0,,I. Zubac misses 2-pt jump shot from 4 ft,92,82
385,4,9:43.0,Defensive rebound by L. Deng,,92,82
386,4,9:31.0,A. Wiggins makes 2-pt layup from 1 ft,,94,82
387,4,9:17.0,,Turnover by B. Ingram (bad pass),94,82
388,4,9:17.0,,J. McGee enters the game for J. Hart,94,82
389,4,9:17.0,,R. Rondo enters the game for I. Zubac,94,82
390,4,9:02.0,A. Wiggins misses 2-pt jump shot from 4 ft,,94,82
391,4,8:56.0,Offensive rebound by A. Wiggins,,94,82
392,4,8:56.0,A. Wiggins makes 2-pt dunk from 1 ft,,96,82
393,4,8:54.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by R. Rondo),96,84
394,4,8:54.0,,Shooting foul by G. Dieng (drawn by K. Kuzma),96,84
395,4,8:54.0,,K. Kuzma makes free throw 1 of 1,96,85
396,4,8:45.0,Personal foul by B. Ingram (drawn by A. Wiggins),,96,85
397,4,8:33.0,Turnover by J. Terrell (bad pass; steal by B. Ingram),,96,85
398,4,8:22.0,,B. Ingram makes 2-pt dunk from 1 ft,96,87
399,4,8:05.0,J. Terrell misses 3-pt jump shot from 25 ft,,96,87
400,4,8:01.0,Offensive rebound by D. Šarić,,96,87
401,4,7:55.0,J. Terrell makes 2-pt layup from 2 ft (assist by A. Wiggins),,98,87
402,4,7:30.0,,J. McGee makes 2-pt dunk at rim (assist by K. Kuzma),98,89
403,4,7:30.0,Minnesota full timeout,,98,89
404,4,7:30.0,J. Okogie enters the game for L. Deng,,98,89
405,4,7:30.0,K. Towns enters the game for G. Dieng,,98,89
406,4,7:30.0,,J. Hart enters the game for K. Kuzma,98,89
407,4,7:06.0,K. Towns misses 2-pt jump shot from 16 ft,,98,89
408,4,7:02.0,,Defensive rebound by R. Rondo,98,89
409,4,6:52.0,,J. Hart makes 3-pt jump shot from 24 ft (assist by R. Rondo),98,92
410,4,6:37.0,A. Wiggins misses 2-pt layup from 2 ft,,98,92
411,4,6:32.0,Offensive rebound by K. Towns,,98,92
412,4,6:32.0,K. Towns makes 2-pt layup from 1 ft,,100,92
413,4,6:17.0,,B. Ingram makes 2-pt jump shot from 15 ft,100,94
414,4,5:53.0,K. Towns makes 2-pt dunk from 1 ft,,102,94
415,4,5:35.0,Flagrant foul type 1 by J. McGee (drawn by D. Šarić),,102,94
416,4,5:35.0,,Turnover by J. McGee (turnover),102,94
417,4,5:35.0,J. Bayless enters the game for D. Šarić,,102,94
418,4,5:35.0,K. Towns makes flagrant free throw 1 of 2,,103,94
419,4,5:35.0,K. Towns makes flagrant free throw 2 of 2,,104,94
420,4,5:35.0,T. Gibson enters the game for J. Terrell,,104,94
421,4,5:30.0,Personal foul by R. Rondo (drawn by K. Towns),,104,94
422,4,5:21.0,T. Gibson makes 2-pt dunk from 1 ft (assist by A. Wiggins),,106,94
423,4,5:04.0,,R. Rondo makes 2-pt layup from 2 ft,106,96
424,4,4:40.0,K. Towns makes 3-pt jump shot from 27 ft (assist by J. Bayless),,109,96
425,4,4:39.0,,LA Lakers full timeout,109,96
426,4,4:39.0,,K. Caldwell-Pope enters the game for J. McGee,109,96
427,4,4:39.0,,K. Kuzma enters the game for L. Stephenson,109,96
428,4,4:27.0,,J. Hart misses 3-pt jump shot from 27 ft,109,96
429,4,4:25.0,Defensive rebound by Team,,109,96
430,4,4:04.0,J. Okogie misses 3-pt jump shot from 23 ft,,109,96
431,4,4:00.0,,Defensive rebound by Team,109,96
432,4,4:00.0,Loose ball foul by T. Gibson (drawn by J. Hart),,109,96
433,4,3:49.0,,Turnover by R. Rondo (bad pass),109,96
434,4,3:45.0,Personal foul by K. Caldwell-Pope (drawn by J. Bayless),,109,96
435,4,3:26.0,J. Okogie misses 3-pt jump shot from 25 ft,,109,96
436,4,3:22.0,Offensive rebound by A. Wiggins,,109,96
437,4,3:10.0,J. Okogie misses 2-pt layup from 3 ft,,109,96
438,4,3:06.0,Offensive rebound by J. Okogie,,109,96
439,4,3:06.0,J. Okogie makes 2-pt layup from 1 ft,,111,96
440,4,3:00.0,,R. Rondo makes 3-pt jump shot from 28 ft (assist by J. Hart),111,99
441,4,2:41.0,A. Wiggins misses 2-pt jump shot from 12 ft,,111,99
442,4,2:40.0,,Defensive rebound by J. Hart,111,99
443,4,2:40.0,,Personal take foul by A. Wiggins (drawn by J. Hart),111,99
444,4,2:31.0,,K. Kuzma misses 2-pt jump shot from 4 ft,111,99
445,4,2:28.0,Defensive rebound by K. Towns,,111,99
446,4,2:12.0,Shooting foul by J. Hart (drawn by T. Gibson),,111,99
447,4,2:12.0,T. Gibson makes free throw 1 of 2,,112,99
448,4,2:12.0,,LA Lakers full timeout,112,99
449,4,2:12.0,T. Gibson makes free throw 2 of 2,,113,99
450,4,2:12.0,,Technical foul by R. Rondo,113,99
451,4,2:12.0,J. Okogie makes technical free throw,,114,99
452,4,2:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,114,99
453,4,2:02.0,Defensive rebound by T. Gibson,,114,99
454,4,1:42.0,T. Gibson makes 2-pt jump shot from 17 ft (assist by J. Bayless),,116,99
455,4,1:36.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by R. Rondo),116,101
456,4,1:19.0,Personal foul by R. Rondo (drawn by K. Towns),,116,101
457,4,1:19.0,K. Towns makes free throw 1 of 2,,117,101
458,4,1:19.0,J. Terrell enters the game for A. Wiggins,,117,101
459,4,1:19.0,K. Towns makes free throw 2 of 2,,118,101
460,4,1:17.0,,Personal take foul by J. Okogie (drawn by R. Rondo),118,101
461,4,1:17.0,K. Bates-Diop enters the game for J. Bayless,,118,101
462,4,1:17.0,L. Deng enters the game for K. Towns,,118,101
463,4,1:08.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),118,103
464,4,1:00.0,Turnover by J. Terrell (bad pass),,118,103
465,4,0:55.0,,K. Caldwell-Pope makes 2-pt layup from 4 ft (assist by R. Rondo),118,105
466,4,0:40.0,Personal foul by R. Rondo (drawn by K. Bates-Diop),,118,105
467,4,0:40.0,K. Bates-Diop misses free throw 1 of 2,,118,105
468,4,0:40.0,Offensive rebound by Team,,118,105
469,4,0:40.0,,S. Mykhailiuk enters the game for K. Kuzma,118,105
470,4,0:40.0,,M. Wagner enters the game for R. Rondo,118,105
471,4,0:40.0,K. Bates-Diop misses free throw 2 of 2,,118,105
472,4,0:37.0,Offensive rebound by T. Gibson,,118,105
473,4,0:29.0,J. Terrell makes 2-pt jump shot from 20 ft,,120,105
474,4,0:19.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,120,105
475,4,0:16.0,Defensive rebound by L. Deng,,120,105
