,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
386,4,7:14.0,S. Ibaka misses 2-pt jump shot from 2 ft,,85,91
387,4,7:11.0,Offensive rebound by P. McCaw,,85,91
388,4,7:09.0,N. Powell makes 3-pt jump shot from 27 ft (assist by D. Wright),,88,91
389,4,6:51.0,,T. Young makes 2-pt layup from 2 ft (assist by D. McDermott),88,93
390,4,6:37.0,D. Wright makes 2-pt layup from 1 ft (assist by F. VanVleet),,90,93
391,4,6:21.0,,T. Young misses 2-pt layup from 3 ft (block by S. Ibaka),90,93
392,4,6:21.0,,Offensive rebound by Team,90,93
393,4,6:21.0,K. Lowry enters the game for N. Powell,,90,93
394,4,6:21.0,P. Siakam enters the game for D. Wright,,90,93
395,4,6:21.0,,D. Sabonis enters the game for M. Turner,90,93
396,4,6:19.0,,T. Young makes 3-pt jump shot from 23 ft (assist by T. Evans),90,96
397,4,5:55.0,F. VanVleet misses 3-pt jump shot from 28 ft,,90,96
398,4,5:53.0,Offensive rebound by S. Ibaka,,90,96
399,4,5:44.0,F. VanVleet makes 2-pt layup from 1 ft,,92,96
400,4,5:25.0,,Shooting foul by K. Lowry (drawn by D. Sabonis),92,96
401,4,5:25.0,,D. Sabonis makes free throw 1 of 2,92,97
402,4,5:25.0,,D. Collison enters the game for T. Evans,92,97
403,4,5:25.0,,D. Sabonis makes free throw 2 of 2,92,98
404,4,5:25.0,Toronto full timeout,,92,98
405,4,5:25.0,D. Green enters the game for P. McCaw,,92,98
406,4,5:08.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by S. Ibaka),,95,98
407,4,4:50.0,,C. Joseph misses 3-pt jump shot from 29 ft,95,98
408,4,4:47.0,,Offensive rebound by D. Sabonis,95,98
409,4,4:45.0,,D. Collison misses 3-pt jump shot from 23 ft,95,98
410,4,4:42.0,Defensive rebound by D. Green,,95,98
411,4,4:20.0,S. Ibaka makes 2-pt jump shot from 4 ft (assist by K. Lowry),,97,98
412,4,4:01.0,,D. Collison misses 2-pt jump shot from 18 ft,97,98
413,4,3:59.0,,Offensive rebound by T. Young,97,98
414,4,3:59.0,,T. Young makes 2-pt layup at rim,97,100
415,4,3:59.0,,Shooting foul by K. Lowry (drawn by T. Young),97,100
416,4,3:59.0,,B. Bogdanović enters the game for D. McDermott,97,100
417,4,3:59.0,,M. Turner enters the game for D. Sabonis,97,100
418,4,3:59.0,,T. Young makes free throw 1 of 1,97,101
419,4,3:46.0,F. VanVleet misses 2-pt jump shot from 6 ft,,97,101
420,4,3:42.0,,Defensive rebound by T. Young,97,101
421,4,3:29.0,,C. Joseph misses 3-pt jump shot from 27 ft,97,101
422,4,3:25.0,Defensive rebound by S. Ibaka,,97,101
423,4,3:17.0,Toronto full timeout,,97,101
424,4,3:06.0,K. Lowry misses 2-pt jump shot from 21 ft (block by M. Turner),,97,101
425,4,3:05.0,Offensive rebound by K. Lowry,,97,101
426,4,3:05.0,K. Lowry misses 3-pt jump shot from 25 ft,,97,101
427,4,3:03.0,,Defensive rebound by T. Young,97,101
428,4,2:43.0,,T. Young misses 3-pt jump shot from 28 ft,97,101
429,4,2:39.0,Defensive rebound by D. Green,,97,101
430,4,2:23.0,P. Siakam misses 2-pt jump shot from 7 ft,,97,101
431,4,2:22.0,Offensive rebound by Team,,97,101
432,4,2:22.0,,Loose ball foul by C. Joseph (drawn by K. Lowry),97,101
433,4,2:10.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Lowry),,99,101
434,4,1:52.0,,D. Collison makes 2-pt jump shot from 17 ft,99,103
435,4,1:38.0,F. VanVleet misses 3-pt jump shot from 27 ft,,99,103
436,4,1:35.0,,Defensive rebound by T. Young,99,103
437,4,1:14.0,,D. Collison misses 2-pt jump shot from 21 ft,99,103
438,4,1:11.0,Defensive rebound by D. Green,,99,103
439,4,1:11.0,Toronto full timeout,,99,103
440,4,1:02.0,S. Ibaka makes 2-pt jump shot from 20 ft (assist by K. Lowry),,101,103
441,4,0:48.0,,Personal foul by P. Siakam (drawn by M. Turner),101,103
442,4,0:48.0,,M. Turner makes free throw 1 of 2,101,104
443,4,0:48.0,,T. Evans enters the game for C. Joseph,101,104
444,4,0:48.0,,M. Turner makes free throw 2 of 2,101,105
445,4,0:37.0,S. Ibaka misses 2-pt jump shot from 7 ft,,101,105
446,4,0:33.0,Offensive rebound by S. Ibaka,,101,105
447,4,0:31.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,104,105
448,4,0:31.0,,Indiana full timeout,104,105
449,4,0:10.0,,T. Young makes 2-pt jump shot from 5 ft (assist by B. Bogdanović),104,107
450,4,0:10.0,Toronto full timeout,,104,107
451,4,0:10.0,C. Miles enters the game for P. Siakam,,104,107
452,4,0:10.0,,C. Joseph enters the game for T. Evans,104,107
453,4,0:09.0,D. Green misses 3-pt jump shot from 24 ft,,104,107
454,4,0:07.0,,Defensive rebound by Team,104,107
455,4,0:07.0,,Indiana full timeout,104,107
456,4,0:07.0,P. McCaw enters the game for S. Ibaka,,104,107
457,4,0:07.0,P. Siakam enters the game for C. Miles,,104,107
458,4,0:07.0,,T. Evans enters the game for C. Joseph,104,107
459,4,0:07.0,,D. McDermott enters the game for T. Young,104,107
460,4,0:07.0,,Personal take foul by K. Lowry (drawn by T. Evans),104,107
461,4,0:07.0,,T. Evans makes free throw 1 of 2,104,108
462,4,0:07.0,C. Miles enters the game for P. McCaw,,104,108
463,4,0:07.0,,C. Joseph enters the game for D. McDermott,104,108
464,4,0:07.0,,T. Young enters the game for M. Turner,104,108
465,4,0:07.0,,T. Evans makes free throw 2 of 2,104,109
466,4,0:03.0,F. VanVleet makes 2-pt layup from 1 ft,,106,109
467,4,0:02.0,,Personal take foul by K. Lowry (drawn by D. Collison),106,109
468,4,0:02.0,,D. Collison misses free throw 1 of 2,106,109
469,4,0:02.0,,Offensive rebound by Team,106,109
470,4,0:02.0,N. Powell enters the game for K. Lowry,,106,109
471,4,0:02.0,,M. Turner enters the game for T. Evans,106,109
472,4,0:02.0,,D. Collison makes free throw 2 of 2,106,110
473,4,0:00.0,D. Green misses 3-pt jump shot from 48 ft,,106,110
474,4,0:00.0,Offensive rebound by Team,,106,110
