,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
368,4,8:38.0,Defensive rebound by B. Bogdanović,,103,101
369,4,8:26.0,Turnover by B. Bogdanović (bad pass),,103,101
370,4,8:13.0,,Turnover by J. Hart (lost ball; steal by D. Fox),103,101
371,4,8:10.0,B. Hield makes 2-pt layup from 2 ft (assist by D. Fox),,105,101
372,4,8:10.0,,LA Lakers full timeout,105,101
373,4,8:10.0,,T. Chandler enters the game for K. Caldwell-Pope,105,101
374,4,8:10.0,,B. Ingram enters the game for J. McGee,105,101
375,4,8:10.0,,K. Kuzma enters the game for S. Mykhailiuk,105,101
376,4,7:50.0,,Personal foul by B. Hield (drawn by B. Ingram),105,101
377,4,7:39.0,,B. Ingram misses 3-pt jump shot from 24 ft,105,101
378,4,7:36.0,Defensive rebound by W. Cauley-Stein,,105,101
379,4,7:26.0,D. Fox makes 2-pt jump shot from 8 ft,,107,101
380,4,7:26.0,Shooting foul by J. Hart (drawn by D. Fox),,107,101
381,4,7:26.0,D. Fox makes free throw 1 of 1,,108,101
382,4,7:16.0,,B. Ingram makes 2-pt jump shot from 14 ft,108,103
383,4,7:00.0,B. Bogdanović misses 2-pt jump shot from 17 ft (block by B. Ingram),,108,103
384,4,6:58.0,,Defensive rebound by K. Kuzma,108,103
385,4,6:46.0,,L. Ball misses 3-pt jump shot from 29 ft,108,103
386,4,6:42.0,Defensive rebound by W. Cauley-Stein,,108,103
387,4,6:34.0,J. Jackson misses 3-pt jump shot from 25 ft,,108,103
388,4,6:30.0,,Defensive rebound by L. Ball,108,103
389,4,6:20.0,,K. Kuzma misses 2-pt layup from 4 ft,108,103
390,4,6:18.0,Defensive rebound by W. Cauley-Stein,,108,103
391,4,6:16.0,B. Hield misses 3-pt jump shot from 24 ft,,108,103
392,4,6:11.0,Offensive rebound by W. Cauley-Stein,,108,103
393,4,6:04.0,Personal foul by L. Ball (drawn by W. Cauley-Stein),,108,103
394,4,6:04.0,I. Shumpert enters the game for B. Bogdanović,,108,103
395,4,6:04.0,,K. Caldwell-Pope enters the game for J. Hart,108,103
396,4,5:51.0,D. Fox misses 2-pt jump shot from 13 ft,,108,103
397,4,5:48.0,,Defensive rebound by T. Chandler,108,103
398,4,5:41.0,,L. Ball misses 3-pt jump shot from 26 ft (block by D. Fox),108,103
399,4,5:36.0,Defensive rebound by W. Cauley-Stein,,108,103
400,4,5:34.0,Turnover by W. Cauley-Stein (lost ball; steal by B. Ingram),,108,103
401,4,5:28.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,108,103
402,4,5:28.0,,Offensive rebound by K. Kuzma,108,103
403,4,5:28.0,,K. Kuzma misses 2-pt layup at rim,108,103
404,4,5:28.0,,Offensive rebound by Team,108,103
405,4,5:24.0,,T. Chandler misses 2-pt layup from 2 ft (block by W. Cauley-Stein),108,103
406,4,5:24.0,Defensive rebound by J. Jackson,,108,103
407,4,5:24.0,Sacramento full timeout,,108,103
408,4,5:24.0,,J. Hart enters the game for L. Ball,108,103
409,4,5:24.0,,J. McGee enters the game for T. Chandler,108,103
410,4,5:06.0,I. Shumpert misses 2-pt jump shot from 13 ft,,108,103
411,4,5:04.0,,Defensive rebound by J. McGee,108,103
412,4,4:45.0,,K. Kuzma misses 2-pt jump shot from 6 ft,108,103
413,4,4:43.0,Defensive rebound by D. Fox,,108,103
414,4,4:38.0,Personal foul by K. Caldwell-Pope (drawn by B. Hield),,108,103
415,4,4:30.0,D. Fox makes 2-pt jump shot from 17 ft,,110,103
416,4,4:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,110,103
417,4,4:07.0,,Offensive rebound by J. McGee,110,103
418,4,4:02.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Hart),110,106
419,4,3:44.0,J. Jackson misses 2-pt layup from 6 ft,,110,106
420,4,3:41.0,Offensive rebound by W. Cauley-Stein,,110,106
421,4,3:40.0,I. Shumpert misses 3-pt jump shot from 23 ft,,110,106
422,4,3:37.0,,Defensive rebound by J. McGee,110,106
423,4,3:32.0,,B. Ingram makes 2-pt layup from 2 ft,110,108
424,4,3:32.0,Sacramento full timeout,,110,108
425,4,3:32.0,B. Bogdanović enters the game for J. Jackson,,110,108
426,4,3:17.0,I. Shumpert misses 3-pt jump shot from 23 ft,,110,108
427,4,3:14.0,,Defensive rebound by J. McGee,110,108
428,4,2:55.0,,B. Ingram makes 2-pt jump shot from 19 ft,110,110
429,4,2:42.0,D. Fox misses 2-pt jump shot from 15 ft,,110,110
430,4,2:38.0,,Defensive rebound by J. McGee,110,110
431,4,2:21.0,,J. McGee misses 2-pt hook shot from 8 ft,110,110
432,4,2:21.0,,Offensive rebound by Team,110,110
433,4,2:19.0,,K. Kuzma misses 3-pt jump shot from 24 ft,110,110
434,4,2:16.0,,Offensive rebound by K. Caldwell-Pope,110,110
435,4,2:13.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. McGee),110,113
436,4,2:01.0,B. Hield misses 3-pt jump shot from 26 ft,,110,113
437,4,1:57.0,,Defensive rebound by B. Ingram,110,113
438,4,1:46.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft,110,115
439,4,1:39.0,Def 3 sec tech foul by Team,,110,115
440,4,1:39.0,B. Hield misses technical free throw,,110,115
441,4,1:39.0,Offensive rebound by Team,,110,115
442,4,1:31.0,D. Fox misses 2-pt jump shot from 13 ft,,110,115
443,4,1:25.0,,Defensive rebound by K. Kuzma,110,115
444,4,1:22.0,,Personal foul by I. Shumpert (drawn by B. Ingram),110,115
445,4,1:22.0,,LA Lakers full timeout,110,115
446,4,1:09.0,,Turnover by B. Ingram (lost ball; steal by I. Shumpert),110,115
447,4,1:08.0,I. Shumpert makes 2-pt layup from 1 ft,,112,115
448,4,0:54.0,,J. Hart makes 2-pt layup from 1 ft,112,117
449,4,0:38.0,D. Fox misses 3-pt jump shot from 24 ft,,112,117
450,4,0:34.0,,Defensive rebound by K. Kuzma,112,117
451,4,0:33.0,,Personal take foul by B. Hield (drawn by K. Caldwell-Pope),112,117
452,4,0:33.0,,K. Caldwell-Pope makes free throw 1 of 2,112,118
453,4,0:33.0,,K. Caldwell-Pope makes free throw 2 of 2,112,119
454,4,0:26.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,112,119
455,4,0:24.0,,Defensive rebound by J. McGee,112,119
456,4,0:24.0,,Personal foul by I. Shumpert (drawn by K. Kuzma),112,119
457,4,0:24.0,,K. Kuzma makes free throw 1 of 2,112,120
458,4,0:24.0,,K. Kuzma makes free throw 2 of 2,112,121
459,4,0:16.0,D. Fox makes 2-pt layup from 1 ft (assist by B. Hield),,114,121
