,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PHILADELPHIA_ACTION,PHOENIX_SCORE,PHILADELPHIA_SCORE
388,4,11:16.0,,Defensive rebound by T. McConnell,86,92
389,4,11:07.0,,T. McConnell misses 2-pt layup from 2 ft,86,92
390,4,11:04.0,,Offensive rebound by F. Korkmaz,86,92
391,4,11:04.0,,F. Korkmaz makes 2-pt layup from 1 ft,86,94
392,4,10:53.0,D. Booker misses 3-pt jump shot from 27 ft,,86,94
393,4,10:49.0,,Defensive rebound by J. Redick,86,94
394,4,10:36.0,,Personal foul by D. Booker (drawn by J. Embiid),86,94
395,4,10:36.0,T. Warren enters the game for D. Booker,,86,94
396,4,10:28.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by F. Korkmaz),86,96
397,4,10:26.0,Phoenix full timeout,,86,96
398,4,10:26.0,M. Bridges enters the game for J. Crawford,,86,96
399,4,10:13.0,Turnover by T. Warren (traveling),,86,96
400,4,9:56.0,,J. Redick makes 2-pt layup from 4 ft (assist by F. Korkmaz),86,98
401,4,9:48.0,Personal take foul by T. McConnell (drawn by T. Warren),,86,98
402,4,9:48.0,,L. Shamet enters the game for J. Redick,86,98
403,4,9:47.0,Turnover by I. Canaan (bad pass; steal by T. McConnell),,86,98
404,4,9:47.0,,Personal foul by I. Canaan (drawn by F. Korkmaz),86,98
405,4,9:33.0,,Turnover by J. Embiid (lost ball; steal by M. Bridges),86,98
406,4,9:21.0,I. Canaan misses 2-pt jump shot from 12 ft,,86,98
407,4,9:18.0,,Defensive rebound by J. Embiid,86,98
408,4,9:11.0,,F. Korkmaz misses 3-pt jump shot from 24 ft,86,98
409,4,9:09.0,,Offensive rebound by M. Muscala,86,98
410,4,9:05.0,,Offensive foul by J. Embiid (drawn by I. Canaan),86,98
411,4,9:05.0,,Turnover by J. Embiid (offensive foul),86,98
412,4,8:50.0,D. Ayton makes 2-pt dunk from 2 ft (assist by T. Ariza),,88,98
413,4,8:42.0,,Personal foul by T. Warren (drawn by T. McConnell),88,98
414,4,8:42.0,D. Booker enters the game for I. Canaan,,88,98
415,4,8:42.0,,W. Chandler enters the game for J. Embiid,88,98
416,4,8:36.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,88,98
417,4,8:32.0,Defensive rebound by M. Bridges,,88,98
418,4,8:23.0,D. Ayton makes 2-pt jump shot from 20 ft (assist by M. Bridges),,90,98
419,4,7:56.0,,F. Korkmaz misses 2-pt layup from 3 ft,90,98
420,4,7:54.0,Defensive rebound by D. Ayton,,90,98
421,4,7:49.0,Turnover by D. Booker (bad pass; steal by T. McConnell),,90,98
422,4,7:44.0,,M. Muscala makes 2-pt dunk from 1 ft (assist by T. McConnell),90,100
423,4,7:36.0,Personal foul by T. McConnell (drawn by D. Booker),,90,100
424,4,7:36.0,,J. Butler enters the game for F. Korkmaz,90,100
425,4,7:36.0,,B. Simmons enters the game for T. McConnell,90,100
426,4,7:22.0,D. Booker makes 2-pt layup from 3 ft,,92,100
427,4,7:21.0,,Philadelphia full timeout,92,100
428,4,7:10.0,,Turnover by J. Butler (step out of bounds),92,100
429,4,6:52.0,D. Ayton makes 2-pt hook shot from 9 ft,,94,100
430,4,6:32.0,,W. Chandler misses 2-pt jump shot from 18 ft,94,100
431,4,6:29.0,Defensive rebound by D. Ayton,,94,100
432,4,6:25.0,Offensive foul by T. Warren (drawn by L. Shamet),,94,100
433,4,6:25.0,Turnover by T. Warren (offensive foul),,94,100
434,4,6:02.0,,J. Butler misses 2-pt jump shot from 18 ft,94,100
435,4,5:57.0,,Offensive rebound by B. Simmons,94,100
436,4,5:57.0,,B. Simmons misses 2-pt layup from 1 ft,94,100
437,4,5:56.0,Defensive rebound by D. Ayton,,94,100
438,4,5:40.0,Shooting foul by W. Chandler (drawn by D. Ayton),,94,100
439,4,5:40.0,D. Ayton misses free throw 1 of 2,,94,100
440,4,5:40.0,Offensive rebound by Team,,94,100
441,4,5:40.0,,J. Redick enters the game for L. Shamet,94,100
442,4,5:40.0,D. Ayton makes free throw 2 of 2,,95,100
443,4,5:28.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by J. Butler),95,103
444,4,5:10.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),,97,103
445,4,4:56.0,,B. Simmons makes 2-pt layup from 1 ft (assist by J. Redick),97,105
446,4,4:45.0,D. Booker makes 2-pt jump shot from 7 ft,,99,105
447,4,4:45.0,,Philadelphia full timeout,99,105
448,4,4:45.0,,J. Embiid enters the game for M. Muscala,99,105
449,4,4:33.0,,B. Simmons makes 2-pt layup from 2 ft,99,107
450,4,4:32.0,D. Booker misses 3-pt jump shot from 27 ft,,99,107
451,4,4:11.0,,Defensive rebound by J. Embiid,99,107
452,4,3:56.0,,J. Redick makes 2-pt jump shot from 22 ft,99,109
453,4,3:48.0,Phoenix full timeout,,99,109
454,4,3:38.0,D. Booker makes 2-pt layup from 2 ft,,101,109
455,4,3:20.0,,J. Redick misses 3-pt jump shot from 27 ft,101,109
456,4,3:19.0,,Offensive rebound by J. Embiid,101,109
457,4,3:19.0,,J. Embiid misses 2-pt layup from 1 ft,101,109
458,4,3:19.0,Defensive rebound by T. Ariza,,101,109
459,4,3:19.0,Personal foul by W. Chandler (drawn by T. Ariza),,101,109
460,4,3:06.0,T. Warren makes 3-pt jump shot from 24 ft (assist by T. Ariza),,104,109
461,4,2:49.0,,Shooting foul by D. Ayton (drawn by J. Embiid),104,109
462,4,2:49.0,,J. Embiid misses free throw 1 of 2,104,109
463,4,2:49.0,,Offensive rebound by Team,104,109
464,4,2:49.0,,J. Embiid makes free throw 2 of 2,104,110
465,4,2:35.0,Turnover by D. Booker (lost ball; steal by B. Simmons),,104,110
466,4,2:30.0,,J. Butler makes 2-pt dunk from 1 ft (assist by B. Simmons),104,112
467,4,2:19.0,D. Booker makes 2-pt jump shot from 18 ft,,106,112
468,4,1:57.0,,J. Embiid misses 2-pt layup from 1 ft (block by T. Warren),106,112
469,4,1:54.0,Defensive rebound by D. Ayton,,106,112
470,4,1:50.0,T. Ariza misses 3-pt jump shot from 27 ft,,106,112
471,4,1:47.0,,Defensive rebound by B. Simmons,106,112
472,4,1:28.0,,J. Redick misses 2-pt jump shot from 14 ft,106,112
473,4,1:25.0,Defensive rebound by D. Ayton,,106,112
474,4,1:20.0,D. Booker misses 3-pt jump shot from 26 ft,,106,112
475,4,1:17.0,,Defensive rebound by J. Butler,106,112
476,4,1:00.0,,J. Butler misses 2-pt jump shot from 16 ft,106,112
477,4,0:58.0,,Offensive rebound by J. Embiid,106,112
478,4,0:58.0,,J. Embiid makes 2-pt layup from 1 ft,106,114
479,4,0:58.0,Phoenix full timeout,,106,114
480,4,0:57.0,T. Warren misses 3-pt jump shot from 23 ft,,106,114
481,4,0:54.0,,Defensive rebound by J. Embiid,106,114
482,4,0:42.0,,Turnover by J. Redick (lost ball; steal by M. Bridges),106,114
483,4,0:40.0,M. Bridges makes 2-pt dunk from 1 ft,,108,114
484,4,0:40.0,,Philadelphia full timeout,108,114
485,4,0:26.0,,J. Redick misses 2-pt layup from 2 ft,108,114
486,4,0:24.0,Defensive rebound by D. Ayton,,108,114
487,4,0:18.0,D. Booker misses 3-pt jump shot from 28 ft,,108,114
488,4,0:16.0,,Defensive rebound by J. Butler,108,114
489,4,0:16.0,,Personal take foul by M. Bridges (drawn by J. Butler),108,114
490,4,0:16.0,,J. Butler makes free throw 1 of 2,108,115
491,4,0:16.0,,J. Butler makes free throw 2 of 2,108,116
492,4,0:16.0,Phoenix full timeout,,108,116
493,4,0:16.0,,M. Muscala enters the game for J. Embiid,108,116
494,4,0:15.0,M. Bridges makes 3-pt jump shot from 22 ft (assist by T. Warren),,111,116
495,4,0:14.0,,Philadelphia full timeout,111,116
496,4,0:14.0,I. Canaan enters the game for D. Booker,,111,116
497,4,0:14.0,J. Jackson enters the game for T. Warren,,111,116
498,4,0:10.0,,Personal foul by D. Ayton (drawn by M. Muscala),111,116
499,4,0:10.0,,M. Muscala misses free throw 1 of 2,111,116
500,4,0:10.0,,Offensive rebound by Team,111,116
501,4,0:10.0,D. Booker enters the game for I. Canaan,,111,116
502,4,0:10.0,T. Warren enters the game for J. Jackson,,111,116
503,4,0:10.0,,M. Muscala makes free throw 2 of 2,111,117
504,4,0:05.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by T. Warren),,114,117
505,4,0:02.0,,Personal take foul by D. Booker (drawn by J. Butler),114,117
506,4,0:02.0,I. Canaan enters the game for D. Booker,,114,117
507,4,0:02.0,,J. Butler makes free throw 1 of 2,114,118
508,4,0:02.0,,J. Butler makes free throw 2 of 2,114,119
