,QUARTER,TIME_REMAINING,UTAH_ACTION,BOSTON_ACTION,UTAH_SCORE,BOSTON_SCORE
392,4,8:27.0,,D. Theis makes 2-pt layup from 4 ft (assist by K. Irving),83,68
393,4,8:07.0,Turnover by D. Mitchell (bad pass; steal by G. Yabusele),,83,68
394,4,8:04.0,,G. Yabusele misses 2-pt layup from 4 ft,83,68
395,4,8:02.0,,Offensive rebound by S. Ojeleye,83,68
396,4,8:00.0,,S. Ojeleye makes 2-pt jump shot from 3 ft,83,70
397,4,8:00.0,Utah full timeout,,83,70
398,4,8:00.0,A. Burks enters the game for D. Favors,,83,70
399,4,8:00.0,J. Crowder enters the game for D. Mitchell,,83,70
400,4,8:00.0,R. Gobert enters the game for G. Niang,,83,70
401,4,7:49.0,Personal foul by D. Theis (drawn by R. Gobert),,83,70
402,4,7:42.0,Personal foul by G. Yabusele (drawn by R. Gobert),,83,70
403,4,7:27.0,A. Burks misses 3-pt jump shot from 27 ft,,83,70
404,4,7:25.0,Offensive rebound by R. Gobert,,83,70
405,4,7:17.0,J. Crowder misses 3-pt jump shot from 26 ft,,83,70
406,4,7:13.0,,Defensive rebound by K. Irving,83,70
407,4,6:58.0,,B. Wanamaker misses 3-pt jump shot from 25 ft,83,70
408,4,6:56.0,Defensive rebound by R. Gobert,,83,70
409,4,6:36.0,Shooting foul by D. Theis (drawn by R. Rubio),,83,70
410,4,6:36.0,R. Rubio makes free throw 1 of 3,,84,70
411,4,6:36.0,R. Rubio makes free throw 2 of 3,,85,70
412,4,6:36.0,D. Mitchell enters the game for A. Burks,,85,70
413,4,6:36.0,R. Rubio makes free throw 3 of 3,,86,70
414,4,6:25.0,,Shooting foul by J. Crowder (drawn by G. Yabusele),86,70
415,4,6:25.0,,G. Yabusele makes free throw 1 of 2,86,71
416,4,6:25.0,,G. Yabusele makes free throw 2 of 2,86,72
417,4,6:04.0,D. Mitchell makes 2-pt layup from 3 ft,,88,72
418,4,5:54.0,,K. Irving misses 3-pt jump shot from 25 ft,88,72
419,4,5:52.0,Defensive rebound by R. Gobert,,88,72
420,4,5:32.0,D. Mitchell makes 3-pt jump shot from 28 ft,,91,72
421,4,5:19.0,,K. Irving misses 2-pt layup from 2 ft,91,72
422,4,5:19.0,Defensive rebound by R. Gobert,,91,72
423,4,5:19.0,,Loose ball foul by D. Theis (drawn by R. Gobert),91,72
424,4,5:19.0,,T. Rozier enters the game for K. Irving,91,72
425,4,5:01.0,R. Rubio makes 3-pt jump shot from 28 ft (assist by R. Gobert),,94,72
426,4,4:50.0,,B. Wanamaker misses 2-pt jump shot from 20 ft,94,72
427,4,4:46.0,Defensive rebound by R. Rubio,,94,72
428,4,4:38.0,R. Rubio misses 2-pt jump shot from 19 ft,,94,72
429,4,4:36.0,,Defensive rebound by G. Yabusele,94,72
430,4,4:29.0,,T. Rozier misses 2-pt layup from 6 ft,94,72
431,4,4:28.0,,Offensive rebound by D. Theis,94,72
432,4,4:28.0,,D. Theis makes 2-pt dunk from 1 ft,94,74
433,4,4:12.0,Shooting foul by D. Theis (drawn by R. Rubio),,94,74
434,4,4:12.0,R. Rubio makes free throw 1 of 2,,95,74
435,4,4:12.0,R. Rubio makes free throw 2 of 2,,96,74
436,4,3:56.0,,Turnover by B. Wanamaker (bad pass; steal by R. Gobert),96,74
437,4,3:43.0,Turnover by J. Ingles (lost ball; steal by B. Wanamaker),,96,74
438,4,3:39.0,,B. Wanamaker makes 2-pt layup from 2 ft,96,76
439,4,3:38.0,Utah full timeout,,96,76
440,4,3:18.0,R. Rubio makes 2-pt jump shot from 17 ft (assist by D. Mitchell),,98,76
441,4,2:59.0,,G. Yabusele misses 3-pt jump shot from 26 ft,98,76
442,4,2:56.0,,Offensive rebound by T. Rozier,98,76
443,4,2:54.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,98,76
444,4,2:51.0,,Offensive rebound by G. Yabusele,98,76
445,4,2:42.0,,G. Yabusele makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),98,79
446,4,2:21.0,D. Mitchell misses 3-pt jump shot from 25 ft,,98,79
447,4,2:20.0,,Defensive rebound by Team,98,79
448,4,2:20.0,Loose ball foul by R. Gobert (drawn by D. Theis),,98,79
449,4,2:20.0,,D. Theis makes free throw 1 of 2,98,80
450,4,2:20.0,G. Allen enters the game for J. Crowder,,98,80
451,4,2:20.0,D. Exum enters the game for R. Gobert,,98,80
452,4,2:20.0,G. Niang enters the game for J. Ingles,,98,80
453,4,2:20.0,R. O'Neale enters the game for D. Mitchell,,98,80
454,4,2:20.0,E. Udoh enters the game for R. Rubio,,98,80
455,4,2:20.0,,D. Theis misses free throw 2 of 2,98,80
456,4,2:19.0,,Offensive rebound by Team,98,80
457,4,2:19.0,Loose ball foul by E. Udoh (drawn by G. Yabusele),,98,80
458,4,2:19.0,,G. Yabusele makes free throw 1 of 2,98,81
459,4,2:19.0,,G. Yabusele makes free throw 2 of 2,98,82
460,4,2:05.0,D. Exum misses 2-pt layup from 3 ft,,98,82
461,4,2:02.0,Offensive rebound by D. Exum,,98,82
462,4,2:01.0,G. Allen misses 3-pt jump shot from 27 ft,,98,82
463,4,1:57.0,,Defensive rebound by S. Ojeleye,98,82
464,4,1:49.0,,G. Yabusele misses 2-pt jump shot from 15 ft,98,82
465,4,1:45.0,Defensive rebound by D. Exum,,98,82
466,4,1:28.0,Turnover by D. Exum (lost ball; steal by G. Yabusele),,98,82
467,4,1:16.0,,G. Yabusele makes 2-pt layup from 6 ft,98,84
468,4,1:02.0,G. Niang misses 3-pt jump shot from 27 ft,,98,84
469,4,0:59.0,,Defensive rebound by T. Rozier,98,84
470,4,0:45.0,,B. Wanamaker misses 2-pt jump shot from 17 ft,98,84
471,4,0:44.0,Defensive rebound by D. Exum,,98,84
472,4,0:31.0,G. Allen misses 3-pt jump shot from 23 ft,,98,84
473,4,0:28.0,,Defensive rebound by T. Rozier,98,84
474,4,0:25.0,,D. Theis makes 2-pt layup from 2 ft (assist by T. Rozier),98,86
475,4,0:01.0,Turnover by Team (shot clock),,98,86
