,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW YORK_ACTION,UTAH_SCORE,NEW YORK_SCORE
379,4,4:50.0,R. Neto enters the game for R. O'Neale,,122,95
380,4,4:50.0,G. Allen makes free throw 2 of 2,,123,95
381,4,4:36.0,,D. Dotson misses 3-pt jump shot from 28 ft,123,95
382,4,4:34.0,,Offensive rebound by M. Robinson,123,95
383,4,4:27.0,,H. Ellenson makes 2-pt layup from 5 ft (assist by M. Robinson),123,97
384,4,4:14.0,G. Niang misses 2-pt layup from 1 ft (block by D. Dotson),,123,97
385,4,4:12.0,,Defensive rebound by H. Ellenson,123,97
386,4,4:07.0,,K. Knox makes 3-pt jump shot from 27 ft (assist by H. Ellenson),123,100
387,4,3:52.0,G. Allen makes 2-pt jump shot from 19 ft (assist by R. Neto),,125,100
388,4,3:30.0,,H. Ellenson makes 3-pt jump shot from 25 ft (assist by D. Dotson),125,103
389,4,3:14.0,E. Udoh makes 2-pt hook shot from 3 ft (assist by G. Niang),,127,103
390,4,3:14.0,Shooting foul by M. Robinson (drawn by E. Udoh),,127,103
391,4,3:14.0,E. Udoh makes free throw 1 of 1,,128,103
392,4,3:01.0,,D. Dotson misses 3-pt jump shot from 28 ft,128,103
393,4,2:59.0,Defensive rebound by E. Udoh,,128,103
394,4,2:54.0,G. Niang misses 3-pt jump shot from 27 ft,,128,103
395,4,2:52.0,Offensive rebound by G. Niang,,128,103
396,4,2:48.0,G. Allen makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,131,103
397,4,2:28.0,,D. Dotson makes 2-pt jump shot from 22 ft (assist by K. Knox),131,105
398,4,2:15.0,G. Allen misses 2-pt jump shot from 21 ft,,131,105
399,4,2:13.0,,Defensive rebound by H. Ellenson,131,105
400,4,2:06.0,,J. Jenkins makes 3-pt jump shot from 26 ft (assist by H. Ellenson),131,108
401,4,1:56.0,Personal foul by D. Dotson (drawn by R. Neto),,131,108
402,4,1:46.0,G. Niang misses 3-pt jump shot from 24 ft,,131,108
403,4,1:44.0,,Defensive rebound by M. Robinson,131,108
404,4,1:34.0,,Turnover by K. Knox (lost ball; steal by E. Udoh),131,108
405,4,1:31.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by E. Udoh),,133,108
406,4,1:20.0,,Turnover by K. Knox (lost ball; steal by T. Sefolosha),133,108
407,4,1:18.0,T. Sefolosha makes 2-pt layup from 1 ft,,135,108
408,4,1:02.0,,D. Dotson makes 2-pt jump shot from 19 ft,135,110
409,4,0:56.0,T. Sefolosha misses 2-pt layup from 1 ft,,135,110
410,4,0:54.0,,Defensive rebound by M. Robinson,135,110
411,4,0:49.0,,M. Robinson makes 2-pt layup from 1 ft (assist by H. Ellenson),135,112
412,4,0:49.0,,Shooting foul by G. Allen (drawn by M. Robinson),135,112
413,4,0:49.0,,M. Robinson makes free throw 1 of 1,135,113
414,4,0:37.0,E. Udoh makes 2-pt dunk from 1 ft (assist by R. Neto),,137,113
415,4,0:28.0,,D. Dotson makes 3-pt jump shot from 27 ft,137,116
416,4,0:10.0,R. Neto misses 3-pt jump shot from 23 ft,,137,116
417,4,0:09.0,,Defensive rebound by M. Robinson,137,116
418,4,0:00.0,,M. Robinson misses 2-pt jump shot from 16 ft,137,116
419,4,0:00.0,,Offensive rebound by Team,137,116
