,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW YORK_ACTION,SAN ANTONIO_SCORE,NEW YORK_SCORE
382,4,8:01.0,,L. Thomas misses 3-pt jump shot from 23 ft,93,102
383,4,7:59.0,,Offensive rebound by L. Thomas,93,102
384,4,7:54.0,,L. Thomas misses 2-pt layup from 1 ft,93,102
385,4,7:52.0,Defensive rebound by M. Belinelli,,93,102
386,4,7:48.0,Turnover by M. Belinelli (bad pass),,93,102
387,4,7:36.0,,D. Dotson makes 3-pt jump shot from 27 ft (assist by D. Smith),93,105
388,4,7:35.0,San Antonio full timeout,,93,105
389,4,7:35.0,,N. Vonleh enters the game for M. Robinson,93,105
390,4,7:18.0,D. DeRozan makes 2-pt dunk from 1 ft (assist by L. Aldridge),,95,105
391,4,7:01.0,,D. Smith misses 2-pt layup from 3 ft (block by L. Aldridge),95,105
392,4,6:59.0,Defensive rebound by D. DeRozan,,95,105
393,4,6:54.0,Personal foul by A. Trier (drawn by L. Aldridge),,95,105
394,4,6:43.0,L. Aldridge makes 2-pt hook shot from 5 ft,,97,105
395,4,6:18.0,,D. Smith misses 2-pt jump shot from 16 ft,97,105
396,4,6:16.0,Defensive rebound by D. DeRozan,,97,105
397,4,6:03.0,Turnover by L. Aldridge (lost ball; steal by D. Smith),,97,105
398,4,5:58.0,,D. Smith makes 2-pt layup from 2 ft,97,107
399,4,5:47.0,Personal foul by L. Thomas (drawn by L. Aldridge),,97,107
400,4,5:47.0,,M. Robinson enters the game for N. Vonleh,97,107
401,4,5:45.0,Personal foul by M. Robinson (drawn by P. Mills),,97,107
402,4,5:45.0,P. Mills makes free throw 1 of 2,,98,107
403,4,5:45.0,P. Mills makes free throw 2 of 2,,99,107
404,4,5:20.0,,A. Trier misses 3-pt jump shot from 26 ft,99,107
405,4,5:18.0,,Offensive rebound by A. Trier,99,107
406,4,5:17.0,,Shooting foul by D. DeRozan (drawn by A. Trier),99,107
407,4,5:17.0,,A. Trier makes free throw 1 of 2,99,108
408,4,5:17.0,,A. Trier makes free throw 2 of 2,99,109
409,4,5:05.0,Personal foul by L. Thomas (drawn by D. Bertāns),,99,109
410,4,5:05.0,D. Bertāns makes free throw 1 of 2,,100,109
411,4,5:05.0,D. Bertāns makes free throw 2 of 2,,101,109
412,4,4:57.0,,D. Dotson makes 3-pt jump shot from 24 ft (assist by D. Smith),101,112
413,4,4:44.0,D. DeRozan makes 2-pt layup at rim,,103,112
414,4,4:34.0,,D. Smith makes 2-pt jump shot at rim,103,114
415,4,4:23.0,Shooting foul by D. Smith (drawn by D. DeRozan),,103,114
416,4,4:23.0,D. DeRozan makes free throw 1 of 2,,104,114
417,4,4:23.0,D. DeRozan makes free throw 2 of 2,,105,114
418,4,4:07.0,,D. Smith misses 2-pt jump shot from 8 ft,105,114
419,4,4:06.0,,Offensive rebound by M. Robinson,105,114
420,4,4:06.0,,M. Robinson misses 2-pt layup from 1 ft,105,114
421,4,4:05.0,,Offensive rebound by M. Robinson,105,114
422,4,4:05.0,,Shooting foul by D. Bertāns (drawn by M. Robinson),105,114
423,4,4:05.0,,M. Robinson makes free throw 1 of 2,105,115
424,4,4:05.0,B. Forbes enters the game for D. Bertāns,,105,115
425,4,4:05.0,,M. Robinson makes free throw 2 of 2,105,116
426,4,3:54.0,D. DeRozan misses 2-pt jump shot from 18 ft,,105,116
427,4,3:52.0,,Defensive rebound by D. Smith,105,116
428,4,3:36.0,,L. Thomas misses 3-pt jump shot from 25 ft,105,116
429,4,3:34.0,Defensive rebound by L. Aldridge,,105,116
430,4,3:25.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. DeRozan),,107,116
431,4,3:16.0,,New York full timeout,107,116
432,4,3:16.0,,K. Knox enters the game for A. Trier,107,116
433,4,3:16.0,,Turnover by K. Knox (back court),107,116
434,4,3:09.0,Shooting foul by L. Thomas (drawn by D. DeRozan),,107,116
435,4,3:09.0,D. DeRozan misses free throw 1 of 2,,107,116
436,4,3:09.0,Offensive rebound by Team,,107,116
437,4,3:09.0,D. DeRozan makes free throw 2 of 2,,108,116
438,4,2:55.0,,Shooting foul by D. DeRozan (drawn by M. Robinson),108,116
439,4,2:55.0,,M. Robinson makes free throw 1 of 2,108,117
440,4,2:55.0,,M. Robinson misses free throw 2 of 2,108,117
441,4,2:53.0,Defensive rebound by D. DeRozan,,108,117
442,4,2:43.0,B. Forbes misses 3-pt jump shot from 25 ft,,108,117
443,4,2:41.0,,Defensive rebound by M. Robinson,108,117
444,4,2:26.0,,L. Thomas misses 2-pt layup from 2 ft (block by L. Aldridge),108,117
445,4,2:25.0,,Offensive rebound by Team,108,117
446,4,2:19.0,,D. Dotson makes 3-pt jump shot from 28 ft,108,120
447,4,2:01.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,111,120
448,4,1:47.0,,D. Smith makes 2-pt layup from 1 ft,111,122
449,4,1:44.0,San Antonio full timeout,,111,122
450,4,1:35.0,P. Mills misses 2-pt layup from 1 ft,,111,122
451,4,1:33.0,,Defensive rebound by M. Robinson,111,122
452,4,1:24.0,,M. Robinson makes 2-pt dunk at rim (assist by D. Smith),111,124
453,4,1:24.0,,Shooting foul by P. Mills (drawn by M. Robinson),111,124
454,4,1:24.0,D. Cunningham enters the game for L. Aldridge,,111,124
455,4,1:24.0,C. Metu enters the game for M. Belinelli,,111,124
456,4,1:24.0,Q. Pondexter enters the game for D. DeRozan,,111,124
457,4,1:24.0,,M. Robinson makes free throw 1 of 1,111,125
458,4,1:08.0,Q. Pondexter misses 2-pt jump shot from 13 ft,,111,125
459,4,1:07.0,Offensive rebound by Team,,111,125
460,4,1:03.0,Shooting foul by K. Knox (drawn by B. Forbes),,111,125
461,4,1:03.0,B. Forbes makes free throw 1 of 3,,112,125
462,4,1:03.0,B. Forbes makes free throw 2 of 3,,113,125
463,4,1:03.0,B. Forbes makes free throw 3 of 3,,114,125
464,4,0:49.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by D. Smith),114,128
465,4,0:42.0,Turnover by C. Metu (bad pass; steal by D. Smith),,114,128
466,4,0:39.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by D. Smith),114,130
467,4,0:31.0,D. Cunningham misses 3-pt jump shot from 22 ft,,114,130
468,4,0:28.0,Offensive rebound by Q. Pondexter,,114,130
469,4,0:28.0,Shooting foul by K. Knox (drawn by Q. Pondexter),,114,130
470,4,0:28.0,Q. Pondexter makes free throw 1 of 2,,115,130
471,4,0:28.0,Q. Pondexter makes free throw 2 of 2,,116,130
472,4,0:04.0,,Turnover by Team (shot clock),116,130
473,4,0:00.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by B. Forbes),,118,130
