,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
382,4,6:43.0,Turnover by J. Okogie (bad pass; steal by D. Bertāns),,81,103
383,4,6:37.0,,D. Bertāns misses 2-pt dunk from 7 ft (block by R. Covington),81,103
384,4,6:32.0,,Offensive rebound by M. Belinelli,81,103
385,4,6:27.0,,Turnover by D. White (bad pass; steal by R. Covington),81,103
386,4,6:22.0,J. Okogie makes 2-pt layup from 5 ft (assist by D. Šarić),,83,103
387,4,6:09.0,,D. White makes 2-pt jump shot from 11 ft,83,105
388,4,5:52.0,J. Bayless misses 3-pt jump shot from 27 ft,,83,105
389,4,5:50.0,,Defensive rebound by D. Bertāns,83,105
390,4,5:32.0,,D. White makes 2-pt jump shot from 15 ft (assist by B. Forbes),83,107
391,4,5:32.0,,Shooting foul by J. Bayless (drawn by D. White),83,107
392,4,5:32.0,,D. White makes free throw 1 of 1,83,108
393,4,5:19.0,R. Covington misses 3-pt jump shot from 26 ft,,83,108
394,4,5:14.0,,Defensive rebound by M. Belinelli,83,108
395,4,5:07.0,,Turnover by J. Poeltl (3 sec),83,108
396,4,5:07.0,,Q. Pondexter enters the game for M. Belinelli,83,108
397,4,4:53.0,R. Covington makes 2-pt layup from 3 ft (assist by J. Bayless),,85,108
398,4,4:37.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by B. Forbes),85,111
399,4,4:19.0,J. Bayless makes 3-pt jump shot from 27 ft (assist by J. Okogie),,88,111
400,4,4:19.0,,San Antonio full timeout,88,111
401,4,4:19.0,J. Nunnally enters the game for R. Covington,,88,111
402,4,4:19.0,A. Tolliver enters the game for D. Šarić,,88,111
403,4,4:19.0,,D. Cunningham enters the game for D. Bertāns,88,111
404,4,4:19.0,,D. Eubanks enters the game for B. Forbes,88,111
405,4,3:57.0,,Q. Pondexter makes 3-pt jump shot from 25 ft (assist by J. Poeltl),88,114
406,4,3:45.0,,Violation by Team (kicked ball),88,114
407,4,3:39.0,J. Bayless misses 3-pt jump shot from 26 ft,,88,114
408,4,3:36.0,,Defensive rebound by D. White,88,114
409,4,3:24.0,,J. Poeltl makes 2-pt jump shot from 10 ft (assist by Q. Pondexter),88,116
410,4,3:03.0,G. Dieng misses 2-pt hook shot from 10 ft,,88,116
411,4,3:01.0,,Defensive rebound by D. Eubanks,88,116
412,4,2:42.0,,D. Cunningham makes 2-pt layup from 6 ft (assist by Q. Pondexter),88,118
413,4,2:18.0,J. Nunnally makes 3-pt jump shot from 25 ft (assist by G. Dieng),,91,118
414,4,2:00.0,,Shooting foul by J. Nunnally (drawn by D. Eubanks),91,118
415,4,2:00.0,,D. Eubanks misses free throw 1 of 2,91,118
416,4,2:00.0,,Offensive rebound by Team,91,118
417,4,2:00.0,,D. Eubanks makes free throw 2 of 2,91,119
418,4,1:48.0,J. Bayless makes 2-pt jump shot from 5 ft,,93,119
419,4,1:30.0,,J. Poeltl misses 2-pt hook shot from 6 ft,93,119
420,4,1:28.0,,Offensive rebound by J. Poeltl,93,119
421,4,1:22.0,,D. White misses 3-pt jump shot from 28 ft,93,119
422,4,1:22.0,,Offensive rebound by D. Cunningham,93,119
423,4,1:21.0,,D. Cunningham misses 2-pt layup from 1 ft,93,119
424,4,1:21.0,,Offensive rebound by D. Cunningham,93,119
425,4,1:21.0,,Shooting foul by G. Dieng (drawn by D. Cunningham),93,119
426,4,1:21.0,,D. Cunningham makes free throw 1 of 2,93,120
427,4,1:21.0,,D. Cunningham misses free throw 2 of 2,93,120
428,4,1:18.0,Defensive rebound by J. Nunnally,,93,120
429,4,1:10.0,J. Nunnally makes 3-pt jump shot from 26 ft (assist by J. Bayless),,96,120
430,4,0:51.0,,Q. Pondexter makes 2-pt layup from 6 ft (assist by D. White),96,122
431,4,0:44.0,A. Tolliver misses 3-pt jump shot from 27 ft,,96,122
432,4,0:39.0,,Defensive rebound by D. Cunningham,96,122
433,4,0:21.0,,J. Poeltl makes 2-pt jump shot from 19 ft (assist by D. White),96,124
434,4,0:12.0,J. Okogie misses 3-pt jump shot from 27 ft,,96,124
435,4,0:10.0,Offensive rebound by J. Okogie,,96,124
436,4,0:10.0,Shooting foul by D. Cunningham (drawn by J. Okogie),,96,124
437,4,0:10.0,J. Okogie makes free throw 1 of 2,,97,124
438,4,0:10.0,J. Okogie makes free throw 2 of 2,,98,124
