,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
384,4,5:16.0,,Z. Collins enters the game for E. Freedom,103,120
385,4,5:16.0,L. Dončić makes free throw 3 of 3,,104,120
386,4,5:11.0,,Personal take foul by L. Dončić (drawn by E. Turner),104,120
387,4,5:11.0,R. Broekhoff enters the game for L. Dončić,,104,120
388,4,5:11.0,,Turnover by S. Curry (back court),104,120
389,4,4:58.0,K. Antetokounmpo misses 2-pt hook shot from 6 ft,,104,120
390,4,4:56.0,,Defensive rebound by E. Turner,104,120
391,4,4:49.0,,R. Hood makes 2-pt jump shot from 11 ft,104,122
392,4,4:30.0,T. Burke misses 2-pt jump shot from 14 ft,,104,122
393,4,4:28.0,Offensive rebound by R. Broekhoff,,104,122
394,4,4:26.0,J. Jackson misses 3-pt jump shot from 26 ft,,104,122
395,4,4:22.0,Offensive rebound by T. Burke,,104,122
396,4,4:15.0,Shooting foul by Z. Collins (drawn by J. Jackson),,104,122
397,4,4:15.0,J. Jackson makes free throw 1 of 2,,105,122
398,4,4:15.0,,A. Simons enters the game for E. Turner,105,122
399,4,4:15.0,J. Jackson makes free throw 2 of 2,,106,122
400,4,4:01.0,,R. Hood makes 2-pt jump shot from 15 ft,106,124
401,4,3:52.0,Shooting foul by S. Curry (drawn by T. Burke),,106,124
402,4,3:52.0,T. Burke makes free throw 1 of 2,,107,124
403,4,3:52.0,,G. Trent enters the game for R. Hood,107,124
404,4,3:52.0,T. Burke makes free throw 2 of 2,,108,124
405,4,3:36.0,,Turnover by Z. Collins (lost ball; steal by C. Lee),108,124
406,4,3:29.0,R. Broekhoff makes 3-pt jump shot from 25 ft (assist by C. Lee),,111,124
407,4,3:11.0,,Z. Collins misses 2-pt jump shot from 16 ft,111,124
408,4,3:09.0,Defensive rebound by C. Lee,,111,124
409,4,2:52.0,J. Jackson misses 2-pt jump shot from 6 ft,,111,124
410,4,2:50.0,,Defensive rebound by S. Curry,111,124
411,4,2:31.0,,Z. Collins misses 3-pt jump shot from 26 ft,111,124
412,4,2:26.0,Defensive rebound by J. Jackson,,111,124
413,4,2:21.0,T. Burke makes 2-pt layup from 1 ft,,113,124
414,4,1:56.0,,S. Curry misses 2-pt layup from 2 ft,113,124
415,4,1:56.0,Defensive rebound by R. Broekhoff,,113,124
416,4,1:50.0,R. Broekhoff misses 3-pt jump shot from 26 ft,,113,124
417,4,1:46.0,,Defensive rebound by G. Trent,113,124
418,4,1:25.0,,Turnover by G. Trent (lost ball; steal by K. Antetokounmpo),113,124
419,4,1:21.0,J. Jackson makes 2-pt layup from 1 ft (assist by C. Lee),,115,124
420,4,1:06.0,,Shooting foul by R. Broekhoff (drawn by A. Simons),115,124
421,4,1:06.0,Dallas full timeout,,115,124
422,4,1:06.0,,Offensive rebound by Team,115,124
423,4,1:06.0,,A. Simons misses free throw 1 of 2,115,124
424,4,1:06.0,,A. Simons misses free throw 2 of 2,115,124
425,4,1:04.0,Defensive rebound by R. Broekhoff,,115,124
426,4,0:56.0,Turnover by T. Burke (lost ball; steal by S. Curry),,115,124
427,4,0:53.0,,Turnover by S. Curry (bad pass; steal by K. Antetokounmpo),115,124
428,4,0:48.0,K. Antetokounmpo misses 2-pt layup from 2 ft,,115,124
429,4,0:47.0,J. Jackson makes 2-pt layup from 1 ft,,117,124
430,4,0:47.0,Offensive rebound by J. Jackson,,117,124
431,4,0:40.0,,Personal foul by R. Broekhoff (drawn by A. Simons),117,124
432,4,0:40.0,,A. Simons makes free throw 1 of 2,117,125
433,4,0:40.0,,A. Simons makes free throw 2 of 2,117,126
434,4,0:40.0,Dallas full timeout,,117,126
435,4,0:33.0,Personal foul by Z. Collins (drawn by K. Antetokounmpo),,117,126
436,4,0:33.0,K. Antetokounmpo misses free throw 1 of 2,,117,126
437,4,0:33.0,Offensive rebound by Team,,117,126
438,4,0:33.0,K. Antetokounmpo makes free throw 2 of 2,,118,126
439,4,0:10.0,,G. Trent misses 3-pt jump shot from 26 ft,118,126
440,4,0:08.0,Defensive rebound by K. Antetokounmpo,,118,126
441,4,0:02.0,Turnover by K. Antetokounmpo (lost ball; steal by S. Curry),,118,126
