,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
123,2,8:27.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,31,39
124,2,8:27.0,,Defensive rebound by Team,31,39
125,2,8:27.0,Loose ball foul by K. Birch (drawn by T. Maker),,31,39
126,2,8:11.0,,Turnover by I. Smith (bad pass; steal by T. Ross),31,39
127,2,8:06.0,T. Ross makes 2-pt layup from 2 ft,,33,39
128,2,7:41.0,,L. Galloway makes 2-pt jump shot from 14 ft (assist by T. Maker),33,41
129,2,7:22.0,T. Ross misses 2-pt jump shot from 18 ft,,33,41
130,2,7:20.0,,Defensive rebound by T. Maker,33,41
131,2,7:10.0,,I. Smith misses 2-pt jump shot from 5 ft (block by M. Carter-Williams),33,41
132,2,7:10.0,,Offensive rebound by Team,33,41
133,2,7:10.0,W. Iwundu enters the game for E. Fournier,,33,41
134,2,7:08.0,,L. Galloway makes 2-pt jump shot from 14 ft (assist by I. Smith),33,43
135,2,6:51.0,T. Ross misses 2-pt jump shot from 11 ft,,33,43
136,2,6:50.0,Offensive rebound by J. Isaac,,33,43
137,2,6:49.0,J. Isaac makes 2-pt dunk at rim,,35,43
138,2,6:36.0,,Turnover by Z. Pachulia (bad pass),35,43
139,2,6:36.0,N. Vučević enters the game for K. Birch,,35,43
140,2,6:20.0,J. Isaac misses 3-pt jump shot from 24 ft,,35,43
141,2,6:18.0,Offensive rebound by M. Carter-Williams,,35,43
142,2,6:17.0,N. Vučević misses 2-pt jump shot from 19 ft,,35,43
143,2,6:13.0,Offensive rebound by J. Isaac,,35,43
144,2,6:12.0,Shooting foul by Z. Pachulia (drawn by N. Vučević),,35,43
145,2,6:12.0,N. Vučević makes free throw 1 of 2,,36,43
146,2,6:12.0,D. Augustin enters the game for M. Carter-Williams,,36,43
147,2,6:12.0,A. Gordon enters the game for W. Iwundu,,36,43
148,2,6:12.0,,A. Drummond enters the game for T. Maker,36,43
149,2,6:12.0,,B. Griffin enters the game for Z. Pachulia,36,43
150,2,6:12.0,N. Vučević makes free throw 2 of 2,,37,43
151,2,5:51.0,,B. Griffin makes 2-pt layup at rim,37,45
152,2,5:34.0,D. Augustin misses 2-pt jump shot from 13 ft,,37,45
153,2,5:32.0,,Defensive rebound by A. Drummond,37,45
154,2,5:27.0,,Personal foul by J. Isaac (drawn by B. Griffin),37,45
155,2,5:13.0,,L. Kennard makes 3-pt jump shot from 26 ft (assist by I. Smith),37,48
156,2,4:56.0,T. Ross makes 2-pt jump shot from 7 ft (assist by N. Vučević),,39,48
157,2,4:37.0,,L. Galloway misses 3-pt jump shot from 27 ft,39,48
158,2,4:35.0,Defensive rebound by J. Isaac,,39,48
159,2,4:31.0,,Violation by Team (kicked ball),39,48
160,2,4:31.0,,W. Ellington enters the game for L. Galloway,39,48
161,2,4:31.0,,R. Jackson enters the game for I. Smith,39,48
162,2,4:17.0,A. Gordon makes 2-pt jump shot from 8 ft,,41,48
163,2,4:04.0,,B. Griffin misses 3-pt jump shot from 28 ft,41,48
164,2,4:01.0,Defensive rebound by J. Isaac,,41,48
165,2,3:51.0,Offensive foul by A. Gordon (drawn by B. Griffin),,41,48
166,2,3:51.0,Turnover by A. Gordon (offensive foul),,41,48
167,2,3:51.0,E. Fournier enters the game for T. Ross,,41,48
168,2,3:38.0,,L. Kennard makes 3-pt jump shot from 26 ft,41,51
169,2,3:27.0,Shooting foul by R. Jackson (drawn by D. Augustin),,41,51
170,2,3:27.0,D. Augustin misses free throw 1 of 2,,41,51
171,2,3:27.0,Offensive rebound by Team,,41,51
172,2,3:27.0,D. Augustin makes free throw 2 of 2,,42,51
173,2,3:09.0,,L. Kennard misses 2-pt jump shot from 8 ft,42,51
174,2,3:08.0,,Offensive rebound by A. Drummond,42,51
175,2,3:07.0,,A. Drummond makes 2-pt dunk from 1 ft,42,53
176,2,3:02.0,Orlando full timeout,,42,53
177,2,3:02.0,T. Ross enters the game for J. Isaac,,42,53
178,2,2:52.0,Turnover by D. Augustin (bad pass; steal by W. Ellington),,42,53
179,2,2:49.0,,Shooting foul by E. Fournier (drawn by R. Jackson),42,53
180,2,2:49.0,,R. Jackson misses free throw 1 of 2,42,53
181,2,2:49.0,,Offensive rebound by Team,42,53
182,2,2:49.0,,R. Jackson makes free throw 2 of 2,42,54
183,2,2:27.0,Turnover by N. Vučević (bad pass; steal by R. Jackson),,42,54
184,2,2:02.0,,W. Ellington misses 3-pt jump shot from 27 ft,42,54
185,2,2:00.0,,Offensive rebound by A. Drummond,42,54
186,2,1:49.0,,R. Jackson misses 2-pt layup from 2 ft,42,54
187,2,1:47.0,Defensive rebound by D. Augustin,,42,54
188,2,1:43.0,D. Augustin makes 2-pt layup from 1 ft,,44,54
189,2,1:29.0,,W. Ellington misses 3-pt jump shot from 23 ft,44,54
190,2,1:27.0,Defensive rebound by N. Vučević,,44,54
191,2,1:17.0,T. Ross misses 3-pt jump shot from 29 ft,,44,54
192,2,1:14.0,,Defensive rebound by A. Drummond,44,54
193,2,0:56.0,,W. Ellington misses 2-pt layup from 6 ft (block by D. Augustin),44,54
194,2,0:56.0,,Offensive rebound by Team,44,54
195,2,0:54.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by R. Jackson),44,57
196,2,0:43.0,N. Vučević misses 3-pt jump shot from 25 ft,,44,57
197,2,0:39.0,,Defensive rebound by B. Griffin,44,57
198,2,0:39.0,,Turnover by B. Griffin (bad pass),44,57
199,2,0:26.0,E. Fournier misses 3-pt jump shot from 24 ft,,44,57
200,2,0:24.0,Offensive rebound by T. Ross,,44,57
201,2,0:22.0,N. Vučević makes 2-pt layup from 1 ft (assist by A. Gordon),,46,57
202,2,0:02.0,,B. Griffin makes 3-pt jump shot from 27 ft,46,60
203,3,11:45.0,J. Isaac misses 2-pt layup from 3 ft (block by A. Drummond),,46,60
204,3,11:45.0,Offensive rebound by J. Isaac,,46,60
205,3,11:39.0,J. Isaac misses 2-pt layup from 2 ft (block by A. Drummond),,46,60
206,3,11:39.0,Offensive rebound by D. Augustin,,46,60
207,3,11:30.0,D. Augustin makes 2-pt layup from 1 ft,,48,60
208,3,11:13.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by R. Jackson),48,63
209,3,10:55.0,Turnover by E. Fournier (bad pass; steal by A. Drummond),,48,63
210,3,10:47.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by A. Drummond),48,66
211,3,10:31.0,J. Isaac misses 3-pt jump shot from 24 ft,,48,66
212,3,10:24.0,Offensive rebound by N. Vučević,,48,66
213,3,10:24.0,N. Vučević makes 2-pt layup from 1 ft,,50,66
214,3,10:11.0,Violation by Team (kicked ball),,50,66
215,3,9:58.0,,R. Jackson misses 2-pt layup from 2 ft,50,66
216,3,9:56.0,Defensive rebound by N. Vučević,,50,66
217,3,9:43.0,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),,52,66
218,3,9:25.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by A. Drummond),52,69
219,3,9:07.0,N. Vučević misses 2-pt layup from 1 ft,,52,69
220,3,9:07.0,,Defensive rebound by Team,52,69
221,3,9:07.0,Loose ball foul by N. Vučević (drawn by B. Griffin),,52,69
222,3,8:52.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by R. Jackson),52,72
223,3,8:52.0,Orlando full timeout,,52,72
224,3,8:34.0,D. Augustin misses 3-pt jump shot from 23 ft (block by B. Brown),,52,72
225,3,8:32.0,Offensive rebound by Team,,52,72
226,3,8:29.0,Turnover by D. Augustin (bad pass; steal by B. Brown),,52,72
227,3,8:12.0,,B. Griffin makes 2-pt layup from 1 ft,52,74
228,3,8:12.0,,Shooting foul by A. Gordon (drawn by B. Griffin),52,74
229,3,8:12.0,,B. Griffin makes free throw 1 of 1,52,75
230,3,7:56.0,N. Vučević makes 2-pt hook shot from 8 ft,,54,75
231,3,7:39.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by B. Griffin),54,77
232,3,7:22.0,E. Fournier makes 2-pt layup from 3 ft (assist by D. Augustin),,56,77
233,3,7:06.0,,B. Griffin misses 3-pt jump shot from 25 ft,56,77
234,3,7:04.0,Defensive rebound by N. Vučević,,56,77
235,3,6:56.0,A. Gordon misses 3-pt jump shot from 23 ft,,56,77
236,3,6:53.0,,Defensive rebound by B. Griffin,56,77
237,3,6:47.0,,R. Jackson misses 3-pt jump shot from 25 ft,56,77
238,3,6:45.0,Defensive rebound by N. Vučević,,56,77
239,3,6:37.0,Shooting foul by A. Drummond (drawn by A. Gordon),,56,77
240,3,6:37.0,A. Gordon makes free throw 1 of 2,,57,77
241,3,6:37.0,A. Gordon makes free throw 2 of 2,,58,77
242,3,6:22.0,,B. Griffin makes 2-pt hook shot from 2 ft,58,79
243,3,6:07.0,A. Gordon misses 3-pt jump shot from 23 ft,,58,79
244,3,6:07.0,,Defensive rebound by R. Jackson,58,79
245,3,5:56.0,,R. Jackson misses 3-pt jump shot from 26 ft,58,79
246,3,5:53.0,Defensive rebound by A. Gordon,,58,79
247,3,5:52.0,Shooting foul by B. Griffin (drawn by A. Gordon),,58,79
248,3,5:52.0,A. Gordon makes free throw 1 of 2,,59,79
249,3,5:52.0,W. Iwundu enters the game for J. Isaac,,59,79
250,3,5:52.0,A. Gordon makes free throw 2 of 2,,60,79
251,3,5:44.0,,Offensive foul by A. Drummond (drawn by A. Gordon),60,79
252,3,5:44.0,,Turnover by A. Drummond (offensive foul),60,79
253,3,5:34.0,Personal foul by W. Ellington (drawn by E. Fournier),,60,79
254,3,5:28.0,E. Fournier misses 3-pt jump shot from 27 ft,,60,79
255,3,5:25.0,,Defensive rebound by A. Drummond,60,79
256,3,5:08.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by B. Griffin),60,82
257,3,4:54.0,Turnover by N. Vučević (bad pass; steal by W. Ellington),,60,82
258,3,4:49.0,,W. Ellington makes 2-pt jump shot from 4 ft,60,84
259,3,4:28.0,Turnover by E. Fournier (lost ball; steal by B. Griffin),,60,84
260,3,4:24.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by B. Brown),60,86
261,3,4:24.0,,Shooting foul by D. Augustin (drawn by A. Drummond),60,86
262,3,4:24.0,Orlando full timeout,,60,86
263,3,4:24.0,T. Ross enters the game for E. Fournier,,60,86
264,3,4:24.0,,L. Galloway enters the game for B. Brown,60,86
265,3,4:24.0,,I. Smith enters the game for R. Jackson,60,86
266,3,4:24.0,,A. Drummond misses free throw 1 of 1,60,86
267,3,4:21.0,Defensive rebound by N. Vučević,,60,86
268,3,4:11.0,A. Gordon makes 2-pt layup from 1 ft (assist by D. Augustin),,62,86
269,3,4:11.0,Shooting foul by B. Griffin (drawn by A. Gordon),,62,86
270,3,4:11.0,A. Gordon makes free throw 1 of 1,,63,86
271,3,3:51.0,,I. Smith misses 3-pt jump shot from 25 ft,63,86
272,3,3:49.0,,Offensive rebound by B. Griffin,63,86
273,3,3:43.0,Violation by Team (kicked ball),,63,86
274,3,3:34.0,,B. Griffin misses 3-pt jump shot from 25 ft,63,86
275,3,3:31.0,Defensive rebound by W. Iwundu,,63,86
276,3,3:22.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by A. Gordon),,66,86
277,3,3:07.0,,W. Ellington misses 3-pt jump shot from 26 ft,66,86
278,3,3:05.0,Defensive rebound by N. Vučević,,66,86
279,3,2:55.0,A. Gordon misses 3-pt jump shot from 27 ft,,66,86
280,3,2:51.0,,Defensive rebound by I. Smith,66,86
281,3,2:37.0,,B. Griffin misses 2-pt layup from 1 ft,66,86
282,3,2:34.0,Defensive rebound by A. Gordon,,66,86
283,3,2:32.0,D. Augustin misses 2-pt layup from 3 ft,,66,86
284,3,2:30.0,,Defensive rebound by A. Drummond,66,86
285,3,2:21.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Griffin),66,89
286,3,2:19.0,Turnover by N. Vučević (inbound),,66,89
287,3,2:19.0,K. Birch enters the game for D. Augustin,,66,89
288,3,2:19.0,M. Carter-Williams enters the game for A. Gordon,,66,89
289,3,2:19.0,J. Isaac enters the game for N. Vučević,,66,89
290,3,2:19.0,,L. Kennard enters the game for W. Ellington,66,89
291,3,2:19.0,,T. Maker enters the game for B. Griffin,66,89
292,3,2:01.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by I. Smith),66,92
293,3,1:44.0,W. Iwundu makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),,69,92
294,3,1:21.0,,L. Galloway misses 3-pt jump shot from 26 ft,69,92
295,3,1:19.0,Defensive rebound by K. Birch,,69,92
296,3,1:18.0,Shooting foul by A. Drummond (drawn by W. Iwundu),,69,92
297,3,1:18.0,W. Iwundu makes free throw 1 of 2,,70,92
298,3,1:18.0,W. Iwundu makes free throw 2 of 2,,71,92
299,3,1:03.0,,L. Galloway misses 3-pt jump shot from 24 ft,71,92
300,3,1:03.0,,Offensive rebound by A. Drummond,71,92
301,3,1:03.0,,Shooting foul by M. Carter-Williams (drawn by A. Drummond),71,92
302,3,1:03.0,,A. Drummond misses free throw 1 of 2,71,92
303,3,1:03.0,,Offensive rebound by Team,71,92
304,3,1:03.0,,A. Drummond misses free throw 2 of 2,71,92
305,3,1:01.0,Defensive rebound by W. Iwundu,,71,92
306,3,0:49.0,J. Isaac misses 3-pt jump shot from 29 ft,,71,92
307,3,0:46.0,,Defensive rebound by T. Maker,71,92
308,3,0:30.0,,L. Galloway misses 2-pt layup from 2 ft (block by K. Birch),71,92
309,3,0:28.0,,Offensive rebound by A. Drummond,71,92
310,3,0:28.0,,A. Drummond makes 2-pt hook shot from 5 ft,71,94
311,3,0:10.0,T. Ross misses 2-pt jump shot from 21 ft,,71,94
312,3,0:08.0,Offensive rebound by Team,,71,94
313,3,0:01.0,J. Isaac misses 3-pt jump shot from 24 ft,,71,94
314,3,0:01.0,Offensive rebound by Team,,71,94
315,4,11:43.0,,I. Smith makes 2-pt jump shot from 10 ft,71,96
316,4,11:28.0,E. Fournier makes 2-pt layup from 2 ft,,73,96
317,4,11:08.0,,I. Smith misses 2-pt jump shot from 15 ft,73,96
318,4,11:08.0,Defensive rebound by K. Birch,,73,96
319,4,10:59.0,K. Birch makes 2-pt dunk from 2 ft (assist by T. Ross),,75,96
320,4,10:45.0,,Shooting foul by K. Birch (drawn by Z. Pachulia),75,96
321,4,10:45.0,,Z. Pachulia makes free throw 1 of 2,75,97
322,4,10:45.0,,Z. Pachulia misses free throw 2 of 2,75,97
323,4,10:43.0,Defensive rebound by J. Isaac,,75,97
324,4,10:30.0,E. Fournier makes 2-pt layup from 3 ft,,77,97
325,4,10:30.0,Shooting foul by I. Smith (drawn by E. Fournier),,77,97
326,4,10:30.0,E. Fournier misses free throw 1 of 1,,77,97
327,4,10:28.0,,Defensive rebound by T. Maker,77,97
328,4,10:05.0,,Turnover by Team (shot clock),77,97
329,4,9:50.0,K. Birch makes 2-pt layup from 2 ft,,79,97
330,4,9:50.0,Shooting foul by I. Smith (drawn by K. Birch),,79,97
331,4,9:50.0,K. Birch makes free throw 1 of 1,,80,97
332,4,9:37.0,,L. Kennard misses 2-pt jump shot from 4 ft,80,97
333,4,9:37.0,Defensive rebound by Team,,80,97
334,4,9:22.0,E. Fournier misses 3-pt jump shot from 25 ft,,80,97
335,4,9:19.0,,Defensive rebound by I. Smith,80,97
336,4,9:06.0,,T. Maker makes 2-pt hook shot from 4 ft (assist by L. Galloway),80,99
337,4,8:52.0,J. Isaac makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),,83,99
338,4,8:35.0,Flagrant foul type 1 by Z. Pachulia (drawn by K. Birch),,83,99
339,4,8:35.0,,Turnover by Z. Pachulia (turnover),83,99
340,4,8:35.0,K. Birch misses flagrant free throw 1 of 2,,83,99
341,4,8:35.0,Offensive rebound by Team,,83,99
342,4,8:35.0,K. Birch misses flagrant free throw 2 of 2,,83,99
343,4,8:35.0,Offensive rebound by Team,,83,99
344,4,8:35.0,,A. Drummond enters the game for T. Maker,83,99
345,4,8:35.0,,B. Griffin enters the game for Z. Pachulia,83,99
346,4,8:28.0,E. Fournier misses 2-pt jump shot from 23 ft,,83,99
347,4,8:23.0,,Defensive rebound by B. Griffin,83,99
348,4,8:19.0,,Shooting foul by J. Isaac (drawn by B. Griffin),83,99
349,4,8:19.0,A. Gordon enters the game for K. Birch,,83,99
350,4,8:19.0,N. Vučević enters the game for J. Isaac,,83,99
351,4,8:19.0,,B. Griffin makes free throw 1 of 2,83,100
352,4,8:19.0,,B. Griffin misses free throw 2 of 2,83,100
353,4,8:18.0,,Offensive rebound by A. Drummond,83,100
354,4,8:17.0,,A. Drummond makes 2-pt layup at rim,83,102
355,4,8:05.0,Personal foul by L. Kennard (drawn by E. Fournier),,83,102
356,4,7:54.0,N. Vučević misses 2-pt jump shot from 20 ft,,83,102
357,4,7:45.0,Offensive rebound by M. Carter-Williams,,83,102
358,4,7:44.0,M. Carter-Williams misses 2-pt hook shot from 4 ft,,83,102
359,4,7:38.0,,Defensive rebound by B. Griffin,83,102
360,4,7:31.0,,B. Griffin makes 2-pt layup from 2 ft,83,104
361,4,7:10.0,E. Fournier misses 3-pt jump shot from 24 ft,,83,104
362,4,7:05.0,,Defensive rebound by A. Drummond,83,104
363,4,6:50.0,,I. Smith misses 2-pt jump shot from 6 ft,83,104
364,4,6:50.0,,Offensive rebound by A. Drummond,83,104
365,4,6:50.0,,A. Drummond makes 2-pt layup at rim,83,106
366,4,6:50.0,Orlando full timeout,,83,106
367,4,6:50.0,D. Augustin enters the game for M. Carter-Williams,,83,106
368,4,6:50.0,W. Iwundu enters the game for E. Fournier,,83,106
369,4,6:50.0,,W. Ellington enters the game for L. Kennard,83,106
370,4,6:33.0,N. Vučević misses 2-pt jump shot from 19 ft,,83,106
371,4,6:30.0,,Defensive rebound by B. Griffin,83,106
372,4,6:20.0,,Turnover by B. Griffin (bad pass; steal by N. Vučević),83,106
373,4,6:09.0,D. Augustin makes 2-pt layup from 2 ft (assist by T. Ross),,85,106
374,4,5:48.0,,I. Smith makes 2-pt jump shot from 16 ft,85,108
375,4,5:34.0,Turnover by N. Vučević (offensive foul),,85,108
376,4,5:34.0,Offensive foul by N. Vučević (drawn by B. Griffin),,85,108
377,4,5:22.0,,A. Drummond misses 2-pt layup from 3 ft,85,108
378,4,5:20.0,,Offensive rebound by A. Drummond,85,108
379,4,5:18.0,,Turnover by A. Drummond (lost ball; steal by A. Gordon),85,108
380,4,5:07.0,N. Vučević makes 2-pt layup from 3 ft (assist by W. Iwundu),,87,108
381,4,4:38.0,,B. Griffin misses 2-pt jump shot from 5 ft,87,108
