,QUARTER,TIME_REMAINING,TORONTO_ACTION,SAN ANTONIO_ACTION,TORONTO_SCORE,SAN ANTONIO_SCORE
380,4,6:08.0,,Defensive rebound by D. Bertāns,89,112
381,4,5:58.0,,Shooting foul by S. Ibaka (drawn by L. Aldridge),89,112
382,4,5:58.0,,L. Aldridge makes free throw 1 of 2,89,113
383,4,5:58.0,D. Wright enters the game for D. Green,,89,113
384,4,5:58.0,,L. Aldridge makes free throw 2 of 2,89,114
385,4,5:45.0,S. Ibaka misses 3-pt jump shot from 25 ft,,89,114
386,4,5:43.0,,Defensive rebound by D. DeRozan,89,114
387,4,5:36.0,,Personal foul by P. Siakam (drawn by D. White),89,114
388,4,5:36.0,,D. White makes free throw 1 of 2,89,115
389,4,5:36.0,,D. White misses free throw 2 of 2,89,115
390,4,5:34.0,Defensive rebound by S. Ibaka,,89,115
391,4,5:27.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Leonard),,92,115
392,4,5:11.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),92,117
393,4,4:54.0,K. Leonard misses 3-pt jump shot from 27 ft,,92,117
394,4,4:52.0,,Defensive rebound by D. DeRozan,92,117
395,4,4:43.0,,Personal foul by F. VanVleet (drawn by D. DeRozan),92,117
396,4,4:43.0,Toronto full timeout,,92,117
397,4,4:43.0,O. Anunoby enters the game for S. Ibaka,,92,117
398,4,4:43.0,C. Boucher enters the game for K. Leonard,,92,117
399,4,4:43.0,L. Brown enters the game for P. Siakam,,92,117
400,4,4:43.0,N. Powell enters the game for F. VanVleet,,92,117
401,4,4:43.0,,D. DeRozan makes free throw 1 of 2,92,118
402,4,4:43.0,,D. Cunningham enters the game for L. Aldridge,92,118
403,4,4:43.0,,L. Walker enters the game for D. White,92,118
404,4,4:43.0,,Violation by Team (delay of game),92,118
405,4,4:43.0,N. Powell makes technical free throw,,93,118
406,4,4:43.0,,D. DeRozan makes free throw 2 of 2,93,119
407,4,4:32.0,N. Powell makes 2-pt dunk from 1 ft,,95,119
408,4,4:16.0,,D. DeRozan misses 2-pt jump shot from 11 ft,95,119
409,4,4:16.0,Defensive rebound by N. Powell,,95,119
410,4,4:11.0,C. Boucher makes 3-pt jump shot from 26 ft (assist by N. Powell),,98,119
411,4,4:06.0,,San Antonio full timeout,98,119
412,4,4:06.0,,Q. Pondexter enters the game for D. DeRozan,98,119
413,4,3:46.0,,L. Walker misses 2-pt layup from 1 ft,98,119
414,4,3:43.0,Defensive rebound by C. Boucher,,98,119
415,4,3:34.0,D. Wright makes 2-pt jump shot from 6 ft,,100,119
416,4,3:13.0,,M. Belinelli misses 3-pt jump shot from 27 ft,100,119
417,4,3:10.0,,Offensive rebound by M. Belinelli,100,119
418,4,3:09.0,,M. Belinelli misses 2-pt layup from 1 ft (block by C. Boucher),100,119
419,4,3:09.0,,Offensive rebound by Team,100,119
420,4,3:06.0,,M. Belinelli misses 2-pt jump shot from 16 ft,100,119
421,4,3:03.0,Defensive rebound by D. Wright,,100,119
422,4,2:56.0,D. Wright makes 2-pt layup from 1 ft,,102,119
423,4,2:37.0,,L. Walker makes 3-pt jump shot from 27 ft (assist by M. Belinelli),102,122
424,4,2:18.0,C. Boucher misses 3-pt jump shot from 25 ft,,102,122
425,4,2:14.0,,Defensive rebound by D. Cunningham,102,122
426,4,1:58.0,,D. Bertāns misses 3-pt jump shot from 25 ft,102,122
427,4,1:56.0,,Offensive rebound by Q. Pondexter,102,122
428,4,1:45.0,,Turnover by D. Cunningham (bad pass; steal by L. Brown),102,122
429,4,1:43.0,L. Brown makes 2-pt layup from 1 ft,,104,122
430,4,1:43.0,Shooting foul by D. Bertāns (drawn by L. Brown),,104,122
431,4,1:43.0,L. Brown makes free throw 1 of 1,,105,122
432,4,1:33.0,,Turnover by Q. Pondexter (lost ball; steal by D. Wright),105,122
433,4,1:30.0,D. Wright misses 3-pt jump shot from 25 ft,,105,122
434,4,1:27.0,,Defensive rebound by D. Cunningham,105,122
435,4,1:09.0,,M. Belinelli makes 3-pt jump shot from 25 ft,105,125
436,4,0:54.0,L. Brown misses 2-pt jump shot from 7 ft,,105,125
437,4,0:52.0,Offensive rebound by C. Boucher,,105,125
438,4,0:51.0,C. Boucher misses 2-pt layup from 2 ft,,105,125
439,4,0:47.0,,Defensive rebound by L. Walker,105,125
440,4,0:32.0,,M. Belinelli misses 3-pt jump shot from 25 ft,105,125
441,4,0:27.0,Defensive rebound by N. Powell,,105,125
442,4,0:23.0,D. Wright makes 2-pt layup from 1 ft (assist by L. Brown),,107,125
