,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
390,4,3:58.0,,Defensive rebound by M. Gasol,95,81
391,4,3:52.0,,G. Temple misses 3-pt jump shot from 22 ft,95,81
392,4,3:48.0,Defensive rebound by J. Randle,,95,81
393,4,3:40.0,N. Mirotić misses 3-pt jump shot from 27 ft,,95,81
394,4,3:36.0,,Defensive rebound by G. Temple,95,81
395,4,3:34.0,,Personal foul by N. Mirotić (drawn by J. Jackson),95,81
396,4,3:34.0,New Orleans full timeout,,95,81
397,4,3:34.0,,Memphis full timeout,95,81
398,4,3:34.0,,J. Jackson misses free throw 1 of 2,95,81
399,4,3:34.0,,Offensive rebound by Team,95,81
400,4,3:34.0,,J. Jackson misses free throw 2 of 2,95,81
401,4,3:32.0,Defensive rebound by N. Mirotić,,95,81
402,4,3:21.0,Shooting foul by M. Gasol (drawn by J. Holiday),,95,81
403,4,3:21.0,J. Holiday misses free throw 1 of 2,,95,81
404,4,3:21.0,Offensive rebound by Team,,95,81
405,4,3:21.0,J. Holiday misses free throw 2 of 2,,95,81
406,4,3:19.0,,Defensive rebound by M. Gasol,95,81
407,4,3:08.0,,M. Gasol makes 2-pt layup from 2 ft (assist by G. Temple),95,83
408,4,2:51.0,J. Holiday misses 2-pt layup from 4 ft,,95,83
409,4,2:49.0,Offensive rebound by J. Holiday,,95,83
410,4,2:39.0,E. Payton makes 3-pt jump shot from 22 ft (assist by J. Randle),,98,83
411,4,2:25.0,,G. Temple misses 3-pt jump shot from 22 ft,98,83
412,4,2:22.0,Defensive rebound by N. Mirotić,,98,83
413,4,2:06.0,J. Randle makes 2-pt jump shot from 6 ft (assist by J. Holiday),,100,83
414,4,1:52.0,,M. Conley makes 2-pt jump shot from 4 ft,100,85
415,4,1:35.0,Turnover by J. Randle (bad pass; steal by M. Conley),,100,85
416,4,1:31.0,,M. Conley misses 2-pt layup from 2 ft,100,85
417,4,1:29.0,Defensive rebound by J. Randle,,100,85
418,4,1:29.0,Personal foul by G. Temple (drawn by J. Randle),,100,85
419,4,1:29.0,J. Randle makes free throw 1 of 2,,101,85
420,4,1:29.0,,J. Carter enters the game for M. Conley,101,85
421,4,1:29.0,,I. Rabb enters the game for M. Gasol,101,85
422,4,1:29.0,,J. Washburn enters the game for J. Jackson,101,85
423,4,1:29.0,,Y. Watanabe enters the game for G. Temple,101,85
424,4,1:29.0,J. Randle makes free throw 2 of 2,,102,85
425,4,1:07.0,,Turnover by J. Holiday (bad pass; steal by J. Randle),102,85
426,4,0:51.0,J. Holiday misses 3-pt jump shot from 25 ft,,102,85
427,4,0:49.0,Offensive rebound by Team,,102,85
428,4,0:49.0,C. Diallo enters the game for J. Holiday,,102,85
429,4,0:49.0,T. Frazier enters the game for E. Payton,,102,85
430,4,0:49.0,F. Jackson enters the game for J. Randle,,102,85
431,4,0:38.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by T. Frazier),,105,85
432,4,0:23.0,,Y. Watanabe misses 2-pt jump shot from 14 ft,105,85
433,4,0:20.0,,Offensive rebound by I. Rabb,105,85
434,4,0:18.0,,J. Holiday misses 3-pt jump shot from 26 ft,105,85
435,4,0:14.0,,Offensive rebound by Team,105,85
436,4,0:11.0,,J. Carter misses 2-pt jump shot from 20 ft,105,85
437,4,0:07.0,Defensive rebound by C. Diallo,,105,85
