,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
381,4,11:47.0,,Defensive rebound by J. Embiid,78,102
382,4,11:25.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by J. Embiid),78,105
383,4,11:07.0,Z. LaVine misses 3-pt jump shot from 25 ft,,78,105
384,4,11:05.0,,Defensive rebound by L. Shamet,78,105
385,4,11:00.0,,Personal foul by R. Lopez (drawn by J. Embiid),78,105
386,4,10:51.0,,J. Redick misses 2-pt jump shot from 7 ft,78,105
387,4,10:49.0,Defensive rebound by Z. LaVine,,78,105
388,4,10:31.0,A. Blakeney makes 2-pt jump shot from 19 ft,,80,105
389,4,10:17.0,,D. Šarić misses 2-pt jump shot from 5 ft,80,105
390,4,10:17.0,Defensive rebound by Team,,80,105
391,4,10:17.0,J. Parker enters the game for R. Lopez,,80,105
392,4,10:17.0,,A. Johnson enters the game for J. Embiid,80,105
393,4,9:59.0,J. Parker makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),,83,105
394,4,9:46.0,,L. Shamet misses 3-pt jump shot from 29 ft,83,105
395,4,9:42.0,Defensive rebound by Z. LaVine,,83,105
396,4,9:38.0,Z. LaVine makes 2-pt layup from 3 ft,,85,105
397,4,9:38.0,Shooting foul by M. Fultz (drawn by Z. LaVine),,85,105
398,4,9:38.0,,F. Korkmaz enters the game for J. Redick,85,105
399,4,9:38.0,Z. LaVine makes free throw 1 of 1,,86,105
400,4,9:25.0,,A. Johnson misses 2-pt layup from 4 ft (block by Z. LaVine),86,105
401,4,9:21.0,,Offensive rebound by A. Johnson,86,105
402,4,9:19.0,,A. Johnson misses 2-pt layup from 8 ft (block by B. Portis),86,105
403,4,9:19.0,Defensive rebound by B. Portis,,86,105
404,4,9:09.0,A. Blakeney makes 2-pt jump shot from 15 ft (assist by J. Parker),,88,105
405,4,9:08.0,,Philadelphia full timeout,88,105
406,4,9:08.0,,J. Embiid enters the game for A. Johnson,88,105
407,4,8:49.0,,M. Fultz makes 3-pt jump shot from 26 ft,88,108
408,4,8:32.0,R. Arcidiacono makes 3-pt jump shot from 27 ft (assist by A. Blakeney),,91,108
409,4,8:16.0,,Turnover by D. Šarić (step out of bounds),91,108
410,4,7:59.0,Z. LaVine makes 2-pt jump shot from 13 ft,,93,108
411,4,7:42.0,,M. Fultz misses 2-pt jump shot from 18 ft,93,108
412,4,7:41.0,Defensive rebound by A. Blakeney,,93,108
413,4,7:34.0,B. Portis misses 3-pt jump shot from 24 ft,,93,108
414,4,7:34.0,,Defensive rebound by M. Fultz,93,108
415,4,7:25.0,,L. Shamet makes 3-pt jump shot from 23 ft (assist by M. Fultz),93,111
416,4,7:12.0,J. Parker misses 3-pt jump shot from 28 ft,,93,111
417,4,7:09.0,,Defensive rebound by D. Šarić,93,111
418,4,6:46.0,,J. Embiid makes 2-pt jump shot from 12 ft,93,113
419,4,6:42.0,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Arcidiacono),,95,113
420,4,6:42.0,Shooting foul by L. Shamet (drawn by Z. LaVine),,95,113
421,4,6:42.0,,B. Simmons enters the game for D. Šarić,95,113
422,4,6:42.0,Z. LaVine makes free throw 1 of 1,,96,113
423,4,6:28.0,,Shooting foul by Z. LaVine (drawn by J. Embiid),96,113
424,4,6:28.0,,J. Embiid misses free throw 1 of 2,96,113
425,4,6:28.0,,Offensive rebound by Team,96,113
426,4,6:28.0,,J. Embiid makes free throw 2 of 2,96,114
427,4,6:18.0,B. Portis misses 2-pt hook shot from 8 ft,,96,114
428,4,6:18.0,Offensive rebound by Team,,96,114
429,4,6:05.0,A. Blakeney misses 3-pt jump shot from 28 ft,,96,114
430,4,6:02.0,,Defensive rebound by B. Simmons,96,114
431,4,5:51.0,,M. Fultz misses 3-pt jump shot from 24 ft,96,114
432,4,5:48.0,Defensive rebound by J. Parker,,96,114
433,4,5:42.0,J. Parker makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,98,114
434,4,5:22.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,98,114
435,4,5:19.0,Defensive rebound by B. Portis,,98,114
436,4,5:14.0,B. Portis misses 3-pt jump shot from 27 ft,,98,114
437,4,5:11.0,,Defensive rebound by B. Simmons,98,114
438,4,4:56.0,,M. Fultz makes 2-pt layup from 5 ft,98,116
439,4,4:45.0,R. Arcidiacono makes 2-pt layup from 2 ft,,100,116
440,4,4:42.0,,Philadelphia full timeout,100,116
441,4,4:42.0,W. Carter enters the game for B. Portis,,100,116
442,4,4:42.0,,R. Covington enters the game for F. Korkmaz,100,116
443,4,4:30.0,,Turnover by B. Simmons (traveling),100,116
444,4,4:19.0,W. Carter misses 2-pt layup from 3 ft,,100,116
445,4,4:16.0,,Defensive rebound by R. Covington,100,116
446,4,4:01.0,,Personal foul by W. Carter (drawn by J. Embiid),100,116
447,4,4:00.0,,Turnover by R. Covington (bad pass; steal by J. Parker),100,116
448,4,3:53.0,Personal foul by R. Covington (drawn by W. Carter),,100,116
449,4,3:44.0,Turnover by A. Blakeney (bad pass; steal by M. Fultz),,100,116
450,4,3:41.0,,R. Covington makes 2-pt dunk from 1 ft (assist by M. Fultz),100,118
451,4,3:30.0,J. Parker makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,102,118
452,4,3:11.0,,J. Embiid makes 2-pt jump shot from 15 ft,102,120
453,4,3:11.0,C. Hutchison enters the game for Z. LaVine,,102,120
454,4,3:11.0,,J. Bolden enters the game for R. Covington,102,120
455,4,3:11.0,,A. Johnson enters the game for J. Embiid,102,120
456,4,3:11.0,,F. Korkmaz enters the game for B. Simmons,102,120
457,4,2:47.0,W. Carter makes 2-pt dunk at rim (assist by R. Arcidiacono),,104,120
458,4,2:30.0,,A. Johnson makes 2-pt layup from 3 ft (assist by M. Fultz),104,122
459,4,2:30.0,,Shooting foul by J. Parker (drawn by A. Johnson),104,122
460,4,2:30.0,,A. Johnson makes free throw 1 of 1,104,123
461,4,2:08.0,J. Parker misses 2-pt jump shot from 11 ft,,104,123
462,4,2:06.0,,Defensive rebound by F. Korkmaz,104,123
463,4,2:01.0,,A. Johnson makes 2-pt dunk from 1 ft (assist by M. Fultz),104,125
464,4,1:50.0,C. Hutchison misses 2-pt jump shot from 7 ft,,104,125
465,4,1:50.0,,Defensive rebound by L. Shamet,104,125
466,4,1:33.0,,J. Bolden misses 3-pt jump shot from 28 ft,104,125
467,4,1:30.0,Defensive rebound by W. Carter,,104,125
468,4,1:22.0,A. Blakeney misses 2-pt layup from 2 ft,,104,125
469,4,1:20.0,Offensive rebound by W. Carter,,104,125
470,4,1:20.0,W. Carter makes 2-pt layup from 1 ft,,106,125
471,4,1:03.0,,M. Fultz makes 2-pt jump shot from 20 ft,106,127
472,4,0:49.0,Shooting foul by J. Bolden (drawn by A. Blakeney),,106,127
473,4,0:49.0,A. Blakeney makes free throw 1 of 2,,107,127
474,4,0:49.0,T. Ulis enters the game for R. Arcidiacono,,107,127
475,4,0:49.0,A. Blakeney makes free throw 2 of 2,,108,127
476,4,0:31.0,,M. Fultz misses 2-pt jump shot from 20 ft,108,127
477,4,0:27.0,Defensive rebound by J. Parker,,108,127
478,4,0:19.0,A. Blakeney misses 2-pt jump shot from 13 ft,,108,127
479,4,0:16.0,,Defensive rebound by A. Johnson,108,127
