,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
383,4,8:39.0,A. Len enters the game for V. Carter,,89,121
384,4,8:39.0,T. Young enters the game for D. Davis,,89,121
385,4,8:39.0,,J. Martin enters the game for A. Gordon,89,121
386,4,8:39.0,T. Prince misses free throw 3 of 3,,89,121
387,4,8:37.0,Offensive rebound by J. Collins,,89,121
388,4,8:23.0,J. Collins makes 2-pt layup from 2 ft (assist by T. Prince),,91,121
389,4,8:02.0,,Turnover by T. Ross (bad pass; steal by T. Prince),91,121
390,4,7:58.0,T. Prince makes 2-pt layup from 2 ft,,93,121
391,4,7:58.0,,Orlando full timeout,93,121
392,4,7:58.0,,D. Augustin enters the game for K. Birch,93,121
393,4,7:58.0,,E. Fournier enters the game for M. Carter-Williams,93,121
394,4,7:58.0,,N. Vučević enters the game for W. Iwundu,93,121
395,4,7:45.0,,T. Ross makes 2-pt jump shot from 19 ft (assist by D. Augustin),93,123
396,4,7:34.0,T. Prince makes 2-pt jump shot from 11 ft,,95,123
397,4,7:34.0,Shooting foul by N. Vučević (drawn by T. Prince),,95,123
398,4,7:34.0,T. Prince makes free throw 1 of 1,,96,123
399,4,7:17.0,,Shooting foul by J. Anderson (drawn by E. Fournier),96,123
400,4,7:17.0,,E. Fournier makes free throw 1 of 2,96,124
401,4,7:17.0,,E. Fournier makes free throw 2 of 2,96,125
402,4,7:10.0,T. Prince misses 2-pt layup from 2 ft,,96,125
403,4,7:07.0,,Defensive rebound by J. Martin,96,125
404,4,6:58.0,,N. Vučević makes 2-pt layup from 2 ft (assist by J. Martin),96,127
405,4,6:50.0,Turnover by T. Young (lost ball; steal by D. Augustin),,96,127
406,4,6:41.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by D. Augustin),96,130
407,4,6:39.0,Atlanta full timeout,,96,130
408,4,6:39.0,D. Bembry enters the game for J. Anderson,,96,130
409,4,6:39.0,V. Carter enters the game for T. Prince,,96,130
410,4,6:30.0,Shooting foul by J. Martin (drawn by T. Young),,96,130
411,4,6:30.0,T. Young makes free throw 1 of 2,,97,130
412,4,6:30.0,T. Young misses free throw 2 of 2,,97,130
413,4,6:28.0,,Defensive rebound by N. Vučević,97,130
414,4,6:12.0,,Personal foul by D. Bembry (drawn by T. Ross),97,130
415,4,6:07.0,,E. Fournier makes 2-pt layup from 1 ft (assist by J. Martin),97,132
416,4,5:59.0,Shooting foul by J. Martin (drawn by J. Collins),,97,132
417,4,5:59.0,J. Collins makes free throw 1 of 3,,98,132
418,4,5:59.0,Offensive rebound by Team,,98,132
419,4,5:59.0,J. Collins misses free throw 2 of 3,,98,132
420,4,5:59.0,J. Collins makes free throw 3 of 3,,99,132
421,4,5:45.0,,E. Fournier makes 3-pt jump shot from 25 ft,99,135
422,4,5:32.0,Shooting foul by N. Vučević (drawn by V. Carter),,99,135
423,4,5:32.0,V. Carter makes free throw 1 of 2,,100,135
424,4,5:32.0,V. Carter makes free throw 2 of 2,,101,135
425,4,5:17.0,,N. Vučević misses 3-pt jump shot from 26 ft,101,135
426,4,5:14.0,Defensive rebound by T. Young,,101,135
427,4,5:08.0,J. Collins misses 3-pt jump shot from 23 ft,,101,135
428,4,5:06.0,,Defensive rebound by D. Augustin,101,135
429,4,4:56.0,,J. Martin misses 3-pt jump shot from 24 ft,101,135
430,4,4:51.0,Defensive rebound by T. Young,,101,135
431,4,4:46.0,J. Collins makes 2-pt layup from 2 ft (assist by T. Young),,103,135
432,4,4:45.0,,Orlando full timeout,103,135
433,4,4:45.0,,M. Carter-Williams enters the game for D. Augustin,103,135
434,4,4:45.0,,M. Frazier enters the game for E. Fournier,103,135
435,4,4:45.0,,J. Grant enters the game for T. Ross,103,135
436,4,4:45.0,,A. Jefferson enters the game for N. Vučević,103,135
437,4,4:25.0,,J. Grant makes 3-pt jump shot from 26 ft,103,138
438,4,4:11.0,Shooting foul by J. Grant (drawn by D. Bembry),,103,138
439,4,4:11.0,D. Bembry misses free throw 1 of 2,,103,138
440,4,4:11.0,Offensive rebound by Team,,103,138
441,4,4:11.0,J. Adams enters the game for A. Len,,103,138
442,4,4:11.0,D. Bembry makes free throw 2 of 2,,104,138
443,4,3:51.0,,Shooting foul by J. Collins (drawn by M. Carter-Williams),104,138
444,4,3:51.0,,M. Carter-Williams makes free throw 1 of 2,104,139
445,4,3:51.0,,M. Carter-Williams makes free throw 2 of 2,104,140
446,4,3:44.0,T. Young misses 2-pt jump shot from 12 ft,,104,140
447,4,3:40.0,Offensive rebound by T. Young,,104,140
448,4,3:40.0,T. Young makes 2-pt layup from 2 ft,,106,140
449,4,3:40.0,Shooting foul by J. Martin (drawn by T. Young),,106,140
450,4,3:40.0,T. Young makes free throw 1 of 1,,107,140
451,4,3:25.0,,J. Grant makes 3-pt jump shot from 26 ft,107,143
452,4,3:08.0,D. Bembry makes 2-pt layup from 2 ft (assist by V. Carter),,109,143
453,4,2:38.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Grant),109,145
454,4,2:23.0,J. Collins misses 3-pt jump shot from 27 ft,,109,145
455,4,2:23.0,,Defensive rebound by J. Martin,109,145
456,4,2:13.0,,A. Jefferson misses 2-pt jump shot from 6 ft,109,145
457,4,2:11.0,Defensive rebound by D. Bembry,,109,145
458,4,2:06.0,T. Young misses 3-pt jump shot from 28 ft,,109,145
459,4,2:03.0,,Defensive rebound by M. Carter-Williams,109,145
460,4,1:58.0,,M. Frazier misses 3-pt jump shot from 23 ft,109,145
461,4,1:55.0,,Offensive rebound by J. Martin,109,145
462,4,1:54.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Grant),109,147
463,4,1:54.0,Atlanta full timeout,,109,147
464,4,1:54.0,J. Anderson enters the game for V. Carter,,109,147
465,4,1:54.0,I. Humphries enters the game for T. Young,,109,147
466,4,1:39.0,J. Collins misses 2-pt layup from 2 ft,,109,147
467,4,1:36.0,,Defensive rebound by J. Martin,109,147
468,4,1:27.0,,M. Frazier misses 3-pt jump shot from 23 ft,109,147
469,4,1:24.0,Defensive rebound by J. Adams,,109,147
470,4,1:19.0,Turnover by J. Adams (lost ball; steal by J. Martin),,109,147
471,4,1:06.0,,Personal foul by D. Bembry (drawn by M. Frazier),109,147
472,4,1:06.0,,M. Frazier misses free throw 1 of 2,109,147
473,4,1:06.0,,Offensive rebound by Team,109,147
474,4,1:06.0,,M. Frazier misses free throw 2 of 2,109,147
475,4,1:03.0,Defensive rebound by D. Bembry,,109,147
476,4,0:53.0,Turnover by D. Bembry (lost ball; steal by M. Carter-Williams),,109,147
477,4,0:49.0,,M. Frazier makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),109,149
478,4,0:43.0,I. Humphries misses 3-pt jump shot from 26 ft,,109,149
479,4,0:43.0,Offensive rebound by J. Collins,,109,149
480,4,0:36.0,J. Collins makes 2-pt layup at rim,,111,149
481,4,0:28.0,,J. Grant misses 3-pt jump shot from 27 ft,111,149
482,4,0:24.0,Defensive rebound by D. Bembry,,111,149
483,4,0:20.0,Shooting foul by J. Martin (drawn by J. Anderson),,111,149
484,4,0:20.0,,W. Iwundu enters the game for J. Martin,111,149
485,4,0:20.0,J. Anderson makes free throw 1 of 2,,112,149
486,4,0:20.0,J. Anderson makes free throw 2 of 2,,113,149
