,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
390,4,10:35.0,M. Robinson makes 2-pt dunk from 1 ft (assist by T. Burke),,84,90
391,4,10:21.0,,T. Pinson misses 2-pt layup from 3 ft (block by M. Robinson),84,90
392,4,10:21.0,,Offensive rebound by Team,84,90
393,4,10:14.0,,E. Davis makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),84,92
394,4,10:14.0,,Shooting foul by M. Robinson (drawn by E. Davis),84,92
395,4,10:14.0,,E. Davis misses free throw 1 of 1,84,92
396,4,10:07.0,,Offensive rebound by R. Hollis-Jefferson,84,92
397,4,10:04.0,,R. Kurucs misses 2-pt jump shot from 22 ft,84,92
398,4,10:04.0,,Offensive rebound by Team,84,92
399,4,10:04.0,Loose ball foul by K. Knox (drawn by E. Davis),,84,92
400,4,10:02.0,,Offensive foul by R. Kurucs (drawn by A. Trier),84,92
401,4,10:02.0,,Turnover by R. Kurucs (offensive foul),84,92
402,4,9:49.0,K. Knox misses 2-pt jump shot from 11 ft,,84,92
403,4,9:47.0,,Defensive rebound by Team,84,92
404,4,9:30.0,,R. Hollis-Jefferson misses 2-pt hook shot from 7 ft,84,92
405,4,9:29.0,,Offensive rebound by R. Hollis-Jefferson,84,92
406,4,9:27.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,84,94
407,4,9:13.0,T. Burke makes 2-pt jump shot from 8 ft,,86,94
408,4,9:00.0,,D. Russell makes 3-pt jump shot from 25 ft,86,97
409,4,8:46.0,K. Knox misses 3-pt jump shot from 27 ft,,86,97
410,4,8:44.0,,Defensive rebound by R. Kurucs,86,97
411,4,8:28.0,,D. Russell misses 3-pt jump shot from 27 ft,86,97
412,4,8:24.0,Defensive rebound by M. Robinson,,86,97
413,4,8:17.0,Shooting foul by E. Davis (drawn by M. Robinson),,86,97
414,4,8:17.0,M. Robinson misses free throw 1 of 2,,86,97
415,4,8:17.0,Offensive rebound by Team,,86,97
416,4,8:17.0,T. Hardaway enters the game for K. Knox,,86,97
417,4,8:17.0,L. Thomas enters the game for A. Trier,,86,97
418,4,8:17.0,,J. Harris enters the game for R. Kurucs,86,97
419,4,8:17.0,M. Robinson misses free throw 2 of 2,,86,97
420,4,8:14.0,,Defensive rebound by T. Pinson,86,97
421,4,7:54.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,86,97
422,4,7:54.0,,Offensive rebound by E. Davis,86,97
423,4,7:54.0,,Shooting foul by T. Hardaway (drawn by E. Davis),86,97
424,4,7:54.0,,E. Davis makes free throw 1 of 2,86,98
425,4,7:54.0,F. Ntilikina enters the game for T. Burke,,86,98
426,4,7:54.0,N. Vonleh enters the game for M. Robinson,,86,98
427,4,7:54.0,,E. Davis misses free throw 2 of 2,86,98
428,4,7:50.0,,Offensive rebound by R. Hollis-Jefferson,86,98
429,4,7:37.0,,J. Harris misses 3-pt jump shot from 26 ft,86,98
430,4,7:33.0,,Offensive rebound by D. Russell,86,98
431,4,7:22.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by E. Davis),86,101
432,4,7:21.0,New York full timeout,,86,101
433,4,7:04.0,Shooting foul by J. Harris (drawn by T. Hardaway),,86,101
434,4,7:04.0,T. Hardaway misses free throw 1 of 2,,86,101
435,4,7:04.0,Offensive rebound by Team,,86,101
436,4,7:04.0,T. Hardaway makes free throw 2 of 2,,87,101
437,4,6:47.0,,T. Pinson makes 2-pt layup from 1 ft (assist by E. Davis),87,103
438,4,6:37.0,N. Vonleh misses 3-pt jump shot from 25 ft,,87,103
439,4,6:34.0,,Defensive rebound by E. Davis,87,103
440,4,6:23.0,,Personal foul by F. Ntilikina (drawn by R. Hollis-Jefferson),87,103
441,4,6:23.0,,R. Hollis-Jefferson misses free throw 1 of 2,87,103
442,4,6:23.0,,Offensive rebound by Team,87,103
443,4,6:23.0,A. Trier enters the game for D. Dotson,,87,103
444,4,6:23.0,,R. Hollis-Jefferson makes free throw 2 of 2,87,104
445,4,6:09.0,N. Vonleh misses 3-pt jump shot from 25 ft,,87,104
446,4,6:05.0,Offensive rebound by F. Ntilikina,,87,104
447,4,5:56.0,L. Thomas makes 2-pt layup from 2 ft (assist by F. Ntilikina),,89,104
448,4,5:41.0,,Turnover by D. Russell (lost ball; steal by F. Ntilikina),89,104
449,4,5:34.0,T. Hardaway misses 3-pt jump shot from 24 ft,,89,104
450,4,5:28.0,,Defensive rebound by J. Harris,89,104
451,4,5:16.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,89,104
452,4,5:13.0,Defensive rebound by L. Thomas,,89,104
453,4,5:02.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,89,104
454,4,5:00.0,,Defensive rebound by D. Russell,89,104
455,4,5:00.0,,Brooklyn full timeout,89,104
456,4,5:00.0,T. Burke enters the game for L. Thomas,,89,104
457,4,4:46.0,,J. Harris misses 2-pt jump shot from 6 ft (block by F. Ntilikina),89,104
458,4,4:43.0,Defensive rebound by T. Hardaway,,89,104
459,4,4:38.0,T. Hardaway misses 2-pt layup from 4 ft,,89,104
460,4,4:35.0,,Defensive rebound by E. Davis,89,104
461,4,4:32.0,,Offensive foul by J. Harris (drawn by F. Ntilikina),89,104
462,4,4:32.0,,Turnover by J. Harris (offensive foul),89,104
463,4,4:14.0,Shooting foul by D. Russell (drawn by N. Vonleh),,89,104
464,4,4:14.0,N. Vonleh misses free throw 1 of 2,,89,104
465,4,4:14.0,Offensive rebound by Team,,89,104
466,4,4:14.0,N. Vonleh makes free throw 2 of 2,,90,104
467,4,3:54.0,,D. Russell makes 2-pt jump shot from 18 ft (assist by R. Hollis-Jefferson),90,106
468,4,3:43.0,T. Burke misses 2-pt jump shot from 15 ft,,90,106
469,4,3:40.0,,Defensive rebound by T. Pinson,90,106
470,4,3:33.0,,Personal foul by N. Vonleh (drawn by R. Hollis-Jefferson),90,106
471,4,3:33.0,,M. Creek enters the game for R. Hollis-Jefferson,90,106
472,4,3:33.0,,M. Creek misses free throw 1 of 2,90,106
473,4,3:33.0,,Offensive rebound by Team,90,106
474,4,3:33.0,,M. Creek makes free throw 2 of 2,90,107
475,4,3:31.0,Personal foul by T. Pinson (drawn by T. Burke),,90,107
476,4,3:31.0,,D. Carroll enters the game for M. Creek,90,107
477,4,3:14.0,Turnover by F. Ntilikina (bad pass; steal by T. Pinson),,90,107
478,4,2:58.0,,Shooting foul by T. Burke (drawn by D. Carroll),90,107
479,4,2:58.0,,D. Carroll misses free throw 1 of 2,90,107
480,4,2:58.0,,Offensive rebound by Team,90,107
481,4,2:58.0,,R. Kurucs enters the game for J. Harris,90,107
482,4,2:58.0,,S. Napier enters the game for D. Russell,90,107
483,4,2:58.0,,D. Carroll misses free throw 2 of 2,90,107
484,4,2:55.0,Defensive rebound by N. Vonleh,,90,107
485,4,2:48.0,T. Burke makes 3-pt jump shot from 26 ft (assist by N. Vonleh),,93,107
486,4,2:22.0,,T. Pinson misses 2-pt jump shot from 11 ft,93,107
487,4,2:18.0,Defensive rebound by N. Vonleh,,93,107
488,4,2:06.0,N. Vonleh makes 2-pt jump shot from 7 ft (assist by T. Burke),,95,107
489,4,1:43.0,,S. Napier misses 2-pt layup from 3 ft (block by N. Vonleh),95,107
490,4,1:43.0,,Offensive rebound by Team,95,107
491,4,1:41.0,,Turnover by D. Carroll (bad pass; steal by A. Trier),95,107
492,4,1:38.0,A. Trier makes 2-pt layup from 3 ft,,97,107
493,4,1:27.0,,Personal foul by F. Ntilikina (drawn by T. Pinson),97,107
494,4,1:27.0,,T. Pinson makes free throw 1 of 2,97,108
495,4,1:27.0,D. Dotson enters the game for F. Ntilikina,,97,108
496,4,1:27.0,,T. Pinson makes free throw 2 of 2,97,109
497,4,1:21.0,Turnover by T. Burke (bad pass; steal by R. Kurucs),,97,109
498,4,1:02.0,,S. Napier misses 3-pt jump shot from 28 ft,97,109
499,4,0:59.0,Defensive rebound by N. Vonleh,,97,109
500,4,0:53.0,T. Burke misses 2-pt jump shot from 12 ft,,97,109
501,4,0:51.0,,Defensive rebound by E. Davis,97,109
502,4,0:33.0,,T. Pinson misses 2-pt layup from 4 ft (block by N. Vonleh),97,109
503,4,0:33.0,Defensive rebound by N. Vonleh,,97,109
504,4,0:28.0,A. Trier makes 2-pt layup from 3 ft (assist by N. Vonleh),,99,109
505,4,0:04.0,,Turnover by Team (shot clock),99,109
