,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
386,4,3:34.0,,C. Paul enters the game for D. House,102,108
387,4,3:13.0,,J. Harden makes 3-pt jump shot from 27 ft,102,111
388,4,2:58.0,D. Fox misses 3-pt jump shot from 28 ft,,102,111
389,4,2:54.0,Offensive rebound by B. Bogdanović,,102,111
390,4,2:54.0,B. Bogdanović misses 2-pt layup from 1 ft,,102,111
391,4,2:52.0,Offensive rebound by M. Bagley,,102,111
392,4,2:52.0,M. Bagley misses 2-pt dunk from 1 ft,,102,111
393,4,2:52.0,Offensive rebound by H. Barnes,,102,111
394,4,2:45.0,B. Bogdanović makes 2-pt hook shot from 5 ft,,104,111
395,4,2:23.0,,J. Harden misses 3-pt jump shot from 26 ft,104,111
396,4,2:20.0,Defensive rebound by M. Bagley,,104,111
397,4,2:11.0,M. Bagley misses 2-pt hook shot from 6 ft,,104,111
398,4,2:09.0,,Defensive rebound by C. Capela,104,111
399,4,2:01.0,,E. Gordon misses 3-pt jump shot from 29 ft,104,111
400,4,1:58.0,Defensive rebound by B. Hield,,104,111
401,4,1:55.0,B. Hield misses 2-pt jump shot from 5 ft,,104,111
402,4,1:54.0,Offensive rebound by M. Bagley,,104,111
403,4,1:54.0,M. Bagley misses 2-pt layup from 1 ft,,104,111
404,4,1:53.0,,Defensive rebound by J. Harden,104,111
405,4,1:49.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),104,113
406,4,1:49.0,Sacramento full timeout,,104,113
407,4,1:37.0,D. Fox misses 3-pt jump shot from 27 ft,,104,113
408,4,1:34.0,,Defensive rebound by C. Paul,104,113
409,4,1:33.0,,Personal foul by B. Hield (drawn by C. Paul),104,113
410,4,1:33.0,,C. Paul makes free throw 1 of 2,104,114
411,4,1:33.0,,C. Paul makes free throw 2 of 2,104,115
412,4,1:27.0,B. Bogdanović makes 2-pt layup from 2 ft,,106,115
413,4,1:27.0,Shooting foul by P. Tucker (drawn by B. Bogdanović),,106,115
414,4,1:27.0,Y. Ferrell enters the game for D. Fox,,106,115
415,4,1:27.0,B. Bogdanović makes free throw 1 of 1,,107,115
416,4,1:09.0,,C. Capela makes 2-pt hook shot from 7 ft (assist by P. Tucker),107,117
417,4,1:08.0,Personal foul by P. Tucker (drawn by B. Bogdanović),,107,117
418,4,1:08.0,B. Bogdanović misses free throw 1 of 2,,107,117
419,4,1:08.0,Offensive rebound by Team,,107,117
420,4,1:08.0,B. Bogdanović makes free throw 2 of 2,,108,117
421,4,0:48.0,,Shooting foul by M. Bagley (drawn by J. Harden),108,117
422,4,0:48.0,,J. Harden makes free throw 1 of 2,108,118
423,4,0:48.0,C. Brewer enters the game for H. Barnes,,108,118
424,4,0:48.0,,J. Harden makes free throw 2 of 2,108,119
425,4,0:41.0,B. Hield misses 2-pt layup from 5 ft (block by C. Capela),,108,119
426,4,0:39.0,,Defensive rebound by J. Harden,108,119
427,4,0:19.0,,J. Harden misses 3-pt jump shot from 27 ft,108,119
428,4,0:17.0,,Offensive rebound by J. Harden,108,119
429,4,0:03.0,,Turnover by Team (shot clock),108,119
