,QUARTER,TIME_REMAINING,ORLANDO_ACTION,SAN ANTONIO_ACTION,ORLANDO_SCORE,SAN ANTONIO_SCORE
374,4,6:13.0,E. Fournier misses 3-pt jump shot from 26 ft,,107,91
375,4,6:08.0,,Defensive rebound by B. Forbes,107,91
376,4,6:01.0,,Shooting foul by T. Ross (drawn by L. Aldridge),107,91
377,4,6:01.0,,L. Aldridge makes free throw 1 of 2,107,92
378,4,6:01.0,,L. Aldridge makes free throw 2 of 2,107,93
379,4,5:37.0,T. Ross misses 2-pt jump shot from 22 ft,,107,93
380,4,5:35.0,,Defensive rebound by P. Mills,107,93
381,4,5:28.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by P. Gasol),107,96
382,4,5:28.0,Orlando full timeout,,107,96
383,4,5:28.0,D. Augustin enters the game for J. Grant,,107,96
384,4,5:09.0,A. Gordon makes 2-pt jump shot from 10 ft,,109,96
385,4,5:00.0,,P. Mills misses 3-pt jump shot from 25 ft,109,96
386,4,4:58.0,Defensive rebound by T. Ross,,109,96
387,4,4:43.0,A. Gordon misses 3-pt jump shot from 27 ft,,109,96
388,4,4:38.0,Offensive rebound by D. Augustin,,109,96
389,4,4:28.0,D. Augustin misses 3-pt jump shot from 25 ft,,109,96
390,4,4:25.0,,Defensive rebound by P. Gasol,109,96
391,4,4:19.0,,B. Forbes makes 2-pt layup from 2 ft,109,98
392,4,4:19.0,,Shooting foul by A. Gordon (drawn by B. Forbes),109,98
393,4,4:19.0,,B. Forbes makes free throw 1 of 1,109,99
394,4,4:06.0,D. Augustin makes 2-pt layup from 1 ft,,111,99
395,4,3:44.0,,P. Gasol misses 2-pt hook shot from 4 ft,111,99
396,4,3:41.0,,Offensive rebound by P. Gasol,111,99
397,4,3:41.0,,P. Gasol makes 2-pt layup at rim,111,101
398,4,3:28.0,Turnover by E. Fournier (bad pass),,111,101
399,4,3:09.0,,B. Forbes makes 3-pt jump shot from 25 ft,111,104
400,4,3:00.0,Orlando full timeout,,111,104
401,4,2:50.0,D. Augustin misses 2-pt layup from 4 ft (block by P. Gasol),,111,104
402,4,2:50.0,Offensive rebound by D. Augustin,,111,104
403,4,2:46.0,E. Fournier misses 3-pt jump shot from 25 ft,,111,104
404,4,2:45.0,,Defensive rebound by P. Gasol,111,104
405,4,2:30.0,,B. Forbes misses 3-pt jump shot from 25 ft,111,104
406,4,2:29.0,,Offensive rebound by Team,111,104
407,4,2:29.0,,Personal foul by A. Gordon (drawn by P. Gasol),111,104
408,4,2:29.0,,P. Gasol makes free throw 1 of 2,111,105
409,4,2:29.0,,P. Gasol misses free throw 2 of 2,111,105
410,4,2:27.0,Defensive rebound by N. Vučević,,111,105
411,4,2:14.0,Personal foul by D. DeRozan (drawn by N. Vučević),,111,105
412,4,2:00.0,A. Gordon misses 2-pt jump shot from 13 ft,,111,105
413,4,1:57.0,Offensive rebound by D. Augustin,,111,105
414,4,1:57.0,Personal foul by P. Mills (drawn by D. Augustin),,111,105
415,4,1:50.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Fournier),,113,105
416,4,1:41.0,,P. Gasol makes 3-pt jump shot from 26 ft (assist by B. Forbes),113,108
417,4,1:28.0,N. Vučević makes 2-pt layup from 1 ft,,115,108
418,4,1:21.0,,B. Forbes misses 3-pt jump shot from 25 ft,115,108
419,4,1:21.0,Defensive rebound by N. Vučević,,115,108
420,4,1:04.0,N. Vučević misses 2-pt jump shot from 10 ft,,115,108
421,4,1:01.0,,Defensive rebound by P. Gasol,115,108
422,4,0:50.0,,B. Forbes misses 2-pt layup from 2 ft,115,108
423,4,0:48.0,Defensive rebound by N. Vučević,,115,108
424,4,0:31.0,E. Fournier misses 2-pt jump shot from 6 ft,,115,108
425,4,0:31.0,Offensive rebound by Team,,115,108
426,4,0:31.0,,Loose ball foul by P. Gasol (drawn by N. Vučević),115,108
427,4,0:31.0,N. Vučević misses free throw 1 of 2,,115,108
428,4,0:31.0,Offensive rebound by Team,,115,108
429,4,0:31.0,N. Vučević misses free throw 2 of 2,,115,108
430,4,0:29.0,,Defensive rebound by D. DeRozan,115,108
431,4,0:23.0,,L. Aldridge misses 3-pt jump shot from 25 ft,115,108
432,4,0:20.0,Defensive rebound by Team,,115,108
433,4,0:16.0,Personal foul by B. Forbes (drawn by D. Augustin),,115,108
434,4,0:16.0,D. Augustin makes free throw 1 of 2,,116,108
435,4,0:16.0,D. Augustin makes free throw 2 of 2,,117,108
436,4,0:09.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by P. Mills),117,110
