,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
380,4,4:58.0,,M. Kleber makes 2-pt jump shot from 21 ft (assist by D. Finney-Smith),95,92
381,4,4:57.0,San Antonio full timeout,,95,92
382,4,4:42.0,Shooting foul by M. Kleber (drawn by D. DeRozan),,95,92
383,4,4:42.0,D. DeRozan makes free throw 1 of 2,,96,92
384,4,4:42.0,D. DeRozan makes free throw 2 of 2,,97,92
385,4,4:20.0,,D. Powell misses 3-pt jump shot from 23 ft,97,92
386,4,4:18.0,,Offensive rebound by L. Dončić,97,92
387,4,4:05.0,,Turnover by L. Dončić (bad pass; steal by D. DeRozan),97,92
388,4,3:50.0,L. Aldridge misses 2-pt jump shot from 16 ft,,97,92
389,4,3:47.0,,Defensive rebound by D. Powell,97,92
390,4,3:29.0,,L. Dončić makes 2-pt jump shot from 5 ft,97,94
391,4,3:07.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by D. White),,100,94
392,4,2:46.0,,J. Brunson makes 2-pt layup from 1 ft,100,96
393,4,2:26.0,D. White makes 2-pt jump shot from 9 ft,,102,96
394,4,2:11.0,,Shooting foul by D. White (drawn by L. Dončić),102,96
395,4,2:11.0,,L. Dončić misses free throw 1 of 2,102,96
396,4,2:11.0,,Offensive rebound by Team,102,96
397,4,2:11.0,,L. Dončić makes free throw 2 of 2,102,97
398,4,1:58.0,D. White misses 3-pt jump shot from 26 ft,,102,97
399,4,1:56.0,,Defensive rebound by J. Brunson,102,97
400,4,1:49.0,,D. Powell makes 2-pt hook shot from 4 ft (assist by J. Brunson),102,99
401,4,1:36.0,D. DeRozan makes 2-pt jump shot from 16 ft,,104,99
402,4,1:19.0,,Turnover by L. Dončić (bad pass),104,99
403,4,1:07.0,Personal foul by L. Dončić (drawn by D. White),,104,99
404,4,0:58.0,D. White makes 2-pt jump shot from 17 ft,,106,99
405,4,0:49.0,,J. Brunson makes 2-pt jump shot from 22 ft (assist by L. Dončić),106,101
406,4,0:35.0,Turnover by L. Aldridge (3 sec),,106,101
407,4,0:35.0,,Dallas full timeout,106,101
408,4,0:35.0,,T. Hardaway enters the game for D. Finney-Smith,106,101
409,4,0:32.0,,L. Dončić misses 3-pt jump shot from 25 ft,106,101
410,4,0:30.0,,Offensive rebound by L. Dončić,106,101
411,4,0:30.0,,Personal foul by P. Mills (drawn by L. Dončić),106,101
412,4,0:30.0,,L. Dončić misses free throw 1 of 2,106,101
413,4,0:30.0,,Offensive rebound by Team,106,101
414,4,0:30.0,,L. Dončić misses free throw 2 of 2,106,101
415,4,0:27.0,Defensive rebound by D. DeRozan,,106,101
416,4,0:24.0,San Antonio full timeout,,106,101
417,4,0:24.0,San Antonio full timeout,,106,101
418,4,0:23.0,Personal take foul by D. Powell (drawn by L. Aldridge),,106,101
419,4,0:23.0,L. Aldridge makes free throw 1 of 2,,107,101
420,4,0:23.0,L. Aldridge makes free throw 2 of 2,,108,101
421,4,0:16.0,,J. Brunson makes 2-pt layup from 1 ft,108,103
422,4,0:15.0,Personal take foul by M. Kleber (drawn by D. DeRozan),,108,103
423,4,0:15.0,D. DeRozan makes free throw 1 of 2,,109,103
424,4,0:15.0,D. DeRozan makes free throw 2 of 2,,110,103
425,4,0:09.0,,J. Brunson makes 2-pt layup from 1 ft,110,105
426,4,0:08.0,Personal take foul by T. Hardaway (drawn by D. DeRozan),,110,105
427,4,0:08.0,D. DeRozan makes free throw 1 of 2,,111,105
428,4,0:08.0,D. DeRozan makes free throw 2 of 2,,112,105
