,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
383,4,8:17.0,,J. Lin makes 2-pt jump shot from 19 ft (assist by J. Collins),95,80
384,4,7:58.0,S. Ibaka makes 2-pt hook shot from 7 ft (assist by P. Siakam),,97,80
385,4,7:45.0,,Turnover by J. Lin (bad pass; steal by P. Siakam),97,80
386,4,7:34.0,D. Green makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,100,80
387,4,7:32.0,,Atlanta full timeout,100,80
388,4,7:32.0,,V. Carter enters the game for K. Huerter,100,80
389,4,7:32.0,,T. Prince enters the game for M. Plumlee,100,80
390,4,7:18.0,,V. Carter misses 2-pt jump shot from 11 ft,100,80
391,4,7:15.0,,Offensive rebound by J. Collins,100,80
392,4,7:14.0,,J. Collins makes 2-pt layup from 2 ft,100,82
393,4,6:57.0,P. Siakam makes 2-pt jump shot from 6 ft (assist by F. VanVleet),,102,82
394,4,6:47.0,,V. Carter misses 3-pt jump shot from 25 ft,102,82
395,4,6:44.0,Defensive rebound by S. Ibaka,,102,82
396,4,6:38.0,Offensive foul by S. Ibaka (drawn by T. Prince),,102,82
397,4,6:38.0,Turnover by S. Ibaka (offensive foul),,102,82
398,4,6:21.0,,J. Collins makes 2-pt layup from 2 ft,102,84
399,4,6:00.0,P. Siakam makes 3-pt jump shot from 23 ft,,105,84
400,4,5:52.0,,J. Lin makes 3-pt jump shot from 25 ft,105,87
401,4,5:39.0,F. VanVleet misses 2-pt layup from 5 ft,,105,87
402,4,5:37.0,,Defensive rebound by J. Collins,105,87
403,4,5:32.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Lin),105,90
404,4,5:14.0,Turnover by S. Ibaka (traveling),,105,90
405,4,5:10.0,,Shooting foul by S. Ibaka (drawn by D. Bembry),105,90
406,4,5:10.0,,D. Bembry misses free throw 1 of 2,105,90
407,4,5:10.0,,Offensive rebound by Team,105,90
408,4,5:10.0,K. Lowry enters the game for S. Ibaka,,105,90
409,4,5:10.0,J. Valančiūnas enters the game for D. Wright,,105,90
410,4,5:10.0,,D. Dedmon enters the game for J. Collins,105,90
411,4,5:10.0,,D. Bembry makes free throw 2 of 2,105,91
412,4,4:51.0,F. VanVleet makes 2-pt jump shot from 16 ft,,107,91
413,4,4:40.0,,D. Dedmon misses 3-pt jump shot from 25 ft,107,91
414,4,4:40.0,Defensive rebound by Team,,107,91
415,4,4:40.0,,J. Anderson enters the game for V. Carter,107,91
416,4,4:27.0,F. VanVleet makes 2-pt layup from 2 ft,,109,91
417,4,4:24.0,,Personal foul by D. Green (drawn by J. Lin),109,91
418,4,4:10.0,,J. Lin makes 3-pt jump shot from 24 ft (assist by T. Prince),109,94
419,4,4:09.0,Toronto full timeout,,109,94
420,4,4:09.0,,K. Huerter enters the game for D. Bembry,109,94
421,4,3:56.0,Personal foul by J. Lin (drawn by D. Green),,109,94
422,4,3:47.0,Personal foul by J. Lin (drawn by J. Valančiūnas),,109,94
423,4,3:45.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by K. Lowry),,112,94
424,4,3:29.0,,Turnover by T. Prince (lost ball; steal by P. Siakam),112,94
425,4,3:25.0,Turnover by J. Valančiūnas (bad pass; steal by T. Prince),,112,94
426,4,3:22.0,,T. Prince misses 3-pt jump shot from 24 ft,112,94
427,4,3:19.0,Defensive rebound by K. Lowry,,112,94
428,4,3:13.0,J. Valančiūnas makes 2-pt layup from 4 ft (assist by K. Lowry),,114,94
429,4,3:03.0,,Personal foul by P. Siakam (drawn by J. Anderson),114,94
430,4,3:03.0,,J. Anderson makes free throw 1 of 2,114,95
431,4,3:03.0,C. Boucher enters the game for D. Green,,114,95
432,4,3:03.0,L. Brown enters the game for K. Lowry,,114,95
433,4,3:03.0,J. Loyd enters the game for P. Siakam,,114,95
434,4,3:03.0,G. Monroe enters the game for J. Valančiūnas,,114,95
435,4,3:03.0,M. Richardson enters the game for F. VanVleet,,114,95
436,4,3:03.0,,T. Young enters the game for J. Lin,114,95
437,4,3:03.0,,J. Anderson makes free throw 2 of 2,114,96
438,4,2:50.0,Turnover by J. Loyd (lost ball; steal by J. Anderson),,114,96
439,4,2:46.0,,K. Huerter makes 3-pt jump shot from 22 ft (assist by T. Prince),114,99
440,4,2:28.0,Shooting foul by D. Dedmon (drawn by G. Monroe),,114,99
441,4,2:28.0,G. Monroe makes free throw 1 of 2,,115,99
442,4,2:28.0,,V. Carter enters the game for J. Anderson,115,99
443,4,2:28.0,,T. Dorsey enters the game for T. Prince,115,99
444,4,2:28.0,G. Monroe misses free throw 2 of 2,,115,99
445,4,2:25.0,,Defensive rebound by V. Carter,115,99
446,4,2:20.0,,V. Carter misses 3-pt jump shot from 25 ft,115,99
447,4,2:16.0,Defensive rebound by M. Richardson,,115,99
448,4,2:11.0,M. Richardson misses 2-pt jump shot from 23 ft,,115,99
449,4,2:08.0,,Defensive rebound by V. Carter,115,99
450,4,2:02.0,,T. Dorsey makes 2-pt layup from 1 ft (assist by V. Carter),115,101
451,4,2:02.0,,Shooting foul by C. Boucher (drawn by T. Dorsey),115,101
452,4,2:02.0,,T. Dorsey misses free throw 1 of 1,115,101
453,4,2:02.0,Defensive rebound by C. Boucher,,115,101
454,4,1:51.0,C. Boucher makes 3-pt jump shot from 25 ft (assist by L. Brown),,118,101
455,4,1:42.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by T. Young),118,104
456,4,1:28.0,L. Brown misses 2-pt layup from 1 ft (block by D. Dedmon),,118,104
457,4,1:28.0,Offensive rebound by Team,,118,104
458,4,1:21.0,J. Loyd makes 2-pt layup from 9 ft (assist by G. Monroe),,120,104
459,4,1:10.0,,V. Carter misses 3-pt jump shot from 27 ft,120,104
460,4,1:06.0,Defensive rebound by G. Monroe,,120,104
461,4,0:58.0,L. Brown misses 3-pt jump shot from 26 ft,,120,104
462,4,0:56.0,Offensive rebound by C. Boucher,,120,104
463,4,0:56.0,C. Boucher makes 2-pt dunk at rim,,122,104
464,4,0:49.0,,V. Carter misses 3-pt jump shot from 28 ft,122,104
465,4,0:45.0,Defensive rebound by G. Monroe,,122,104
466,4,0:39.0,Shooting foul by D. Dedmon (drawn by J. Loyd),,122,104
467,4,0:39.0,J. Loyd makes free throw 1 of 2,,123,104
468,4,0:39.0,J. Loyd makes free throw 2 of 2,,124,104
469,4,0:39.0,,Atlanta full timeout,124,104
470,4,0:33.0,,Shooting foul by J. Loyd (drawn by V. Carter),124,104
471,4,0:33.0,,V. Carter makes free throw 1 of 2,124,105
472,4,0:33.0,,V. Carter makes free throw 2 of 2,124,106
473,4,0:09.0,Turnover by Team (shot clock),,124,106
474,4,0:04.0,,V. Carter misses 2-pt jump shot from 11 ft,124,106
475,4,0:00.0,,Offensive rebound by K. Huerter,124,106
476,4,0:00.0,,V. Carter makes 2-pt dunk from 1 ft (assist by K. Huerter),124,108
