,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
387,4,7:45.0,J. Layman makes 2-pt layup from 1 ft (assist by E. Turner),,105,87
388,4,7:40.0,,Shooting foul by J. Layman (drawn by D. Booker),105,87
389,4,7:40.0,,D. Booker makes free throw 1 of 2,105,88
390,4,7:40.0,,Q. Acy enters the game for D. Bender,105,88
391,4,7:40.0,,D. Booker misses free throw 2 of 2,105,88
392,4,7:38.0,Defensive rebound by E. Turner,,105,88
393,4,7:31.0,C. McCollum misses 3-pt jump shot from 24 ft,,105,88
394,4,7:28.0,Offensive rebound by J. Layman,,105,88
395,4,7:20.0,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Layman),,108,88
396,4,7:05.0,,K. Oubre makes 2-pt jump shot from 13 ft,108,90
397,4,6:54.0,C. McCollum makes 2-pt layup from 1 ft (assist by E. Turner),,110,90
398,4,6:49.0,,D. Booker misses 3-pt jump shot from 25 ft,110,90
399,4,6:46.0,Defensive rebound by S. Curry,,110,90
400,4,6:39.0,S. Curry makes 2-pt layup at rim,,112,90
401,4,6:38.0,,Phoenix full timeout,112,90
402,4,6:38.0,W. Baldwin enters the game for E. Turner,,112,90
403,4,6:38.0,,T. Daniels enters the game for D. Booker,112,90
404,4,6:24.0,,Q. Acy makes 2-pt layup from 1 ft (assist by K. Oubre),112,92
405,4,6:15.0,Personal foul by Q. Acy (drawn by Z. Collins),,112,92
406,4,6:02.0,C. McCollum misses 2-pt jump shot from 9 ft,,112,92
407,4,6:01.0,,Defensive rebound by E. Okobo,112,92
408,4,5:50.0,,E. Okobo misses 3-pt jump shot from 27 ft,112,92
409,4,5:47.0,Defensive rebound by C. McCollum,,112,92
410,4,5:28.0,Z. Collins misses 2-pt hook shot from 5 ft,,112,92
411,4,5:27.0,,Defensive rebound by E. Okobo,112,92
412,4,5:18.0,,Q. Acy misses 2-pt jump shot from 13 ft,112,92
413,4,5:15.0,Defensive rebound by S. Curry,,112,92
414,4,5:07.0,S. Curry misses 3-pt jump shot from 25 ft,,112,92
415,4,5:04.0,,Defensive rebound by E. Okobo,112,92
416,4,4:59.0,,K. Oubre misses 3-pt jump shot from 26 ft,112,92
417,4,4:56.0,Defensive rebound by Z. Collins,,112,92
418,4,4:44.0,Z. Collins makes 2-pt layup from 1 ft (assist by C. McCollum),,114,92
419,4,4:44.0,Shooting foul by Q. Acy (drawn by Z. Collins),,114,92
420,4,4:44.0,C. Swanigan enters the game for C. McCollum,,114,92
421,4,4:44.0,Z. Collins makes free throw 1 of 1,,115,92
422,4,4:27.0,,E. Okobo misses 3-pt jump shot from 24 ft,115,92
423,4,4:25.0,,Offensive rebound by Q. Acy,115,92
424,4,4:24.0,,Shooting foul by C. Swanigan (drawn by Q. Acy),115,92
425,4,4:24.0,,Q. Acy makes free throw 1 of 2,115,93
426,4,4:24.0,,Q. Acy misses free throw 2 of 2,115,93
427,4,4:22.0,Defensive rebound by C. Swanigan,,115,93
428,4,4:19.0,W. Baldwin misses 2-pt layup from 1 ft,,115,93
429,4,4:19.0,Offensive rebound by S. Curry,,115,93
430,4,4:18.0,S. Curry misses 2-pt layup at rim,,115,93
431,4,4:17.0,,Defensive rebound by E. Okobo,115,93
432,4,4:07.0,,Personal foul by S. Curry (drawn by T. Daniels),115,93
433,4,4:07.0,,T. Daniels makes free throw 1 of 2,115,94
434,4,4:07.0,,T. Daniels makes free throw 2 of 2,115,95
435,4,3:51.0,Z. Collins misses 2-pt dunk at rim (block by K. Oubre),,115,95
436,4,3:49.0,,Defensive rebound by M. Bridges,115,95
437,4,3:43.0,,T. Daniels misses 3-pt jump shot from 23 ft,115,95
438,4,3:40.0,Defensive rebound by J. Layman,,115,95
439,4,3:26.0,C. Swanigan makes 2-pt jump shot from 12 ft,,117,95
440,4,3:08.0,,K. Oubre misses 2-pt jump shot from 6 ft (block by Z. Collins),117,95
441,4,3:08.0,,Offensive rebound by Team,117,95
442,4,2:54.0,,E. Okobo misses 2-pt layup from 1 ft (block by Z. Collins),117,95
443,4,2:53.0,Defensive rebound by J. Layman,,117,95
444,4,2:53.0,Offensive foul by C. Swanigan (drawn by Q. Acy),,117,95
445,4,2:53.0,Turnover by C. Swanigan (offensive foul),,117,95
446,4,2:53.0,,D. Bender enters the game for Q. Acy,117,95
447,4,2:33.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by K. Oubre),117,98
448,4,2:16.0,C. Swanigan misses 2-pt jump shot from 8 ft,,117,98
449,4,2:15.0,,Defensive rebound by T. Daniels,117,98
450,4,2:14.0,,Personal foul by W. Baldwin (drawn by T. Daniels),117,98
451,4,2:14.0,,T. Daniels misses free throw 1 of 2,117,98
452,4,2:14.0,,Offensive rebound by Team,117,98
453,4,2:14.0,,T. Daniels misses free throw 2 of 2,117,98
454,4,2:12.0,Defensive rebound by W. Baldwin,,117,98
455,4,1:58.0,S. Curry misses 3-pt jump shot from 25 ft,,117,98
456,4,1:56.0,,Defensive rebound by E. Okobo,117,98
457,4,1:46.0,,D. Bender misses 2-pt jump shot from 8 ft,117,98
458,4,1:44.0,,Offensive rebound by D. Bender,117,98
459,4,1:44.0,,D. Bender makes 2-pt layup at rim,117,100
460,4,1:32.0,Turnover by Z. Collins (bad pass; steal by E. Okobo),,117,100
461,4,1:28.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by K. Oubre),117,103
462,4,1:13.0,J. Layman misses 3-pt jump shot from 25 ft,,117,103
463,4,1:07.0,,Defensive rebound by K. Oubre,117,103
464,4,1:04.0,,Offensive foul by K. Oubre (drawn by W. Baldwin),117,103
465,4,1:04.0,,Turnover by K. Oubre (offensive foul),117,103
466,4,0:43.0,S. Curry makes 3-pt jump shot from 26 ft,,120,103
467,4,0:25.0,,T. Daniels makes 3-pt jump shot from 28 ft (assist by K. Oubre),120,106
468,4,0:00.0,Turnover by Team (shot clock),,120,106
