,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
384,4,3:11.0,,M. Hezonja makes 2-pt dunk from 1 ft,103,103
385,4,2:58.0,C. Randle misses 3-pt jump shot from 26 ft,,103,103
386,4,2:54.0,,Defensive rebound by M. Robinson,103,103
387,4,2:51.0,,Shooting foul by I. Mahinmi (drawn by K. Knox),103,103
388,4,2:51.0,,K. Knox makes free throw 1 of 2,103,104
389,4,2:51.0,,D. Smith enters the game for J. Jenkins,103,104
390,4,2:51.0,,K. Knox misses free throw 2 of 2,103,104
391,4,2:48.0,,Offensive rebound by L. Kornet,103,104
392,4,2:48.0,,L. Kornet misses 2-pt layup at rim,103,104
393,4,2:47.0,Defensive rebound by I. Mahinmi,,103,104
394,4,2:31.0,C. Randle misses 2-pt layup from 1 ft (block by M. Robinson),,103,104
395,4,2:28.0,,Defensive rebound by M. Robinson,103,104
396,4,2:20.0,,Personal foul by I. Mahinmi (drawn by M. Robinson),103,104
397,4,2:20.0,,M. Robinson makes free throw 1 of 2,103,105
398,4,2:20.0,,M. Robinson makes free throw 2 of 2,103,106
399,4,2:05.0,C. Randle makes 2-pt layup at rim,,105,106
400,4,1:46.0,,K. Knox misses 3-pt jump shot from 25 ft,105,106
401,4,1:42.0,Defensive rebound by D. Robinson,,105,106
402,4,1:30.0,T. Brown makes 2-pt jump shot from 5 ft,,107,106
403,4,1:30.0,,Violation by Team (def goaltending),107,106
404,4,1:19.0,,D. Smith makes 2-pt jump shot from 10 ft,107,108
405,4,1:02.0,T. Brown makes 3-pt jump shot from 23 ft (assist by C. Randle),,110,108
406,4,0:57.0,,New York full timeout,110,108
407,4,0:44.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by D. Smith),110,111
408,4,0:22.0,T. Brown misses 2-pt jump shot from 24 ft,,110,111
409,4,0:20.0,Offensive rebound by S. Dekker,,110,111
410,4,0:19.0,S. Dekker misses 2-pt layup from 1 ft,,110,111
411,4,0:19.0,Offensive rebound by I. Mahinmi,,110,111
412,4,0:19.0,I. Mahinmi misses 2-pt dunk from 2 ft (block by K. Knox),,110,111
413,4,0:19.0,Offensive rebound by I. Mahinmi,,110,111
414,4,0:18.0,Personal foul by M. Robinson (drawn by I. Mahinmi),,110,111
415,4,0:18.0,Washington full timeout,,110,111
416,4,0:18.0,,D. Dotson enters the game for L. Kornet,110,111
417,4,0:17.0,Turnover by S. Dekker (out of bounds lost ball),,110,111
418,4,0:08.0,,Personal take foul by C. Randle (drawn by M. Hezonja),110,111
419,4,0:08.0,,M. Hezonja makes free throw 1 of 2,110,112
420,4,0:08.0,,M. Hezonja makes free throw 2 of 2,110,113
421,4,0:08.0,Washington full timeout,,110,113
422,4,0:06.0,C. Randle misses 3-pt jump shot from 24 ft,,110,113
423,4,0:03.0,,Defensive rebound by D. Smith,110,113
