,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
376,4,9:16.0,,Offensive rebound by Team,99,85
377,4,9:16.0,,T. Warren enters the game for J. Jackson,99,85
378,4,9:16.0,,D. Booker makes free throw 2 of 2,99,86
379,4,8:55.0,L. Williams misses 2-pt jump shot from 15 ft,,99,86
380,4,8:52.0,Offensive rebound by D. Gallinari,,99,86
381,4,8:49.0,M. Harrell makes 2-pt dunk from 1 ft (assist by D. Gallinari),,101,86
382,4,8:49.0,,Phoenix full timeout,101,86
383,4,8:49.0,P. Beverley enters the game for A. Bradley,,101,86
384,4,8:30.0,,K. Oubre misses 2-pt layup from 3 ft (block by M. Harrell),101,86
385,4,8:30.0,,Offensive rebound by Team,101,86
386,4,8:23.0,,R. Holmes makes 2-pt hook shot from 6 ft,101,88
387,4,8:06.0,L. Williams makes 2-pt jump shot from 6 ft (assist by D. Gallinari),,103,88
388,4,7:51.0,,Personal foul by P. Beverley (drawn by R. Holmes),103,88
389,4,7:51.0,,R. Holmes misses free throw 1 of 2,103,88
390,4,7:51.0,,Offensive rebound by Team,103,88
391,4,7:51.0,,R. Holmes makes free throw 2 of 2,103,89
392,4,7:35.0,D. Gallinari misses 2-pt jump shot from 10 ft (block by R. Holmes),,103,89
393,4,7:32.0,Offensive rebound by M. Harrell,,103,89
394,4,7:30.0,L. Williams misses 3-pt jump shot from 26 ft,,103,89
395,4,7:26.0,Offensive rebound by D. Gallinari,,103,89
396,4,7:13.0,M. Harrell makes 2-pt hook shot from 4 ft (assist by L. Williams),,105,89
397,4,7:04.0,,Shooting foul by T. Harris (drawn by R. Holmes),105,89
398,4,7:04.0,,R. Holmes makes free throw 1 of 2,105,90
399,4,7:04.0,,R. Holmes makes free throw 2 of 2,105,91
400,4,6:45.0,Personal foul by K. Oubre (drawn by D. Gallinari),,105,91
401,4,6:45.0,D. Gallinari misses free throw 1 of 2,,105,91
402,4,6:45.0,Offensive rebound by Team,,105,91
403,4,6:45.0,,D. Ayton enters the game for R. Holmes,105,91
404,4,6:45.0,D. Gallinari makes free throw 2 of 2,,106,91
405,4,6:34.0,,D. Booker makes 2-pt jump shot from 8 ft,106,93
406,4,6:09.0,Turnover by T. Harris (lost ball; steal by T. Warren),,106,93
407,4,6:06.0,,Turnover by D. Booker (bad pass),106,93
408,4,6:06.0,M. Gortat enters the game for M. Harrell,,106,93
409,4,5:56.0,L. Williams misses 2-pt layup from 2 ft (block by D. Ayton),,106,93
410,4,5:53.0,Offensive rebound by P. Beverley,,106,93
411,4,5:52.0,L. Williams makes 3-pt jump shot from 23 ft (assist by P. Beverley),,109,93
412,4,5:38.0,,T. Warren misses 2-pt layup from 2 ft,109,93
413,4,5:34.0,Defensive rebound by L. Williams,,109,93
414,4,5:30.0,M. Gortat makes 2-pt dunk from 1 ft (assist by L. Williams),,111,93
415,4,5:12.0,,D. Ayton makes 2-pt hook shot from 5 ft (assist by J. Crawford),111,95
416,4,4:59.0,Turnover by L. Williams (discontinued dribble),,111,95
417,4,4:41.0,,J. Crawford misses 3-pt jump shot from 25 ft,111,95
418,4,4:37.0,Defensive rebound by M. Gortat,,111,95
419,4,4:21.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,114,95
420,4,4:21.0,,Phoenix full timeout,114,95
421,4,4:21.0,,M. Bridges enters the game for J. Crawford,114,95
422,4,3:59.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by M. Bridges),114,97
423,4,3:42.0,L. Williams misses 2-pt jump shot from 4 ft,,114,97
424,4,3:39.0,Offensive rebound by M. Gortat,,114,97
425,4,3:39.0,M. Gortat misses 2-pt layup from 1 ft,,114,97
426,4,3:39.0,,Defensive rebound by T. Warren,114,97
427,4,3:35.0,,K. Oubre makes 2-pt layup from 2 ft (assist by T. Warren),114,99
428,4,3:12.0,P. Beverley makes 2-pt layup at rim,,116,99
429,4,2:53.0,,D. Ayton misses 2-pt jump shot from 18 ft,116,99
430,4,2:50.0,Defensive rebound by D. Gallinari,,116,99
431,4,2:36.0,T. Harris misses 2-pt jump shot from 6 ft,,116,99
432,4,2:34.0,Offensive rebound by M. Gortat,,116,99
433,4,2:31.0,M. Gortat makes 2-pt hook shot from 5 ft,,118,99
434,4,2:12.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),118,101
435,4,1:49.0,L. Williams misses 2-pt jump shot from 19 ft,,118,101
436,4,1:49.0,Offensive rebound by Team,,118,101
437,4,1:49.0,M. Harrell enters the game for M. Gortat,,118,101
438,4,1:44.0,Shooting foul by M. Bridges (drawn by M. Harrell),,118,101
439,4,1:44.0,M. Harrell misses free throw 1 of 2,,118,101
440,4,1:44.0,Offensive rebound by Team,,118,101
441,4,1:44.0,M. Harrell makes free throw 2 of 2,,119,101
442,4,1:21.0,,T. Warren makes 3-pt jump shot from 26 ft (assist by D. Ayton),119,104
443,4,0:58.0,D. Gallinari misses 2-pt layup from 1 ft,,119,104
444,4,0:57.0,,Defensive rebound by T. Warren,119,104
445,4,0:52.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Warren),119,107
446,4,0:29.0,Shooting foul by M. Bridges (drawn by L. Williams),,119,107
447,4,0:29.0,,E. Okobo enters the game for M. Bridges,119,107
448,4,0:29.0,L. Williams makes free throw 1 of 2,,120,107
449,4,0:29.0,J. Motley enters the game for D. Gallinari,,120,107
450,4,0:29.0,S. Thornwell enters the game for T. Harris,,120,107
451,4,0:29.0,L. Williams makes free throw 2 of 2,,121,107
452,4,0:14.0,,Personal foul by J. Motley (drawn by D. Booker),121,107
453,4,0:14.0,,D. Booker misses free throw 1 of 2,121,107
454,4,0:14.0,,Offensive rebound by Team,121,107
455,4,0:14.0,,D. Booker misses free throw 2 of 2,121,107
456,4,0:13.0,,Offensive rebound by D. Booker,121,107
457,4,0:13.0,,D. Booker makes 2-pt jump shot from 13 ft,121,109
458,4,0:12.0,Turnover by S. Thornwell (bad pass; steal by T. Warren),,121,109
459,4,0:12.0,,T. Warren makes 2-pt layup from 1 ft,121,111
